run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,source_entity,canonical_source_entity,source_entity_type,target_entity,canonical_target_entity,target_entity_type,relationship_type,market,deal_type,evidence_article_title,url,relationship_strength_score,entity_resolution_confidence,canonical_relationship_event_count,relationship_repeat_strength,confirmed_multi_source_relationship,woomi_strategic_relevance,recommended_follow_up
2026-08-07,20260807-014227-b7016404,PRJ-20260807-0053,Refinancing - California - Greystone Provides $106M Freddie Mac Refi on Two El Cajon Properties,100,Greystone,Greystone,Developer / GP,freddie mac,Freddie Mac,Lender / Debt Provider,Financing Relationship,California,Refinancing,Greystone Provides $106M Freddie Mac Refi on Two El Cajon Properties,https://www.connectcre.com/stories/greystone-provides-106m-freddie-mac-refi-on-two-el-cajon-properties/,100,75,1,100,No,Relevant to LA / California strategy,Track GP relationship history
2026-08-07,20260807-014227-b7016404,PRJ-20260807-0054,"Office-to-Residential Conversion - California - Olson Co. Buys Office Property in Monterey Park, California for $24.8M, Plans Residential...",100,JLL,JLL,Developer / GP,jll,JLL,Lender / Debt Provider,Financing Relationship,California,Office-to-Residential Conversion,"Olson Co. Buys Office Property in Monterey Park, California for $24.8M, Plans Residential Conversion",https://rebusinessonline.com/olson-co-buys-office-property-in-monterey-park-california-for-24-8m-plans-residential-conversion/,100,75,1,100,No,Relevant to LA / California strategy,Track GP relationship history
2026-08-07,20260807-014227-b7016404,PRJ-20260807-0053,Refinancing - California - Greystone Provides $106M Freddie Mac Refi on Two El Cajon Properties,100,Greystone,Greystone,Developer / GP,California,California,Market / Region,Financing Relationship,California,Refinancing,Greystone Provides $106M Freddie Mac Refi on Two El Cajon Properties,https://www.connectcre.com/stories/greystone-provides-106m-freddie-mac-refi-on-two-el-cajon-properties/,96,100,1,96,No,Relevant to LA / California strategy,Track GP relationship history
2026-08-07,20260807-014227-b7016404,PRJ-20260807-0053,Refinancing - California - Greystone Provides $106M Freddie Mac Refi on Two El Cajon Properties,100,Greystone,Greystone,Developer / GP,Refinancing - California - Greystone Provides $106M Freddie Mac Refi on Two El Cajon Properties,Freddie Mac,Project / Deal,Financing Relationship,California,Refinancing,Greystone Provides $106M Freddie Mac Refi on Two El Cajon Properties,https://www.connectcre.com/stories/greystone-provides-106m-freddie-mac-refi-on-two-el-cajon-properties/,96,60,1,96,No,Relevant to LA / California strategy,Track GP relationship history
2026-08-07,20260807-014227-b7016404,PRJ-20260807-0075,Disposition / Exit - Los Angeles / California - Camden Property Trust Completes Largest U.S Multifamily Sale Since 2024,100,Camden Property Trust,Camden Property Trust,Developer / GP,jll,JLL,Lender / Debt Provider,Financing Relationship,Los Angeles / California,Disposition / Exit,Camden Property Trust Completes Largest U.S Multifamily Sale Since 2024,https://www.connectcre.com/stories/camden-property-trust-completes-largest-u-s-multifamily-sale-since-2024/,93,40,1,93,No,Relevant to capital markets monitoring,Track GP relationship history
2026-08-07,20260807-014227-b7016404,PRJ-20260807-0039,JV / Partnership - Atlanta / Georgia - JLL Brokers $147M Sale of Seniors Housing Portfolio in Metro Atlanta,100,JLL,JLL,Developer / GP,jll,JLL,Lender / Debt Provider,JV / Partnership,Atlanta / Georgia,JV / Partnership,JLL Brokers $147M Sale of Seniors Housing Portfolio in Metro Atlanta,https://rebusinessonline.com/jll-brokers-147m-sale-of-seniors-housing-portfolio-in-metro-atlanta/,93,75,1,93,No,High relevance to Woomi partnership strategy,Review potential JV relevance
2026-08-07,20260807-014227-b7016404,PRJ-20260807-0078,General Project Signal - Los Angeles / California - BWE Secures $16.8M to Finance Multifamily Affordable Community in Grapevine Texas,100,Freddie Mac,Freddie Mac,Developer / GP,freddie mac,Freddie Mac,Lender / Debt Provider,Financing Relationship,Los Angeles / California,General Project Signal,BWE Secures $16.8M to Finance Multifamily Affordable Community in Grapevine Texas,https://yieldpro.com/2026/08/cobblestone-village/,89,75,1,89,No,Relevant to capital markets monitoring,Track GP relationship history
2026-08-07,20260807-014227-b7016404,PRJ-20260807-0039,JV / Partnership - Atlanta / Georgia - JLL Brokers $147M Sale of Seniors Housing Portfolio in Metro Atlanta,100,JLL,JLL,Developer / GP,jll,JLL,Lender / Debt Provider,Financing Relationship,Atlanta / Georgia,Acquisition,Walton Communities Offloads Two Atlanta Rental Properties,https://www.connectcre.com/stories/walton-lakes-offloads-two-atlanta-rental-properties/,89,75,1,89,No,Relevant to capital markets monitoring,Track GP relationship history
2026-08-07,20260807-014227-b7016404,PRJ-20260807-0128,Refinancing - Other / Unknown - Value-Add Revere Beach Apartments Refinanced for $67M,100,JLL,JLL,Developer / GP,jll,JLL,Lender / Debt Provider,Financing Relationship,Other / Unknown,Refinancing,Value-Add Revere Beach Apartments Refinanced for $67M,https://www.connectcre.com/stories/value-add-revere-beach-apartments-refinanced-for-67m/,89,75,1,89,No,Relevant to capital markets monitoring,Track GP relationship history
2026-08-07,20260807-014227-b7016404,PRJ-20260807-0049,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,100,Bascom Group,Bascom Group,Developer / GP,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,California,Project / Deal,Acquisition / Buyer,California,Acquisition,Bascom Acquires Buena Park Apartments as Value-Add Deal,https://www.connectcre.com/stories/bascom-acquires-buena-park-apartments-as-value-add-deal/,88,40,1,88,No,Relevant to LA / California strategy,Track GP relationship history
