run_date,run_id,file_name,file_type,category,generated_status,row_count_or_section_count,last_updated,short_description,recommended_reader
2026-08-07,20260807-014227-b7016404,articles.csv,CSV,Raw Collection,Generated,77,2026-08-07 01:42:28,All saved articles above the relevance threshold.,Strategy Team
2026-08-07,20260807-014227-b7016404,high_priority_articles.csv,CSV,Strategy Briefing,Generated,49,2026-08-07 01:42:28,Must Read and Review articles.,Executive
2026-08-07,20260807-014227-b7016404,market_signals.csv,CSV,Strategy Briefing,Generated,35,2026-08-07 01:42:28,Articles with numeric market signals.,Strategy Team
2026-08-07,20260807-014227-b7016404,strategy_briefing.csv,CSV,Strategy Briefing,Generated,50,2026-08-07 01:42:28,Core briefing dataset for strategic review.,Executive
2026-08-07,20260807-014227-b7016404,daily_strategy_briefing.md,Markdown,Strategy Briefing,Generated,8,2026-08-07 01:42:28,Human-readable daily strategy briefing.,Executive
2026-08-07,20260807-014227-b7016404,weekly_strategy_memo.md,Markdown,Strategy Briefing,Generated,39,2026-08-07 01:42:53,"Weekly memo with trends, regimes, and strategic implications.",Executive
2026-08-07,20260807-014227-b7016404,executive_dashboard_brief.md,Markdown,Executive Dashboard,Generated,11,2026-08-07 01:42:53,Concise dashboard-ready executive brief.,Executive
2026-08-07,20260807-014227-b7016404,executive_dashboard_brief_ko.md,Markdown,Executive Dashboard,Generated,7,2026-08-07 01:42:53,Korean executive dashboard briefing.,Executive
2026-08-07,20260807-014227-b7016404,weekly_strategy_memo_ko.md,Markdown,Strategy Briefing,Generated,6,2026-08-07 01:42:53,Korean weekly strategy memo.,Executive
2026-08-07,20260807-014227-b7016404,executive_priority_brief_ko.md,Markdown,Executive Dashboard,Generated,4,2026-08-07 01:42:53,Korean executive priority brief.,Executive
2026-08-07,20260807-014227-b7016404,opportunity_radar_report_ko.md,Markdown,Opportunity / Distress,Generated,5,2026-08-07 01:42:53,Korean opportunity radar report.,Investment Team
2026-08-07,20260807-014227-b7016404,distress_watchlist_report_ko.md,Markdown,Opportunity / Distress,Generated,5,2026-08-07 01:42:53,Korean distress watchlist report.,Investment Team
2026-08-07,20260807-014227-b7016404,high_confidence_watchlist_report_ko.md,Markdown,Quality Control,Generated,4,2026-08-07 01:42:53,Korean high-confidence watchlist report.,Executive
