run_date,run_id,run_timestamp,submarket_name,parent_market,article_count,deal_count,entitlement_signal_count,opportunity_count,distress_signal_count,timing_signal_count,dominant_residential_sector,dominant_deal_type,dominant_entitlement_signal,site_strategy_theme,submarket_opportunity_score,submarket_risk_score,execution_complexity_score,woomi_site_strategy_relevance,recommended_submarket_action,key_evidence
2026-08-07,20260807-233415-ed5546be,2026-08-07 23:34:15,Miami,Florida,8,8,0,7,5,10,Apartment,Refinancing,General Entitlement Signal,Mixed-use corridor,100,100,20,Strategic watch submarket,Monitor refinancing / distress pipeline,Acquisition - Miami / Florida - Barry Sternlicht’s Starwood Buys Two Miami Affordable Housing Rentals; Acquisition - Miami / Florida - Milestone Group Trades Kendall Apartment Complex for $109M; Affiliated Closes Financing on Mixed-Income Fort Lauderdale Apartment Project; Arrow Arranges $85M Construction Loan for Miami Condo Project; Baron Property Group Closes on $226.5M Refi for Hialeah Apartment Community
2026-08-07,20260807-233415-ed5546be,2026-08-07 23:34:15,Seattle,Seattle,3,3,0,3,2,5,Apartment,Refinancing,General Entitlement Signal,Downtown infill,100,65,20,Strategic watch submarket,Monitor refinancing / distress pipeline,Acquisition - Seattle - Pacific Urban Acquires Seattle Multifamily Apartment Community A’Capella Apartment Homes f...; Mesa West Capital Originates $52M Refinance for Seattle-Area Apartments; Mesa West Capital Provides $52M Loan for Refinancing of Sumner Mill Apartments Near Seattle; Pacific Urban Acquires Seattle Multifamily Apartment Community A’Capella Apartment Homes for $112M; Refinancing - Los Angeles / California - Mesa West Capital Provides $52M Loan for Refinancing of Sumner Mill Apartments Near Seattl...
2026-08-07,20260807-233415-ed5546be,2026-08-07 23:34:15,Phoenix,Arizona,5,5,0,5,2,6,Apartment,Acquisition,General Entitlement Signal,General submarket monitoring,100,64,20,Strategic watch submarket,Monitor refinancing / distress pipeline,Acquisition - Phoenix / Arizona - ColRich Pays $52.4M for Mesa Rental Community; Acquisition - Phoenix / Arizona - Rockwell Pays $42M for 182-Unit Scottsdale Rental Community; BTR / Build-to-Rent - Phoenix / Arizona - Phoenix BTR Investor Inks $73.1M Bridge Loan; BTR / Build-to-Rent - Phoenix / Arizona - Porter Kyle Celebrates Grand Opening of Build-to-Rent Multifamily Community The Wayne in H...; ColRich Pays $52.4M for Mesa Rental Community
2026-08-07,20260807-233415-ed5546be,2026-08-07 23:34:15,Atlanta,Southeast,9,9,0,9,1,5,Apartment,Acquisition,General Entitlement Signal,University-adjacent,100,45,20,Strategic watch submarket,Review potential acquisition pipeline,Acquisition - Atlanta / Georgia - Lion Real Estate Picks Up Atlanta Apartments for $51M; Acquisition - Atlanta / Georgia - Matt Ferrari’s PXV Multifamily makes first acquisition for $29.5M; Acquisition - Atlanta / Georgia - Walton Communities Offloads Two Atlanta Rental Properties; Atlanta Beltline Advancing 218-Unit Affordable Apartment Project; Construction Financing - Atlanta / Georgia - Developer Duo Obtains Construction Financing for $147M Atlanta Student Housing Project
2026-08-07,20260807-233415-ed5546be,2026-08-07 23:34:15,Los Angeles,Los Angeles,9,5,6,1,0,1,Affordable Housing,Office-to-Residential Conversion,Office-to-Residential Conversion,University-adjacent; Hospital-adjacent; Office conversion corridor,100,44,55,High relevance to Woomi site strategy,Monitor entitlement precedent,Adaptive reuse project starting up at 6380 Wilshire Boulevard; Affordable housing nears the finish like at 515 Pioneer Dr. in Glendale; Affordable housing takes shape at 1332 and 1346 N. Fairfax Avenue; Affordable housing with retail pitched for 2306 W. Jefferson Blvd.; Centerspace executives outline disposition plans
2026-08-07,20260807-233415-ed5546be,2026-08-07 23:34:15,Wilshire,Los Angeles,1,1,2,1,0,2,Office-to-Residential Conversion,Office-to-Residential Conversion,Adaptive Reuse,Adaptive reuse corridor; Office conversion corridor,82,11,45,High relevance to Woomi site strategy,Monitor entitlement precedent,Adaptive reuse project starting up at 6380 Wilshire Boulevard; Office-to-Residential Conversion - Los Angeles / California - Adaptive reuse project starting up at 6380 Wilshire Boulevard
2026-08-07,20260807-233415-ed5546be,2026-08-07 23:34:15,Inglewood,Los Angeles,1,1,1,1,0,1,Affordable Housing,Entitlement / Permitting,Entitlement Approval,Mixed-use corridor,76,15,40,High relevance to Woomi site strategy,Monitor entitlement precedent,Completion nears for mixed-use project at 939 W. Manchester Blvd. in Inglewood; Entitlement / Permitting - Texas - Completion nears for mixed-use project at 939 W. Manchester Blvd. in Inglewood
2026-08-07,20260807-233415-ed5546be,2026-08-07 23:34:15,Glendale,Los Angeles,1,1,1,1,0,1,Affordable Housing,Office-to-Residential Conversion,Office-to-Residential Conversion,Office conversion corridor,69,21,67,High relevance to Woomi site strategy,Monitor entitlement precedent,Affordable housing nears the finish like at 515 Pioneer Dr. in Glendale; Office-to-Residential Conversion - California - Affordable housing nears the finish like at 515 Pioneer Dr. in Glendale
2026-08-07,20260807-233415-ed5546be,2026-08-07 23:34:15,Hollywood,Los Angeles,2,1,0,1,1,2,Apartment,Refinancing,General Entitlement Signal,Downtown infill,67,47,30,High relevance to Woomi site strategy,Review potential acquisition pipeline,Affordable housing takes shape at 1332 and 1346 N. Fairfax Avenue; Refinancing - Miami / Florida - Stewards Inks $79M Refi of Hollywood Rental Asset; Stewards Inks $79M Refi of Hollywood Rental Asset
2026-08-07,20260807-233415-ed5546be,2026-08-07 23:34:15,Costa Mesa,Orange County,1,1,0,1,0,0,Apartment,Disposition / Exit,General Entitlement Signal,General submarket monitoring,65,0,30,High relevance to Woomi site strategy,Review potential acquisition pipeline,Costa Mesa Multifamily Changes Hands for Value-Add Repositioning; Disposition / Exit - California - Costa Mesa Multifamily Changes Hands for Value-Add Repositioning
2026-08-07,20260807-233415-ed5546be,2026-08-07 23:34:15,Santa Monica,Los Angeles,1,1,0,1,0,0,Affordable Housing,General Project Signal,General Entitlement Signal,General submarket monitoring,63,0,30,High relevance to Woomi site strategy,Review potential acquisition pipeline,General Project Signal - Santa Monica / California - New look for 353-unit development at 1633 26th St. in Santa Monica; New look for 353-unit development at 1633 26th St. in Santa Monica
2026-08-07,20260807-233415-ed5546be,2026-08-07 23:34:15,Long Beach,Los Angeles,1,1,0,1,0,0,Mixed-Use Residential,General Project Signal,General Entitlement Signal,Mixed-use corridor,62,0,30,High relevance to Woomi site strategy,Review potential acquisition pipeline,General Project Signal - Southeast - Mixed-use project rises at 6700 Pacific Coast Highway in Long Beach; Mixed-use project rises at 6700 Pacific Coast Highway in Long Beach
2026-08-07,20260807-233415-ed5546be,2026-08-07 23:34:15,Scottsdale,Arizona,2,2,0,1,0,1,Apartment,Acquisition,General Entitlement Signal,General submarket monitoring,57,0,20,Strategic watch submarket,Monitor only,Acquisition - Phoenix / Arizona - Rockwell Pays $42M for 182-Unit Scottsdale Rental Community; BTR / Build-to-Rent - Phoenix / Arizona - Porter Kyle Celebrates Grand Opening of Build-to-Rent Multifamily Community The Wayne in H...; Porter Kyle Celebrates Grand Opening of Build-to-Rent Multifamily Community The Wayne in High-Barrier Chandler Market; Rockwell Pays $42M for 182-Unit Scottsdale Rental Community
2026-08-07,20260807-233415-ed5546be,2026-08-07 23:34:15,Austin,Texas,1,1,0,1,0,1,General Residential,Disposition / Exit,General Entitlement Signal,General submarket monitoring,55,0,20,Strategic watch submarket,Track local GP / sponsor activity,"Disposition / Exit - Austin / Texas - JLL, Cousins Link Up on Two Austin Office Transactions; JLL, Cousins Link Up on Two Austin Office Transactions"
2026-08-07,20260807-233415-ed5546be,2026-08-07 23:34:15,Charlotte,Southeast,1,1,0,1,1,1,Multifamily,Construction Financing,General Entitlement Signal,University-adjacent,49,45,20,Strategic watch submarket,Track local GP / sponsor activity,AEW with GMH Move Forward with Luxury Multifamily High-Rise Tower Project in Charlotte; Construction Financing - Sun Belt - AEW with GMH Move Forward with Luxury Multifamily High-Rise Tower Project in Charlotte
2026-08-07,20260807-233415-ed5546be,2026-08-07 23:34:15,Fort Worth,Texas,1,1,0,1,0,1,Apartment,Acquisition,General Entitlement Signal,General submarket monitoring,49,0,20,Strategic watch submarket,Monitor only,Acquisition - Tampa / Florida - Franklin Street Negotiates Sale of 138-Unit Multifamily Property in Southwest Fort Worth; Franklin Street Negotiates Sale of 138-Unit Multifamily Property in Southwest Fort Worth
2026-08-07,20260807-233415-ed5546be,2026-08-07 23:34:15,Tampa,Florida,1,1,0,1,0,1,Apartment,Acquisition,General Entitlement Signal,General submarket monitoring,49,0,20,Strategic watch submarket,Monitor only,Acquisition - Tampa / Florida - Franklin Street Negotiates Sale of 138-Unit Multifamily Property in Southwest Fort Worth; Franklin Street Negotiates Sale of 138-Unit Multifamily Property in Southwest Fort Worth
2026-08-07,20260807-233415-ed5546be,2026-08-07 23:34:15,Southeast,National / Other,0,1,1,0,0,0,Apartment,Office-to-Residential Conversion,Office-to-Residential Conversion,Office conversion corridor,31,11,35,General monitoring,Monitor entitlement precedent,"Office-to-Residential Conversion - West Palm Beach / Florida - IPA Brokers $90.5M Sale of West Palm Beach Condos, Buyer Plans Multifamily Conversion"
2026-08-07,20260807-233415-ed5546be,2026-08-07 23:34:15,San Francisco,National / Other,0,1,1,0,0,0,General Residential,Office-to-Residential Conversion,Office-to-Residential Conversion,Office conversion corridor,26,15,45,General monitoring,Monitor entitlement precedent,"Office-to-Residential Conversion - San Francisco / California - Permits For Conversion at 150 Hayes Street, San Francisco"
2026-08-07,20260807-233415-ed5546be,2026-08-07 23:34:15,America,National / Other,0,2,0,0,0,0,Mixed-Use Residential,Recapitalization,General Entitlement Signal,Downtown infill; Mixed-use corridor,16,0,20,Low relevance,Track local GP / sponsor activity,"Acquisition - National - American House, Winterpast Capital Acquire 192-Unit Seniors Housing Community in Kansas Ci...; Recapitalization - National - JLL Arranges Recapitalization of Downtown Pittsburgh Mixed-Use Property"
