run_date,run_id,run_timestamp,deal_fingerprint_id,duplicate_cluster_id,fingerprint_confidence,canonical_project_name,canonical_deal_name,canonical_event_name,deal_type,market,residential_sector,canonical_gp_or_developer,canonical_lender_or_debt_provider,unit_count,dollar_amount,loan_amount,source_count,article_count,duplicate_count,sources,article_titles,markets_detected,highest_deal_signal_score
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,DFP-361332C4FE,DCL-20260610-004,100,JV / Partnership - Florida - Constellation and Boschetti Land $68M to Build Boutique Condo in Coral Gables,JV / Partnership - JV / Partnership - Florida - Constellation and Boschetti Land $68M to Build Boutique Condo in Coral Gables,JV / Partnership - Berkadia - Florida,JV / Partnership,Florida,General Residential,Berkadia,Berkadia,74 units,$68M; $68M; $68m,$68m,1,1,1,Commercial Observer,Constellation and Boschetti Land $68M to Build Boutique Condo in Coral Gables,Florida,86
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,DFP-6708B4DF1B,DCL-20260610-005,90,Acquisition - Dallas / Texas - Brixton Acquires 288-Unit Las Colinas Rental Community,Acquisition - Acquisition - Dallas / Texas - Brixton Acquires 288-Unit Las Colinas Rental Community,Acquisition - JLL - Los Angeles,Acquisition,Dallas / Texas,Apartment,JLL,JLL,,$40.9 million; $40.9 million,$40.9 million,1,1,1,Connect CRE Apartments,Brixton Acquires 288-Unit Las Colinas Rental Community,Dallas / Texas,85
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,DFP-38DEE0D2A8,DCL-20260610-001,90,Construction Financing - California - JLL Lines Up $144M Construction Loan for Santa Ana Multifamily,Construction Financing - Construction Financing - California - JLL Lines Up $144M Construction Loan for Santa Ana Multifamily,Construction Financing - JLL - JLL - California,Construction Financing,California,Apartment,JLL,JLL,,$144M; $144M; $144,$144M,1,1,1,Connect CRE Orange County,JLL Lines Up $144M Construction Loan for Santa Ana Multifamily,California,93
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,DFP-160DA036F3,DCL-20260610-008,90,Construction Financing - California - Walker & Dunlop Arranges $53.1M Construction Loan for Affordable Housing Community Joyfiel...,Construction Financing - Construction Financing - California - Walker & Dunlop Arranges $53.1M Construction Loan for Affordable Housing Community Joyfiel...,Construction Financing - Walker & Dunlop - walker & dunlop - California,Construction Financing,California,Affordable Housing,Walker & Dunlop,walker & dunlop,,$53.1M; $53.1 million; $53.1m,$53.1M,1,1,1,Yield PRO,Walker & Dunlop Arranges $53.1M Construction Loan for Affordable Housing Community Joyfield at Lakeview Center in Antioch California,California,79
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,DFP-BB73BB97D4,DCL-20260610-003,90,Disposition / Exit - California - Yorba Linda Parking Lot Sells for Townhome Redevelopment,Disposition / Exit - Disposition / Exit - California - Yorba Linda Parking Lot Sells for Townhome Redevelopment,Disposition / Exit - CBRE - California,Disposition / Exit,California,Apartment,CBRE,CBRE,,$8.12; $8.12,,1,1,1,Connect CRE,Yorba Linda Parking Lot Sells for Townhome Redevelopment,California,89
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,DFP-5508FCE9F0,DCL-20260610-014,90,Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,Disposition / Exit - Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,Disposition / Exit - CBRE - California,Disposition / Exit,California,General Residential,CBRE,CBRE,,$11 million; $1; $11 million,,1,1,1,Connect CRE Orange County,Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,California,74
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,DFP-06F6E26D71,DCL-20260610-011,90,"General Project Signal - Other / Unknown - Gantry Arranges $39.5M Permanent Loan for Apartment Complex in Woodbury, Minnesota","General Project Signal - General Project Signal - Other / Unknown - Gantry Arranges $39.5M Permanent Loan for Apartment Complex in Woodbury, Minnesota",General Project Signal - Freddie Mac - Other / Unknown,General Project Signal,Other / Unknown,Apartment,Freddie Mac,Freddie Mac,207 units,$39.5M; $39.5M; $39.5 million,$39.5M,1,1,1,REBusiness Online,"Gantry Arranges $39.5M Permanent Loan for Apartment Complex in Woodbury, Minnesota",Other / Unknown,75
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,DFP-C431C120A0,DCL-20260610-009,90,General Project Signal - California - JLL Arranges $252M Financing for Huntington Beach Seniors Project,General Project Signal - General Project Signal - California - JLL Arranges $252M Financing for Huntington Beach Seniors Project,General Project Signal - JLL - California,General Project Signal,California,Senior Housing,JLL,JLL,,$252M; $252M; $252.1 million,$252M,1,1,1,Connect CRE Orange County,JLL Arranges $252M Financing for Huntington Beach Seniors Project,California,78
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,DFP-7055481161,DCL-20260610-006,90,JV / Partnership - Miami / Florida - JV Raises $100M for Coral Gables Mixed-Use Project,JV / Partnership - JV / Partnership - Miami / Florida - JV Raises $100M for Coral Gables Mixed-Use Project,JV / Partnership - Berkadia - Sun Belt,JV / Partnership,Miami / Florida,Mixed-Use Residential,Berkadia,Berkadia,,$100M; $100M; $100 million,,1,1,1,Connect CRE South Florida,JV Raises $100M for Coral Gables Mixed-Use Project,Miami / Florida,85
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,DFP-80F700D800,DCL-20260610-007,90,"JV / Partnership - New York - Walker & Dunlop, Pretium Close on $76M Bridge Loan for Chelsea Apartments","JV / Partnership - JV / Partnership - New York - Walker & Dunlop, Pretium Close on $76M Bridge Loan for Chelsea Apartments",JV / Partnership - Walker & Dunlop - New York,JV / Partnership,New York,Affordable Housing,Walker & Dunlop,walker & dunlop,,$76M; $76M; $75.7,$76M,1,1,1,Connect CRE Apartments,"Walker & Dunlop, Pretium Close on $76M Bridge Loan for Chelsea Apartments",New York,85
