run_date,run_id,run_timestamp,submarket_name,parent_market,article_count,deal_count,entitlement_signal_count,opportunity_count,distress_signal_count,timing_signal_count,dominant_residential_sector,dominant_deal_type,dominant_entitlement_signal,site_strategy_theme,submarket_opportunity_score,submarket_risk_score,execution_complexity_score,woomi_site_strategy_relevance,recommended_submarket_action,key_evidence
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,New York,New York,5,5,1,5,1,3,Affordable Housing,JV / Partnership,Entitlement Approval,Downtown infill,100,51,30,Strategic watch submarket,Monitor entitlement precedent,"40-unit development moves forward at 2301 N. Sepulveda Blvd. in Manhattan Beach; Apex Investments Files Plans for 224 Apartments in Brooklyn; Cirrus, Resorts World Acquire Jamaica Site for Workforce Housing; Entitlement / Permitting - New York City / New York - 40-unit development moves forward at 2301 N. Sepulveda Blvd. in Manhattan Beach; General Project Signal - New York City / New York - Apex Investments Files Plans for 224 Apartments in Brooklyn"
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,Los Angeles,10,3,4,1,0,1,Affordable Housing,Modular / Construction Innovation,Entitlement Approval,Downtown infill; Mixed-use corridor,100,49,52,High relevance to Woomi site strategy,Monitor entitlement precedent,"290 apartments planned at 18430 Sherman Way in Reseda; 40-unit development moves forward at 2301 N. Sepulveda Blvd. in Manhattan Beach; Election results roll in, SB 79 map rolls out, and more; Entitlement / Permitting - Los Angeles / California - L.A. City Council upholds approval of mixed-use project at 787 S. Alameda St. in DTLA; Four affordable projects in the San Gabriel Valley score $25M in funding"
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Miami,Florida,6,4,0,4,1,3,Apartment,JV / Partnership,General Entitlement Signal,Mixed-use corridor,100,48,20,Strategic watch submarket,Review potential acquisition pipeline,"$8,200 Rents Await Tenants of New Coral Gables Luxury Apartments; Acquisition - Miami / Florida - Miami Apartments Trade for $109.9M; Alta Developers Lands $91.8M Construction Loan for Miami Apartments; Construction Financing - Miami / Florida - Alta Developers Lands $91.8M Construction Loan for Miami Apartments; General Project Signal - Miami / Florida - Greystar Eyeing 896 Doral Apartment Units"
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Phoenix,Arizona,3,3,1,3,1,4,Apartment,Construction Financing,Office-to-Residential Conversion,Office conversion corridor,100,48,45,Strategic watch submarket,Monitor entitlement precedent,BTR / Build-to-Rent - Phoenix / Arizona - Porter Kyle Builders Names Industry Veteran John Rowland Vice President of Construction; Camelback Office-to-Apartment Conversion Nearly Complete; Construction Financing - Phoenix / Arizona - Scottsdale Developer Inks $141M Construction Loan for Luxury Apartments; Office-to-Residential Conversion - Phoenix / Arizona - Camelback Office-to-Apartment Conversion Nearly Complete; Porter Kyle Builders Names Industry Veteran John Rowland Vice President of Construction
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Dallas,Texas,2,2,0,2,0,1,Apartment,Acquisition,General Entitlement Signal,Mixed-use corridor,82,0,20,Strategic watch submarket,Review potential acquisition pipeline,"Acquisition - Dallas / Texas - Brixton Acquires 288-Unit Las Colinas Rental Community; Brixton Acquires 288-Unit Las Colinas Rental Community; Craig International Unveils Plans for $200M Mixed-Use Redevelopment in McKinney, Texas; General Project Signal - Dallas / Texas - Craig International Unveils Plans for $200M Mixed-Use Redevelopment in McKinney, Texas"
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,California,National / Other,0,10,0,0,0,0,Affordable Housing,General Project Signal,General Entitlement Signal,General submarket monitoring,80,0,20,Strategic watch submarket,Review potential acquisition pipeline,Construction Financing - California - Walker & Dunlop Arranges $53.1M Construction Loan for Affordable Housing Community Joyfiel...; Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale; Disposition / Exit - California - Yorba Linda Parking Lot Sells for Townhome Redevelopment; General Project Signal - California - Four affordable projects in the San Gabriel Valley score $25M in funding; General Project Signal - California - Here are California's affordable housing income limits for 2026
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Seattle,Seattle,3,2,0,2,1,1,Apartment,Construction Financing,General Entitlement Signal,Suburban growth corridor,79,47,20,Strategic watch submarket,Review potential acquisition pipeline,"Construction Financing - Seattle - Helaba Lends $93M on Suburban Seattle Luxury Apartments Project; General Project Signal - Seattle - UW Tacoma Selects Developer for $115M Student Housing Expansion; Helaba Lends $93M on Suburban Seattle Luxury Apartments Project; PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties; UW Tacoma Selects Developer for $115M Student Housing Expansion"
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Atlanta,Southeast,3,2,0,2,1,2,Student Housing,General Project Signal,General Entitlement Signal,University-adjacent,76,44,20,Strategic watch submarket,Review potential acquisition pipeline,General Project Signal - Atlanta / Georgia - Insignia Pursuing Embassy Row Redevelopment; Georgia Tech Student Housing Investors Ink Refi; Insignia Pursuing Embassy Row Redevelopment; Portman Targeting Duluth for Mixed-Use Project; Refinancing - Atlanta / Georgia - Georgia Tech Student Housing Investors Ink Refi
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,DTLA,Los Angeles,1,1,2,1,0,1,Affordable Housing,Entitlement / Permitting,Planning Approval,Downtown infill; Mixed-use corridor,76,33,40,High relevance to Woomi site strategy,Monitor entitlement precedent,Entitlement / Permitting - Los Angeles / California - L.A. City Council upholds approval of mixed-use project at 787 S. Alameda St. in DTLA; L.A. City Council upholds approval of mixed-use project at 787 S. Alameda St. in DTLA
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Santa Ana,Orange County,1,1,0,1,1,1,Apartment,Construction Financing,General Entitlement Signal,General submarket monitoring,74,59,30,High relevance to Woomi site strategy,Monitor refinancing / distress pipeline,Construction Financing - California - JLL Lines Up $144M Construction Loan for Santa Ana Multifamily; JLL Lines Up $144M Construction Loan for Santa Ana Multifamily
