run_date,run_id,watchlist_id,canonical_project_id,canonical_project_name,market,submarket,gp_or_developer,residential_sector,latest_lifecycle_stage,opportunity_score,risk_score,overall_signal_quality_score,institutional_confidence_label,supporting_source_count,recurring_observation_count,strategic_theme,woomi_relevance,recommended_executive_action,supporting_evidence_summary
2026-06-10,20260610-115707-124173e2,HCW-20260610-001,PRJ-20260610-0096,"JV / Partnership - New York - Walker & Dunlop, Pretium Close on $76M Bridge Loan for Chelsea Apartments",New York,New York,Walker & Dunlop,Affordable Housing,Refinancing / Recapitalization,88,49,96,Strong Institutional Signal,8,10,Refinancing opportunity,Priority Asset Watch,Review immediately,"8 source file(s), 10 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-06-10,20260610-115707-124173e2,HCW-20260610-002,PRJ-20260610-0043,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",California,California,PEF Advisors,Affordable Housing,Refinancing / Recapitalization,86,54,95,Strong Institutional Signal,10,11,Refinancing opportunity,Priority Asset Watch,Review immediately,"10 source file(s), 11 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-06-10,20260610-115707-124173e2,HCW-20260610-003,PRJ-20260610-0041,General Project Signal - California - JLL Arranges $252M Financing for Huntington Beach Seniors Project,California,California,JLL,Apartment,Refinancing / Recapitalization,100,60,93,Strong Institutional Signal,10,35,Refinancing opportunity,Priority Asset Watch,Review immediately,"10 source file(s), 35 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-06-10,20260610-115707-124173e2,HCW-20260610-004,PRJ-20260610-0058,JV / Partnership - Florida - Constellation and Boschetti Land $68M to Build Boutique Condo in Coral Gables,Florida,Florida,Berkadia,General Residential,Vertical Construction,100,15,93,Strong Institutional Signal,8,10,Construction start pipeline,Priority Asset Watch,Review immediately,"8 source file(s), 10 observation(s), latest stage Vertical Construction, identity confidence 100"
2026-06-10,20260610-115707-124173e2,HCW-20260610-005,PRJ-20260610-0044,Walker & Dunlop Arranges $53.1M Construction Loan for Affordable Housing Community Joyfield at Lakeview Center in Antioch California,California,California,Walker & Dunlop,Affordable Housing,Refinancing / Recapitalization,95,54,93,Strong Institutional Signal,9,11,Refinancing opportunity,Priority Asset Watch,Review immediately,"9 source file(s), 11 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-06-10,20260610-115707-124173e2,HCW-20260610-009,PRJ-20260610-0053,Acquisition - Dallas / Texas - Brixton Acquires 288-Unit Las Colinas Rental Community,Unknown,Dallas,JLL,Apartment,Unknown Stage,100,26,91,Strong Institutional Signal,5,5,LA urban infill opportunity,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-10,20260610-115707-124173e2,HCW-20260610-007,PRJ-20260610-0035,Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,California,California,CBRE,Apartment,Unknown Stage,100,32,91,Strong Institutional Signal,9,22,LA urban infill opportunity,Priority Asset Watch,Review immediately,"9 source file(s), 22 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-10,20260610-115707-124173e2,HCW-20260610-008,PRJ-20260610-0040,General Project Signal - California - IPA Capital Markets Arranges $123M Refi for Burlingame Multifamily,California,California,IPA,Apartment,Unknown Stage,98,32,91,Strong Institutional Signal,9,10,Institutional capital movement,Priority Asset Watch,Review immediately,"9 source file(s), 10 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-10,20260610-115707-124173e2,HCW-20260610-006,PRJ-20260610-0130,Construction Financing - Seattle - Helaba Lends $93M on Suburban Seattle Luxury Apartments Project,Seattle,Seattle,Alliance Residential,Apartment,Unknown Stage,97,47,91,Strong Institutional Signal,9,10,Construction start pipeline,Priority Asset Watch,Review immediately,"9 source file(s), 10 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-10,20260610-115707-124173e2,HCW-20260610-010,PRJ-20260610-0087,"JV / Partnership - National - Kennedy Wilson Forges €2-Billion JV to Own, Develop Irish Apartments",Unknown,National,Kennedy Wilson,Apartment,Unknown Stage,80,45,89,Strong Institutional Signal,7,9,Institutional capital movement,Priority Asset Watch,Review immediately,"7 source file(s), 9 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-10,20260610-115707-124173e2,HCW-20260610-012,PRJ-20260610-0127,Disposition / Exit - San Francisco / California - Marcus & Millichap Arranges $6.65M Sale of 28-Unit Multifamily Property in San Francisco,Unknown,San Francisco,Marcus & Millichap,Multifamily,Unknown Stage,86,21,87,Strong Institutional Signal,5,5,Institutional capital movement,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-10,20260610-115707-124173e2,HCW-20260610-011,PRJ-20260610-0045,General Project Signal - California - More housing added to proposed affordable development at 7220 Owensmouth Ave. in Canoga Pa...,California,California,Unknown,Affordable Housing,Early Site Signal,72,32,87,Strong Institutional Signal,6,19,LA urban infill opportunity,Priority Asset Watch,Review immediately,"6 source file(s), 19 observation(s), latest stage Early Site Signal, identity confidence 80"
2026-06-10,20260610-115707-124173e2,HCW-20260610-013,PRJ-20260610-0133,JV / Partnership - Miami / Florida - JV Raises $100M for Coral Gables Mixed-Use Project,Unknown,South Florida,Berkadia,Mixed-Use Residential,Unknown Stage,88,31,85,Strong Institutional Signal,4,4,Institutional capital movement,Strategic Asset Watch,Review immediately,"4 source file(s), 4 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-10,20260610-115707-124173e2,HCW-20260610-016,PRJ-20260610-0107,"General Project Signal - Other / Unknown - Gantry Arranges $39.5M Permanent Loan for Apartment Complex in Woodbury, Minnesota",Unknown,Unknown,Freddie Mac,Apartment,Unknown Stage,86,26,84,Institutional Watch,5,6,Refinancing opportunity,Priority Asset Watch,Watch refinancing timing,"5 source file(s), 6 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-10,20260610-115707-124173e2,HCW-20260610-014,PRJ-20260610-0140,Acquisition - Southeast - American Landmark Apartments Acquires 295-Unit Multifamily Community in Charleston Metro,Southeast,Southeast,Unknown,Apartment,Site Acquisition / Site Control,71,24,84,Institutional Watch,6,6,Institutional capital movement,Priority Asset Watch,Maintain on strategic radar,"6 source file(s), 6 observation(s), latest stage Site Acquisition / Site Control, identity confidence 80"
2026-06-10,20260610-115707-124173e2,HCW-20260610-017,PRJ-20260610-0112,Disposition / Exit - Other / Unknown - Marcus & Millichap Brokers Sale of 160-Unit Multifamily Property in Wisconsin,Unknown,Unknown,Marcus & Millichap,Apartment,Site Acquisition / Site Control,70,24,84,Institutional Watch,7,7,Institutional capital movement,Strategic Asset Watch,Monitor sponsor relationship,"7 source file(s), 7 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100"
2026-06-10,20260610-115707-124173e2,HCW-20260610-015,PRJ-20260610-0029,General Project Signal - Atlanta / Georgia - Insignia Pursuing Embassy Row Redevelopment,Atlanta / Georgia,Atlanta,Unknown,Mixed-Use Residential,Site Acquisition / Site Control,50,36,84,Institutional Watch,4,8,LA urban infill opportunity,Priority Asset Watch,Maintain on strategic radar,"4 source file(s), 8 observation(s), latest stage Site Acquisition / Site Control, identity confidence 80"
