run_date,run_id,run_timestamp,market,residential_sector,market_article_count,high_priority_count,market_signal_count,average_relevance_score,dominant_strategic_angle,dominant_market_signal,regional_risk_or_opportunity,woomi_market_relevance,recommended_market_action
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,California,Apartment,19,15,12,86.7,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,Affordable Housing,12,10,9,89.8,Developer Strategy,Supply / Starts Signal,Supply pressure / lease-up risk,Core Watch Market,Track LA / California entitlement and zoning updates
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,National / Other,Apartment,31,16,7,73.4,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,General Monitoring,Watch GP / developer partnership opportunities
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Southeast,Apartment,7,5,2,79.4,Institutional Flow,Deal Size Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Florida,Apartment,7,4,4,78.7,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,New York,Apartment,5,4,3,91.6,Developer Strategy,Deal Size Signal,Institutional capital pricing signal,General Monitoring,Track institutional capital activity
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Texas,Apartment,4,3,2,81.2,Financing Risk,Rent Growth Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Arizona,Apartment,3,3,1,90.0,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Phoenix,Apartment,3,3,1,90.0,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Seattle,Apartment,3,3,1,89.0,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Sun Belt,BTR / Single-Family Rental,2,2,1,98.5,Financing Risk,Deal Size Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Dallas,Apartment,2,2,1,86.5,Financing Risk,Rent Growth Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Austin,General Residential,0,0,0,0,None detected,None detected,General market monitoring,Low Priority,Monitor only
