run_date,run_id,la_asset_watch_id,asset_or_project_name,address_or_location_clue,la_submarket,gp_or_developer,residential_sector,entitlement_status,construction_status,asset_strategy_signal,site_control_signal,execution_stage,la_asset_opportunity_score,la_asset_risk_score,woomi_site_relevance,potential_woomi_strategy_angle,recommended_local_follow_up,source_article_title,url,confidence_level
2026-06-10,20260610-115707-124173e2,LAA-20260610-001,Refinancing - California - Affinius Lends $120M to Refinance Kearny Mesa Luxury Apartments,California,Los Angeles,JLL,Apartment,Unknown,Unknown,Refinancing / Recapitalization,Existing asset refinance,Unknown,100,60,High relevance to Woomi site strategy,Review acquisition comparables,"Review parcel clue, entitlement path, sponsor, and comparable sites",Affinius Lends $120M to Refinance Kearny Mesa Luxury Apartments,https://www.connectcre.com/stories/487331-2/,Medium
2026-06-10,20260610-115707-124173e2,LAA-20260610-017,L.A. City Council upholds approval of mixed-use project at 787 S. Alameda St. in DTLA,787 S. Alameda St,Los Angeles,,Affordable Housing,Under planning review,Unknown,Entitlement Play,Unknown site control,Entitlement / Planning,100,56,High relevance to Woomi site strategy,Monitor entitlement path,"Track entitlement docket, density bonus use, and affordability requirement",L.A. City Council upholds approval of mixed-use project at 787 S. Alameda St. in DTLA,https://la.urbanize.city/post/la-city-council-upholds-approval-mixed-use-project-787-s-alameda-st-dtla,Medium
2026-06-10,20260610-115707-124173e2,LAA-20260610-008,Construction Financing - California - Walker & Dunlop Arranges $53.1M Construction Loan for Affordable Housing Community Joyfiel...,California,Los Angeles,Walker & Dunlop,Affordable Housing,Unknown,Unknown,Refinancing / Recapitalization,Unknown site control,Unknown,100,54,High relevance to Woomi site strategy,Review acquisition comparables,"Review parcel clue, entitlement path, sponsor, and comparable sites",Walker & Dunlop Arranges $53.1M Construction Loan for Affordable Housing Community Joyfield at Lakeview Center in Antioch California,https://yieldpro.com/2026/06/joyfield-at-lakeview-center/,Medium
2026-06-10,20260610-115707-124173e2,LAA-20260610-006,Construction Financing - Seattle - Helaba Lends $93M on Suburban Seattle Luxury Apartments Project,Seattle,Los Angeles,Alliance Residential,Apartment,Unknown,Unknown,General Asset Signal,Unknown site control,Unknown,100,47,High relevance to Woomi site strategy,Track local sponsor activity,Monitor asset for repeated local confirmation,Helaba Lends $93M on Suburban Seattle Luxury Apartments Project,https://commercialobserver.com/2026/06/helaba-lends-93m-on-suburban-seattle-luxury-apartments-project/,Medium
2026-06-10,20260610-115707-124173e2,LAA-20260610-009,General Project Signal - California - More housing added to proposed affordable development at 7220 Owensmouth Ave. in Canoga Pa...,7220 Owensmouth Ave,Los Angeles,Unknown,Affordable Housing,Unknown,Unknown,Affordable / Density Bonus Strategy,Unknown site control,Unknown,100,40,High relevance to Woomi site strategy,Benchmark density bonus use,"Review parcel clue, entitlement path, sponsor, and comparable sites",More housing added to proposed affordable development at 7220 Owensmouth Ave. in Canoga Park,https://la.urbanize.city/post/more-housing-added-proposed-affordable-development-7220-owensmouth-ave-canoga-park,High
2026-06-10,20260610-115707-124173e2,LAA-20260610-011,Entitlement / Permitting - Los Angeles / California - L.A. City Council upholds approval of mixed-use project at 787 S. Alameda St. in DTLA,787 S. Alameda St,Los Angeles,Unknown,Affordable Housing,Unknown,Unknown,Entitlement Play,Project under entitlement,Unknown,100,34,High relevance to Woomi site strategy,Monitor entitlement path,"Track entitlement docket, density bonus use, and affordability requirement",L.A. City Council upholds approval of mixed-use project at 787 S. Alameda St. in DTLA,https://la.urbanize.city/post/la-city-council-upholds-approval-mixed-use-project-787-s-alameda-st-dtla,High
2026-06-10,20260610-115707-124173e2,LAA-20260610-012,Entitlement / Permitting - Other / Unknown - 290 apartments planned at 18430 Sherman Way in Reseda,18430 Sherman Way,Los Angeles,Unknown,Apartment,Unknown,Unknown,Entitlement Play,Project under entitlement,Unknown,100,34,High relevance to Woomi site strategy,Monitor entitlement path,"Track entitlement docket, density bonus use, and affordability requirement",290 apartments planned at 18430 Sherman Way in Reseda,https://la.urbanize.city/post/290-apartments-planned-18430-sherman-way-reseda,High
2026-06-10,20260610-115707-124173e2,LAA-20260610-002,Disposition / Exit - California - Yorba Linda Parking Lot Sells for Townhome Redevelopment,California,Los Angeles,CBRE,Apartment,Unknown,Unknown,General Asset Signal,Existing asset sale,Unknown,100,32,High relevance to Woomi site strategy,Track local sponsor activity,"Review parcel clue, entitlement path, sponsor, and comparable sites",Yorba Linda Parking Lot Sells for Townhome Redevelopment,https://www.connectcre.com/stories/yorba-linda-parking-lot-sells-for-townhome-redevelopment/,Medium
2026-06-10,20260610-115707-124173e2,LAA-20260610-005,General Project Signal - California - IPA Capital Markets Arranges $123M Refi for Burlingame Multifamily,California,Los Angeles,IPA,Apartment,Unknown,Unknown,General Asset Signal,Unknown site control,Unknown,100,32,High relevance to Woomi site strategy,Track local sponsor activity,"Review parcel clue, entitlement path, sponsor, and comparable sites",IPA Capital Markets Arranges $123M Refi for Burlingame Multifamily,https://www.connectcre.com/stories/ipa-capital-markets-arranges-123m-refi-for-burlingame-multifamily/,Medium
2026-06-10,20260610-115707-124173e2,LAA-20260610-010,Modular / Construction Innovation - Los Angeles - Rendering vs. Reality: Modular housing complex at 1457 N. Main St. in Chinatown,1457 N. Main St,Los Angeles,Unknown,Affordable Housing,Unknown,Completed / opened,Lease-Up / Delivery,Unknown site control,Delivered / Lease-Up,100,32,High relevance to Woomi site strategy,Monitor only,"Review parcel clue, entitlement path, sponsor, and comparable sites",Rendering vs. Reality: Modular housing complex at 1457 N. Main St. in Chinatown,https://la.urbanize.city/post/rendering-vs-reality-modular-housing-complex-1457-n-main-st-chinatown,High
2026-06-10,20260610-115707-124173e2,LAA-20260610-003,Acquisition - Dallas / Texas - Brixton Acquires 288-Unit Las Colinas Rental Community,Dallas,Los Angeles,JLL,Apartment,Unknown,Unknown,General Asset Signal,Existing asset sale,Unknown,100,26,High relevance to Woomi site strategy,Track local sponsor activity,Monitor asset for repeated local confirmation,Brixton Acquires 288-Unit Las Colinas Rental Community,https://www.connectcre.com/stories/brixton-acquires-288-unit-las-colinas-rental-community/,Medium
2026-06-10,20260610-115707-124173e2,LAA-20260610-007,Yorba Linda Parking Lot Sells for Townhome Redevelopment,4861 Liverpool St,Los Angeles,CBRE,Apartment,Unknown,Unknown,Acquisition / Site Control,Site acquired,Site Controlled,100,24,High relevance to Woomi site strategy,Track site control precedent,"Review parcel clue, entitlement path, sponsor, and comparable sites",Yorba Linda Parking Lot Sells for Townhome Redevelopment,https://www.connectcre.com/stories/yorba-linda-parking-lot-sells-for-townhome-redevelopment/,High
2026-06-10,20260610-115707-124173e2,LAA-20260610-004,JV / Partnership - Florida - Constellation and Boschetti Land $68M to Build Boutique Condo in Coral Gables,Florida,Los Angeles,Berkadia,General Residential,Unknown,Construction started,Development Start,Site acquired,Under Construction,100,15,High relevance to Woomi site strategy,Track site control precedent,Monitor asset for repeated local confirmation,Constellation and Boschetti Land $68M to Build Boutique Condo in Coral Gables,https://commercialobserver.com/2026/06/constellation-boschetti-florida-cora-merrick-park/,High
2026-06-10,20260610-115707-124173e2,LAA-20260610-021,Entitlement / Permitting - Other / Unknown - Infill housing slated for two sites in Pasadena,Unknown,Los Angeles,Unknown,Apartment,Unknown,Unknown,Entitlement Play,Land / parcel referenced,Site Search / Early Signal,98,26,High relevance to Woomi site strategy,Track site control precedent,"Track entitlement docket, density bonus use, and affordability requirement",Infill housing slated for two sites in Pasadena,https://la.urbanize.city/post/infill-housing-slated-two-sites-pasadena,Medium
2026-06-10,20260610-115707-124173e2,LAA-20260610-013,"General Project Signal - San Francisco / California - New Construction Application For 3275-3333 San Bruno Avenue, San Francisco",3275-3333 San Bruno Avenue,Los Angeles,Unknown,Apartment,Unknown,Unknown,General Asset Signal,Unknown site control,Unknown,96,33,High relevance to Woomi site strategy,Monitor only,Monitor asset for repeated local confirmation,"New Construction Application For 3275-3333 San Bruno Avenue, San Francisco",https://sfyimby.com/2026/06/new-construction-application-for-3275-3333-san-bruno-avenue-san-francisco.html,High
2026-06-10,20260610-115707-124173e2,LAA-20260610-014,Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,California,Los Angeles,CBRE,General Residential,Unknown,Unknown,General Asset Signal,Existing asset sale,Unknown,93,27,High relevance to Woomi site strategy,Track local sponsor activity,"Review parcel clue, entitlement path, sponsor, and comparable sites",Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,https://www.connectcre.com/stories/former-bank-branch-positioned-as-development-opportunity-in-garden-grove-sale/,Medium
2026-06-10,20260610-115707-124173e2,LAA-20260610-015,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",California,Los Angeles,PEF Advisors,Affordable Housing,Unknown,Unknown,Refinancing / Recapitalization,Unknown site control,Unknown,91,54,High relevance to Woomi site strategy,Review acquisition comparables,"Review parcel clue, entitlement path, sponsor, and comparable sites","PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",https://www.connectcre.com/stories/pef-advisors-freestone-capital-form-jv-to-recapitalize-affordable-properties/,Medium
2026-06-10,20260610-115707-124173e2,LAA-20260610-016,Disposition / Exit - San Francisco / California - Marcus & Millichap Arranges $6.65M Sale of 28-Unit Multifamily Property in San Francisco,San Francisco,Los Angeles,Marcus & Millichap,Multifamily,Unknown,Unknown,General Asset Signal,Existing asset sale,Unknown,91,21,High relevance to Woomi site strategy,Track local sponsor activity,Monitor asset for repeated local confirmation,Marcus & Millichap Arranges $6.65M Sale of 28-Unit Multifamily Property in San Francisco,https://yieldpro.com/2026/06/sunset-apartments-in-san-francisco/,Medium
2026-06-10,20260610-115707-124173e2,LAA-20260610-018,General Project Signal - California - Bluhm Family Foundation Breaks Ground on 214-Unit Seniors Housing Community in Huntington...,Southern California,Los Angeles,Unknown,Apartment,Unknown,Unknown,General Asset Signal,Unknown site control,Unknown,90,40,High relevance to Woomi site strategy,Monitor only,"Review parcel clue, entitlement path, sponsor, and comparable sites","Bluhm Family Foundation Breaks Ground on 214-Unit Seniors Housing Community in Huntington Beach, California",https://rebusinessonline.com/bluhm-family-foundation-breaks-ground-on-214-unit-seniors-housing-community-in-huntington-beach-california/,Low
2026-06-10,20260610-115707-124173e2,LAA-20260610-023,More housing added to proposed affordable development at 7220 Owensmouth Ave. in Canoga Park,7220 Owensmouth Ave,Los Angeles,,Affordable Housing,Unknown,Unknown,Affordable / Density Bonus Strategy,Unknown site control,Unknown,90,32,High relevance to Woomi site strategy,Benchmark density bonus use,"Review parcel clue, entitlement path, sponsor, and comparable sites",More housing added to proposed affordable development at 7220 Owensmouth Ave. in Canoga Park,https://la.urbanize.city/post/more-housing-added-proposed-affordable-development-7220-owensmouth-ave-canoga-park,Medium
2026-06-10,20260610-115707-124173e2,LAA-20260610-025,290 apartments planned at 18430 Sherman Way in Reseda,18430 Sherman Way,Los Angeles,,Apartment,Unknown,Unknown,Entitlement Play,Project under entitlement,Unknown,90,26,High relevance to Woomi site strategy,Monitor entitlement path,"Track entitlement docket, density bonus use, and affordability requirement",290 apartments planned at 18430 Sherman Way in Reseda,https://la.urbanize.city/post/290-apartments-planned-18430-sherman-way-reseda,Medium
2026-06-10,20260610-115707-124173e2,LAA-20260610-019,"General Project Signal - Los Angeles / California - Election results roll in, SB 79 map rolls out, and more",Los Angeles,Los Angeles,Unknown,Multifamily,Unknown,Unknown,General Asset Signal,Unknown site control,Unknown,89,34,High relevance to Woomi site strategy,Monitor only,Monitor asset for repeated local confirmation,"Election results roll in, SB 79 map rolls out, and more",https://la.urbanize.city/post/election-results-roll-sb-79-map-rolls-out-and-more,Low
2026-06-10,20260610-115707-124173e2,LAA-20260610-020,General Project Signal - New York City / New York - Apex Investments Files Plans for 224 Apartments in Brooklyn,Brooklyn,Los Angeles,Unknown,Apartment,Unknown,Unknown,General Asset Signal,Unknown site control,Unknown,88,34,High relevance to Woomi site strategy,Monitor only,Monitor asset for repeated local confirmation,Apex Investments Files Plans for 224 Apartments in Brooklyn,https://commercialobserver.com/2026/06/apex-investments-housing-530-utica-avenue/,Medium
2026-06-10,20260610-115707-124173e2,LAA-20260610-030,"New Construction Application For 3275-3333 San Bruno Avenue, San Francisco",3275-3333 San Bruno Avenue,Los Angeles,,Apartment,Unknown,Unknown,Entitlement Play,Land / parcel referenced,Site Search / Early Signal,88,17,High relevance to Woomi site strategy,Track site control precedent,"Track entitlement docket, density bonus use, and affordability requirement","New Construction Application For 3275-3333 San Bruno Avenue, San Francisco",https://sfyimby.com/2026/06/new-construction-application-for-3275-3333-san-bruno-avenue-san-francisco.html,Medium
2026-06-10,20260610-115707-124173e2,LAA-20260610-031,General Project Signal - California - Four affordable projects in the San Gabriel Valley score $25M in funding,California,Los Angeles,Unknown,Affordable Housing,Unknown,Unknown,Affordable / Density Bonus Strategy,Unknown site control,Unknown,87,32,High relevance to Woomi site strategy,Benchmark density bonus use,"Review parcel clue, entitlement path, sponsor, and comparable sites",Four affordable projects in the San Gabriel Valley score $25M in funding,https://la.urbanize.city/post/four-affordable-projects-san-gabriel-valley-score-25m-funding,Medium
2026-06-10,20260610-115707-124173e2,LAA-20260610-032,General Project Signal - California - Here are California's affordable housing income limits for 2026,California,Los Angeles,Unknown,Affordable Housing,Unknown,Unknown,Affordable / Density Bonus Strategy,Unknown site control,Unknown,86,32,High relevance to Woomi site strategy,Benchmark density bonus use,"Review parcel clue, entitlement path, sponsor, and comparable sites",Here are California's affordable housing income limits for 2026,https://la.urbanize.city/post/here-are-californias-affordable-housing-income-limits-2026,Low
2026-06-10,20260610-115707-124173e2,LAA-20260610-022,BTR / Build-to-Rent - Sun Belt - Northwood Ravin Launches Pre-Leasing for The Lodges of Huntersville a Built-to-Rent commun...,Charlotte,Los Angeles,Unknown,BTR / Single-Family Rental,Unknown,Unknown,General Asset Signal,Unknown site control,Unknown,80,34,High relevance to Woomi site strategy,Monitor only,Monitor asset for repeated local confirmation,Northwood Ravin Launches Pre-Leasing for The Lodges of Huntersville a Built-to-Rent community in Huntersville North Carolina,https://yieldpro.com/2026/06/the-lodges-of-huntersville-2/,Low
2026-06-10,20260610-115707-124173e2,LAA-20260610-024,"General Project Signal - Dallas / Texas - Craig International Unveils Plans for $200M Mixed-Use Redevelopment in McKinney, Texas",Dallas,Los Angeles,Unknown,Mixed-Use Residential,Unknown,Unknown,General Asset Signal,Unknown site control,Unknown,80,29,High relevance to Woomi site strategy,Monitor only,Monitor asset for repeated local confirmation,"Craig International Unveils Plans for $200M Mixed-Use Redevelopment in McKinney, Texas",https://rebusinessonline.com/craig-international-unveils-plans-for-200m-mixed-use-redevelopment-in-mckinney-texas/,Low
2026-06-10,20260610-115707-124173e2,LAA-20260610-026,Apex Investments Files Plans for 224 Apartments in Brooklyn,530 Utica Avenue,Los Angeles,,Apartment,Unknown,Unknown,General Asset Signal,Unknown site control,Unknown,80,26,High relevance to Woomi site strategy,Track local sponsor activity,Monitor asset for repeated local confirmation,Apex Investments Files Plans for 224 Apartments in Brooklyn,https://commercialobserver.com/2026/06/apex-investments-housing-530-utica-avenue/,Medium
2026-06-10,20260610-115707-124173e2,LAA-20260610-027,Rendering vs. Reality: Modular housing complex at 1457 N. Main St. in Chinatown,1457 N. Main St,Los Angeles,,Affordable Housing,Unknown,Completed / opened,Lease-Up / Delivery,Unknown site control,Delivered / Lease-Up,80,24,High relevance to Woomi site strategy,Track local sponsor activity,"Review parcel clue, entitlement path, sponsor, and comparable sites",Rendering vs. Reality: Modular housing complex at 1457 N. Main St. in Chinatown,https://la.urbanize.city/post/rendering-vs-reality-modular-housing-complex-1457-n-main-st-chinatown,Medium
2026-06-10,20260610-115707-124173e2,LAA-20260610-028,Infill housing slated for two sites in Pasadena,1034 Locust Street,Los Angeles,,Apartment,Unknown,Unknown,General Asset Signal,Land / parcel referenced,Site Search / Early Signal,80,18,High relevance to Woomi site strategy,Track site control precedent,Monitor asset for repeated local confirmation,Infill housing slated for two sites in Pasadena,https://la.urbanize.city/post/infill-housing-slated-two-sites-pasadena,Medium
2026-06-10,20260610-115707-124173e2,LAA-20260610-029,40-unit development moves forward at 2301 N. Sepulveda Blvd. in Manhattan Beach,2301 N. Sepulveda Blvd,Los Angeles,,Mixed-Use Residential,Unknown,Unknown,General Asset Signal,Unknown site control,Unknown,79,25,High relevance to Woomi site strategy,Track local sponsor activity,Monitor asset for repeated local confirmation,40-unit development moves forward at 2301 N. Sepulveda Blvd. in Manhattan Beach,https://la.urbanize.city/post/40-unit-development-moves-forward-2301-n-sepulveda-blvd-manhattan-beach,Medium
2026-06-10,20260610-115707-124173e2,LAA-20260610-033,Acquisition - Southeast - American Landmark Apartments Acquires 295-Unit Multifamily Community in Charleston Metro,Southeast,Los Angeles,Unknown,Apartment,Unknown,Unknown,General Asset Signal,Land / parcel referenced,Site Search / Early Signal,76,24,High relevance to Woomi site strategy,Track site control precedent,Monitor asset for repeated local confirmation,American Landmark Apartments Acquires 295-Unit Multifamily Community in Charleston Metro,https://yieldpro.com/2026/06/azure-carnes-crossroad/,Low
2026-06-10,20260610-115707-124173e2,LAA-20260610-034,Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,10422 Garden Grove Blvd,Los Angeles,CBRE,General Residential,Unknown,Unknown,General Asset Signal,Existing asset sale,Unknown,74,24,High relevance to Woomi site strategy,Track local sponsor activity,"Review parcel clue, entitlement path, sponsor, and comparable sites",Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,https://www.connectcre.com/stories/former-bank-branch-positioned-as-development-opportunity-in-garden-grove-sale/,Medium
2026-06-10,20260610-115707-124173e2,LAA-20260610-035,BTR / Build-to-Rent - Phoenix / Arizona - Porter Kyle Builders Names Industry Veteran John Rowland Vice President of Construction,Phoenix,Los Angeles,Unknown,BTR / Single-Family Rental,Unknown,Unknown,General Asset Signal,Land / parcel referenced,Site Search / Early Signal,73,22,High relevance to Woomi site strategy,Track site control precedent,Monitor asset for repeated local confirmation,Porter Kyle Builders Names Industry Veteran John Rowland Vice President of Construction,https://www.connectcre.com/stories/porter-kyle-builders-names-industry-veteran-john-rowland-vice-president-of-construction/,Low
2026-06-10,20260610-115707-124173e2,LAA-20260610-036,"Formal Application For 1919 O’Farrell Street, San Mateo",1919 O'Farrell Street,Los Angeles,,Apartment,Unknown,Unknown,General Asset Signal,Unknown site control,Unknown,68,19,Relevant to LA site monitoring,Track local sponsor activity,Monitor asset for repeated local confirmation,"Formal Application For 1919 O’Farrell Street, San Mateo",https://sfyimby.com/2026/06/formal-application-for-1919-ofarrell-street-san-mateo.html,Medium
2026-06-10,20260610-115707-124173e2,LAA-20260610-040,Portman Targeting Duluth for Mixed-Use Project,Atlanta,Los Angeles,,Mixed-Use Residential,Unknown,Unknown,Acquisition / Site Control,Site acquired,Site Controlled,65,9,Relevant to LA site monitoring,Track site control precedent,Monitor asset for repeated local confirmation,Portman Targeting Duluth for Mixed-Use Project,https://www.connectcre.com/stories/portman-targeting-duluth-for-mixed-use-project/,Medium
