run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,source_entity,canonical_source_entity,source_entity_type,target_entity,canonical_target_entity,target_entity_type,relationship_type,market,deal_type,evidence_article_title,url,relationship_strength_score,entity_resolution_confidence,canonical_relationship_event_count,relationship_repeat_strength,confirmed_multi_source_relationship,woomi_strategic_relevance,recommended_follow_up
2026-06-22,20260622-001313-0c1b6c9b,PRJ-20260622-0051,Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,100,CBRE,CBRE,Developer / GP,cbre,CBRE,Lender / Debt Provider,Financing Relationship,California,Disposition / Exit,Yorba Linda Parking Lot Sells for Townhome Redevelopment,https://www.connectcre.com/stories/yorba-linda-parking-lot-sells-for-townhome-redevelopment/,100,75,1,100,No,Relevant to LA / California strategy,Track GP relationship history
2026-06-22,20260622-001313-0c1b6c9b,PRJ-20260622-0054,"Construction Financing - California - JLL Arranges Debt, Equity for Luxury Condo Development in Downtown Lafayette",100,JLL,JLL,Developer / GP,jll,JLL,Lender / Debt Provider,Financing Relationship,California,Construction Financing,"JLL Arranges Debt, Equity for Luxury Condo Development in Downtown Lafayette",https://www.connectcre.com/stories/jll-arranges-debt-equity-for-luxury-condo-development-in-downtown-lafayette/,100,75,1,100,No,Relevant to LA / California strategy,Track GP relationship history
2026-06-22,20260622-001313-0c1b6c9b,PRJ-20260622-0054,"Construction Financing - California - JLL Arranges Debt, Equity for Luxury Condo Development in Downtown Lafayette",100,JLL,JLL,Developer / GP,California,California,Market / Region,Financing Relationship,California,Construction Financing,"JLL Arranges Debt, Equity for Luxury Condo Development in Downtown Lafayette",https://www.connectcre.com/stories/jll-arranges-debt-equity-for-luxury-condo-development-in-downtown-lafayette/,97,100,1,97,No,Relevant to LA / California strategy,Track GP relationship history
2026-06-22,20260622-001313-0c1b6c9b,PRJ-20260622-0054,"Construction Financing - California - JLL Arranges Debt, Equity for Luxury Condo Development in Downtown Lafayette",100,JLL,JLL,Developer / GP,"Construction Financing - California - JLL Arranges Debt, Equity for Luxury Condo Development in Downtown Lafayette",JLL,Project / Deal,Financing Relationship,California,Construction Financing,"JLL Arranges Debt, Equity for Luxury Condo Development in Downtown Lafayette",https://www.connectcre.com/stories/jll-arranges-debt-equity-for-luxury-condo-development-in-downtown-lafayette/,97,60,1,97,No,Relevant to LA / California strategy,Track GP relationship history
2026-06-22,20260622-001313-0c1b6c9b,PRJ-20260622-0054,"Construction Financing - California - JLL Arranges Debt, Equity for Luxury Condo Development in Downtown Lafayette",100,JLL,JLL,Developer / GP,jll,JLL,Lender / Debt Provider,Financing Relationship,California,General Project Signal,JLL Arranges $252M Financing for Huntington Beach Seniors Project,https://www.connectcre.com/stories/jll-arranges-252m-financing-for-huntington-beach-seniors-project/,96,75,1,96,No,Relevant to LA / California strategy,Track GP relationship history
2026-06-22,20260622-001313-0c1b6c9b,PRJ-20260622-0110,Acquisition - New York - Delshah Makes Second Williamsburg Foray in Three Months,100,JLL,JLL,Developer / GP,jll,JLL,Lender / Debt Provider,Financing Relationship,New York,Acquisition,Delshah Makes Second Williamsburg Foray in Three Months,https://www.connectcre.com/stories/delshah-makes-second-williamsburg-foray-in-three-months/,93,75,1,93,No,Relevant to capital markets monitoring,Track GP relationship history
2026-06-22,20260622-001313-0c1b6c9b,PRJ-20260622-0088,Construction Financing - Miami / Florida - Developer Duo Closes on $67.5M Financing for Coral Gables Condos,100,Berkadia,Berkadia,Developer / GP,berkadia,Berkadia,Lender / Debt Provider,Financing Relationship,Miami / Florida,Construction Financing,Developer Duo Closes on $67.5M Financing for Coral Gables Condos,https://www.connectcre.com/stories/developer-duo-closes-on-67-5m-financing-for-coral-gables-condos/,90,75,1,90,No,Relevant to capital markets monitoring,Track GP relationship history
2026-06-22,20260622-001313-0c1b6c9b,PRJ-20260622-0051,Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,100,CBRE,CBRE,Developer / GP,cbre,CBRE,Lender / Debt Provider,Financing Relationship,California,Disposition / Exit,Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,https://www.connectcre.com/stories/former-bank-branch-positioned-as-development-opportunity-in-garden-grove-sale/,90,75,1,90,No,Relevant to LA / California strategy,Track GP relationship history
2026-06-22,20260622-001313-0c1b6c9b,PRJ-20260622-0051,Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,100,CBRE,CBRE,Developer / GP,California,California,Market / Region,Disposition / Seller,California,Disposition / Exit,Yorba Linda Parking Lot Sells for Townhome Redevelopment,https://www.connectcre.com/stories/yorba-linda-parking-lot-sells-for-townhome-redevelopment/,84,100,1,84,No,Relevant to LA / California strategy,Track GP relationship history
2026-06-22,20260622-001313-0c1b6c9b,PRJ-20260622-0051,Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,100,CBRE,CBRE,Developer / GP,Disposition / Exit - California - Yorba Linda Parking Lot Sells for Townhome Redevelopment,California,Project / Deal,Disposition / Seller,California,Disposition / Exit,Yorba Linda Parking Lot Sells for Townhome Redevelopment,https://www.connectcre.com/stories/yorba-linda-parking-lot-sells-for-townhome-redevelopment/,84,60,1,84,No,Relevant to LA / California strategy,Track GP relationship history
2026-06-22,20260622-001313-0c1b6c9b,PRJ-20260622-0110,Acquisition - New York - Delshah Makes Second Williamsburg Foray in Three Months,100,JLL,JLL,Developer / GP,Acquisition - New York - Delshah Makes Second Williamsburg Foray in Three Months,New York,Project / Deal,Acquisition / Buyer,New York,Acquisition,Delshah Makes Second Williamsburg Foray in Three Months,https://www.connectcre.com/stories/delshah-makes-second-williamsburg-foray-in-three-months/,83,60,1,83,No,General market intelligence,Track GP relationship history
2026-06-22,20260622-001313-0c1b6c9b,PRJ-20260622-0110,Acquisition - New York - Delshah Makes Second Williamsburg Foray in Three Months,100,JLL,JLL,Developer / GP,New York,New York,Market / Region,Acquisition / Buyer,New York,Acquisition,Delshah Makes Second Williamsburg Foray in Three Months,https://www.connectcre.com/stories/delshah-makes-second-williamsburg-foray-in-three-months/,83,100,1,83,No,General market intelligence,Track GP relationship history
2026-06-22,20260622-001313-0c1b6c9b,PRJ-20260622-0056,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",100,PEF Advisors,PEF Advisors,Developer / GP,California,California,Market / Region,Financing Relationship,California,Recapitalization,"PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",https://www.connectcre.com/stories/pef-advisors-freestone-capital-form-jv-to-recapitalize-affordable-properties/,83,40,1,83,No,Relevant to LA / California strategy,Track GP relationship history
2026-06-22,20260622-001313-0c1b6c9b,PRJ-20260622-0056,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",100,PEF Advisors,PEF Advisors,Developer / GP,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",California,Project / Deal,Financing Relationship,California,Recapitalization,"PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",https://www.connectcre.com/stories/pef-advisors-freestone-capital-form-jv-to-recapitalize-affordable-properties/,83,40,1,83,No,Relevant to LA / California strategy,Track GP relationship history
2026-06-22,20260622-001313-0c1b6c9b,PRJ-20260622-0088,Construction Financing - Miami / Florida - Developer Duo Closes on $67.5M Financing for Coral Gables Condos,100,Berkadia,Berkadia,Developer / GP,Construction Financing - Miami / Florida - Developer Duo Closes on $67.5M Financing for Coral Gables Condos,Sun Belt,Project / Deal,Financing Relationship,Miami / Florida,Construction Financing,Developer Duo Closes on $67.5M Financing for Coral Gables Condos,https://www.connectcre.com/stories/developer-duo-closes-on-67-5m-financing-for-coral-gables-condos/,82,60,1,82,No,Relevant to capital markets monitoring,Track GP relationship history
2026-06-22,20260622-001313-0c1b6c9b,PRJ-20260622-0088,Construction Financing - Miami / Florida - Developer Duo Closes on $67.5M Financing for Coral Gables Condos,100,Berkadia,Berkadia,Developer / GP,Miami / Florida,Sun Belt,Market / Region,Financing Relationship,Miami / Florida,Construction Financing,Developer Duo Closes on $67.5M Financing for Coral Gables Condos,https://www.connectcre.com/stories/developer-duo-closes-on-67-5m-financing-for-coral-gables-condos/,82,60,1,82,No,Relevant to capital markets monitoring,Track GP relationship history
2026-06-22,20260622-001313-0c1b6c9b,PRJ-20260622-0088,Construction Financing - Miami / Florida - Developer Duo Closes on $67.5M Financing for Coral Gables Condos,100,Berkadia,Berkadia,Developer / GP,South Florida,South Florida,Market / Region,Financing Relationship,Miami / Florida,Construction Financing,Developer Duo Closes on $67.5M Financing for Coral Gables Condos,https://www.connectcre.com/stories/developer-duo-closes-on-67-5m-financing-for-coral-gables-condos/,82,40,1,82,No,Relevant to capital markets monitoring,Track GP relationship history
