run_date,run_id,run_timestamp,submarket_name,parent_market,article_count,deal_count,entitlement_signal_count,opportunity_count,distress_signal_count,timing_signal_count,dominant_residential_sector,dominant_deal_type,dominant_entitlement_signal,site_strategy_theme,submarket_opportunity_score,submarket_risk_score,execution_complexity_score,woomi_site_strategy_relevance,recommended_submarket_action,key_evidence
2026-06-22,20260622-001313-0c1b6c9b,2026-06-22 00:13:13,Miami,Florida,6,5,0,5,3,6,Apartment,Construction Financing,General Entitlement Signal,General submarket monitoring,100,80,20,Strategic watch submarket,Monitor refinancing / distress pipeline,"13th Floor Obtains $134M Construction Loan for Douglas Final Phase; Construction Financing - Miami / Florida - 13th Floor Obtains $134M Construction Loan for Douglas Final Phase; Construction Financing - Miami / Florida - Developer Duo Closes on $67.5M Financing for Coral Gables Condos; Construction Financing - Miami / Florida - Kolter Inks $91.7M Construction Loan, Starts Work on Delray Beach Rental Community; Developer Duo Closes on $67.5M Financing for Coral Gables Condos"
2026-06-22,20260622-001313-0c1b6c9b,2026-06-22 00:13:13,Hollywood,Los Angeles,3,3,2,2,1,2,Mixed-Use Residential,Entitlement / Permitting,Entitlement Approval,Mixed-use corridor,100,42,40,High relevance to Woomi site strategy,Monitor entitlement precedent,Construction begins for 47 apartments at 7337 Fountain Ave. in Hollywood; Developer rolls out new plan for stalled Robertson Lane site in West Hollywood; Disposition / Exit - Los Angeles / California - Kidder Closes Hollywood Multifamily Sale Despite Softening Rental Trends; Entitlement / Permitting - Los Angeles / California - Construction begins for 47 apartments at 7337 Fountain Ave. in Hollywood; Entitlement / Permitting - Los Angeles / California - Developer rolls out new plan for stalled Robertson Lane site in West Hollywood
2026-06-22,20260622-001313-0c1b6c9b,2026-06-22 00:13:13,Manhattan,New York,4,4,3,2,0,2,Office-to-Residential Conversion,Office-to-Residential Conversion,Office-to-Residential Conversion,Office conversion corridor,100,15,45,Strategic watch submarket,Monitor entitlement precedent,Hawkins Way Capital Joint Venture Acquires Upper West Side Property to Expand Student Housing Portfoli; JV / Partnership - New York City / New York - Hawkins Way Capital Joint Venture Acquires Upper West Side Property to Expand Student Hous...; MRC Provides $480M in Financing for Office-to-Residential Conversion Project in Midtown Manhattan; Madison Realty Capital Lends $480M on 1740 Broadway Office-to-Resi Conversion; Midtown Manhattan Office-to-Residential Conversion Secures $480M Financing
2026-06-22,20260622-001313-0c1b6c9b,2026-06-22 00:13:13,New York,New York,8,8,4,8,0,7,Office-to-Residential Conversion,Office-to-Residential Conversion,Office-to-Residential Conversion,Office conversion corridor,100,15,45,Strategic watch submarket,Monitor entitlement precedent,"Acquisition - New York - Delshah Makes Second Williamsburg Foray in Three Months; Acquisition - New York City / New York - Cushman & Wakefield Brokers $17M Sale of Office Building in West Orange, New Jersey; Acquisition - New York City / New York - Tredway Buys 168-Unit Affordable Seniors Housing Complex in Peekskill, New York, Plans Reh...; Cushman & Wakefield Brokers $17M Sale of Office Building in West Orange, New Jersey; Delshah Makes Second Williamsburg Foray in Three Months"
2026-06-22,20260622-001313-0c1b6c9b,2026-06-22 00:13:13,Phoenix,Arizona,5,4,0,4,0,2,Apartment,Disposition / Exit,General Entitlement Signal,University-adjacent,100,0,20,Strategic watch submarket,Review potential acquisition pipeline,Acquisition - Phoenix / Arizona - Tide Equities Sells Phoenix Rental Asset for $41M; American Landmark appoints new investment chief; Development Start - Phoenix / Arizona - Work Underway on UTSA Student Housing Development; Disposition / Exit - Phoenix / Arizona - Quarterra Sells 290-Unit Kierland Rental Asset; Disposition / Exit - Phoenix / Arizona - Wood Partners Sells Gilbert Apartments for $81.6M
2026-06-22,20260622-001313-0c1b6c9b,2026-06-22 00:13:13,Seattle,Seattle,3,2,0,2,0,2,Apartment,Acquisition,General Entitlement Signal,Downtown infill,77,0,20,Strategic watch submarket,Review potential acquisition pipeline,"150-Unit Downtown Seattle Apartment Community Elara at The Market Sells for $60.9M; 150-Unit Downtown Seattle Apartments Sell for $61M; Acquisition - Seattle - 150-Unit Downtown Seattle Apartment Community Elara at The Market Sells for $60.9M; Acquisition - Seattle - 150-Unit Downtown Seattle Apartments Sell for $61M; PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties"
2026-06-22,20260622-001313-0c1b6c9b,2026-06-22 00:13:13,Long Beach,Los Angeles,1,1,1,1,0,1,Affordable Housing,Entitlement / Permitting,Entitlement Approval,Downtown infill,70,15,40,High relevance to Woomi site strategy,Monitor entitlement precedent,"Entitlement / Permitting - California - Seven-story, 82-unit apartment building pitched for 402 Atlantic Ave. in Long Beach; Seven-story, 82-unit apartment building pitched for 402 Atlantic Ave. in Long Beach"
2026-06-22,20260622-001313-0c1b6c9b,2026-06-22 00:13:13,Koreatown,Los Angeles,1,1,1,1,0,1,Affordable Housing,Entitlement / Permitting,Entitlement Approval,Mixed-use corridor,68,15,40,High relevance to Woomi site strategy,Monitor entitlement precedent,Developer retools plan for mixed-use project at 3800 W. 6th St. in Koreatown; Entitlement / Permitting - Los Angeles / California - Developer retools plan for mixed-use project at 3800 W. 6th St. in Koreatown
2026-06-22,20260622-001313-0c1b6c9b,2026-06-22 00:13:13,West Hollywood,Los Angeles,2,1,1,1,1,1,Mixed-Use Residential,Entitlement / Permitting,Entitlement Approval,Mixed-use corridor,66,42,40,High relevance to Woomi site strategy,Monitor entitlement precedent,Construction begins for 47 apartments at 7337 Fountain Ave. in Hollywood; Developer rolls out new plan for stalled Robertson Lane site in West Hollywood; Entitlement / Permitting - Los Angeles / California - Developer rolls out new plan for stalled Robertson Lane site in West Hollywood
2026-06-22,20260622-001313-0c1b6c9b,2026-06-22 00:13:13,California,National / Other,0,7,0,0,0,0,Apartment,Disposition / Exit,General Entitlement Signal,Downtown infill,56,0,20,Strategic watch submarket,Track local GP / sponsor activity,"Acquisition - San Francisco / California - Marcus & Millichap Arranges $6.7M Sale of 28-Unit Multifamily Property in San Francisco; Construction Financing - California - JLL Arranges Debt, Equity for Luxury Condo Development in Downtown Lafayette; Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale; Disposition / Exit - California - Yorba Linda Parking Lot Sells for Townhome Redevelopment; Disposition / Exit - San Francisco / California - Levin Johnston Arranges Two Sales on San Francisco Peninsula"
