run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,source_entity,canonical_source_entity,source_entity_type,target_entity,canonical_target_entity,target_entity_type,relationship_type,market,deal_type,evidence_article_title,url,relationship_strength_score,entity_resolution_confidence,canonical_relationship_event_count,relationship_repeat_strength,confirmed_multi_source_relationship,woomi_strategic_relevance,recommended_follow_up
2026-07-31,20260731-000252-c95dc796,PRJ-20260731-0059,Disposition / Exit - California - NY Investor Snags First Folsom Apartments on Market in Four Years,100,CBRE,CBRE,Developer / GP,cbre,CBRE,Lender / Debt Provider,Financing Relationship,California,Disposition / Exit,NY Investor Snags First Folsom Apartments on Market in Four Years,https://www.connectcre.com/stories/ny-investor-snags-first-folsom-apartments-on-market-in-four-years/,99,75,1,99,No,Relevant to LA / California strategy,Track GP relationship history
2026-07-31,20260731-000252-c95dc796,PRJ-20260731-0175,Refinancing - Tampa / Florida - JLL Arranges $55.7M Loan for Portion of Midtown East Office Tower in Tampa,100,JLL,JLL,Developer / GP,jll,JLL,Lender / Debt Provider,Financing Relationship,Tampa / Florida,Refinancing,JLL Arranges $55.7M Loan for Portion of Midtown East Office Tower in Tampa,https://rebusinessonline.com/jll-arranges-55-7m-loan-for-portion-of-midtown-east-office-tower-in-tampa/,98,75,1,98,No,Relevant to capital markets monitoring,Track GP relationship history
2026-07-31,20260731-000252-c95dc796,PRJ-20260731-0123,"Acquisition - Other / Unknown - Hudson Investing Secures $52M Acquisition Debt, Equity for Indianapolis Asset",100,Blackstone,Blackstone,Developer / GP,freddie mac,Freddie Mac,Lender / Debt Provider,Financing Relationship,Other / Unknown,Acquisition,"Hudson Investing Secures $52M Acquisition Debt, Equity for Indianapolis Asset",https://commercialobserver.com/2026/07/torchlight-investment-52m-maple-knoll-apartments-ndianapolis/,94,75,1,94,No,Relevant to capital markets monitoring,Track GP relationship history
2026-07-31,20260731-000252-c95dc796,PRJ-20260731-0076,Development Start - Los Angeles / California - Draft EIR released for Metro-adjacent high-rise at 5350 Wilshire Blvd.,100,CBRE,CBRE,Developer / GP,cbre,CBRE,Lender / Debt Provider,Financing Relationship,Los Angeles / California,Development Start,Draft EIR released for Metro-adjacent high-rise at 5350 Wilshire Blvd.,https://la.urbanize.city/post/draft-eir-released-metro-adjacent-high-rise-5350-wilshire-blvd,93,75,1,93,No,Relevant to capital markets monitoring,Track GP relationship history
2026-07-31,20260731-000252-c95dc796,PRJ-20260731-0055,Refinancing - Baton Rouge / Louisiana - $42.75M Refinancing Secured for 301-Unit Luxury Community in Louisiana’s Capital City,100,JLL,JLL,Developer / GP,jll,JLL,Lender / Debt Provider,Financing Relationship,Baton Rouge / Louisiana,Refinancing,$42.75M Refinancing Secured for 301-Unit Luxury Community in Louisiana’s Capital City,https://yieldpro.com/2026/07/bend-on-bluebonnet/,93,75,1,93,No,Relevant to capital markets monitoring,Track GP relationship history
2026-07-31,20260731-000252-c95dc796,PRJ-20260731-0123,"Acquisition - Other / Unknown - Hudson Investing Secures $52M Acquisition Debt, Equity for Indianapolis Asset",100,Blackstone,Blackstone,Developer / GP,blackstone,Blackstone,Institutional Capital,Acquisition / Buyer,Other / Unknown,Acquisition,"Hudson Investing Secures $52M Acquisition Debt, Equity for Indianapolis Asset",https://commercialobserver.com/2026/07/torchlight-investment-52m-maple-knoll-apartments-ndianapolis/,92,75,1,92,No,General market intelligence,Track GP relationship history
2026-07-31,20260731-000252-c95dc796,PRJ-20260731-0143,Refinancing - Phoenix / Arizona - Joint Venture Inks $81M Acquisition Loan for Denver-Area Apartments,100,Walker & Dunlop,Walker & Dunlop,Developer / GP,walker & dunlop,walker & dunlop,Lender / Debt Provider,Financing Relationship,Phoenix / Arizona,Refinancing,Joint Venture Inks $81M Acquisition Loan for Denver-Area Apartments,https://www.connectcre.com/stories/peakview/,92,40,1,92,No,Relevant to capital markets monitoring,Track GP relationship history
2026-07-31,20260731-000252-c95dc796,PRJ-20260731-0076,Development Start - Los Angeles / California - Draft EIR released for Metro-adjacent high-rise at 5350 Wilshire Blvd.,100,CBRE,CBRE,Developer / GP,cbre,CBRE,Lender / Debt Provider,Financing Relationship,Los Angeles / California,Disposition / Exit,CBRE Completes Receivership Sale of Santa Monica Apartments,https://www.connectcre.com/stories/cbre-completes-receivership-sale-of-santa-monica-apartments/,91,75,1,91,No,Relevant to capital markets monitoring,Track GP relationship history
2026-07-31,20260731-000252-c95dc796,PRJ-20260731-0069,JLL Secures LP Equity & $47M Construction Loan for Redevelopment of Former Rockledge Airport into 201-Unit Build-to-Rent Community,100,JLL,JLL,Developer / GP,jll,JLL,Lender / Debt Provider,Financing Relationship,Florida,BTR / Build-to-Rent,JLL Secures LP Equity & $47M Construction Loan for Redevelopment of Former Rockledge Airport into 201-Unit Build-to-Rent Community,https://yieldpro.com/2026/07/stellar-townhomes-at-space-coast/,91,75,1,91,No,Relevant to capital markets monitoring,Track GP relationship history
2026-07-31,20260731-000252-c95dc796,PRJ-20260731-0175,Refinancing - Tampa / Florida - JLL Arranges $55.7M Loan for Portion of Midtown East Office Tower in Tampa,100,JLL,JLL,Developer / GP,Refinancing - Tampa / Florida - JLL Arranges $55.7M Loan for Portion of Midtown East Office Tower in Tampa,JLL,Project / Deal,Financing Relationship,Tampa / Florida,Refinancing,JLL Arranges $55.7M Loan for Portion of Midtown East Office Tower in Tampa,https://rebusinessonline.com/jll-arranges-55-7m-loan-for-portion-of-midtown-east-office-tower-in-tampa/,90,60,1,90,No,Relevant to capital markets monitoring,Track GP relationship history
