run_date,run_id,run_timestamp,deal_fingerprint_id,duplicate_cluster_id,fingerprint_confidence,canonical_project_name,canonical_deal_name,canonical_event_name,deal_type,market,residential_sector,canonical_gp_or_developer,canonical_lender_or_debt_provider,unit_count,dollar_amount,loan_amount,source_count,article_count,duplicate_count,sources,article_titles,markets_detected,highest_deal_signal_score
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,DFP-9C7F7BCB59,DCL-20260731-001,100,Refinancing - Tampa / Florida - JLL Arranges $55.7M Loan for Portion of Midtown East Office Tower in Tampa,Refinancing - Refinancing - Tampa / Florida - JLL Arranges $55.7M Loan for Portion of Midtown East Office Tower in Tampa,Refinancing - JLL - JLL - Sun Belt,Refinancing,Tampa / Florida,Mixed-Use Residential,JLL,JLL,700 apartments,$55.7M; $55.7M; $55.7 million,$55.7M,1,1,1,REBusiness Online,JLL Arranges $55.7M Loan for Portion of Midtown East Office Tower in Tampa,Tampa / Florida,95
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,DFP-7037DECA73,DCL-20260731-002,90,Acquisition - Los Angeles / California - Marcus & Millichap Brokers $12.5M Sale of Affordable Seniors Housing Property in Southern...,Acquisition - Acquisition - Los Angeles / California - Marcus & Millichap Brokers $12.5M Sale of Affordable Seniors Housing Property in Southern...,Acquisition - Marcus & Millichap - Los Angeles,Acquisition,Los Angeles / California,Affordable Housing,Marcus & Millichap,Unknown,81 units,$12.5M; $12.5M; $12.5 million,$12.5M,1,1,1,REBusiness Online,Marcus & Millichap Brokers $12.5M Sale of Affordable Seniors Housing Property in Southern California,Los Angeles / California,87
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,DFP-4C97AFEC6C,DCL-20260731-009,90,BTR / Build-to-Rent - Florida - JLL Secures LP Equity & $47M Construction Loan for Redevelopment of Former Rockledge Airpo...,BTR / Build-to-Rent - BTR / Build-to-Rent - Florida - JLL Secures LP Equity & $47M Construction Loan for Redevelopment of Former Rockledge Airpo...,BTR / Build-to-Rent - JLL - Florida,BTR / Build-to-Rent,Florida,BTR / Single-Family Rental,JLL,JLL,,$47M; $47 million; $47m,$47M,1,1,1,Yield PRO,JLL Secures LP Equity & $47M Construction Loan for Redevelopment of Former Rockledge Airport into 201-Unit Build-to-Rent Community,Florida,81
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,DFP-27B9CD5C67,DCL-20260731-004,90,Development Start - Los Angeles / California - Draft EIR released for Metro-adjacent high-rise at 5350 Wilshire Blvd.,Development Start - Development Start - Los Angeles / California - Draft EIR released for Metro-adjacent high-rise at 5350 Wilshire Blvd.,Development Start - CBRE - Los Angeles,Development Start,Los Angeles / California,Affordable Housing,CBRE,CBRE,47 units,,,1,1,1,Urbanize LA,Draft EIR released for Metro-adjacent high-rise at 5350 Wilshire Blvd.,Los Angeles / California,85
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,DFP-BB7B16FB5F,DCL-20260731-003,90,Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,Development Start - Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,Development Start - CIM Group - Los Angeles,Development Start,Atlanta / Georgia,Mixed-Use Residential,CIM Group,Unknown,280 apartments,$5 billion,$5 billion,1,1,1,Connect CRE Atlanta,Financing Secured for Centennial Yards Mixed-Use Project,Atlanta / Georgia,87
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,DFP-AD543C7C0F,DCL-20260731-010,90,Disposition / Exit - Los Angeles / California - CBRE Completes Receivership Sale of Santa Monica Apartments,Disposition / Exit - Disposition / Exit - Los Angeles / California - CBRE Completes Receivership Sale of Santa Monica Apartments,Disposition / Exit - CBRE - Los Angeles,Disposition / Exit,Los Angeles / California,Apartment,CBRE,CBRE,,$23.46 million; $2.4 m; $23.46 million,,1,1,1,Connect CRE,CBRE Completes Receivership Sale of Santa Monica Apartments,Los Angeles / California,81
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,DFP-DE15E28E31,DCL-20260731-007,90,Refinancing - New York - Greystone Provides $16M Agency Loan for Refinancing of Long Island Multifamily Property,Refinancing - Refinancing - New York - Greystone Provides $16M Agency Loan for Refinancing of Long Island Multifamily Property,Refinancing - Greystone - Fannie Mae - New York,Refinancing,New York,Multifamily,Greystone,Fannie Mae,,$16M; $16M; $16 million,$16M,1,1,1,REBusiness Online,Greystone Provides $16M Agency Loan for Refinancing of Long Island Multifamily Property,New York,83
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,DFP-3C7398690A,DCL-20260731-005,90,Refinancing - Baton Rouge / Louisiana - $42.75M Refinancing Secured for 301-Unit Luxury Community in Louisiana’s Capital City,Refinancing - Refinancing - Baton Rouge / Louisiana - $42.75M Refinancing Secured for 301-Unit Luxury Community in Louisiana’s Capital City,Refinancing - JLL - JLL - Baton Rouge / Louisiana,Refinancing,Baton Rouge / Louisiana,Multifamily,JLL,JLL,,$42.75M; $42.75 million; $42.75m,$42.75M,1,1,1,Yield PRO,$42.75M Refinancing Secured for 301-Unit Luxury Community in Louisiana’s Capital City,Baton Rouge / Louisiana,85
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,DFP-F6DDCA7FE5,DCL-20260731-006,90,Refinancing - Phoenix / Arizona - Joint Venture Inks $81M Acquisition Loan for Denver-Area Apartments,Refinancing - Refinancing - Phoenix / Arizona - Joint Venture Inks $81M Acquisition Loan for Denver-Area Apartments,Refinancing - Walker & Dunlop - walker & dunlop - Sun Belt,Refinancing,Phoenix / Arizona,Apartment,Walker & Dunlop,walker & dunlop,,$81M; $81M; $81 million,$81M,1,1,1,Connect CRE Apartments,Joint Venture Inks $81M Acquisition Loan for Denver-Area Apartments,Phoenix / Arizona,85
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,DFP-6776EE5E57,DCL-20260731-008,80,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,Acquisition - Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,Acquisition - Bascom Group - California,Acquisition,California,Apartment,Bascom Group,Unknown,,$53; $290; $53,$53,1,1,1,Connect CRE Orange County,Bascom Acquires Buena Park Apartments as Value-Add Deal,California,82
