run_date,run_id,run_timestamp,submarket_name,parent_market,article_count,deal_count,entitlement_signal_count,opportunity_count,distress_signal_count,timing_signal_count,dominant_residential_sector,dominant_deal_type,dominant_entitlement_signal,site_strategy_theme,submarket_opportunity_score,submarket_risk_score,execution_complexity_score,woomi_site_strategy_relevance,recommended_submarket_action,key_evidence
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,Miami,Florida,8,7,1,6,4,8,Apartment,Construction Financing,Zoning / Rezoning,Waterfront redevelopment,100,93,30,Strategic watch submarket,Monitor entitlement precedent,Acquisition - Miami / Florida - Corient Acquires $4.9B New York Multi-Family Office; Affiliated Closes Financing on Mixed-Income Fort Lauderdale Apartment Project; Arrow Arranges $85M Construction Loan for Miami Condo Project; Baron Property Group Closes on $226.5M Refi for Hialeah Apartment Community; Construction Financing - Miami / Florida - Affiliated Closes Financing on Mixed-Income Fort Lauderdale Apartment Project
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,Phoenix,Arizona,4,3,0,3,3,5,Apartment,Refinancing,General Entitlement Signal,General submarket monitoring,100,82,20,Strategic watch submarket,Monitor refinancing / distress pipeline,BTR / Build-to-Rent - Phoenix / Arizona - Phoenix BTR Investor Inks $73.1M Bridge Loan; Construction Financing - Phoenix / Arizona - PCCP Provides $51.8M Refi of Gilbert 236-Unit Multifamily Community; Crescent Building 248-Unit Rental Property in N. Phoenix; Joint Venture Inks $81M Acquisition Loan for Denver-Area Apartments; PCCP Provides $51.8M Refi of Gilbert 236-Unit Multifamily Community
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,New York,New York,7,6,0,6,2,6,Multifamily,Acquisition,General Entitlement Signal,General submarket monitoring,100,66,20,Strategic watch submarket,Monitor refinancing / distress pipeline,351 townhomes take shape in Carson; Acquisition - Miami / Florida - Corient Acquires $4.9B New York Multi-Family Office; Acquisition - New York City / New York - Delshah Capital Acquires Five Upper West Side Apartment Buildings for $37M; Acquisition - New York City / New York - Marcus & Millichap Brokers $7.5M Sale of Multifamily Property in Midtown Manhattan; Construction Financing - New York - Goldman Sachs Group Deploys $116M for Syracuse Affordable Housing Overhaul
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,Santa Monica,Los Angeles,2,2,2,2,1,2,Affordable Housing,Disposition / Exit,Planning Approval,General submarket monitoring,100,53,40,High relevance to Woomi site strategy,Monitor entitlement precedent,102 apartments break ground at 1717 S. Beloit Ave. in Sawtelle; CBRE Completes Receivership Sale of Santa Monica Apartments; Disposition / Exit - Los Angeles / California - CBRE Completes Receivership Sale of Santa Monica Apartments; Entitlement / Permitting - Santa Monica / California - 102 apartments break ground at 1717 S. Beloit Ave. in Sawtelle
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,Atlanta,Southeast,7,7,0,7,1,4,Affordable Housing,Acquisition,General Entitlement Signal,Mixed-use corridor,100,45,20,Strategic watch submarket,Review potential acquisition pipeline,Acquisition - Atlanta / Georgia - Lion Real Estate Picks Up Atlanta Apartments for $51M; Acquisition - Atlanta / Georgia - Walton Communities Offloads Two Atlanta Rental Properties; Construction Financing - Atlanta / Georgia - Developer Duo Obtains Construction Financing for $147M Atlanta Student Housing Project; Developer Duo Adding 350 Apartments to Dunwoody Mixed-Use Project; Developer Duo Obtains Construction Financing for $147M Atlanta Student Housing Project
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,Los Angeles,Los Angeles,9,4,4,0,0,0,Affordable Housing,Entitlement / Permitting,Entitlement Approval,Mixed-use corridor,91,21,52,High relevance to Woomi site strategy,Monitor entitlement precedent,102 apartments break ground at 1717 S. Beloit Ave. in Sawtelle; 351 townhomes take shape in Carson; Acquisition - Los Angeles / California - Marcus & Millichap Brokers $12.5M Sale of Affordable Seniors Housing Property in Southern...; Affordable housing takes shape at 4706 Centinela Ave. in Del Rey; Checking in on Alexan West End at 600 Broadway in Long Beach
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,Wilshire,Los Angeles,1,1,1,1,0,1,Affordable Housing,Development Start,CEQA / Environmental Review,General submarket monitoring,77,44,65,High relevance to Woomi site strategy,Monitor entitlement precedent,Development Start - Los Angeles / California - Draft EIR released for Metro-adjacent high-rise at 5350 Wilshire Blvd.; Draft EIR released for Metro-adjacent high-rise at 5350 Wilshire Blvd.
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,Manhattan,New York,3,3,0,1,0,1,Apartment,Acquisition,General Entitlement Signal,General submarket monitoring,73,0,20,Strategic watch submarket,Review potential acquisition pipeline,351 townhomes take shape in Carson; Acquisition - New York City / New York - Delshah Capital Acquires Five Upper West Side Apartment Buildings for $37M; Acquisition - New York City / New York - Marcus & Millichap Brokers $7.5M Sale of Multifamily Property in Midtown Manhattan; Delshah Capital Acquires Five Upper West Side Apartment Buildings for $37M; General Project Signal - New York City / New York - 351 townhomes take shape in Carson
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,Dallas,Texas,3,2,0,2,0,1,Apartment,Acquisition,General Entitlement Signal,Mixed-use corridor,71,0,20,Strategic watch submarket,Review potential acquisition pipeline,Acquisition - Dallas / Texas - Newmark Arranges Sale of 452-Unit Apartment Community in East Fort Worth; General Project Signal - Dallas / Texas - Wolverine Mixed-Use Project Advancing in Arlington; Newmark Arranges Sale of 452-Unit Apartment Community in East Fort Worth; Wolverine Mixed-Use Project Advancing in Arlington; X Capital Developing Melissa Mixed-Use Project
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,Hollywood,Los Angeles,1,1,0,1,1,2,Apartment,Refinancing,General Entitlement Signal,Downtown infill,67,47,30,High relevance to Woomi site strategy,Review potential acquisition pipeline,Refinancing - Miami / Florida - Stewards Inks $79M Refi of Hollywood Rental Asset; Stewards Inks $79M Refi of Hollywood Rental Asset
