run_date,run_id,run_timestamp,la_submarket,article_count,deal_count,entitlement_signal_count,opportunity_count,distress_signal_count,timing_signal_count,residential_sector_focus,entitlement_theme,site_strategy_theme,local_gp_or_developer,project_or_deal_reference,la_opportunity_score,la_execution_risk_score,entitlement_precedent_signal,potential_woomi_site_strategy,recommended_local_follow_up,confidence_level
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,Santa Monica,2,2,2,2,1,2,Affordable Housing,Planning Approval,General submarket monitoring,Unknown,102 apartments break ground at 1717 S. Beloit Ave. in Sawtelle; CBRE Completes Receivership Sale of Santa Monica Apartments; Disposition / Exit - Los Angeles / California - CBRE Completes Receivership Sale of Santa Monica Apartments; Entitlement / Permitting - Santa Monica / California - 102 apartments break ground at 1717 S. Beloit Ave. in Sawtelle,100,53,Yes,Monitor only,Track local planning docket and entitlement precedent,High
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,Los Angeles,9,4,4,0,0,0,Affordable Housing,Entitlement Approval,Mixed-use corridor,Unknown,102 apartments break ground at 1717 S. Beloit Ave. in Sawtelle; 351 townhomes take shape in Carson; Acquisition - Los Angeles / California - Marcus & Millichap Brokers $12.5M Sale of Affordable Seniors Housing Property in Southern...; Affordable housing takes shape at 4706 Centinela Ave. in Del Rey; Checking in on Alexan West End at 600 Broadway in Long Beach,91,52,Yes,Monitor only,Track local planning docket and entitlement precedent,High
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,Wilshire,1,1,1,1,0,1,Affordable Housing,CEQA / Environmental Review,General submarket monitoring,Unknown,Development Start - Los Angeles / California - Draft EIR released for Metro-adjacent high-rise at 5350 Wilshire Blvd.; Draft EIR released for Metro-adjacent high-rise at 5350 Wilshire Blvd.,77,65,Yes,Koreatown multifamily watch,Track local planning docket and entitlement precedent,High
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,Hollywood,1,1,0,1,1,2,Apartment,General Entitlement Signal,Downtown infill,Unknown,Refinancing - Miami / Florida - Stewards Inks $79M Refi of Hollywood Rental Asset; Stewards Inks $79M Refi of Hollywood Rental Asset,67,47,No,Hollywood / transit-oriented housing watch,Review potential acquisition pipeline,Medium
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,Costa Mesa,1,1,0,1,0,0,Apartment,General Entitlement Signal,General submarket monitoring,Unknown,Costa Mesa Multifamily Changes Hands for Value-Add Repositioning; Disposition / Exit - California - Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,65,30,No,Orange County suburban apartment watch,Review potential acquisition pipeline,Medium
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,Riverside,2,2,0,1,0,0,Affordable Housing,General Entitlement Signal,General submarket monitoring,Unknown,C&C Development Opens Affordable Housing in Irvine; Disposition / Exit - Riverside / California - Elme reaches deal to sell last property for $250M; Elme reaches deal to sell last property for $250M; JV / Partnership - Riverside / California - C&C Development Opens Affordable Housing in Irvine,63,30,No,Inland Empire BTR / rental housing watch,Review potential acquisition pipeline,Medium
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,Long Beach,1,1,0,1,0,0,Apartment,General Entitlement Signal,Downtown infill,Unknown,Checking in on Alexan West End at 600 Broadway in Long Beach; General Project Signal - Southeast - Checking in on Alexan West End at 600 Broadway in Long Beach,62,30,No,Long Beach mixed-use residential watch,Review potential acquisition pipeline,Medium
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,Irvine,1,1,0,1,0,0,Affordable Housing,General Entitlement Signal,General submarket monitoring,Unknown,C&C Development Opens Affordable Housing in Irvine; JV / Partnership - Riverside / California - C&C Development Opens Affordable Housing in Irvine,55,30,No,Orange County suburban apartment watch,Review potential acquisition pipeline,Medium
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,California,0,3,0,0,0,0,Apartment,General Entitlement Signal,General submarket monitoring,Unknown,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal; Acquisition - San Francisco / California - Sares Regis Sells 195-Unit Celeste Apartments in South San Francisco; Disposition / Exit - California - NY Investor Snags First Folsom Apartments on Market in Four Years,24,20,No,Monitor only,Monitor only,Low
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,Miracle Mile,1,0,0,0,0,0,Affordable Housing,General Entitlement Signal,General submarket monitoring,Unknown,Draft EIR released for Metro-adjacent high-rise at 5350 Wilshire Blvd.,12,30,No,Monitor only,Monitor only,Low
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,Orange County,4,0,0,0,0,0,Apartment,General Entitlement Signal,General submarket monitoring,Unknown,"Bascom Acquires Buena Park Apartments as Value-Add Deal; C&C Development Opens Affordable Housing in Irvine; Costa Mesa Multifamily Changes Hands for Value-Add Repositioning; Milhaus Merges with SRG Residential, Will Acquire Broadshore Capital",12,30,No,Orange County suburban apartment watch,Monitor only,Low
