run_date,run_id,run_timestamp,gp_name,canonical_gp_name,gp_activity_score,institutional_relationship_score,capital_flow_score,regional_relevance_score,residential_sector_score,partnership_signal_score,innovation_signal_score,california_la_relevance_score,execution_signal_score,momentum_signal_score,emerging_gp_score,gp_tier,primary_market,residential_sector_focus,source_platform_types,institutional_partners,capital_sources,detected_strategies,innovation_signals,execution_signals,california_la_presence,partnership_signal,momentum_label,likely_growth_direction,potential_woomi_use_case,recommended_follow_up,confidence_level,special_labels
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,JLL,JLL,100,100,90,70,90,100,0,90,25,74,78,Tier 2 High Potential GP,Other / Unknown,Apartment,Other,jll,jll,Acquisition; BTR / Build-to-Rent; BTR growth strategy; Capital Inflow; Disposition / Exit; Refinancing; acquisition; disposition / exit; refinancing; BTR expansion; JV / partnership; operational technology / AI adoption,None detected,delivered,High,Strong partnership signal,Accelerating,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,High,Institutional Capital Magnet; LA Strategic Watch; Operational Excellence Signal
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,Berkadia,Berkadia,70,99,90,55,90,100,0,100,0,55,76,Tier 2 High Potential GP,San Francisco / California,Apartment,Other,ares; berkadia,ares; berkadia,Acquisition; Capital Inflow; acquisition; disposition / exit; JV / partnership; selective multifamily acquisition,None detected,None detected,High,Strong partnership signal,Improving,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,CBRE,CBRE,100,100,90,55,90,65,0,100,0,67,71,Tier 2 High Potential GP,Los Angeles / California,Apartment,Other,cbre,cbre,Capital Inflow; Development Start; Disposition / Exit; acquisition; disposition / exit; development start; entitlement; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Moderate partnership signal,Accelerating,California / LA strategic positioning,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,Marcus & Millichap,Marcus & Millichap,100,100,90,100,90,0,0,100,25,74,67,Tier 3 Monitoring GP,Other / Unknown,Apartment,Other,None detected,None detected,Acquisition; Capital Inflow; Construction Financing; Disposition / Exit; acquisition; disposition / exit; refinancing; capital raise; operational technology / AI adoption; operational efficiency push,None detected,stabilized,High,No clear partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,High,Institutional Capital Magnet; LA Strategic Watch; Operational Excellence Signal
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,Brookfield,Brookfield,63,94,90,35,90,65,0,100,0,52,67,Tier 3 Monitoring GP,Other / Unknown,Apartment,Other,brookfield,brookfield,California entitlement positioning; Development Capital Deployment; Entitlement / Permitting; entitlement,None detected,None detected,High,Moderate partnership signal,Improving,California / LA strategic positioning,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,Mesa West Capital,Mesa West Capital,73,91,90,55,90,100,0,0,25,64,66,Tier 3 Monitoring GP,Phoenix / Arizona,Apartment,Other,None detected,None detected,Capital Inflow; acquisition; refinancing; JV / partnership; capital raise; operational technology / AI adoption; operational efficiency push,None detected,occupancy,Low,Strong partnership signal,Improving,Selective residential growth,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Operational Excellence Signal
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,Walker & Dunlop,Walker & Dunlop,73,91,90,55,90,100,0,0,25,64,66,Tier 3 Monitoring GP,Phoenix / Arizona,Apartment,Other,walker & dunlop,walker & dunlop,Capital Inflow; Refinancing; acquisition; refinancing; JV / partnership; capital raise; operational technology / AI adoption; operational efficiency push,None detected,occupancy,Low,Strong partnership signal,Improving,Selective residential growth,Potential GP partnership candidate,Track JV and capital partner activity,High,Institutional Capital Magnet; Operational Excellence Signal
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,Balbec Capital,Balbec Capital,89,96,90,55,90,100,0,0,0,63,65,Tier 3 Monitoring GP,Baton Rouge / Louisiana,Multifamily,Other,None detected,None detected,Capital Inflow; acquisition; disposition / exit; refinancing; JV / partnership; operational technology / AI adoption; operational efficiency push,None detected,None detected,Low,Strong partnership signal,Accelerating,Selective residential growth,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,Bascom Group,Bascom Group,83,96,90,100,90,0,0,100,0,60,65,Tier 3 Monitoring GP,California,Apartment,Other,None detected,None detected,Acquisition; Capital Inflow; acquisition; disposition / exit; refinancing; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,No clear partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,Lenox West Capital,Lenox West Capital,73,91,90,75,80,100,0,0,0,56,65,Tier 3 Monitoring GP,Florida,BTR / Single-Family Rental,Other,None detected,None detected,BTR growth strategy; Refinancing / Recapitalization; refinancing; BTR expansion; JV / partnership; operational technology / AI adoption,None detected,None detected,Low,Strong partnership signal,Improving,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Emerging BTR Platform; Distressed Opportunity Candidate
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,PCCP,PCCP,73,86,90,55,90,100,0,0,0,56,63,Tier 3 Monitoring GP,Phoenix / Arizona,Apartment,Other,None detected,None detected,Construction Financing; Refinancing / Recapitalization; operational efficiency push; refinancing; JV / partnership; operational technology / AI adoption,None detected,None detected,Low,Strong partnership signal,Improving,Distressed opportunity positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Distressed Opportunity Candidate
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,"Milhaus Merges with SRG Residential, Will","Milhaus Merges with SRG Residential, Will",82,80,90,100,90,0,0,100,25,67,63,Tier 3 Monitoring GP,California,Apartment,Other,None detected,None detected,Capital Inflow; acquisition; operational technology / AI adoption; operational efficiency push,None detected,completed,High,No clear partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch; Operational Excellence Signal
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,BFC Partners,BFC Partners,63,87,90,55,70,100,0,0,0,52,61,Tier 3 Monitoring GP,New York,Affordable Housing,Other,None detected,None detected,Refinancing / Recapitalization; refinancing; JV / partnership; stable platform monitoring,None detected,None detected,Low,Strong partnership signal,Improving,Distressed opportunity positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Affordable Housing Specialist; Distressed Opportunity Candidate
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,Blackstone,Blackstone,75,100,90,35,90,75,0,0,0,57,60,Tier 3 Monitoring GP,Other / Unknown,Apartment,Other,blackstone; freddie mac,blackstone; freddie mac,Acquisition; Capital Inflow; acquisition; refinancing; selective multifamily acquisition,None detected,None detected,Low,Strong partnership signal,Accelerating,Selective residential growth,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,Freddie Mac,Freddie Mac,63,91,90,35,90,75,0,0,0,52,58,Tier 3 Monitoring GP,Other / Unknown,Apartment,Other,freddie mac,None detected,Capital Inflow; acquisition; refinancing; selective multifamily acquisition,None detected,None detected,Low,Strong partnership signal,Improving,Selective residential growth,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,Fannie Mae,Fannie Mae,63,81,90,55,90,65,0,0,0,52,57,Tier 3 Monitoring GP,New York,Multifamily,Other,fannie mae,None detected,Refinancing / Recapitalization; refinancing; market expansion; stable platform monitoring,None detected,None detected,Low,Moderate partnership signal,Improving,Distressed opportunity positioning,Capital market and pricing discovery reference,Review institutional pricing and capital flow signals,Medium,Institutional Capital Magnet; Distressed Opportunity Candidate
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,Greystone,Greystone,63,81,90,55,90,65,0,0,0,52,57,Tier 3 Monitoring GP,New York,Multifamily,Other,fannie mae,fannie mae,Refinancing; Refinancing / Recapitalization; refinancing; market expansion; stable platform monitoring,None detected,None detected,Low,Moderate partnership signal,Improving,Distressed opportunity positioning,Capital market and pricing discovery reference,Review institutional pricing and capital flow signals,Medium,Institutional Capital Magnet; Distressed Opportunity Candidate
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,CIM Group,CIM Group,73,98,90,55,55,0,0,90,0,56,56,Tier 3 Monitoring GP,Atlanta / Georgia,Mixed-Use Residential,Other,None detected,None detected,Development Capital Deployment; Development Start; development start; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,No clear partnership signal,Improving,California / LA strategic positioning,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,Elme Communities,Elme Communities,61,73,75,55,90,65,0,0,0,47,52,Emerging Watchlist,Riverside / California,Apartment,Other,None detected,None detected,Capital Outflow / Exit; disposition / exit; market expansion; operational technology / AI adoption; operational efficiency push,None detected,None detected,Low,Moderate partnership signal,Improving,Selective residential growth,Capital market and pricing discovery reference,Review institutional pricing and capital flow signals,Medium,Institutional Capital Magnet
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,Trammell Crow Residential,Trammell Crow Residential,61,98,20,75,90,0,0,100,0,30,51,Emerging Watchlist,Southeast,Apartment,Other,None detected,None detected,Operational / Platform Investment; operational efficiency push; operational technology / AI adoption,None detected,None detected,High,No clear partnership signal,Improving,California / LA strategic positioning,LA / California developer strategy watch,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,Arcus Real Estate Capital,Arcus Real Estate Capital,73,89,90,55,80,0,0,0,0,56,48,Emerging Watchlist,Phoenix / Arizona,BTR / Single-Family Rental,Other,None detected,None detected,BTR growth strategy; Refinancing / Recapitalization; refinancing; BTR expansion; operational technology / AI adoption,None detected,None detected,Low,No clear partnership signal,Improving,BTR / SFR platform growth,Capital market and pricing discovery reference,Review institutional pricing and capital flow signals,Medium,Institutional Capital Magnet; Emerging BTR Platform; Distressed Opportunity Candidate
