run_date,run_id,run_timestamp,residential_sector,article_count,high_priority_count,market_signal_count,deal_signal_count,average_relevance_score,dominant_market_focus,dominant_strategic_angle,dominant_gp_or_developer,sector_risk_or_opportunity,woomi_sector_relevance,recommended_sector_action
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,Apartment,40,29,18,32,84.8,Other / Unknown,Institutional Flow,Marcus & Millichap,Core rental housing underwriting and pipeline signal,Core Strategy Sector,Keep in weekly developer strategy review
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,Affordable Housing,12,10,7,11,94.6,Los Angeles / California,Developer Strategy,Marcus & Millichap,Affordability and subsidy program monitoring signal,Strategic Expansion Sector,Add to sector watchlist
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,Multifamily,20,5,5,13,69.7,Other / Unknown,Developer Strategy,Marcus & Millichap,Core rental housing underwriting and pipeline signal,Core Strategy Sector,Keep in weekly developer strategy review
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,BTR / Single-Family Rental,2,2,2,2,97.0,Florida,Financing Risk,JLL,Potential expansion or product diversification signal,Strategic Expansion Sector,"Monitor BTR / SFR operators, capital flows, and target markets"
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,Student Housing,2,1,2,2,70.5,Atlanta / Georgia,Developer Strategy,None detected,Campus-adjacent demand and partnership signal,Strategic Expansion Sector,Monitor university-market demand and partnership signals
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,Office-to-Residential Conversion,2,1,0,2,69.5,National,Developer Strategy,None detected,"Adaptive reuse, entitlement, and construction feasibility signal",Strategic Expansion Sector,"Track conversion feasibility, policy support, and construction cost assumptions"
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,Mixed-Use Residential,9,6,2,8,83.4,Atlanta / Georgia,Developer Strategy,JLL,Mixed-use development and placemaking signal,Monitoring Sector,Add to sector watchlist
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,General Residential,3,1,0,1,62.3,Other / Unknown,Developer Strategy,None detected,General residential market monitoring,Monitoring Sector,Add to sector watchlist
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,Manufactured Housing,0,0,0,0,0,None detected,None detected,None detected,Lower-cost housing and alternative residential platform signal,Monitoring Sector,Add to sector watchlist
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,Senior Housing,0,0,0,0,0,None detected,None detected,None detected,Demographic demand and operating capability signal,Monitoring Sector,Monitor senior housing demand and operating model signals
2026-07-31,20260731-000252-c95dc796,2026-07-31 00:02:52,Workforce Housing,0,0,0,0,0,None detected,None detected,None detected,Affordability and subsidy program monitoring signal,Monitoring Sector,Add to sector watchlist
