run_date,run_id,firm_name,strategic_tier,strategic_weight,residential_sector,detected_markets,detected_source_categories,detected_platform_types,detected_activity_types,article_count,highest_relevance_score,average_relevance_score,capital_flow_signal,relationship_signal,partnership_relevance_to_woomi,california_la_relevance,institutional_relationship_score,recommended_follow_up
2026-07-31,20260731-000252-c95dc796,Blackstone,Tier 1 / Immediate Strategic Importance,100,Apartment,Other / Unknown,Core Multifamily News,Other,acquisition; refinancing,1,100,100.0,Capital Inflow,Pricing Discovery Signal,pricing discovery reference,Low,100,Track capital deployment and pricing signals
2026-07-31,20260731-000252-c95dc796,CBRE,Tier 3 / Growth and Market Signal Watch,50,Apartment,California; Los Angeles / California,Core Multifamily News; Regional / California / LA Sources,Other,acquisition; disposition / exit; development start; entitlement; operational technology / AI adoption,3,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-07-31,20260731-000252-c95dc796,JLL,Tier 3 / Growth and Market Signal Watch,50,Apartment,Atlanta / Georgia; Baton Rouge / Louisiana; Florida; National; Other / Unknown; Tampa / Florida,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; BTR expansion; JV / partnership; operational technology / AI adoption,8,100,91.8,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,Low,100,Map potential GP / JV relationship and monitor partnership activity
2026-07-31,20260731-000252-c95dc796,Marcus & Millichap,Tier 3 / Growth and Market Signal Watch,50,Apartment,California; Los Angeles / California; New York City / New York; Other / Unknown,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; capital raise; operational technology / AI adoption,8,100,85.6,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-07-31,20260731-000252-c95dc796,Berkadia,Tier 3 / Growth and Market Signal Watch,50,Apartment,San Francisco / California,Site / Parcel Source Expansion,Other,acquisition; disposition / exit; JV / partnership,1,100,100.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,99,Map potential GP / JV relationship and monitor partnership activity
2026-07-31,20260731-000252-c95dc796,CIM Group,Tier 2 / Strategic Watch,75,Mixed-Use Residential,Atlanta / Georgia,Site / Parcel Source Expansion,Other,development start; operational technology / AI adoption,1,100,100.0,Development Capital Deployment,GP Capability Benchmark Signal,competitive pressure indicator,Low,98,Track capital deployment and pricing signals
2026-07-31,20260731-000252-c95dc796,Trammell Crow Residential,Tier 2 / Strategic Watch,75,Apartment,Southeast,Regional / California / LA Sources,Other,operational technology / AI adoption,1,99,99.0,Operational / Platform Investment,GP Capability Benchmark Signal,competitive pressure indicator,High,98,Review California / LA capital and developer activity
2026-07-31,20260731-000252-c95dc796,Balbec Capital,Tier 3 / Growth and Market Signal Watch,50,Multifamily,Baton Rouge / Louisiana; Other / Unknown,Core Multifamily News,Other,acquisition; disposition / exit; refinancing; JV / partnership; operational technology / AI adoption,2,100,91.5,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,Low,96,Map potential GP / JV relationship and monitor partnership activity
2026-07-31,20260731-000252-c95dc796,Bascom Group,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; operational technology / AI adoption,1,91,91.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,96,Review California / LA capital and developer activity
2026-07-31,20260731-000252-c95dc796,Brookfield,Tier 1 / Immediate Strategic Importance,100,Apartment,Other / Unknown,Regional / California / LA Sources,Other,entitlement,1,100,100.0,Development Capital Deployment,No Clear Relationship Signal,benchmark underwriting assumptions,High,94,Review California / LA capital and developer activity
