run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,run_timestamp,canonical_article_id,article_integrity_status,primary_display_section,secondary_display_sections,repeat_exposure_status,freshness_score,access_status,project_or_deal_name,deal_type,asset_type,residential_sector,market,city_or_submarket,state_or_region,gp_or_developer,canonical_gp_or_developer,institutional_partner,lender_or_debt_provider,canonical_lender_or_debt_provider,capital_partner,canonical_capital_partner,canonical_market,unit_count,dollar_amount,loan_amount,acquisition_price,development_cost,cap_rate,rent_growth,vacancy_rate,concession_signal,construction_start_or_delivery_timing,entitlement_or_permitting_stage,deal_signal_score,deal_priority_label,potential_woomi_use,source_article_title,source,url,relevance_score,deal_fingerprint_id,fingerprint_confidence,canonical_deal_name,canonical_event_name,duplicate_cluster_id,duplicate_count
2026-08-05,20260805-000421-5412da82,PRJ-20260805-0182,"Acquisition - Arizona - Geringer Capital Sells 267-Unit Apartment Community in Mesa, Arizona",100,2026-08-05 00:04:21,art_7347b32ef4bd4a37,valid,Development Activity,GP / Capital Activity,new_or_fresh,100,open,"Acquisition - Arizona - Geringer Capital Sells 267-Unit Apartment Community in Mesa, Arizona",Acquisition,Apartment,Apartment,Arizona,San Diego,Arizona,CBRE,CBRE,Unknown,cbre,CBRE,Unknown,Unknown,Arizona,267 apartments,$52.4 million; $52.4 million,$52.4 million,$52.4 million,,,,,,,,95,High Deal Intelligence,Pricing benchmark,"Geringer Capital Sells 267-Unit Apartment Community in Mesa, Arizona",REBusiness Online,https://rebusinessonline.com/geringer-capital-sells-267-unit-apartment-community-in-mesa-arizona/,100,DFP-CD444BB24E,100,"Acquisition - Acquisition - Arizona - Geringer Capital Sells 267-Unit Apartment Community in Mesa, Arizona",Acquisition - CBRE - Arizona,DCL-20260805-001,1
2026-08-05,20260805-000421-5412da82,PRJ-20260805-0094,Acquisition - Riverside / California - IPA Brokers 138-Unit Apartment Complex in California’s Inland Empire for $36.7M,100,2026-08-05 00:04:21,art_cb7eefc933c61b26,valid,Development Activity,GP / Capital Activity,new_or_fresh,100,open,Acquisition - Riverside / California - IPA Brokers 138-Unit Apartment Complex in California’s Inland Empire for $36.7M,Acquisition,Apartment,Apartment,Riverside / California,Inland Empire,California,IPA,IPA,Unknown,Unknown,Unknown,Unknown,Unknown,California,138 apartments,$36.7M; $36.7M; $36.7 million,,$36.7M,,,,,,,,87,High Deal Intelligence,Pricing benchmark,IPA Brokers 138-Unit Apartment Complex in California’s Inland Empire for $36.7M,REBusiness Online,https://rebusinessonline.com/ipa-brokers-138-unit-apartment-complex-in-californias-inland-empire-for-36-7m/,100,DFP-1263650886,90,Acquisition - Acquisition - Riverside / California - IPA Brokers 138-Unit Apartment Complex in California’s Inland Empire for $36.7M,Acquisition - IPA - California,DCL-20260805-002,1
2026-08-05,20260805-000421-5412da82,PRJ-20260805-0117,Acquisition - Los Angeles / California - Marcus & Millichap Arranges $12.5M Sale of Affordable Seniors Housing Community in Souther...,100,2026-08-05 00:04:21,art_8233c678c1f335ee,valid,Development Activity,GP / Capital Activity,new_or_fresh,100,open,Acquisition - Los Angeles / California - Marcus & Millichap Arranges $12.5M Sale of Affordable Seniors Housing Community in Souther...,Acquisition,Affordable Housing,Affordable Housing,Los Angeles / California,Los Angeles,California,Marcus & Millichap,Marcus & Millichap,Unknown,Unknown,Unknown,Unknown,Unknown,Los Angeles,81 units,$12.5M; $12.5M; $12.5 million,$12.5M,$12.5M,,,,,,,,87,High Deal Intelligence,Pricing benchmark,Marcus & Millichap Arranges $12.5M Sale of Affordable Seniors Housing Community in Southern California,REBusiness Online,https://rebusinessonline.com/marcus-millichap-arranges-12-5m-sale-of-affordable-seniors-housing-community-in-southern-california/,100,DFP-909154AB3E,90,Acquisition - Acquisition - Los Angeles / California - Marcus & Millichap Arranges $12.5M Sale of Affordable Seniors Housing Community in Souther...,Acquisition - Marcus & Millichap - Los Angeles,DCL-20260805-003,1
2026-08-05,20260805-000421-5412da82,PRJ-20260805-0049,Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,100,2026-08-05 00:04:21,art_d7d8176bdd750a59,valid,Development Activity,GP / Capital Activity,repeat_penalized,5,open,Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,Development Start,Mixed-Use Residential,Mixed-Use Residential,Atlanta / Georgia,Atlanta,Unknown,CIM Group,CIM Group,Unknown,Unknown,Unknown,Unknown,Unknown,Los Angeles,280 apartments,$5 billion,$5 billion,,,,,,,,,87,High Deal Intelligence,Capital market signal,Financing Secured for Centennial Yards Mixed-Use Project,Connect CRE Atlanta,https://www.connectcre.com/stories/financing-secured-for-centennial-yards-mixed-use-project/,100,DFP-BB7B16FB5F,90,Development Start - Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,Development Start - CIM Group - Los Angeles,DCL-20260805-004,1
2026-08-05,20260805-000421-5412da82,PRJ-20260805-0197,Acquisition - Texas - JLL Negotiates Sale of 248-Unit Apartment Complex in El Paso,100,2026-08-05 00:04:21,art_fa2babefe7f4e324,valid,Development Activity,GP / Capital Activity,new_or_fresh,100,open,Acquisition - Texas - JLL Negotiates Sale of 248-Unit Apartment Complex in El Paso,Acquisition,Apartment,Apartment,Texas,Texas,Texas,JLL,JLL,Unknown,jll,JLL,Unknown,Unknown,Texas,248 units,,,,,,,,,,,85,High Deal Intelligence,Underwriting benchmark,JLL Negotiates Sale of 248-Unit Apartment Complex in El Paso,REBusiness Online,https://rebusinessonline.com/jll-negotiates-sale-of-248-unit-apartment-complex-in-el-paso/,100,DFP-5869FC858E,90,Acquisition - Acquisition - Texas - JLL Negotiates Sale of 248-Unit Apartment Complex in El Paso,Acquisition - JLL - Texas,DCL-20260805-005,1
2026-08-05,20260805-000421-5412da82,PRJ-20260805-0063,Acquisition - California - Marcus & Millichap Brokers $9.75M Sale and $7.3M Financing of 73-Unit Multifamily Property...,100,2026-08-05 00:04:21,art_c5a00ff10a306b16,valid,Development Activity,GP / Capital Activity; Market Intelligence,new_or_fresh,100,open,Acquisition - California - Marcus & Millichap Brokers $9.75M Sale and $7.3M Financing of 73-Unit Multifamily Property...,Acquisition,Apartment,Apartment,California,California,California,Marcus & Millichap,Marcus & Millichap,Unknown,Unknown,Unknown,Unknown,Unknown,California,,$9.75M; $7.3M; $9.75 million,$9.75M,$7,,,,,,,,85,High Deal Intelligence,Pricing benchmark,Marcus & Millichap Brokers $9.75M Sale and $7.3M Financing of 73-Unit Multifamily Property in Oakland California,Yield PRO,https://yieldpro.com/2026/08/garden-villas-apartments/,100,DFP-D9E9D503B4,80,Acquisition - Acquisition - California - Marcus & Millichap Brokers $9.75M Sale and $7.3M Financing of 73-Unit Multifamily Property...,Acquisition - Marcus & Millichap - California,DCL-20260805-006,1
2026-08-05,20260805-000421-5412da82,PRJ-20260805-0063,Acquisition - California - Marcus & Millichap Brokers $9.75M Sale and $7.3M Financing of 73-Unit Multifamily Property...,100,2026-08-05 00:04:21,art_70448a7d572814aa,valid,Development Activity,GP / Capital Activity,new_or_fresh,100,open,Acquisition - California - Marcus & Millichap Finalizes Deal in Sacramento’s Greenhaven Neighborhood,Acquisition,Apartment,Apartment,California,California,California,Marcus & Millichap,Marcus & Millichap,Unknown,Unknown,Unknown,Unknown,Unknown,California,,$5.6 million; $164; $5.6 million,$5.6 million,$5.6 million,,,,,,,,85,High Deal Intelligence,Pricing benchmark,Marcus & Millichap Finalizes Deal in Sacramento’s Greenhaven Neighborhood,Connect CRE,https://www.connectcre.com/stories/marcus-millichap-finalizes-deal-in-sacramentos-greenhaven-neighborhood/,100,DFP-DC16B56D96,80,Acquisition - Acquisition - California - Marcus & Millichap Finalizes Deal in Sacramento’s Greenhaven Neighborhood,Acquisition - Marcus & Millichap - California,DCL-20260805-007,1
2026-08-05,20260805-000421-5412da82,PRJ-20260805-0075,Entitlement / Permitting - Dallas / Texas - Blackstone Affiliate Proposing 252 Affordable Denton Housing Units,100,2026-08-05 00:04:21,art_171746a7ba0f1147,valid,Development Activity,,acceptable_repeat,78,open,Entitlement / Permitting - Dallas / Texas - Blackstone Affiliate Proposing 252 Affordable Denton Housing Units,Entitlement / Permitting,Affordable Housing,Affordable Housing,Dallas / Texas,Dallas,Unknown,Blackstone,Blackstone,blackstone,Unknown,Unknown,blackstone,Blackstone,Los Angeles,252 units,,,,,,,,,,permit,85,High Deal Intelligence,Entitlement / zoning watch,Blackstone Affiliate Proposing 252 Affordable Denton Housing Units,Connect CRE Texas,https://www.connectcre.com/stories/blackstone-affiliate-proposing-252-affordable-denton-housing-units/,100,DFP-5BF059787C,80,Entitlement / Permitting - Entitlement / Permitting - Dallas / Texas - Blackstone Affiliate Proposing 252 Affordable Denton Housing Units,Entitlement / Permitting - Blackstone - Los Angeles,DCL-20260805-008,1
2026-08-05,20260805-000421-5412da82,PRJ-20260805-0068,"Refinancing - Sun Belt - Regions Originates $64.3M Agency Refinancing for Apartment Community in Monroe, North Caro...",100,2026-08-05 00:04:21,art_1d734bdf96b2f5f0,valid,Development Activity,GP / Capital Activity,new_or_fresh,100,open,"Refinancing - Sun Belt - Regions Originates $64.3M Agency Refinancing for Apartment Community in Monroe, North Caro...",Refinancing,Apartment,Apartment,Sun Belt,Charlotte,Sun Belt,Freddie Mac,Freddie Mac,Unknown,freddie mac,Freddie Mac,Unknown,Unknown,Sun Belt,,$64.3M; $64.3M; $64.3 million,$64.3M,,,,,,,,,84,High Deal Intelligence,Capital market signal,"Regions Originates $64.3M Agency Refinancing for Apartment Community in Monroe, North Carolina",REBusiness Online,https://rebusinessonline.com/regions-originates-64-3m-agency-refinancing-for-apartment-community-in-monroe-north-carolina/,98,DFP-9688D9A3A5,90,"Refinancing - Refinancing - Sun Belt - Regions Originates $64.3M Agency Refinancing for Apartment Community in Monroe, North Caro...",Refinancing - Freddie Mac - Freddie Mac - Sun Belt,DCL-20260805-009,1
2026-08-05,20260805-000421-5412da82,PRJ-20260805-0148,Refinancing - New York City / New York - Walker & Dunlop Arranges $137.5M Loan for Refinancing of Brooklyn Apartment Building,100,2026-08-05 00:04:21,art_d16ff3bb5a55ff77,valid,Development Activity,GP / Capital Activity,new_or_fresh,100,open,Refinancing - New York City / New York - Walker & Dunlop Arranges $137.5M Loan for Refinancing of Brooklyn Apartment Building,Refinancing,Affordable Housing,Affordable Housing,New York City / New York,New York City,Unknown,Walker & Dunlop,Walker & Dunlop,Unknown,walker & dunlop,walker & dunlop,Unknown,Unknown,New York,,$137.5M; $137.5M; $137.5 million,$137.5M,,,,,,,Completed,,84,High Deal Intelligence,Capital market signal,Walker & Dunlop Arranges $137.5M Loan for Refinancing of Brooklyn Apartment Building,REBusiness Online,https://rebusinessonline.com/walker-dunlop-arranges-137-5m-loan-for-refinancing-of-brooklyn-apartment-building/,98,DFP-CAC835AC90,90,Refinancing - Refinancing - New York City / New York - Walker & Dunlop Arranges $137.5M Loan for Refinancing of Brooklyn Apartment Building,Refinancing - Walker & Dunlop - walker & dunlop - New York,DCL-20260805-010,1
