run_date,run_id,la_watch_id,la_submarket,project_or_deal_name,gp_or_developer,residential_sector,entitlement_signal_type,entitlement_stage,entitlement_risk_score,entitlement_opportunity_score,local_relevance_score,woomi_site_strategy_relevance,potential_site_strategy_angle,recommended_local_follow_up,source_article_title,url,confidence_level
2026-08-05,20260805-000421-5412da82,LAW-20260805-001,Seattle,Office-to-Residential Conversion - California - Former Microsoft Campus Near Costco HQ Targeted for Housing Conversion,Unknown,Apartment,Office-to-Residential Conversion,Unknown Stage,28,57,67,Relevant to California entitlement monitoring,Track office-to-residential feasibility,"Track local planning docket, sponsor, submarket, and entitlement precedent",Former Microsoft Campus Near Costco HQ Targeted for Housing Conversion,https://www.connectcre.com/stories/former-microsoft-campus-near-costco-hq-targeted-for-housing-conversion/,Low
2026-08-05,20260805-000421-5412da82,LAW-20260805-005,California,Entitlement / Permitting - California - Construction goes vertical for affordable housing at 1540 Court St. in Echo Park,Unknown,Affordable Housing,Entitlement Approval,Unknown Stage,38,45,65,Relevant to California entitlement monitoring,Watch affordable housing requirement,"Track local planning docket, sponsor, submarket, and entitlement precedent",Construction goes vertical for affordable housing at 1540 Court St. in Echo Park,https://la.urbanize.city/post/construction-goes-vertical-affordable-housing-1540-court-st-echo-park,Low
2026-08-05,20260805-000421-5412da82,LAW-20260805-004,Los Angeles,Capital City Real Estate Closes Construction Financing for 318-Unit Spivey Grove Multifamily Community in Stockbridge Georgia,Capital City Real Estate,Multifamily,Density Bonus / TOC,Unknown Stage,28,53,51,General LA / California monitoring,Monitor density bonus use,Compare density bonus / TOC precedent with target-site assumptions,Capital City Real Estate Closes Construction Financing for 318-Unit Spivey Grove Multifamily Community in Stockbridge Georgia,https://yieldpro.com/2026/08/spivey-grove/,Low
2026-08-05,20260805-000421-5412da82,LAW-20260805-002,Los Angeles,"Plans Approved For 230 Anza Street, San Francisco",,Apartment,Planning Approval,Approved / Entitled,20,55,49,General LA / California monitoring,Benchmark permitting timeline,Monitor construction-ready pipeline and sponsor execution,"Plans Approved For 230 Anza Street, San Francisco",https://sfyimby.com/2026/08/plans-approved-for-230-anza-street-san-francisco.html,Medium
2026-08-05,20260805-000421-5412da82,LAW-20260805-003,San Francisco,"Entitlement / Permitting - San Francisco / California - Plans Approved For 230 Anza Street, San Francisco",Unknown,Apartment,Entitlement Approval,Approved / Entitled,20,55,49,General LA / California monitoring,Benchmark permitting timeline,Monitor construction-ready pipeline and sponsor execution,"Plans Approved For 230 Anza Street, San Francisco",https://sfyimby.com/2026/08/plans-approved-for-230-anza-street-san-francisco.html,Low
2026-08-05,20260805-000421-5412da82,LAW-20260805-008,Dallas,Entitlement / Permitting - Dallas / Texas - Blackstone Affiliate Proposing 252 Affordable Denton Housing Units,Blackstone,Affordable Housing,Entitlement Approval,Unknown Stage,38,35,47,General LA / California monitoring,Watch affordable housing requirement,"Track local planning docket, sponsor, submarket, and entitlement precedent",Blackstone Affiliate Proposing 252 Affordable Denton Housing Units,https://www.connectcre.com/stories/blackstone-affiliate-proposing-252-affordable-denton-housing-units/,Low
2026-08-05,20260805-000421-5412da82,LAW-20260805-006,Los Angeles,Keystone Completes Office-to-Residential Conversion Project in Philadelphia,,Office-to-Residential Conversion,Office-to-Residential Conversion,Unknown Stage,28,42,47,General LA / California monitoring,Track office-to-residential feasibility,"Track local planning docket, sponsor, submarket, and entitlement precedent",Keystone Completes Office-to-Residential Conversion Project in Philadelphia,https://rebusinessonline.com/keystone-completes-office-to-residential-conversion-project-in-philadelphia/,Low
2026-08-05,20260805-000421-5412da82,LAW-20260805-007,Riverside,Office-to-Residential Conversion - Riverside / California - NBC Tower Owner Mulls Conversion: The Chicago Deal Sheet,Unknown,Apartment,Office-to-Residential Conversion,Unknown Stage,28,42,47,General LA / California monitoring,Track office-to-residential feasibility,"Track local planning docket, sponsor, submarket, and entitlement precedent",NBC Tower Owner Mulls Conversion: The Chicago Deal Sheet,https://www.bisnow.com/news/chicago/deal-sheet/the-chicago-deal-sheet-august-4-2026,Low
2026-08-05,20260805-000421-5412da82,LAW-20260805-009,Manhattan,Entitlement / Permitting - Los Angeles / California - Jamison pivots to affordable housing at 975 S. Manhattan Pl. in Koreatown,Unknown,Affordable Housing,Entitlement Approval,Unknown Stage,38,30,45,General LA / California monitoring,Watch affordable housing requirement,"Track local planning docket, sponsor, submarket, and entitlement precedent",Jamison pivots to affordable housing at 975 S. Manhattan Pl. in Koreatown,https://la.urbanize.city/post/jamison-pivots-affordable-housing-975-s-manhattan-pl-koreatown,Low
2026-08-05,20260805-000421-5412da82,LAW-20260805-010,Los Angeles / California,Entitlement / Permitting - Los Angeles / California - 65 apartments underway at 1919 Wilcox Ave. in Hollywood,Unknown,Affordable Housing,Entitlement Approval,Unknown Stage,28,30,42,General LA / California monitoring,Track entitlement precedent,"Track local planning docket, sponsor, submarket, and entitlement precedent",65 apartments underway at 1919 Wilcox Ave. in Hollywood,https://la.urbanize.city/post/65-apartments-underway-1919-wilcox-ave-hollywood,Low
2026-08-05,20260805-000421-5412da82,LAW-20260805-011,Unknown,Entitlement / Permitting - Other / Unknown - New Permits Filed for Apartments at 5139 MacArthur Boulevard in Oakland,Unknown,Apartment,Entitlement Approval,Early Planning,20,30,40,General LA / California monitoring,Track entitlement precedent,"Track local planning docket, sponsor, submarket, and entitlement precedent",New Permits Filed for Apartments at 5139 MacArthur Boulevard in Oakland,https://sfyimby.com/2026/07/permits-filed-for-apartments-at-5139-macarthur-boulevard-in-oakland.html,Low
2026-08-05,20260805-000421-5412da82,LAW-20260805-012,Los Angeles,Entitlement / Permitting - Los Angeles / California - Small lot homes with ADUs pitched for 18220 Superior St. in Northridge,Unknown,Student Housing,Entitlement Approval,Unknown Stage,28,20,29,Low relevance,Track entitlement precedent,"Track local planning docket, sponsor, submarket, and entitlement precedent",Small lot homes with ADUs pitched for 18220 Superior St. in Northridge,https://la.urbanize.city/post/small-lot-homes-adus-pitched-18220-superior-st-northridge,Low
