run_date,run_id,run_timestamp,deal_fingerprint_id,duplicate_cluster_id,fingerprint_confidence,canonical_project_name,canonical_deal_name,canonical_event_name,deal_type,market,residential_sector,canonical_gp_or_developer,canonical_lender_or_debt_provider,unit_count,dollar_amount,loan_amount,source_count,article_count,duplicate_count,sources,article_titles,markets_detected,highest_deal_signal_score
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,DFP-CD444BB24E,DCL-20260805-001,100,"Acquisition - Arizona - Geringer Capital Sells 267-Unit Apartment Community in Mesa, Arizona","Acquisition - Acquisition - Arizona - Geringer Capital Sells 267-Unit Apartment Community in Mesa, Arizona",Acquisition - CBRE - Arizona,Acquisition,Arizona,Apartment,CBRE,CBRE,267 apartments,$52.4 million; $52.4 million,$52.4 million,1,1,1,REBusiness Online,"Geringer Capital Sells 267-Unit Apartment Community in Mesa, Arizona",Arizona,95
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,DFP-1263650886,DCL-20260805-002,90,Acquisition - Riverside / California - IPA Brokers 138-Unit Apartment Complex in California’s Inland Empire for $36.7M,Acquisition - Acquisition - Riverside / California - IPA Brokers 138-Unit Apartment Complex in California’s Inland Empire for $36.7M,Acquisition - IPA - California,Acquisition,Riverside / California,Apartment,IPA,Unknown,138 apartments,$36.7M; $36.7M; $36.7 million,,1,1,1,REBusiness Online,IPA Brokers 138-Unit Apartment Complex in California’s Inland Empire for $36.7M,Riverside / California,87
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,DFP-5869FC858E,DCL-20260805-005,90,Acquisition - Texas - JLL Negotiates Sale of 248-Unit Apartment Complex in El Paso,Acquisition - Acquisition - Texas - JLL Negotiates Sale of 248-Unit Apartment Complex in El Paso,Acquisition - JLL - Texas,Acquisition,Texas,Apartment,JLL,JLL,248 units,,,1,1,1,REBusiness Online,JLL Negotiates Sale of 248-Unit Apartment Complex in El Paso,Texas,85
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,DFP-909154AB3E,DCL-20260805-003,90,Acquisition - Los Angeles / California - Marcus & Millichap Arranges $12.5M Sale of Affordable Seniors Housing Community in Souther...,Acquisition - Acquisition - Los Angeles / California - Marcus & Millichap Arranges $12.5M Sale of Affordable Seniors Housing Community in Souther...,Acquisition - Marcus & Millichap - Los Angeles,Acquisition,Los Angeles / California,Affordable Housing,Marcus & Millichap,Unknown,81 units,$12.5M; $12.5M; $12.5 million,$12.5M,1,1,1,REBusiness Online,Marcus & Millichap Arranges $12.5M Sale of Affordable Seniors Housing Community in Southern California,Los Angeles / California,87
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,DFP-F413F56F3E,DCL-20260805-012,90,BTR / Build-to-Rent - Miami / Florida - Berkadia Arranges $19.1M Financing for Miami Based Investors Acquisition of Build-to-Rent...,BTR / Build-to-Rent - BTR / Build-to-Rent - Miami / Florida - Berkadia Arranges $19.1M Financing for Miami Based Investors Acquisition of Build-to-Rent...,BTR / Build-to-Rent - Berkadia - Sun Belt,BTR / Build-to-Rent,Miami / Florida,BTR / Single-Family Rental,Berkadia,Berkadia,,$19.1M; $19.11 million; $19.1m,$19.1M,1,1,1,Yield PRO,Berkadia Arranges $19.1M Financing for Miami Based Investors Acquisition of Build-to-Rent Community in Greater Orlando,Miami / Florida,81
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,DFP-BB7B16FB5F,DCL-20260805-004,90,Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,Development Start - Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,Development Start - CIM Group - Los Angeles,Development Start,Atlanta / Georgia,Mixed-Use Residential,CIM Group,Unknown,280 apartments,$5 billion,$5 billion,1,1,1,Connect CRE Atlanta,Financing Secured for Centennial Yards Mixed-Use Project,Atlanta / Georgia,87
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,DFP-0D080706D4,DCL-20260805-013,90,Disposition / Exit - New York City / New York - Development Site with Uncommonly Long Frontage Sells in Brooklyn,Disposition / Exit - Disposition / Exit - New York City / New York - Development Site with Uncommonly Long Frontage Sells in Brooklyn,Disposition / Exit - JLL - New York,Disposition / Exit,New York City / New York,Apartment,JLL,JLL,,$23.5; $23.5,,1,1,1,Connect CRE,Development Site with Uncommonly Long Frontage Sells in Brooklyn,New York City / New York,81
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,DFP-BD1F0DAAF9,DCL-20260805-020,90,"General Project Signal - Other / Unknown - Northmarq Arranges $52.1M in Financing for Maple Knoll Apartments in Westfield, Indiana","General Project Signal - General Project Signal - Other / Unknown - Northmarq Arranges $52.1M in Financing for Maple Knoll Apartments in Westfield, Indiana",General Project Signal - Freddie Mac - Other / Unknown,General Project Signal,Other / Unknown,Apartment,Freddie Mac,Freddie Mac,300 units,$52.1M; $52.1M; $52.1 million,$52.1M,1,1,1,REBusiness Online,"Northmarq Arranges $52.1M in Financing for Maple Knoll Apartments in Westfield, Indiana",Other / Unknown,75
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,DFP-5CACEA5DAA,DCL-20260805-025,90,General Project Signal - Texas - PNC Bank Provides Financing for Three Affordable Housing Properties Totaling 224 Units in...,General Project Signal - General Project Signal - Texas - PNC Bank Provides Financing for Three Affordable Housing Properties Totaling 224 Units in...,General Project Signal - PNC Bank - Texas,General Project Signal,Texas,Affordable Housing,PNC Bank,Unknown,"1,700 units",$251 million; $251 million,$251 million,1,1,1,REBusiness Online,"PNC Bank Provides Financing for Three Affordable Housing Properties Totaling 224 Units in Kerrville, Texas",Texas,70
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,DFP-9688D9A3A5,DCL-20260805-009,90,"Refinancing - Sun Belt - Regions Originates $64.3M Agency Refinancing for Apartment Community in Monroe, North Caro...","Refinancing - Refinancing - Sun Belt - Regions Originates $64.3M Agency Refinancing for Apartment Community in Monroe, North Caro...",Refinancing - Freddie Mac - Freddie Mac - Sun Belt,Refinancing,Sun Belt,Apartment,Freddie Mac,Freddie Mac,,$64.3M; $64.3M; $64.3 million,$64.3M,1,1,1,REBusiness Online,"Regions Originates $64.3M Agency Refinancing for Apartment Community in Monroe, North Carolina",Sun Belt,84
