run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,distress_id,deal_fingerprint_id,duplicate_cluster_id,distress_type,market,residential_sector,gp_or_developer,lender_or_debt_provider,related_project_or_deal,distress_score,distress_priority_label,evidence_signals,potential_woomi_angle,recommended_next_action,source_article_title,url,confidence_level
2026-08-05,20260805-000421-5412da82,PRJ-20260805-0146,Refinancing - New York City / New York - Walker & Dunlop Arranges $137.5M Refinance for Multifamily Property in Bedford-Stuyvesant...,100,DST-20260805-010,DFP-CAC835AC90,DCL-20260805-010,refinancing stress,New York City / New York,Affordable Housing,Walker & Dunlop,walker & dunlop,Refinancing - New York City / New York - Walker & Dunlop Arranges $137.5M Loan for Refinancing of Brooklyn Apartment Building,67,High Distress Watch,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Walker & Dunlop Arranges $137.5M Loan for Refinancing of Brooklyn Apartment Building,https://rebusinessonline.com/walker-dunlop-arranges-137-5m-loan-for-refinancing-of-brooklyn-apartment-building/,Medium
2026-08-05,20260805-000421-5412da82,PRJ-20260805-0196,"Refinancing - Sun Belt - Regions Originates $64.3M Agency Refinancing for Apartment Community in Monroe, North Caro...",100,DST-20260805-009,DFP-9688D9A3A5,DCL-20260805-009,refinancing stress,Sun Belt,Apartment,Freddie Mac,Freddie Mac,"Refinancing - Sun Belt - Regions Originates $64.3M Agency Refinancing for Apartment Community in Monroe, North Caro...",66,High Distress Watch,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options","Regions Originates $64.3M Agency Refinancing for Apartment Community in Monroe, North Carolina",https://rebusinessonline.com/regions-originates-64-3m-agency-refinancing-for-apartment-community-in-monroe-north-carolina/,Medium
2026-08-05,20260805-000421-5412da82,PRJ-20260805-0146,Refinancing - New York City / New York - Walker & Dunlop Arranges $137.5M Refinance for Multifamily Property in Bedford-Stuyvesant...,100,DST-20260805-015,DFP-7414C60DF5,DCL-20260805-015,refinancing stress,New York City / New York,Mixed-Use Residential,Walker & Dunlop,walker & dunlop,Refinancing - New York City / New York - Walker & Dunlop Arranges $137.5M Refinance for Multifamily Property in Bedford-Stuyvesant...,64,High Distress Watch,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Walker & Dunlop Arranges $137.5M Refinance for Multifamily Property in Bedford-Stuyvesant neighborhood of Brooklyn,https://yieldpro.com/2026/08/12-halsey/,Medium
2026-08-05,20260805-000421-5412da82,PRJ-20260805-0074,Construction Financing - Dallas / Texas - Concord Summit Capital Arranges $50M Construction Loan for 268-Unit Multifamily Project in...,80,DST-20260805-030,DFP-210DD09BC2,DCL-20260805-030,construction loan gap,Dallas / Texas,Apartment,Unknown,Unknown,Construction Financing - Dallas / Texas - Concord Summit Capital Arranges $50M Construction Loan for 268-Unit Multifamily Project in...,60,High Distress Watch,Construction Financing; construction loan,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Concord Summit Capital Arranges $50M Construction Loan for 268-Unit Multifamily Project in Fort Worth Texas,https://yieldpro.com/2026/08/vic-centre-apartments/,Medium
2026-08-05,20260805-000421-5412da82,PRJ-20260805-0135,Construction Financing - Miami / Florida - The Richman Group Closes $225M in Permanent Financing Across Three Florida Luxury Multifam...,80,DST-20260805-018,DFP-6B9A9F5B2C,DCL-20260805-018,construction loan gap,Miami / Florida,Affordable Housing,Unknown,Unknown,Construction Financing - Miami / Florida - Affiliated Closes Financing on Mixed-Income Fort Lauderdale Apartment Project,60,High Distress Watch,Construction Financing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Affiliated Closes Financing on Mixed-Income Fort Lauderdale Apartment Project,https://www.connectcre.com/stories/affiliated-closes-financing-on-mixed-income-fort-lauderdale-apartment-venture/,Low
2026-08-05,20260805-000421-5412da82,PRJ-20260805-0135,Construction Financing - Miami / Florida - The Richman Group Closes $225M in Permanent Financing Across Three Florida Luxury Multifam...,80,DST-20260805-028,DFP-874D1AF56D,DCL-20260805-028,construction loan gap,Miami / Florida,Apartment,Unknown,Unknown,Construction Financing - Miami / Florida - Arrow Arranges $85M Construction Loan for Miami Condo Project,60,High Distress Watch,Construction Financing; construction loan,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Arrow Arranges $85M Construction Loan for Miami Condo Project,https://www.connectcre.com/stories/arrow-arranges-85m-construction-loan-for-miami-condo-project/,Medium
2026-08-05,20260805-000421-5412da82,PRJ-20260805-0135,Construction Financing - Miami / Florida - The Richman Group Closes $225M in Permanent Financing Across Three Florida Luxury Multifam...,80,DST-20260805-035,DFP-B5E215E9BD,DCL-20260805-035,refinancing stress,Miami / Florida,Mixed-Use Residential,Unknown,Unknown,Refinancing - Miami / Florida - Baron Property Group Closes on $226.5M Refi for Hialeah Apartment Community,60,High Distress Watch,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Baron Property Group Closes on $226.5M Refi for Hialeah Apartment Community,https://www.connectcre.com/stories/baron-property-group-closes-on-226-5m-refi-for-hialeah-apartment-community/,Medium
2026-08-05,20260805-000421-5412da82,PRJ-20260805-0084,Refinancing - Florida - Richman Group Obtains Three Loans for Luxury Apartment Communities in Florida Totaling $22...,80,DST-20260805-036,DFP-4FE036FE48,DCL-20260805-036,refinancing stress,Florida,Apartment,Unknown,Unknown,Refinancing - Florida - Richman Group Obtains Three Loans for Luxury Apartment Communities in Florida Totaling $22...,59,Monitor,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening",Monitor for repeated distress signals,Richman Group Obtains Three Loans for Luxury Apartment Communities in Florida Totaling $225M,https://rebusinessonline.com/richman-group-obtains-three-loans-for-luxury-apartment-communities-in-florida-totaling-225m/,Medium
2026-08-05,20260805-000421-5412da82,PRJ-20260805-0171,BTR / Build-to-Rent - Phoenix / Arizona - Phoenix BTR Investor Inks $73.1M Bridge Loan,80,DST-20260805-045,DFP-E227BD3EC8,DCL-20260805-045,bridge loan stress,Phoenix / Arizona,BTR / Single-Family Rental,Unknown,Unknown,BTR / Build-to-Rent - Phoenix / Arizona - Phoenix BTR Investor Inks $73.1M Bridge Loan,58,Monitor,BTR / Build-to-Rent; bridge loan,"Track potential rescue capital, debt recapitalization, or capital partner opening",Monitor for repeated distress signals,Phoenix BTR Investor Inks $73.1M Bridge Loan,https://www.connectcre.com/stories/phoenix-btr-investor-inks-73-1m-bridge-loan/,Medium
2026-08-05,20260805-000421-5412da82,PRJ-20260805-0135,Construction Financing - Miami / Florida - The Richman Group Closes $225M in Permanent Financing Across Three Florida Luxury Multifam...,80,DST-20260805-046,DFP-F9215B04A6,DCL-20260805-046,refinancing stress,Miami / Florida,Apartment,Unknown,Unknown,Refinancing - Miami / Florida - Stewards Inks $79M Refi of Hollywood Rental Asset,58,Monitor,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening",Monitor for repeated distress signals,Stewards Inks $79M Refi of Hollywood Rental Asset,https://www.connectcre.com/stories/stewards-inks-79m-refi-of-hollywood-rental-asset/,Medium
