run_date,run_id,signal_quality_id,canonical_project_id,canonical_project_name,market,submarket,gp_or_developer,residential_sector,source_quality_score,multi_source_confirmation_score,specificity_score,lifecycle_consistency_score,persistence_score,overall_signal_quality_score,signal_quality_label,institutional_confidence_label,false_positive_risk,signal_decay_risk,supporting_source_count,recurring_observation_count,lifecycle_consistency_flag,multi_source_confirmation_flag,recommended_signal_action,evidence_summary,confidence_reason
2026-08-05,20260805-000421-5412da82,SQ-20260805-013,PRJ-20260805-0049,Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,Unknown,Atlanta,CIM Group,Mixed-Use Residential,95,100,85,95,95,94,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,5,9,Consistent,Confirmed,Immediate strategic review,"5 source file(s), 9 observation(s), latest stage Construction Ready, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-05,20260805-000421-5412da82,SQ-20260805-022,PRJ-20260805-0197,Acquisition - Texas - JLL Negotiates Sale of 248-Unit Apartment Complex in El Paso,Texas,Texas,JLL,Apartment,95,100,95,75,90,92,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,7,12,Consistent,Confirmed,Immediate strategic review,"7 source file(s), 12 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-05,20260805-000421-5412da82,SQ-20260805-001,PRJ-20260805-0063,Acquisition - California - Marcus & Millichap Brokers $9.75M Sale and $7.3M Financing of 73-Unit Multifamily Property...,California,California,Marcus & Millichap,Apartment,95,100,95,60,100,91,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,9,32,Needs Review,Confirmed,Immediate strategic review,"9 source file(s), 32 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-05,20260805-000421-5412da82,SQ-20260805-002,PRJ-20260805-0094,Acquisition - Riverside / California - IPA Brokers 138-Unit Apartment Complex in California’s Inland Empire for $36.7M,California,Inland Empire,IPA,Apartment,95,100,85,75,100,91,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,5,10,Consistent,Confirmed,Immediate strategic review,"5 source file(s), 10 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-05,20260805-000421-5412da82,SQ-20260805-015,PRJ-20260805-0106,Acquisition - Los Angeles / California - Marcus & Millichap Arranges $12.5M Sale of Affordable Seniors Housing Community in Souther...,Los Angeles / California,Unknown,Marcus & Millichap,Affordable Housing,80,100,85,95,93,91,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,5,12,Consistent,Confirmed,Immediate strategic review,"5 source file(s), 12 observation(s), latest stage Delivery / Opening, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-05,20260805-000421-5412da82,SQ-20260805-016,PRJ-20260805-0136,BTR / Build-to-Rent - Miami / Florida - Berkadia Arranges $19.1M Financing for Miami Based Investors Acquisition of Build-to-Rent...,Unknown,Miami,Berkadia,BTR / Single-Family Rental,95,100,95,75,87,91,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,5,5,Consistent,Confirmed,Immediate strategic review,"5 source file(s), 5 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-05,20260805-000421-5412da82,SQ-20260805-025,PRJ-20260805-0058,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,California,California,Bascom Group,Apartment,95,100,95,60,88,89,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,9,10,Needs Review,Confirmed,Immediate strategic review,"9 source file(s), 10 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-05,20260805-000421-5412da82,SQ-20260805-004,PRJ-20260805-0117,Acquisition - Los Angeles / California - Marcus & Millichap Arranges $12.5M Sale of Affordable Seniors Housing Community in Souther...,California,Los Angeles,Marcus & Millichap,Affordable Housing,95,100,85,60,100,88,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,6,14,Needs Review,Confirmed,Immediate strategic review,"6 source file(s), 14 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-05,20260805-000421-5412da82,SQ-20260805-003,PRJ-20260805-0075,Entitlement / Permitting - Dallas / Texas - Blackstone Affiliate Proposing 252 Affordable Denton Housing Units,Unknown,Dallas,Blackstone,Affordable Housing,95,100,85,60,100,88,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,7,7,Needs Review,Confirmed,Immediate strategic review,"7 source file(s), 7 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-05,20260805-000421-5412da82,SQ-20260805-005,PRJ-20260805-0190,General Project Signal - Santa Monica / California - New look for 353-unit development at 1633 26th St. in Santa Monica,Unknown,Santa Monica,Mill Creek Residential,Affordable Housing,95,100,85,60,100,88,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,6,6,Needs Review,Confirmed,Immediate strategic review,"6 source file(s), 6 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
