run_date,run_id,run_timestamp,residential_sector,article_count,high_priority_count,market_signal_count,deal_signal_count,average_relevance_score,dominant_market_focus,dominant_strategic_angle,dominant_gp_or_developer,sector_risk_or_opportunity,woomi_sector_relevance,recommended_sector_action
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,Apartment,44,33,22,36,87.1,Other / Unknown,Developer Strategy,Marcus & Millichap,Core rental housing underwriting and pipeline signal,Core Strategy Sector,Keep in weekly developer strategy review
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,Affordable Housing,13,12,11,13,96.7,Los Angeles / California,Developer Strategy,Marcus & Millichap,Affordability and subsidy program monitoring signal,Strategic Expansion Sector,Add to sector watchlist
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,Student Housing,5,4,2,3,80.8,Los Angeles / California,Developer Strategy,None detected,Campus-adjacent demand and partnership signal,Strategic Expansion Sector,Monitor university-market demand and partnership signals
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,BTR / Single-Family Rental,2,2,2,2,97.0,Miami / Florida,Financing Risk,Berkadia,Potential expansion or product diversification signal,Strategic Expansion Sector,"Monitor BTR / SFR operators, capital flows, and target markets"
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,Workforce Housing,2,2,1,2,96.5,Other / Unknown,Financing Risk,None detected,Affordability and subsidy program monitoring signal,Strategic Expansion Sector,Add to sector watchlist
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,Multifamily,15,1,2,9,65.3,Other / Unknown,Developer Strategy,IPA,Core rental housing underwriting and pipeline signal,Core Strategy Sector,Keep in weekly developer strategy review
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,Office-to-Residential Conversion,1,1,0,1,79.0,Other / Unknown,Developer Strategy,None detected,"Adaptive reuse, entitlement, and construction feasibility signal",Strategic Expansion Sector,"Track conversion feasibility, policy support, and construction cost assumptions"
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,Mixed-Use Residential,7,4,3,6,80.0,Atlanta / Georgia,Developer Strategy,CIM Group,Mixed-use development and placemaking signal,Monitoring Sector,Add to sector watchlist
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,General Residential,3,1,2,2,66.0,Sun Belt,Institutional Flow,None detected,General residential market monitoring,Monitoring Sector,Add to sector watchlist
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,Senior Housing,1,1,0,1,89.0,Washington DC,Institutional Flow,CBRE,Demographic demand and operating capability signal,Monitoring Sector,Monitor senior housing demand and operating model signals
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,Manufactured Housing,0,0,0,0,0,None detected,None detected,None detected,Lower-cost housing and alternative residential platform signal,Monitoring Sector,Add to sector watchlist
