run_date,run_id,run_timestamp,duplicate_cluster_id,deal_fingerprint_id,duplicate_count,primary_reference_article,duplicate_articles,deduplicated_opportunity_score,deduplicated_distress_score,opportunities_before_deduplication,distress_before_deduplication,opportunities_removed_via_deduplication,distress_inflation_prevented,multi_source_confirmation,strongest_opportunity_type,strongest_distress_type,market,residential_sector
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,DCL-20260805-009,DFP-9688D9A3A5,2,"Regions Originates $64.3M Agency Refinancing for Apartment Community in Monroe, North Carolina","Regions Originates $64.3M Agency Refinancing for Apartment Community in Monroe, North Carolina",88,66,1,1,0,0,Yes,Refinancing Gap,,Sun Belt,Apartment
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,DCL-20260805-010,DFP-CAC835AC90,2,Walker & Dunlop Arranges $137.5M Loan for Refinancing of Brooklyn Apartment Building,Walker & Dunlop Arranges $137.5M Loan for Refinancing of Brooklyn Apartment Building,87,67,1,1,0,0,Yes,Refinancing Gap,,New York City / New York,Affordable Housing
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,DCL-20260805-015,DFP-7414C60DF5,2,Walker & Dunlop Arranges $137.5M Refinance for Multifamily Property in Bedford-Stuyvesant neighborhood of Brooklyn,Walker & Dunlop Arranges $137.5M Refinance for Multifamily Property in Bedford-Stuyvesant neighborhood of Brooklyn,84,64,1,1,0,0,Yes,Refinancing Gap,,New York City / New York,Mixed-Use Residential
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,DCL-20260805-028,DFP-874D1AF56D,2,Arrow Arranges $85M Construction Loan for Miami Condo Project,Arrow Arranges $85M Construction Loan for Miami Condo Project,64,60,1,1,0,0,Yes,Construction Financing Gap,,Miami / Florida,Apartment
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,DCL-20260805-030,DFP-210DD09BC2,2,Concord Summit Capital Arranges $50M Construction Loan for 268-Unit Multifamily Project in Fort Worth Texas,Concord Summit Capital Arranges $50M Construction Loan for 268-Unit Multifamily Project in Fort Worth Texas,63,60,1,1,0,0,Yes,Construction Financing Gap,,Dallas / Texas,Apartment
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,DCL-20260805-018,DFP-6B9A9F5B2C,2,Affiliated Closes Financing on Mixed-Income Fort Lauderdale Apartment Project,Affiliated Closes Financing on Mixed-Income Fort Lauderdale Apartment Project,63,60,1,1,0,0,Yes,Construction Financing Gap,,Miami / Florida,Affordable Housing
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,DCL-20260805-035,DFP-B5E215E9BD,2,Baron Property Group Closes on $226.5M Refi for Hialeah Apartment Community,Baron Property Group Closes on $226.5M Refi for Hialeah Apartment Community,63,60,1,1,0,0,Yes,Refinancing Gap,,Miami / Florida,Mixed-Use Residential
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,DCL-20260805-036,DFP-4FE036FE48,2,Richman Group Obtains Three Loans for Luxury Apartment Communities in Florida Totaling $225M,Richman Group Obtains Three Loans for Luxury Apartment Communities in Florida Totaling $225M,63,59,1,1,0,0,Yes,Refinancing Gap,,Florida,Apartment
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,DCL-20260805-045,DFP-E227BD3EC8,2,Phoenix BTR Investor Inks $73.1M Bridge Loan,Phoenix BTR Investor Inks $73.1M Bridge Loan,62,58,1,1,0,0,Yes,BTR / SFR Platform Opportunity,,Phoenix / Arizona,BTR / Single-Family Rental
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,DCL-20260805-046,DFP-F9215B04A6,2,Stewards Inks $79M Refi of Hollywood Rental Asset,Stewards Inks $79M Refi of Hollywood Rental Asset,62,58,1,1,0,0,Yes,Refinancing Gap,,Miami / Florida,Apartment
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,DCL-20260805-050,DFP-29E6BDE355,2,IZO Capital Closes $25.6M Workforce Housing Construction Loan Near Jackson Hole Wyoming,IZO Capital Closes $25.6M Workforce Housing Construction Loan Near Jackson Hole Wyoming,61,57,1,1,0,0,Yes,Construction Financing Gap,,Other / Unknown,Workforce Housing
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,DCL-20260805-029,DFP-11E70848E4,2,Capital City Real Estate Closes Construction Financing for 318-Unit Spivey Grove Multifamily Community in Stockbridge Georgia,Capital City Real Estate Closes Construction Financing for 318-Unit Spivey Grove Multifamily Community in Stockbridge Georgia,60,57,1,1,0,0,Yes,Construction Financing Gap,,Atlanta / Georgia,Multifamily
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,DCL-20260805-032,DFP-9111483CED,2,The Richman Group Closes $225M in Permanent Financing Across Three Florida Luxury Multifamily Apartment Communities,The Richman Group Closes $225M in Permanent Financing Across Three Florida Luxury Multifamily Apartment Communities,60,57,1,1,0,0,Yes,Construction Financing Gap,,Miami / Florida,Apartment
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,DCL-20260805-031,DFP-DBBF02DD33,2,Richman Group Secures Refis on Three Florida Rental Assets,Richman Group Secures Refis on Three Florida Rental Assets,60,56,1,1,0,0,Yes,Construction Financing Gap,,Florida,Apartment
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,DCL-20260805-042,DFP-52059AEB2D,2,Developer Duo Obtains Construction Financing for $147M Atlanta Student Housing Project,Developer Duo Obtains Construction Financing for $147M Atlanta Student Housing Project,59,55,1,1,0,0,Yes,Construction Financing Gap,,Atlanta / Georgia,Student Housing
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,DCL-20260805-001,DFP-CD444BB24E,1,"Geringer Capital Sells 267-Unit Apartment Community in Mesa, Arizona","Geringer Capital Sells 267-Unit Apartment Community in Mesa, Arizona",89,0,1,0,0,0,No,Acquisition Opportunity,,Arizona,Apartment
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,DCL-20260805-006,DFP-D9E9D503B4,1,Marcus & Millichap Brokers $9.75M Sale and $7.3M Financing of 73-Unit Multifamily Property in Oakland California,Marcus & Millichap Brokers $9.75M Sale and $7.3M Financing of 73-Unit Multifamily Property in Oakland California,89,0,1,0,0,0,No,Acquisition Opportunity,,California,Apartment
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,DCL-20260805-007,DFP-DC16B56D96,1,Marcus & Millichap Finalizes Deal in Sacramento’s Greenhaven Neighborhood,Marcus & Millichap Finalizes Deal in Sacramento’s Greenhaven Neighborhood,89,0,1,0,0,0,No,Acquisition Opportunity,,California,Apartment
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,DCL-20260805-011,DFP-6776EE5E57,1,Bascom Acquires Buena Park Apartments as Value-Add Deal,Bascom Acquires Buena Park Apartments as Value-Add Deal,88,0,1,0,0,0,No,Acquisition Opportunity,,California,Apartment
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,DCL-20260805-003,DFP-909154AB3E,1,Marcus & Millichap Arranges $12.5M Sale of Affordable Seniors Housing Community in Southern California,Marcus & Millichap Arranges $12.5M Sale of Affordable Seniors Housing Community in Southern California,87,0,1,0,0,0,No,Acquisition Opportunity,,Los Angeles / California,Affordable Housing
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,DCL-20260805-019,DFP-4F3BD0FACF,1,Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,87,0,1,0,0,0,No,LA / California Entitlement Opportunity,,California,Apartment
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,DCL-20260805-002,DFP-1263650886,1,IPA Brokers 138-Unit Apartment Complex in California’s Inland Empire for $36.7M,IPA Brokers 138-Unit Apartment Complex in California’s Inland Empire for $36.7M,86,0,1,0,0,0,No,Acquisition Opportunity,,Riverside / California,Apartment
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,DCL-20260805-005,DFP-5869FC858E,1,JLL Negotiates Sale of 248-Unit Apartment Complex in El Paso,JLL Negotiates Sale of 248-Unit Apartment Complex in El Paso,86,0,1,0,0,0,No,Acquisition Opportunity,,Texas,Apartment
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,DCL-20260805-013,DFP-0D080706D4,1,Development Site with Uncommonly Long Frontage Sells in Brooklyn,Development Site with Uncommonly Long Frontage Sells in Brooklyn,85,0,1,0,0,0,No,GP Capability Partnership Opportunity,,New York City / New York,Apartment
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,DCL-20260805-014,DFP-F52EA8CC89,1,Van Nuys Apartments Trade for First Time Since Delivery,Van Nuys Apartments Trade for First Time Since Delivery,84,0,1,0,0,0,No,Acquisition Opportunity,,Los Angeles / California,Apartment
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,DCL-20260805-012,DFP-F413F56F3E,1,Berkadia Arranges $19.1M Financing for Miami Based Investors Acquisition of Build-to-Rent Community in Greater Orlando,Berkadia Arranges $19.1M Financing for Miami Based Investors Acquisition of Build-to-Rent Community in Greater Orlando,84,0,1,0,0,0,No,Acquisition Opportunity,,Miami / Florida,BTR / Single-Family Rental
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,DCL-20260805-004,DFP-BB7B16FB5F,1,Financing Secured for Centennial Yards Mixed-Use Project,Financing Secured for Centennial Yards Mixed-Use Project,84,0,1,0,0,0,No,GP Capability Partnership Opportunity,,Atlanta / Georgia,Mixed-Use Residential
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,DCL-20260805-008,DFP-5BF059787C,1,Blackstone Affiliate Proposing 252 Affordable Denton Housing Units,Blackstone Affiliate Proposing 252 Affordable Denton Housing Units,84,0,1,0,0,0,No,LA / California Entitlement Opportunity,,Dallas / Texas,Affordable Housing
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,DCL-20260805-017,DFP-B5B23632AD,1,Walton Communities Offloads Two Atlanta Rental Properties,Walton Communities Offloads Two Atlanta Rental Properties,83,0,1,0,0,0,No,Acquisition Opportunity,,Atlanta / Georgia,Affordable Housing
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,DCL-20260805-024,DFP-E1B2C21A97,1,Clarion Partners Acquires Rohnert Park Senior Living Property,Clarion Partners Acquires Rohnert Park Senior Living Property,83,0,1,0,0,0,No,Acquisition Opportunity,,Washington DC,Senior Housing
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,DCL-20260805-020,DFP-BD1F0DAAF9,1,"Northmarq Arranges $52.1M in Financing for Maple Knoll Apartments in Westfield, Indiana","Northmarq Arranges $52.1M in Financing for Maple Knoll Apartments in Westfield, Indiana",83,0,1,0,0,0,No,GP Capability Partnership Opportunity,,Other / Unknown,Apartment
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,DCL-20260805-016,DFP-DA82D0AA07,1,Berkadia Brokers $8.7M Sale of Northern New Jersey Apartment Building,Berkadia Brokers $8.7M Sale of Northern New Jersey Apartment Building,82,0,1,0,0,0,No,Acquisition Opportunity,,Other / Unknown,Apartment
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,DCL-20260805-022,DFP-5E7781441A,1,IPA Team Closes Sale of Pomona Multifamily,IPA Team Closes Sale of Pomona Multifamily,82,0,1,0,0,0,No,GP Capability Partnership Opportunity,,Riverside / California,Apartment
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,DCL-20260805-021,DFP-C054036894,1,Tishman Speyer Makes Charlotte Debut With $76.3M Apartment Buy,Tishman Speyer Makes Charlotte Debut With $76.3M Apartment Buy,79,0,1,0,0,0,No,Acquisition Opportunity,,New York,Apartment
