run_date,run_id,la_transition_watch_id,project_or_asset_name,la_submarket,gp_or_developer,residential_sector,previous_stage,current_stage,transition_type,progression_score,stall_risk_score,execution_momentum_label,la_entry_timing_signal,potential_woomi_site_strategy,recommended_local_follow_up,evidence_article_title,url,confidence_level
2026-08-05,20260805-000421-5412da82,LAT-20260805-001,Acquisition - Los Angeles / California - Van Nuys Apartments Trade for First Time Since Delivery,Los Angeles,Marcus & Millichap,Apartment,Delivery / Opening,Delivery / Opening,Mature / Operating,80,11,Mature,Delivery / lease-up benchmark,Monitor only,"Use as delivery, lease-up, and underwriting benchmark",Van Nuys Apartments Trade for First Time Since Delivery,https://www.connectcre.com/stories/van-nuys-apartments-trade-for-first-time-since-delivery/,High
2026-08-05,20260805-000421-5412da82,LAT-20260805-002,Refinancing - Miami / Florida - Stewards Inks $79M Refi of Hollywood Rental Asset,Hollywood,Unknown,Apartment,Delivery / Opening,Delivery / Opening,Mature / Operating,77,28,Mature,Delivery / lease-up benchmark,Monitor only,"Use as delivery, lease-up, and underwriting benchmark",Stewards Inks $79M Refi of Hollywood Rental Asset,https://www.connectcre.com/stories/stewards-inks-79m-refi-of-hollywood-rental-asset/,High
2026-08-05,20260805-000421-5412da82,LAT-20260805-003,Development Start - Dallas / Texas - OHT Breaks Ground on 360-Unit Houston Rental Community,Los Angeles,Unknown,Apartment,Vertical Construction,Vertical Construction,Same Stage Persistence,77,12,Stable,Construction start watch,Monitor only,Monitor for another run to confirm lifecycle direction,OHT Breaks Ground on 360-Unit Houston Rental Community,https://www.connectcre.com/stories/oht-breaks-ground-on-360-unit-houston-rental-community/,High
2026-08-05,20260805-000421-5412da82,LAT-20260805-004,JV / Partnership - Atlanta / Georgia - JV Building 382 Apartment Units in Charlotte’s Innovation District,Los Angeles,Unknown,Mixed-Use Residential,No Previous Record,Delivery / Opening,Newly Detected Project,72,13,Unknown,Delivery / lease-up benchmark,Monitor only,"Use as delivery, lease-up, and underwriting benchmark",JV Building 382 Apartment Units in Charlotte’s Innovation District,https://www.connectcre.com/stories/jv-building-382-apartment-units-in-charlottes-innovation-district/,Medium
2026-08-05,20260805-000421-5412da82,LAT-20260805-005,Van Nuys Apartments Trade for First Time Since Delivery,Los Angeles,Marcus & Millichap,Apartment,Delivery / Opening,Delivery / Opening,Mature / Operating,72,11,Mature,Delivery / lease-up benchmark,Monitor only,"Use as delivery, lease-up, and underwriting benchmark",Van Nuys Apartments Trade for First Time Since Delivery,https://www.connectcre.com/stories/van-nuys-apartments-trade-for-first-time-since-delivery/,Medium
2026-08-05,20260805-000421-5412da82,LAT-20260805-006,Office-to-Residential Conversion - Other / Unknown - Keystone Completes Office-to-Residential Conversion Project in Philadelphia,Los Angeles,Unknown,Office-to-Residential Conversion,No Previous Record,Delivery / Opening,Newly Detected Project,70,13,Unknown,Delivery / lease-up benchmark,Monitor only,"Use as delivery, lease-up, and underwriting benchmark",Keystone Completes Office-to-Residential Conversion Project in Philadelphia,https://rebusinessonline.com/keystone-completes-office-to-residential-conversion-project-in-philadelphia/,Medium
2026-08-05,20260805-000421-5412da82,LAT-20260805-007,Disposition / Exit - Los Angeles / California - Co-Living Complex Near UCLA Will Become Student Housing,Los Angeles,Unknown,Student Housing,No Previous Record,Delivery / Opening,Newly Detected Project,70,12,Unknown,Delivery / lease-up benchmark,Monitor only,"Use as delivery, lease-up, and underwriting benchmark",Co-Living Complex Near UCLA Will Become Student Housing,https://www.connectcre.com/stories/co-living-complex-near-ucla-will-become-student-housing/,Medium
2026-08-05,20260805-000421-5412da82,LAT-20260805-008,OHT Breaks Ground on 360-Unit Houston Rental Community,Los Angeles,,Apartment,Vertical Construction,Vertical Construction,Same Stage Persistence,70,11,Stable,Construction start watch,Monitor only,Monitor for another run to confirm lifecycle direction,OHT Breaks Ground on 360-Unit Houston Rental Community,https://www.connectcre.com/stories/oht-breaks-ground-on-360-unit-houston-rental-community/,Medium
2026-08-05,20260805-000421-5412da82,LAT-20260805-009,Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,Los Angeles,CIM Group,Mixed-Use Residential,Construction Ready,Construction Ready,Same Stage Persistence,65,10,Stable,Construction start watch,Monitor permit-to-start conversion,Monitor for another run to confirm lifecycle direction,Financing Secured for Centennial Yards Mixed-Use Project,https://www.connectcre.com/stories/financing-secured-for-centennial-yards-mixed-use-project/,Medium
2026-08-05,20260805-000421-5412da82,LAT-20260805-010,"Entitlement / Permitting - San Francisco / California - Plans Approved For 230 Anza Street, San Francisco",Los Angeles,Unknown,Apartment,Entitled / Approved,Entitled / Approved,Same Stage Persistence,63,13,Stable,Early entitlement watch,Monitor only,Monitor for another run to confirm lifecycle direction,"Plans Approved For 230 Anza Street, San Francisco",https://sfyimby.com/2026/08/plans-approved-for-230-anza-street-san-francisco.html,Medium
