run_date,run_id,file_name,file_type,category,generated_status,row_count_or_section_count,last_updated,short_description,recommended_reader
2026-08-05,20260805-000421-5412da82,articles.csv,CSV,Raw Collection,Generated,93,2026-08-05 00:04:22,All saved articles above the relevance threshold.,Strategy Team
2026-08-05,20260805-000421-5412da82,high_priority_articles.csv,CSV,Strategy Briefing,Generated,61,2026-08-05 00:04:22,Must Read and Review articles.,Executive
2026-08-05,20260805-000421-5412da82,market_signals.csv,CSV,Strategy Briefing,Generated,45,2026-08-05 00:04:22,Articles with numeric market signals.,Strategy Team
2026-08-05,20260805-000421-5412da82,strategy_briefing.csv,CSV,Strategy Briefing,Generated,66,2026-08-05 00:04:22,Core briefing dataset for strategic review.,Executive
2026-08-05,20260805-000421-5412da82,daily_strategy_briefing.md,Markdown,Strategy Briefing,Generated,8,2026-08-05 00:04:22,Human-readable daily strategy briefing.,Executive
2026-08-05,20260805-000421-5412da82,weekly_strategy_memo.md,Markdown,Strategy Briefing,Generated,39,2026-08-05 00:04:53,"Weekly memo with trends, regimes, and strategic implications.",Executive
2026-08-05,20260805-000421-5412da82,executive_dashboard_brief.md,Markdown,Executive Dashboard,Generated,11,2026-08-05 00:04:53,Concise dashboard-ready executive brief.,Executive
2026-08-05,20260805-000421-5412da82,executive_dashboard_brief_ko.md,Markdown,Executive Dashboard,Generated,7,2026-08-05 00:04:53,Korean executive dashboard briefing.,Executive
2026-08-05,20260805-000421-5412da82,weekly_strategy_memo_ko.md,Markdown,Strategy Briefing,Generated,6,2026-08-05 00:04:53,Korean weekly strategy memo.,Executive
2026-08-05,20260805-000421-5412da82,executive_priority_brief_ko.md,Markdown,Executive Dashboard,Generated,4,2026-08-05 00:04:53,Korean executive priority brief.,Executive
2026-08-05,20260805-000421-5412da82,opportunity_radar_report_ko.md,Markdown,Opportunity / Distress,Generated,5,2026-08-05 00:04:53,Korean opportunity radar report.,Investment Team
2026-08-05,20260805-000421-5412da82,distress_watchlist_report_ko.md,Markdown,Opportunity / Distress,Generated,5,2026-08-05 00:04:53,Korean distress watchlist report.,Investment Team
2026-08-05,20260805-000421-5412da82,high_confidence_watchlist_report_ko.md,Markdown,Quality Control,Generated,4,2026-08-05 00:04:53,Korean high-confidence watchlist report.,Executive
2026-08-05,20260805-000421-5412da82,la_asset_watch_report_ko.md,Markdown,Deal / Asset Intelligence,Generated,5,2026-08-05 00:04:53,Korean LA asset watch report.,US Local Team
2026-08-05,20260805-000421-5412da82,la_entitlement_watch_report_ko.md,Markdown,Entitlement / Lifecycle Intelligence,Generated,5,2026-08-05 00:04:53,Korean LA entitlement watch report.,US Local Team
2026-08-05,20260805-000421-5412da82,la_development_lifecycle_watch_report_ko.md,Markdown,Entitlement / Lifecycle Intelligence,Generated,4,2026-08-05 00:04:53,Korean LA development lifecycle watch report.,US Local Team
2026-08-05,20260805-000421-5412da82,gp_watchlist_report_ko.md,Markdown,GP / Institutional Intelligence,Generated,5,2026-08-05 00:04:53,Korean GP watchlist report.,Strategy Team
