run_date,run_id,canonical_project_id,canonical_project_name,market,submarket,residential_sector,gp_or_developer,first_seen_date,last_seen_date,observation_count,source_count,lifecycle_stage_history,latest_lifecycle_stage,highest_opportunity_score,highest_risk_score,entitlement_signal_count,timing_signal_count,financing_signal_count,distress_signal_count,relationship_edge_count,progression_status,stall_risk_label,persistent_asset_score,woomi_asset_watch_priority,recommended_asset_memory_follow_up
2026-08-05,20260805-000421-5412da82,PRJ-20260805-0063,Acquisition - California - Marcus & Millichap Brokers $9.75M Sale and $7.3M Financing of 73-Unit Multifamily Property...,California,California,Apartment,Marcus & Millichap,2026-08-05,2026-08-05,32,9,Unknown Stage; Site Acquisition / Site Control; Unknown Stage; Unknown Stage,Unknown Stage,100,32,0,0,0,0,6,Unknown,Low Stall Risk,90,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-05,20260805-000421-5412da82,PRJ-20260805-0094,Acquisition - Riverside / California - IPA Brokers 138-Unit Apartment Complex in California’s Inland Empire for $36.7M,California,Inland Empire,Apartment,IPA,2026-08-05,2026-08-05,10,5,Site Acquisition / Site Control; Unknown Stage,Site Acquisition / Site Control,99,31,0,0,0,0,0,Unknown,Low Stall Risk,89,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-05,20260805-000421-5412da82,PRJ-20260805-0075,Entitlement / Permitting - Dallas / Texas - Blackstone Affiliate Proposing 252 Affordable Denton Housing Units,Unknown,Dallas,Affordable Housing,Blackstone,2026-08-05,2026-08-05,7,7,Unknown Stage,Unknown Stage,99,31,7,0,0,0,0,Unknown,Low Stall Risk,89,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-05,20260805-000421-5412da82,PRJ-20260805-0117,Acquisition - Los Angeles / California - Marcus & Millichap Arranges $12.5M Sale of Affordable Seniors Housing Community in Souther...,California,Los Angeles,Affordable Housing,Marcus & Millichap,2026-08-05,2026-08-05,14,6,Unknown Stage; Delivery / Opening,Unknown Stage,100,26,0,14,0,0,0,Mature / Operating,Low Stall Risk,89,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-05,20260805-000421-5412da82,PRJ-20260805-0190,General Project Signal - Santa Monica / California - New look for 353-unit development at 1633 26th St. in Santa Monica,Unknown,Santa Monica,Affordable Housing,Mill Creek Residential,2026-08-05,2026-08-05,6,6,Unknown Stage,Unknown Stage,96,26,0,0,0,0,0,Newly Detected,Low Stall Risk,88,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-05,20260805-000421-5412da82,PRJ-20260805-0191,Office-to-Residential Conversion - California - Former Microsoft Campus Near Costco HQ Targeted for Housing Conversion,California,Seattle,Apartment,Unknown,2026-08-05,2026-08-05,5,5,Unknown Stage,Unknown Stage,83,49,1,0,0,0,0,Newly Detected,Low Stall Risk,87,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-05,20260805-000421-5412da82,PRJ-20260805-0050,Acquisition - Atlanta / Georgia - Walton Communities Offloads Two Atlanta Rental Properties,Unknown,Atlanta,Affordable Housing,JLL,2026-08-05,2026-08-05,5,5,Unknown Stage,Unknown Stage,91,31,0,0,0,0,0,Unknown,Low Stall Risk,87,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-05,20260805-000421-5412da82,PRJ-20260805-0195,Construction Financing - Miami / Florida - Affiliated Closes Financing on Mixed-Income Fort Lauderdale Apartment Project,Unknown,South Florida,Affordable Housing,Unknown,2026-08-05,2026-08-05,15,3,Delivery / Opening; Unknown Stage; Refinancing / Recapitalization; Refinancing / Recapitalization; Unknown Stage,Delivery / Opening,84,55,0,15,9,0,0,Mature / Operating,Medium Stall Risk,85,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-05,20260805-000421-5412da82,PRJ-20260805-0053,Construction Financing - Atlanta / Georgia - Capital City Real Estate Closes Construction Financing for 318-Unit Spivey Grove Multifami...,Unknown,Atlanta,Multifamily,Unknown,2026-08-05,2026-08-05,18,3,Delivery / Opening; Unknown Stage; Unknown Stage; Unknown Stage; Unknown Stage; Unknown Stage,Delivery / Opening,84,54,0,18,0,0,0,Newly Detected,Medium Stall Risk,85,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-05,20260805-000421-5412da82,PRJ-20260805-0065,Entitlement / Permitting - California - Construction goes vertical for affordable housing at 1540 Court St. in Echo Park,California,California,Apartment,Unknown,2026-08-05,2026-08-05,22,7,Unknown Stage; Unknown Stage; Unknown Stage; Unknown Stage,Unknown Stage,83,34,22,22,0,0,0,Unknown,Low Stall Risk,85,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-05,20260805-000421-5412da82,PRJ-20260805-0059,Acquisition - Washington DC - Clarion Partners Acquires Rohnert Park Senior Living Property,California,California,Senior Housing,CBRE,2026-08-05,2026-08-05,5,5,Unknown Stage,Unknown Stage,83,30,0,0,0,0,0,Unknown,Low Stall Risk,84,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-05,20260805-000421-5412da82,PRJ-20260805-0109,Entitlement / Permitting - Los Angeles / California - 65 apartments underway at 1919 Wilcox Ave. in Hollywood,Unknown,Los Angeles / California,Affordable Housing,Unknown,2026-08-05,2026-08-05,5,3,Unknown Stage; Unknown Stage,Unknown Stage,80,32,5,0,0,0,0,Unknown,Low Stall Risk,81,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-05,20260805-000421-5412da82,PRJ-20260805-0049,Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,Unknown,Atlanta,Mixed-Use Residential,CIM Group,2026-08-05,2026-08-05,9,5,Construction Ready; Site Acquisition / Site Control,Construction Ready,65,35,0,0,0,0,0,Persistent Same Stage,Low Stall Risk,80,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-05,20260805-000421-5412da82,PRJ-20260805-0118,Entitlement / Permitting - Los Angeles / California - Small lot homes with ADUs pitched for 18220 Superior St. in Northridge,California,Los Angeles,Mixed-Use Residential,Unknown,2026-08-05,2026-08-05,11,3,Unknown Stage; Unknown Stage; Unknown Stage; Delivery / Opening,Unknown Stage,72,33,11,0,0,0,0,Newly Detected,Low Stall Risk,79,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-05,20260805-000421-5412da82,PRJ-20260805-0106,Acquisition - Los Angeles / California - Marcus & Millichap Arranges $12.5M Sale of Affordable Seniors Housing Community in Souther...,Los Angeles / California,Unknown,Affordable Housing,Marcus & Millichap,2026-08-05,2026-08-05,12,5,Delivery / Opening,Delivery / Opening,72,11,0,12,0,0,6,Mature / Operating,No Clear Stall Risk,78,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
