run_date,run_id,timing_signal_id,timing_signal_type,market,residential_sector,gp_or_developer,lender_or_capital_provider,related_project_or_deal,timing_reference,estimated_timing_bucket,timing_urgency_score,timing_confidence,evidence_signals,source_article_title,source,url,potential_woomi_action,recommended_monitoring_frequency
2026-06-01,20260601-023138-a39ed519,TIM-20260601-005,Entitlement / Permitting,California,Apartment,Lincoln Property Company,Unknown,Entitlement / Permitting - California - Updated plan for apartments at 1238 Lincoln Blvd. in Santa Monica,No explicit timing reference,Unknown Timing,73,Medium,Entitlement / Permitting; permitting,Updated plan for apartments at 1238 Lincoln Blvd. in Santa Monica,Urbanize LA,https://la.urbanize.city/post/updated-plan-apartments-1238-lincoln-blvd-santa-monica,"Track entitlement, zoning, permitting, and public-agency milestones",Biweekly
2026-06-01,20260601-023138-a39ed519,TIM-20260601-001,Entitlement / Permitting,Los Angeles,Affordable Housing,Unknown,Unknown,Entitlement / Permitting - Los Angeles - 150 apartments debut at 549 S. Harvard Blvd. in Koreatown,No explicit timing reference,Unknown Timing,73,Medium,Entitlement / Permitting; permitting,150 apartments debut at 549 S. Harvard Blvd. in Koreatown,Urbanize LA,https://la.urbanize.city/post/150-apartments-debut-549-s-harvard-blvd-koreatown,"Track entitlement, zoning, permitting, and public-agency milestones",Biweekly
2026-06-01,20260601-023138-a39ed519,TIM-20260601-008,Entitlement / Permitting,Los Angeles,Apartment,Unknown,Unknown,Entitlement / Permitting - Los Angeles - Infill housing slated for 349 N. Oakhurst Ave. in Beverly Hills,No explicit timing reference,Unknown Timing,73,Medium,Entitlement / Permitting; permitting,Infill housing slated for 349 N. Oakhurst Ave. in Beverly Hills,Urbanize LA,https://la.urbanize.city/post/infill-housing-slated-349-n-oakhurst-ave-beverly-hills,"Track entitlement, zoning, permitting, and public-agency milestones",Biweekly
2026-06-01,20260601-023138-a39ed519,TIM-20260601-009,Construction Start,Los Angeles,Affordable Housing,Unknown,Unknown,"JV / Partnership - Los Angeles - Logos Faith, St. Rest Break Ground on 138-Unit Affordable Housing",No explicit timing reference,Unknown Timing,71,Medium,Construction Start; broke ground,"Logos Faith, St. Rest Break Ground on 138-Unit Affordable Housing",Connect CRE Apartments,https://www.connectcre.com/stories/logos-faith-st-rest-break-ground-on-138-unit-affordable-housing/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Biweekly
2026-06-01,20260601-023138-a39ed519,TIM-20260601-007,Refinancing / Maturity Window,New York,Apartment,Unknown,Freddie Mac,Refinancing - New York - PNC Bank Refis West Village Apartment Building With $404M Loan,No explicit timing reference,Unknown Timing,71,Medium,Refinancing / Maturity Window,PNC Bank Refis West Village Apartment Building With $404M Loan,Commercial Observer,https://commercialobserver.com/2026/05/pnc-bank-rockrose-west-village-apartment-building/,"Track maturity, refinancing options, lender appetite, and recapitalization timing",Biweekly
2026-06-01,20260601-023138-a39ed519,TIM-20260601-015,Refinancing / Maturity Window,Other / Unknown,Apartment,Unknown,Unknown,Refinancing - Other / Unknown - $46M Bridge Loan Refinances Newly Built Moreno Valley Apartments Villa Annette,No explicit timing reference,Unknown Timing,71,Medium,Refinancing / Maturity Window; refinance,$46M Bridge Loan Refinances Newly Built Moreno Valley Apartments Villa Annette,Yield PRO,https://yieldpro.com/2026/05/villa-annette/,"Track maturity, refinancing options, lender appetite, and recapitalization timing",Biweekly
2026-06-01,20260601-023138-a39ed519,TIM-20260601-026,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - First Quarter 2026 Multifamily Construction Data,2026,Immediate / 0-3 Months,70,Medium,Construction Start,First Quarter 2026 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/05/first-quarter-2026-multifamily-construction-data/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-06-01,20260601-023138-a39ed519,TIM-20260601-027,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - Fourth Quarter 2025 Multifamily Construction Data,2025,Immediate / 0-3 Months,70,Medium,Construction Start,Fourth Quarter 2025 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/03/fourth-quarter-2025-multifamily-construction-data/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-06-01,20260601-023138-a39ed519,TIM-20260601-028,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - Overall Housing Starts Inch Lower in 2025,in 2025,Immediate / 0-3 Months,70,Medium,Construction Start; starts in,Overall Housing Starts Inch Lower in 2025,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/02/overall-housing-starts-inch-lower-in-2025/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-06-01,20260601-023138-a39ed519,TIM-20260601-029,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - Third Quarter 2025 Multifamily Construction Data,2025,Immediate / 0-3 Months,70,Medium,Construction Start,Third Quarter 2025 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/01/third-quarter-2025-multifamily-construction-data/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-06-01,20260601-023138-a39ed519,TIM-20260601-011,Recapitalization Timing,California,Affordable Housing,Unknown,Unknown,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",No explicit timing reference,Unknown Timing,70,Medium,Recapitalization Timing; recapitalization,"PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",Connect CRE Orange County,https://www.connectcre.com/stories/pef-advisors-freestone-capital-form-jv-to-recapitalize-affordable-properties/,"Prepare sponsor, lender, and rescue-capital watchlist",Biweekly
2026-06-01,20260601-023138-a39ed519,TIM-20260601-002,Construction Completion / Delivery,California,Apartment,Alliance Residential,Unknown,"JV / Partnership - California - PCCP, Alliance Residential Snap Up Garden-Style Riverside Complex",No explicit timing reference,Unknown Timing,68,Medium,Construction Completion / Delivery; completed,"PCCP, Alliance Residential Snap Up Garden-Style Riverside Complex",Connect CRE,https://www.connectcre.com/stories/pccp-alliance-residential-snap-up-garden-style-riverside-complex/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Biweekly
2026-06-01,20260601-023138-a39ed519,TIM-20260601-035,Distress Sale Timing,California,Apartment,Unknown,JLL,Construction Financing - California - JLL Lines Up $144M Construction Loan for Santa Ana Multifamily,No explicit timing reference,Unknown Timing,68,Medium,Distress Sale Timing,JLL Lines Up $144M Construction Loan for Santa Ana Multifamily,,https://www.connectcre.com/stories/jll-lines-up-144m-construction-loan-for-santa-ana-multifamily/,"Prepare sponsor, lender, and rescue-capital watchlist",Biweekly
2026-06-01,20260601-023138-a39ed519,TIM-20260601-036,Distress Sale Timing,Los Angeles,Affordable Housing,Unknown,Unknown,Construction Financing - Los Angeles - Developer scores construction loan for mixed-use project at 8025 Santa Monica Blvd. in Wes...,No explicit timing reference,Unknown Timing,68,Medium,Distress Sale Timing,Developer scores construction loan for mixed-use project at 8025 Santa Monica Blvd. in West Hollywood,,https://la.urbanize.city/post/developer-scores-construction-loan-mixed-use-project-8025-santa-monica-blvd-west-hollywood,"Prepare sponsor, lender, and rescue-capital watchlist",Biweekly
2026-06-01,20260601-023138-a39ed519,TIM-20260601-006,Acquisition Window,Sun Belt,Apartment,Unknown,Berkadia,Acquisition - Sun Belt - El-Ad Pays $45.5M for Coconut Grove Property,No explicit timing reference,Unknown Timing,67,Medium,Acquisition Window,El-Ad Pays $45.5M for Coconut Grove Property,Connect CRE South Florida,https://www.connectcre.com/stories/el-ad-pays-45-5m-for-coconut-grove-property/,Monitor pricing evidence and possible acquisition outreach timing,Biweekly
2026-06-01,20260601-023138-a39ed519,TIM-20260601-023,Office-to-Residential Conversion Timing,National,Office-to-Residential Conversion,Unknown,Unknown,Office-to-Residential Conversion - National - JBG SMITH Commences Office-to-Residential Conversion in National Landing,No explicit timing reference,Unknown Timing,65,Medium,Office-to-Residential Conversion Timing,JBG SMITH Commences Office-to-Residential Conversion in National Landing,Connect CRE Apartments,https://www.connectcre.com/stories/jbg-smith-commences-office-to-residential-conversion-in-national-landing/,Monitor sector-specific platform timing and potential partnership relevance,Biweekly
2026-06-01,20260601-023138-a39ed519,TIM-20260601-003,Refinancing / Maturity Window,Florida,Multifamily,Crescent Communities,Berkadia,Refinancing - Florida - Benefit Street Partners Provides $82M Refi for Sarasota County Multifamily,No explicit timing reference,Unknown Timing,65,Medium,Refinancing / Maturity Window,Benefit Street Partners Provides $82M Refi for Sarasota County Multifamily,Commercial Observer,https://commercialobserver.com/2026/05/benefit-street-partners-82m-refi-sarasota-county-multifamily/,"Track maturity, refinancing options, lender appetite, and recapitalization timing",Biweekly
2026-06-01,20260601-023138-a39ed519,TIM-20260601-037,Distress Sale Timing,California,Affordable Housing,Unknown,Unknown,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",No explicit timing reference,Unknown Timing,64,Medium,Distress Sale Timing; recapitalization,"PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",,https://www.connectcre.com/stories/pef-advisors-freestone-capital-form-jv-to-recapitalize-affordable-properties/,"Prepare sponsor, lender, and rescue-capital watchlist",Monthly
2026-06-01,20260601-023138-a39ed519,TIM-20260601-010,Acquisition Window,Other / Unknown,Apartment,Unknown,Unknown,"Acquisition - Other / Unknown - Avison Young Negotiates $19.1M Sale of Apartment Building in Wethersfield, Connecticut",No explicit timing reference,Unknown Timing,63,Medium,Acquisition Window,"Avison Young Negotiates $19.1M Sale of Apartment Building in Wethersfield, Connecticut",REBusiness Online,https://rebusinessonline.com/avison-young-negotiates-19-1m-sale-of-apartment-building-in-wethersfield-connecticut/,Monitor pricing evidence and possible acquisition outreach timing,Monthly
2026-06-01,20260601-023138-a39ed519,TIM-20260601-004,Construction Completion / Delivery,Arizona,Apartment,Wood Partners,Unknown,"Acquisition - Arizona - Wood Partners Sells 278-Unit Alta Rise Multifamily Community in Gilbert, Arizona",No explicit timing reference,Unknown Timing,63,Medium,Construction Completion / Delivery; completed,"Wood Partners Sells 278-Unit Alta Rise Multifamily Community in Gilbert, Arizona",REBusiness Online,https://rebusinessonline.com/wood-partners-sells-278-unit-alta-rise-multifamily-community-in-gilbert-arizona/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Monthly
2026-06-01,20260601-023138-a39ed519,TIM-20260601-014,Supply Wave Timing,Sun Belt,Apartment,Unknown,Unknown,General Project Signal - Sun Belt - Empire Group Starts Work on $170M Phoenix Apartment Tower,No explicit timing reference,Unknown Timing,63,Medium,Supply Wave Timing,Empire Group Starts Work on $170M Phoenix Apartment Tower,Connect CRE Phoenix,https://www.connectcre.com/stories/empire-group-starts-work-on-170m-phoenix-apartment-tower/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Monthly
2026-06-01,20260601-023138-a39ed519,TIM-20260601-012,Refinancing / Maturity Window,New York,Multifamily,Unknown,Unknown,Refinancing - New York - Affinius Capital Led Joint Venture Closes $3.5B Acquisition of Veris Residential,No explicit timing reference,Unknown Timing,61,Medium,Refinancing / Maturity Window; completed,Affinius Capital Led Joint Venture Closes $3.5B Acquisition of Veris Residential,Yield PRO,https://yieldpro.com/2026/05/102-fleet-in-brooklyn/,"Track maturity, refinancing options, lender appetite, and recapitalization timing",Monthly
