run_date,run_id,run_timestamp,deal_fingerprint_id,duplicate_cluster_id,fingerprint_confidence,canonical_project_name,canonical_deal_name,canonical_event_name,deal_type,market,residential_sector,canonical_gp_or_developer,canonical_lender_or_debt_provider,unit_count,dollar_amount,loan_amount,source_count,article_count,duplicate_count,sources,article_titles,markets_detected,highest_deal_signal_score
2026-06-01,20260601-054634-41ca5227,2026-06-01 05:46:34,DFP-93359E6D9F,DCL-20260601-005,90,Disposition / Exit - Sun Belt - Charlotte Apartment Project Fetches $107M,Disposition / Exit - Disposition / Exit - Sun Belt - Charlotte Apartment Project Fetches $107M,Disposition / Exit - Wood Partners - Sun Belt,Disposition / Exit,Sun Belt,Apartment,Wood Partners,northmarq,,$107M; $107M; $107 million,,1,1,1,Connect CRE Charlotte,Charlotte Apartment Project Fetches $107M,Sun Belt,81
2026-06-01,20260601-054634-41ca5227,2026-06-01 05:46:34,DFP-B0DC56B5AB,DCL-20260601-006,90,Refinancing - Florida - Benefit Street Partners Provides $82M Refi for Sarasota County Multifamily,Refinancing - Refinancing - Florida - Benefit Street Partners Provides $82M Refi for Sarasota County Multifamily,Refinancing - Crescent Communities - Berkadia - Florida,Refinancing,Florida,Multifamily,Crescent Communities,Berkadia,,$82M; $82M; $82.1 million,$82.1 million,1,1,1,Commercial Observer,Benefit Street Partners Provides $82M Refi for Sarasota County Multifamily,Florida,80
2026-06-01,20260601-054634-41ca5227,2026-06-01 05:46:34,DFP-8FC4545B62,DCL-20260601-007,80,"Acquisition - Arizona - Wood Partners Sells 278-Unit Alta Rise Multifamily Community in Gilbert, Arizona","Acquisition - Acquisition - Arizona - Wood Partners Sells 278-Unit Alta Rise Multifamily Community in Gilbert, Arizona",Acquisition - Wood Partners - Arizona,Acquisition,Arizona,Apartment,Wood Partners,Unknown,278 apartments,,,1,1,1,REBusiness Online,"Wood Partners Sells 278-Unit Alta Rise Multifamily Community in Gilbert, Arizona",Arizona,77
2026-06-01,20260601-054634-41ca5227,2026-06-01 05:46:34,DFP-021BBBDEC4,DCL-20260601-003,80,"JV / Partnership - California - PCCP, Alliance Residential Snap Up Garden-Style Riverside Complex","JV / Partnership - JV / Partnership - California - PCCP, Alliance Residential Snap Up Garden-Style Riverside Complex",JV / Partnership - Alliance Residential - California,JV / Partnership,California,Apartment,Alliance Residential,Unknown,,$65.3; $65.3,,1,1,1,Connect CRE,"PCCP, Alliance Residential Snap Up Garden-Style Riverside Complex",California,83
2026-06-01,20260601-054634-41ca5227,2026-06-01 05:46:34,DFP-30194271EF,DCL-20260601-009,75,Acquisition - Sun Belt - El-Ad Pays $45.5M for Coconut Grove Property,Acquisition - Acquisition - Sun Belt - El-Ad Pays $45.5M for Coconut Grove Property,Acquisition - Unknown - Sun Belt,Acquisition,Sun Belt,Apartment,Unknown,Berkadia,,$45.5M; $45.5M; $45.5 million,,1,1,1,Connect CRE South Florida,El-Ad Pays $45.5M for Coconut Grove Property,Sun Belt,73
2026-06-01,20260601-054634-41ca5227,2026-06-01 05:46:34,DFP-B52F91F0C5,DCL-20260601-004,75,Construction Financing - California - JLL Lines Up $144M Construction Loan for Santa Ana Multifamily,Construction Financing - Construction Financing - California - JLL Lines Up $144M Construction Loan for Santa Ana Multifamily,Construction Financing - Unknown - JLL - California,Construction Financing,California,Apartment,Unknown,JLL,,$144M; $144M; $144,$144M,1,1,1,Connect CRE Orange County,JLL Lines Up $144M Construction Loan for Santa Ana Multifamily,California,81
2026-06-01,20260601-054634-41ca5227,2026-06-01 05:46:34,DFP-7C56BDA953,DCL-20260601-001,75,Construction Financing - Los Angeles - Developer scores construction loan for mixed-use project at 8025 Santa Monica Blvd. in Wes...,Construction Financing - Construction Financing - Los Angeles - Developer scores construction loan for mixed-use project at 8025 Santa Monica Blvd. in Wes...,Construction Financing - Unknown - Los Angeles,Construction Financing,Los Angeles,Affordable Housing,Unknown,Unknown,115 apartments,$48; $48,$48,1,1,1,Urbanize LA,Developer scores construction loan for mixed-use project at 8025 Santa Monica Blvd. in West Hollywood,Los Angeles,83
2026-06-01,20260601-054634-41ca5227,2026-06-01 05:46:34,DFP-78951AE6A6,DCL-20260601-023,75,Disposition / Exit - California - Carlsbad Lifestyle Center Fetches $91M in Sale to 11North,Disposition / Exit - Disposition / Exit - California - Carlsbad Lifestyle Center Fetches $91M in Sale to 11North,Disposition / Exit - Unknown - California,Disposition / Exit,California,General Residential,Unknown,JLL,,$91M; $91M; $91.3,$91m,1,1,1,Connect CRE,Carlsbad Lifestyle Center Fetches $91M in Sale to 11North,California,62
2026-06-01,20260601-054634-41ca5227,2026-06-01 05:46:34,DFP-BB228858D1,DCL-20260601-013,75,Disposition / Exit - Sun Belt - Eaton Vance Picks Charlotte Rental Community for $65.8M,Disposition / Exit - Disposition / Exit - Sun Belt - Eaton Vance Picks Charlotte Rental Community for $65.8M,Disposition / Exit - Unknown - Sun Belt,Disposition / Exit,Sun Belt,Apartment,Unknown,JLL,,$65.8M; $65.8M; $65.8 million,$65.8m,1,1,1,Connect CRE Charlotte,Eaton Vance Picks Charlotte Rental Community for $65.8M,Sun Belt,69
2026-06-01,20260601-054634-41ca5227,2026-06-01 05:46:34,DFP-DC575279E3,DCL-20260601-002,75,Entitlement / Permitting - Los Angeles - 150 apartments debut at 549 S. Harvard Blvd. in Koreatown,Entitlement / Permitting - Entitlement / Permitting - Los Angeles - 150 apartments debut at 549 S. Harvard Blvd. in Koreatown,Entitlement / Permitting - Unknown - Los Angeles,Entitlement / Permitting,Los Angeles,Affordable Housing,Unknown,Unknown,150 apartments,$2; $3; $3,,1,1,1,Urbanize LA,150 apartments debut at 549 S. Harvard Blvd. in Koreatown,Los Angeles,83
