run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,distress_id,deal_fingerprint_id,duplicate_cluster_id,distress_type,market,residential_sector,gp_or_developer,lender_or_debt_provider,related_project_or_deal,distress_score,distress_priority_label,evidence_signals,potential_woomi_angle,recommended_next_action,source_article_title,url,confidence_level
2026-06-01,20260601-230146-450c13c8,PRJ-20260601-0061,Recapitalization - California - PEF Advisors with Freestone Capital Form Joint Venture to Recapitalize Affordable Housing...,80,DST-20260601-002,DFP-B52F91F0C5,DCL-20260601-002,construction loan gap,California,Apartment,Unknown,JLL,Construction Financing - California - JLL Lines Up $144M Construction Loan for Santa Ana Multifamily,76,High Distress Watch,Construction Financing; construction loan,"Evaluate LA / California entitlement, zoning, or local GP partnership relevance","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",JLL Lines Up $144M Construction Loan for Santa Ana Multifamily,https://www.connectcre.com/stories/jll-lines-up-144m-construction-loan-for-santa-ana-multifamily/,Medium
2026-06-01,20260601-230146-450c13c8,PRJ-20260601-0061,Recapitalization - California - PEF Advisors with Freestone Capital Form Joint Venture to Recapitalize Affordable Housing...,80,DST-20260601-005,DFP-C5F2862E59,DCL-20260601-005,refinancing stress,California,Affordable Housing,Unknown,walker & dunlop,Refinancing - California - Walker & Dunlop Arranges $101.6M HUD Loan for Multifamily Community in Chula Vista Califor...,74,High Distress Watch,Refinancing; refinancing,"Evaluate LA / California entitlement, zoning, or local GP partnership relevance","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Walker & Dunlop Arranges $101.6M HUD Loan for Multifamily Community in Chula Vista California,https://yieldpro.com/2026/06/enclave-heritage-flats-2/,Medium
2026-06-01,20260601-230146-450c13c8,PRJ-20260601-0061,Recapitalization - California - PEF Advisors with Freestone Capital Form Joint Venture to Recapitalize Affordable Housing...,80,DST-20260601-027,DFP-5DF80115A9,DCL-20260601-027,recapitalization need,California,Affordable Housing,Unknown,Unknown,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",67,High Distress Watch,Recapitalization; recapitalization,"Evaluate LA / California entitlement, zoning, or local GP partnership relevance","Track debt maturity, lender exposure, sponsor stress, and recapitalization options","PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",https://www.connectcre.com/stories/pef-advisors-freestone-capital-form-jv-to-recapitalize-affordable-properties/,Medium
2026-06-01,20260601-230146-450c13c8,PRJ-20260601-0061,Recapitalization - California - PEF Advisors with Freestone Capital Form Joint Venture to Recapitalize Affordable Housing...,80,DST-20260601-035,DFP-92F1D95E49,DCL-20260601-035,recapitalization need,California,Affordable Housing,Unknown,Unknown,Recapitalization - California - PEF Advisors with Freestone Capital Form Joint Venture to Recapitalize Affordable Housing...,65,High Distress Watch,Recapitalization; recapitalization,"Evaluate LA / California entitlement, zoning, or local GP partnership relevance","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",PEF Advisors with Freestone Capital Form Joint Venture to Recapitalize Affordable Housing Properties,https://yieldpro.com/2026/06/california-preservation-equity-fund/,Medium
2026-06-01,20260601-230146-450c13c8,PRJ-20260601-0153,Refinancing - Sarasota / Florida - Berkadia Secures $82.1M Loan to Refinance Class A Multifamily Asset in Sarasota County Flo...,80,DST-20260601-008,DFP-1060F0EE03,DCL-20260601-008,refinancing stress,Sarasota / Florida,Multifamily,Unknown,Berkadia,Refinancing - Sarasota / Florida - Berkadia Secures $82.1M Loan to Refinance Class A Multifamily Asset in Sarasota County Flo...,61,High Distress Watch,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Berkadia Secures $82.1M Loan to Refinance Class A Multifamily Asset in Sarasota County Florida,https://yieldpro.com/2026/06/render-legacy-trail/,Medium
2026-06-01,20260601-230146-450c13c8,PRJ-20260601-0101,Refinancing - Miami / Florida - Baron Property Group Secures Pre-Development Financing for Merrick Parc in Coral Gables an...,80,DST-20260601-014,DFP-E32E8A9E2D,DCL-20260601-014,construction loan gap,Miami / Florida,Apartment,Unknown,Unknown,Construction Financing - Miami / Florida - Alta Developers Lands $91.8M Construction Loan for Miami Apartments,59,Monitor,Construction Financing; construction loan,"Track potential rescue capital, debt recapitalization, or capital partner opening",Monitor for repeated distress signals,Alta Developers Lands $91.8M Construction Loan for Miami Apartments,https://www.connectcre.com/stories/alta-developers-lands-91-8m-construction-loan-for-miami-apartments/,Medium
2026-06-01,20260601-230146-450c13c8,PRJ-20260601-0101,Refinancing - Miami / Florida - Baron Property Group Secures Pre-Development Financing for Merrick Parc in Coral Gables an...,80,DST-20260601-021,DFP-EC8CD0EF49,DCL-20260601-021,bridge loan stress,Miami / Florida,Apartment,Unknown,Berkadia,General Project Signal - Miami / Florida - S. Florida Ritz-Carlton Developer Inks $401M Bridge Loan,58,Monitor,General Project Signal; bridge loan,"Track potential rescue capital, debt recapitalization, or capital partner opening",Monitor for repeated distress signals,S. Florida Ritz-Carlton Developer Inks $401M Bridge Loan,https://www.connectcre.com/stories/s-florida-ritz-carlton-developer-inks-401m-bridge-loan/,Medium
2026-06-01,20260601-230146-450c13c8,PRJ-20260601-0112,"Office-to-Residential Conversion - New York - Partnership Breaks Ground on $147M Affordable Housing Redevelopment in Poughkeepsie, New Y...",80,DST-20260601-022,DFP-7C9E78AAF2,DCL-20260601-022,construction loan gap,New York,Student Housing,Unknown,Unknown,Construction Financing - New York - S3 Capital Provides $132M Loan for Washington Heights Student Housing,55,Monitor,Construction Financing,"Track potential rescue capital, debt recapitalization, or capital partner opening",Monitor for repeated distress signals,S3 Capital Provides $132M Loan for Washington Heights Student Housing,https://www.connectcre.com/stories/s3-capital-provides-131m-loan-for-washington-heights-student-housing/,Low
2026-06-01,20260601-230146-450c13c8,PRJ-20260601-0101,Refinancing - Miami / Florida - Baron Property Group Secures Pre-Development Financing for Merrick Parc in Coral Gables an...,80,DST-20260601-034,DFP-2C64795D94,DCL-20260601-034,refinancing stress,Miami / Florida,Mixed-Use Residential,Unknown,Unknown,Refinancing - Miami / Florida - Baron Property Group Secures Pre-Development Financing for Merrick Parc in Coral Gables an...,54,Monitor,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening",Monitor for repeated distress signals,Baron Property Group Secures Pre-Development Financing for Merrick Parc in Coral Gables and Announces New Partner,https://yieldpro.com/2026/06/merrick-parc/,Medium
2026-06-01,20260601-230146-450c13c8,PRJ-20260601-0043,Entitlement / Permitting - Atlanta / Georgia - Cambridge Properties Bringing New Life to Aging Charlotte Center,80,DST-20260601-050,DFP-7277C0303C,DCL-20260601-050,refinancing stress,Atlanta / Georgia,Student Housing,Unknown,Unknown,Refinancing - Atlanta / Georgia - Georgia Tech Student Housing Investors Ink Refi,51,Monitor,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening",Monitor for repeated distress signals,Georgia Tech Student Housing Investors Ink Refi,https://www.connectcre.com/stories/georgia-tech-student-housing-investors-ink-refi/,Medium
2026-06-01,20260601-230146-450c13c8,PRJ-20260601-0170,Construction Financing - Washington DC - Basis Investment Group Secures $43M Refinancing for Newly Built Philadelphia MF,80,DST-20260601-015,DFP-A6F52339A5,DCL-20260601-015,construction loan gap,Washington DC,Apartment,Unknown,Unknown,Construction Financing - Washington DC - Basis Investment Group Secures $43M Refinancing for Newly Built Philadelphia MF,50,Monitor,Construction Financing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening",Monitor for repeated distress signals,Basis Investment Group Secures $43M Refinancing for Newly Built Philadelphia MF,https://www.connectcre.com/stories/basis-investment-group-secures-43m-refinancing-for-newly-built-philadelphia-mf/,Medium
