run_date,run_id,canonical_project_id,canonical_project_name,market,submarket,residential_sector,gp_or_developer,first_seen_date,last_seen_date,observation_count,source_count,lifecycle_stage_history,latest_lifecycle_stage,highest_opportunity_score,highest_risk_score,entitlement_signal_count,timing_signal_count,financing_signal_count,distress_signal_count,relationship_edge_count,progression_status,stall_risk_label,persistent_asset_score,woomi_asset_watch_priority,recommended_asset_memory_follow_up
2026-06-01,20260601-072833-c2587107,PRJ-20260601-0055,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",California,California,Senior Housing,Unknown,2026-06-01,2026-06-01,26,7,Refinancing / Recapitalization; Unknown Stage; Refinancing / Recapitalization; Unknown Stage,Refinancing / Recapitalization,76,64,0,26,14,2,0,Persistent Same Stage,Medium Stall Risk,87,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-01,20260601-072833-c2587107,PRJ-20260601-0142,"JV / Partnership - Riverside / California - PCCP, Alliance Residential Snap Up Garden-Style Riverside Complex",California,Riverside,Apartment,Alliance Residential,2026-06-01,2026-06-01,5,5,Delivery / Opening,Delivery / Opening,97,18,0,0,0,0,0,Mature / Operating,No Clear Stall Risk,87,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-01,20260601-072833-c2587107,PRJ-20260601-0110,"Construction Financing - New York - Dwight Mortgage Trust Lends $55M on Rockland County, N.Y., Multifamily Development",New York,New York,Mixed-Use Residential,Unknown,2026-06-01,2026-06-01,9,7,Site Acquisition / Site Control; Site Acquisition / Site Control,Site Acquisition / Site Control,81,44,0,9,0,1,0,Persistent Same Stage,Low Stall Risk,86,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-01,20260601-072833-c2587107,PRJ-20260601-0159,Construction Financing - Miami / Florida - Alta Developers Lands $91.8M Construction Loan for Miami Apartments,Unknown,South Florida,Apartment,Unknown,2026-06-01,2026-06-01,12,3,Refinancing / Recapitalization; Vertical Construction; Refinancing / Recapitalization; Unknown Stage,Refinancing / Recapitalization,84,47,0,12,6,0,0,Persistent Same Stage,Low Stall Risk,84,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-01,20260601-072833-c2587107,PRJ-20260601-0049,General Project Signal - Atlanta / Georgia - Insignia Pursuing Embassy Row Multifamily Mixed-Use Redevelopment in Atlanta,Unknown,Atlanta,Mixed-Use Residential,Unknown,2026-06-01,2026-06-01,15,3,Refinancing / Recapitalization; Unknown Stage; Unknown Stage; Unknown Stage; Unknown Stage,Refinancing / Recapitalization,83,46,15,0,3,0,0,Persistent Same Stage,Low Stall Risk,84,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-01,20260601-072833-c2587107,PRJ-20260601-0080,Modular / Construction Innovation - Los Angeles / California - Modular housing manufacturing proposed for city-owned site at 10901 S. Clovis St. in South...,California,Los Angeles,Affordable Housing,Unknown,2026-06-01,2026-06-01,17,3,Refinancing / Recapitalization; Vertical Construction; Site Acquisition / Site Control; Unknown Stage; Unknown Stage; Unknown Stage; Unknown Stage,Refinancing / Recapitalization,85,37,17,17,2,0,0,Persistent Same Stage,Low Stall Risk,83,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-01,20260601-072833-c2587107,PRJ-20260601-0075,Modular / Construction Innovation - Los Angeles / California - Modular housing manufacturing proposed for city-owned site at 10901 S. Clovis St. in South...,Los Angeles / California,Unknown,Affordable Housing,Unknown,2026-06-01,2026-06-01,21,7,Vertical Construction; Unknown Stage,Vertical Construction,70,32,21,21,3,1,0,Persistent Same Stage,Low Stall Risk,81,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-01,20260601-072833-c2587107,PRJ-20260601-0046,General Project Signal - Atlanta / Georgia - Insignia Pursuing Embassy Row Multifamily Mixed-Use Redevelopment in Atlanta,Atlanta / Georgia,Atlanta,Mixed-Use Residential,Unknown,2026-06-01,2026-06-01,15,5,Unknown Stage; Unknown Stage; Site Acquisition / Site Control,Unknown Stage,55,37,15,0,1,0,0,Newly Detected,Low Stall Risk,77,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-01,20260601-072833-c2587107,PRJ-20260601-0081,Modular / Construction Innovation - Los Angeles / California - Modular housing manufacturing proposed for city-owned site at 10901 S. Clovis St. in South...,Los Angeles / California,Los Angeles,Affordable Housing,Unknown,2026-06-01,2026-06-01,16,4,Site Acquisition / Site Control; Site Acquisition / Site Control; Entitlement Under Review,Site Acquisition / Site Control,48,39,16,16,2,0,0,Persistent Same Stage,Low Stall Risk,75,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-01,20260601-072833-c2587107,PRJ-20260601-0114,Office-to-Residential Conversion - Northern Virginia / Virginia - JBG SMITH Begins Latest Office-to-Residential Conversion in National Landing Northern Virg...,Northern Virginia / Virginia,Unknown,Office-to-Residential Conversion,Unknown,2026-06-01,2026-06-01,8,4,Site Acquisition / Site Control; Site Acquisition / Site Control,Site Acquisition / Site Control,47,38,0,0,0,0,0,Persistent Same Stage,Low Stall Risk,75,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
