run_date,run_id,run_timestamp,submarket_name,parent_market,article_count,deal_count,entitlement_signal_count,opportunity_count,distress_signal_count,timing_signal_count,dominant_residential_sector,dominant_deal_type,dominant_entitlement_signal,site_strategy_theme,submarket_opportunity_score,submarket_risk_score,execution_complexity_score,woomi_site_strategy_relevance,recommended_submarket_action,key_evidence
2026-06-13,20260613-002146-039f5a36,2026-06-13 00:21:46,Atlanta,Southeast,6,5,0,5,3,6,Student Housing,Refinancing,General Entitlement Signal,University-adjacent,100,81,20,Strategic watch submarket,Monitor refinancing / distress pipeline,Acquisition - Atlanta / Georgia - The Scion Group Continues Student Housing Spree With $1.5B Acquisition; Construction Financing - Atlanta / Georgia - East Bank Developer Inks $80M Construction Loan; East Bank Developer Inks $80M Construction Loan; General Project Signal - Atlanta / Georgia - Insignia Pursuing Embassy Row Redevelopment; Georgia Tech Student Housing Investors Ink Refi
2026-06-13,20260613-002146-039f5a36,2026-06-13 00:21:46,Miami,Florida,6,5,0,5,3,4,Apartment,Construction Financing,General Entitlement Signal,Mixed-use corridor,100,80,20,Strategic watch submarket,Monitor refinancing / distress pipeline,"$8,200 Rents Await Tenants of New Coral Gables Luxury Apartments; 13th Floor Obtains $134M Construction Loan for Douglas Final Phase; BWE Arranges $133M for Luxury Skokie Apartments; Construction Financing - Miami / Florida - 13th Floor Obtains $134M Construction Loan for Douglas Final Phase; Construction Financing - Miami / Florida - Developer Duo Closes on $67.5M Financing for Coral Gables Condos"
2026-06-13,20260613-002146-039f5a36,2026-06-13 00:21:46,Phoenix,Arizona,7,7,1,7,1,7,Apartment,Acquisition,Office-to-Residential Conversion,Office conversion corridor,100,48,45,Strategic watch submarket,Monitor entitlement precedent,Acquisition - Phoenix / Arizona - Quarterra Sells 290-Unit Multifamily Community in Scottsdale to MacNaughton; Acquisition - Phoenix / Arizona - Scion Group to buy Student Quarters’ $1.5B operating business; BTR / Build-to-Rent - Phoenix / Arizona - Porter Kyle Builders Names Industry Veteran John Rowland Vice President of Construction; Camelback Office-to-Apartment Conversion Nearly Complete; Construction Financing - Phoenix / Arizona - Scottsdale Developer Inks $141M Construction Loan for Luxury Apartments
2026-06-13,20260613-002146-039f5a36,2026-06-13 00:21:46,Los Angeles,Los Angeles,12,7,2,0,0,0,Affordable Housing,Acquisition,Planning Approval,Mixed-use corridor,100,16,42,High relevance to Woomi site strategy,Monitor entitlement precedent,230 apartments unwrapped at 640 S. St. Andrews Pl. in Koreatown; 77-unit affordable housing complex proposed at 8811 Reading Ave. in Westchester; Acquisition - Los Angeles / California - High-rise senior housing complex pitched for 6400 Canoga Ave. in Warner Center; Acquisition - Los Angeles / California - Rockpoint Scores Mid-Rise Apartment Property in Westwood; Affordable housing coming to 1150 Sunset Blvd. in Echo Park
2026-06-13,20260613-002146-039f5a36,2026-06-13 00:21:46,Scottsdale,Arizona,3,2,0,2,1,3,Apartment,Acquisition,General Entitlement Signal,General submarket monitoring,90,48,20,Strategic watch submarket,Review potential acquisition pipeline,Acquisition - Phoenix / Arizona - Quarterra Sells 290-Unit Multifamily Community in Scottsdale to MacNaughton; Construction Financing - Phoenix / Arizona - Scottsdale Developer Inks $141M Construction Loan for Luxury Apartments; Quarterra Sells 290-Unit Kierland Rental Asset; Quarterra Sells 290-Unit Multifamily Community in Scottsdale to MacNaughton; Scottsdale Developer Inks $141M Construction Loan for Luxury Apartments
2026-06-13,20260613-002146-039f5a36,2026-06-13 00:21:46,Houston,Texas,3,2,0,2,0,1,Apartment,Acquisition,General Entitlement Signal,General submarket monitoring,80,0,20,Strategic watch submarket,Review potential acquisition pipeline,Acquisition - Houston / Texas - Interurban Offloads 180-Unit Houston Rental Community; Berkadia Arranges 180-Unit Multifamily Property Sale and Financing in Houston Texas; Disposition / Exit - Houston / Texas - Berkadia Arranges 180-Unit Multifamily Property Sale and Financing in Houston Texas; Inside Swapnil Agarwal’s efforts to save his apartment portfolio; Interurban Offloads 180-Unit Houston Rental Community
2026-06-13,20260613-002146-039f5a36,2026-06-13 00:21:46,Santa Ana,Orange County,1,1,0,1,1,1,Apartment,Construction Financing,General Entitlement Signal,General submarket monitoring,74,59,30,High relevance to Woomi site strategy,Monitor refinancing / distress pipeline,Construction Financing - California - JLL Lines Up $144M Construction Loan for Santa Ana Multifamily; JLL Lines Up $144M Construction Loan for Santa Ana Multifamily
2026-06-13,20260613-002146-039f5a36,2026-06-13 00:21:46,Koreatown,Los Angeles,1,1,1,1,0,2,Office-to-Residential Conversion,Office-to-Residential Conversion,Office-to-Residential Conversion,Office conversion corridor,73,15,55,High relevance to Woomi site strategy,Monitor entitlement precedent,230 apartments unwrapped at 640 S. St. Andrews Pl. in Koreatown; Office-to-Residential Conversion - Los Angeles / California - 230 apartments unwrapped at 640 S. St. Andrews Pl. in Koreatown
2026-06-13,20260613-002146-039f5a36,2026-06-13 00:21:46,Glendale,Los Angeles,1,1,1,1,0,1,Apartment,Entitlement / Permitting,Entitlement Approval,Downtown infill,67,11,30,High relevance to Woomi site strategy,Monitor entitlement precedent,Entitlement / Permitting - Los Angeles / California - Hotel Indigo on the rise at 515 N. Central Ave. in Glendale; Hotel Indigo on the rise at 515 N. Central Ave. in Glendale
2026-06-13,20260613-002146-039f5a36,2026-06-13 00:21:46,Chinatown,Los Angeles,1,1,0,1,0,1,Affordable Housing,Modular / Construction Innovation,General Entitlement Signal,General submarket monitoring,63,0,30,High relevance to Woomi site strategy,Review potential acquisition pipeline,Modular / Construction Innovation - Los Angeles - Rendering vs. Reality: Modular housing complex at 1457 N. Main St. in Chinatown; Rendering vs. Reality: Modular housing complex at 1457 N. Main St. in Chinatown
