run_date,run_id,firm_name,strategic_tier,strategic_weight,residential_sector,detected_markets,detected_source_categories,detected_platform_types,detected_activity_types,article_count,highest_relevance_score,average_relevance_score,capital_flow_signal,relationship_signal,partnership_relevance_to_woomi,california_la_relevance,institutional_relationship_score,recommended_follow_up
2026-09-15,20260915-011215-8a5eff01,Brookfield,Tier 1 / Immediate Strategic Importance,100,Mixed-Use Residential,Phoenix / Arizona,Site / Parcel Source Expansion,Other,acquisition; operational technology / AI adoption,1,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,100,Track capital deployment and pricing signals
2026-09-15,20260915-011215-8a5eff01,Freddie Mac,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,California; Los Angeles / California,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; operational technology / AI adoption,2,100,94.5,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-09-15,20260915-011215-8a5eff01,Marcus & Millichap,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,California; Dallas / Texas; Los Angeles / California,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; operational technology / AI adoption,4,100,92.8,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-09-15,20260915-011215-8a5eff01,WNC,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,California,Site / Parcel Source Expansion,Other,capital raise; operational technology / AI adoption,1,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,99,Review California / LA capital and developer activity
2026-09-15,20260915-011215-8a5eff01,Berkadia,Tier 3 / Growth and Market Signal Watch,50,Apartment,Miami / Florida; Washington DC,Core Multifamily News; Site / Parcel Source Expansion,Other,refinancing; operational technology / AI adoption,3,100,100.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,Low,94,Track refinancing or recapitalization pipeline
2026-09-15,20260915-011215-8a5eff01,Tishman Speyer,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Site / Parcel Source Expansion,Other,acquisition; refinancing; operational technology / AI adoption,1,89,89.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,94,Review California / LA capital and developer activity
2026-09-15,20260915-011215-8a5eff01,Essex Property Trust,Tier 1 / Immediate Strategic Importance,100,Multifamily,Los Angeles / California,Core Multifamily News,Other,disposition / exit,1,94,94.0,Capital Outflow / Exit,No Clear Relationship Signal,benchmark underwriting assumptions,High,92,Review California / LA capital and developer activity
2026-09-15,20260915-011215-8a5eff01,Bridge Investment Group,Tier 3 / Growth and Market Signal Watch,50,Mixed-Use Residential,Phoenix / Arizona,Core Multifamily News,Other,refinancing; JV / partnership; operational technology / AI adoption,1,100,100.0,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,Low,91,Map potential GP / JV relationship and monitor partnership activity
2026-09-15,20260915-011215-8a5eff01,CBRE,Tier 3 / Growth and Market Signal Watch,50,Apartment,Other / Unknown,Site / Parcel Source Expansion,Other,acquisition; disposition / exit; operational technology / AI adoption,1,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,91,Track capital deployment and pricing signals
2026-09-15,20260915-011215-8a5eff01,North River Partners,Tier 3 / Growth and Market Signal Watch,50,BTR / Single-Family Rental,New York,Site / Parcel Source Expansion,Other,acquisition; refinancing; BTR expansion; JV / partnership; capital raise; operational technology / AI adoption,1,93,93.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,Low,88,Map potential GP / JV relationship and monitor partnership activity
2026-09-15,20260915-011215-8a5eff01,HFO Investment Real Estate,Tier 3 / Growth and Market Signal Watch,50,Apartment,Other / Unknown,Site / Parcel Source Expansion,Other,acquisition; disposition / exit,1,90,90.0,Capital Inflow,Pricing Discovery Signal,pricing discovery reference,Low,87,Track capital deployment and pricing signals
2026-09-15,20260915-011215-8a5eff01,Eastham Capital,Tier 3 / Growth and Market Signal Watch,50,Apartment,Other / Unknown,Core Multifamily News,Other,acquisition; disposition / exit; operational technology / AI adoption,1,79,79.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,83,Track capital deployment and pricing signals
2026-09-15,20260915-011215-8a5eff01,PNC Bank,Tier 3 / Growth and Market Signal Watch,50,Multifamily,Washington DC,Core Multifamily News,Other,refinancing,1,100,100.0,Refinancing / Recapitalization,Capital Partner Tracking Signal,capital market sentiment indicator,Low,83,Track refinancing or recapitalization pipeline
2026-09-15,20260915-011215-8a5eff01,Mike Boyd Saratoga Capital,Tier 3 / Growth and Market Signal Watch,50,Apartment,Atlanta / Georgia,Site / Parcel Source Expansion,Other,disposition / exit; JV / partnership; distressed opportunity; operational technology / AI adoption,1,77,77.0,Capital Outflow / Exit,Potential JV / Partnership Signal,potential JV partnership signal,Low,82,Map potential GP / JV relationship and monitor partnership activity
2026-09-15,20260915-011215-8a5eff01,Alliance Residential,Tier 3 / Growth and Market Signal Watch,50,Multifamily,California,Core Multifamily News,Other,entitlement; operational technology / AI adoption,1,76,76.0,Development Capital Deployment,GP Capability Benchmark Signal,competitive pressure indicator,High,81,Review California / LA capital and developer activity
2026-09-15,20260915-011215-8a5eff01,Shoma Group,Tier 3 / Growth and Market Signal Watch,50,Mixed-Use Residential,Miami / Florida,Site / Parcel Source Expansion,Other,refinancing; operational technology / AI adoption,1,93,93.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,Low,80,Track refinancing or recapitalization pipeline
2026-09-15,20260915-011215-8a5eff01,Essex Realty Group,Tier 3 / Growth and Market Signal Watch,50,Apartment,Other / Unknown,Core Multifamily News,Other,disposition / exit; operational technology / AI adoption,1,84,84.0,Capital Outflow / Exit,GP Capability Benchmark Signal,competitive pressure indicator,Low,77,Monitor only
2026-09-15,20260915-011215-8a5eff01,IPA,Tier 3 / Growth and Market Signal Watch,50,Apartment,Other / Unknown,Core Multifamily News,Other,operational technology / AI adoption,1,81,81.0,Operational / Platform Investment,GP Capability Benchmark Signal,competitive pressure indicator,Low,75,Monitor only
2026-09-15,20260915-011215-8a5eff01,JPI,Tier 3 / Growth and Market Signal Watch,50,Mixed-Use Residential,Phoenix / Arizona,Site / Parcel Source Expansion,Other,operational technology / AI adoption,1,79,79.0,Operational / Platform Investment,GP Capability Benchmark Signal,competitive pressure indicator,Low,75,Monitor only
2026-09-15,20260915-011215-8a5eff01,BWE,Tier 3 / Growth and Market Signal Watch,50,Senior Housing,Florida,Core Multifamily News,Other,refinancing; JV / partnership,1,65,65.0,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,Low,71,Map potential GP / JV relationship and monitor partnership activity
2026-09-15,20260915-011215-8a5eff01,Acquires 280-Unit Buckhead Apartment Community ParkProperty Capital,Tier 3 / Growth and Market Signal Watch,50,Apartment,Atlanta / Georgia,Site / Parcel Source Expansion,Other,acquisition; disposition / exit; JV / partnership; operational technology / AI adoption,1,62,62.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,Low,70,Map potential GP / JV relationship and monitor partnership activity
2026-09-15,20260915-011215-8a5eff01,JLL,Tier 3 / Growth and Market Signal Watch,50,Mixed-Use Residential,Dallas / Texas,Core Multifamily News,Other,refinancing; JV / partnership; operational technology / AI adoption,1,63,63.0,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,Low,70,Map potential GP / JV relationship and monitor partnership activity
2026-09-15,20260915-011215-8a5eff01,Machine Investment Group,Tier 3 / Growth and Market Signal Watch,50,Multifamily,Dallas / Texas,Core Multifamily News,Other,acquisition; JV / partnership,1,63,63.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,Low,70,Map potential GP / JV relationship and monitor partnership activity
2026-09-15,20260915-011215-8a5eff01,Magnolia Equity Partners,Tier 3 / Growth and Market Signal Watch,50,Mixed-Use Residential,Dallas / Texas,Core Multifamily News,Other,refinancing; JV / partnership; operational technology / AI adoption,1,63,63.0,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,Low,70,Map potential GP / JV relationship and monitor partnership activity
2026-09-15,20260915-011215-8a5eff01,Delray Beach Mixed-Use Venture Pebb Capital,Tier 3 / Growth and Market Signal Watch,50,Mixed-Use Residential,Miami / Florida,Site / Parcel Source Expansion,Other,refinancing; operational technology / AI adoption,1,56,56.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,Low,59,Track refinancing or recapitalization pipeline
2026-09-15,20260915-011215-8a5eff01,WhiteHawk Capital,Tier 3 / Growth and Market Signal Watch,50,General Residential,Other / Unknown,Core Multifamily News,Other,refinancing; operational technology / AI adoption,1,51,51.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,Low,58,Track refinancing or recapitalization pipeline
