run_date,run_id,run_timestamp,market,residential_sector,market_article_count,high_priority_count,market_signal_count,average_relevance_score,dominant_strategic_angle,dominant_market_signal,regional_risk_or_opportunity,woomi_market_relevance,recommended_market_action
2026-09-15,20260915-011215-8a5eff01,2026-09-15 01:12:15,California,Affordable Housing,16,15,10,92.6,Financing Risk,Deal Size Signal,Financing-sensitive development environment,Core Watch Market,Track LA / California entitlement and zoning updates
2026-09-15,20260915-011215-8a5eff01,2026-09-15 01:12:15,Los Angeles,Affordable Housing,11,10,7,92.8,Developer Strategy,Deal Size Signal,Institutional capital pricing signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-09-15,20260915-011215-8a5eff01,2026-09-15 01:12:15,National / Other,Apartment,28,16,7,73.8,Institutional Flow,Supply / Starts Signal,Supply pressure / lease-up risk,General Monitoring,Monitor supply pipeline and concessions
2026-09-15,20260915-011215-8a5eff01,2026-09-15 01:12:15,Florida,Mixed-Use Residential,8,5,2,81.1,Financing Risk,Rent Growth Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-09-15,20260915-011215-8a5eff01,2026-09-15 01:12:15,Southeast,Apartment,7,4,1,70.3,Financing Risk,Rent Growth Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-09-15,20260915-011215-8a5eff01,2026-09-15 01:12:15,Arizona,Mixed-Use Residential,4,3,2,84.2,Institutional Flow,Financing Cost Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-09-15,20260915-011215-8a5eff01,2026-09-15 01:12:15,Phoenix,Mixed-Use Residential,4,3,2,84.2,Institutional Flow,Financing Cost Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-09-15,20260915-011215-8a5eff01,2026-09-15 01:12:15,New York,Apartment,3,2,1,83.0,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,General Monitoring,Watch GP / developer partnership opportunities
2026-09-15,20260915-011215-8a5eff01,2026-09-15 01:12:15,Sun Belt,Multifamily,1,1,1,85.0,Institutional Flow,Supply / Starts Signal,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-09-15,20260915-011215-8a5eff01,2026-09-15 01:12:15,Dallas,Apartment,3,1,0,67.3,Developer Strategy,None detected,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-09-15,20260915-011215-8a5eff01,2026-09-15 01:12:15,Texas,Apartment,3,1,0,67.3,Developer Strategy,None detected,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-09-15,20260915-011215-8a5eff01,2026-09-15 01:12:15,Austin,General Residential,0,0,0,0,None detected,None detected,General market monitoring,Low Priority,Monitor only
2026-09-15,20260915-011215-8a5eff01,2026-09-15 01:12:15,Seattle,General Residential,0,0,0,0,None detected,None detected,General market monitoring,Low Priority,Monitor only
