run_date,run_id,raw_project_reference,canonical_project_id,canonical_project_name,canonical_location_key,address_or_location_clue,market,submarket,gp_or_developer,lender_or_capital_partner,residential_sector,source_file,occurrence_count,identity_confidence,matched_by,duplicate_project_cluster_id,needs_manual_review,notes
2026-09-15,20260915-011215-8a5eff01,Construction Financing - Other / Unknown - Cushman & Wakefield Arranges $163.9M Construction Loan for Northern New Jersey Multifamily...,PRJ-20260915-0111,Construction Financing - Other / Unknown - Cushman & Wakefield Arranges $163.9M Construction Loan for Northern New Jersey Multifamily...,other unknown,Other / Unknown,Other / Unknown,Unknown,Unknown,Unknown,Multifamily,deal_fingerprints.csv,40,80,address/location + market match,DUP-0111,No,"Matched across 5 source file(s): deal_fingerprints.csv, deal_pipeline.csv, distress_watchlist.csv, entitlement_intelligence.csv"
2026-09-15,20260915-011215-8a5eff01,Disposition / Exit - Other / Unknown - Sales Of Lower-End Apartments Surge In Philly As Landlords Face Financial Issues,PRJ-20260915-0111,Construction Financing - Other / Unknown - Cushman & Wakefield Arranges $163.9M Construction Loan for Northern New Jersey Multifamily...,other unknown,Other / Unknown,Other / Unknown,Unknown,Unknown,Unknown,Apartment,deal_fingerprints.csv,40,80,address/location + market match,DUP-0111,No,"Matched across 5 source file(s): deal_fingerprints.csv, deal_pipeline.csv, distress_watchlist.csv, entitlement_intelligence.csv"
2026-09-15,20260915-011215-8a5eff01,General Project Signal - Other / Unknown - 2026 Resident Experience Management Report,PRJ-20260915-0111,Construction Financing - Other / Unknown - Cushman & Wakefield Arranges $163.9M Construction Loan for Northern New Jersey Multifamily...,other unknown,Other / Unknown,Other / Unknown,Unknown,Unknown,Unknown,Multifamily,deal_fingerprints.csv,40,80,address/location + market match,DUP-0111,No,"Matched across 5 source file(s): deal_fingerprints.csv, deal_pipeline.csv, distress_watchlist.csv, entitlement_intelligence.csv"
2026-09-15,20260915-011215-8a5eff01,"Acquisition - Other / Unknown - HFO Investment Real Estate Brokers $10M Sale of Applegate Apartments in Gresham, Oregon",PRJ-20260915-0111,Construction Financing - Other / Unknown - Cushman & Wakefield Arranges $163.9M Construction Loan for Northern New Jersey Multifamily...,other unknown,Other / Unknown,Other / Unknown,Unknown,Unknown,Unknown,Apartment,deal_fingerprints.csv,40,80,address/location + market match,DUP-0111,No,"Matched across 5 source file(s): deal_fingerprints.csv, deal_pipeline.csv, distress_watchlist.csv, entitlement_intelligence.csv"
2026-09-15,20260915-011215-8a5eff01,Construction Financing - Other / Unknown - Bally’s Lands $560M Loan From WhiteHawk for Bronx Casino Development,PRJ-20260915-0111,Construction Financing - Other / Unknown - Cushman & Wakefield Arranges $163.9M Construction Loan for Northern New Jersey Multifamily...,other unknown,Other / Unknown,Other / Unknown,Unknown,Unknown,Unknown,General Residential,deal_fingerprints.csv,40,80,address/location + market match,DUP-0111,No,"Matched across 5 source file(s): deal_fingerprints.csv, deal_pipeline.csv, distress_watchlist.csv, entitlement_intelligence.csv"
2026-09-15,20260915-011215-8a5eff01,General Project Signal - Other / Unknown - 2026 NOI & Operations Survey Report,PRJ-20260915-0111,Construction Financing - Other / Unknown - Cushman & Wakefield Arranges $163.9M Construction Loan for Northern New Jersey Multifamily...,other unknown,Other / Unknown,Other / Unknown,Unknown,Unknown,Unknown,Multifamily,deal_fingerprints.csv,40,80,address/location + market match,DUP-0111,No,"Matched across 5 source file(s): deal_fingerprints.csv, deal_pipeline.csv, distress_watchlist.csv, entitlement_intelligence.csv"
2026-09-15,20260915-011215-8a5eff01,"Acquisition - Other / Unknown - How multifamily buyers, sellers are navigating rising Treasury yields",PRJ-20260915-0111,Construction Financing - Other / Unknown - Cushman & Wakefield Arranges $163.9M Construction Loan for Northern New Jersey Multifamily...,other unknown,Other / Unknown,Other / Unknown,Unknown,Unknown,Unknown,Apartment,deal_fingerprints.csv,40,80,address/location + market match,DUP-0111,No,"Matched across 5 source file(s): deal_fingerprints.csv, deal_pipeline.csv, distress_watchlist.csv, entitlement_intelligence.csv"
2026-09-15,20260915-011215-8a5eff01,Development Start - Other / Unknown - First Quarter 2026 Multifamily Construction Data,PRJ-20260915-0111,Construction Financing - Other / Unknown - Cushman & Wakefield Arranges $163.9M Construction Loan for Northern New Jersey Multifamily...,other unknown,Other / Unknown,Other / Unknown,Unknown,Unknown,Unknown,Multifamily,deal_fingerprints.csv,40,80,address/location + market match,DUP-0111,No,"Matched across 5 source file(s): deal_fingerprints.csv, deal_pipeline.csv, distress_watchlist.csv, entitlement_intelligence.csv"
2026-09-15,20260915-011215-8a5eff01,Development Start - Other / Unknown - Fourth Quarter 2025 Multifamily Construction Data,PRJ-20260915-0111,Construction Financing - Other / Unknown - Cushman & Wakefield Arranges $163.9M Construction Loan for Northern New Jersey Multifamily...,other unknown,Other / Unknown,Other / Unknown,Unknown,Unknown,Unknown,Multifamily,deal_fingerprints.csv,40,80,address/location + market match,DUP-0111,No,"Matched across 5 source file(s): deal_fingerprints.csv, deal_pipeline.csv, distress_watchlist.csv, entitlement_intelligence.csv"
2026-09-15,20260915-011215-8a5eff01,Disposition / Exit - Other / Unknown - NAHB HBGI: Micro Markets Lone Bright Spot for Single-Family Building in Fourth Quarter,PRJ-20260915-0111,Construction Financing - Other / Unknown - Cushman & Wakefield Arranges $163.9M Construction Loan for Northern New Jersey Multifamily...,other unknown,Other / Unknown,Other / Unknown,Unknown,Unknown,Unknown,Multifamily,deal_fingerprints.csv,40,80,address/location + market match,DUP-0111,No,"Matched across 5 source file(s): deal_fingerprints.csv, deal_pipeline.csv, distress_watchlist.csv, entitlement_intelligence.csv"
2026-09-15,20260915-011215-8a5eff01,Entitlement / Permitting - Other / Unknown - Shorter Apartment Construction Time in 2025,PRJ-20260915-0111,Construction Financing - Other / Unknown - Cushman & Wakefield Arranges $163.9M Construction Loan for Northern New Jersey Multifamily...,other unknown,Other / Unknown,Other / Unknown,Unknown,Unknown,Unknown,Apartment,deal_fingerprints.csv,40,80,address/location + market match,DUP-0111,No,"Matched across 5 source file(s): deal_fingerprints.csv, deal_pipeline.csv, distress_watchlist.csv, entitlement_intelligence.csv"
2026-09-15,20260915-011215-8a5eff01,General Project Signal - Other / Unknown - Share of Apartments Built in Buildings with 50+ Units Moves Higher in 2025,PRJ-20260915-0111,Construction Financing - Other / Unknown - Cushman & Wakefield Arranges $163.9M Construction Loan for Northern New Jersey Multifamily...,other unknown,Other / Unknown,Other / Unknown,Unknown,Unknown,Unknown,Apartment,deal_fingerprints.csv,40,80,address/location + market match,DUP-0111,No,"Matched across 5 source file(s): deal_fingerprints.csv, deal_pipeline.csv, distress_watchlist.csv, entitlement_intelligence.csv"
2026-09-15,20260915-011215-8a5eff01,General Project Signal - Other / Unknown - Multifamily Absorption Rate Remains Below 50%,PRJ-20260915-0111,Construction Financing - Other / Unknown - Cushman & Wakefield Arranges $163.9M Construction Loan for Northern New Jersey Multifamily...,other unknown,Other / Unknown,Other / Unknown,Unknown,Unknown,Unknown,Apartment,deal_fingerprints.csv,40,80,address/location + market match,DUP-0111,No,"Matched across 5 source file(s): deal_fingerprints.csv, deal_pipeline.csv, distress_watchlist.csv, entitlement_intelligence.csv"
2026-09-15,20260915-011215-8a5eff01,Construction Financing - Other / Unknown - Cushman & Wakefield Arranges $163.9M Construction Loan for Northern New Jersey Multifamily...,PRJ-20260915-0111,Construction Financing - Other / Unknown - Cushman & Wakefield Arranges $163.9M Construction Loan for Northern New Jersey Multifamily...,other unknown,Other / Unknown,Other / Unknown,Unknown,Unknown,cushman,Multifamily,deal_pipeline.csv,40,80,address/location + market match,DUP-0111,No,"Matched across 5 source file(s): deal_fingerprints.csv, deal_pipeline.csv, distress_watchlist.csv, entitlement_intelligence.csv"
2026-09-15,20260915-011215-8a5eff01,Disposition / Exit - Other / Unknown - Sales Of Lower-End Apartments Surge In Philly As Landlords Face Financial Issues,PRJ-20260915-0111,Construction Financing - Other / Unknown - Cushman & Wakefield Arranges $163.9M Construction Loan for Northern New Jersey Multifamily...,other unknown,Other / Unknown,Other / Unknown,Unknown,Unknown,northmarq,Apartment,deal_pipeline.csv,40,80,address/location + market match,DUP-0111,No,"Matched across 5 source file(s): deal_fingerprints.csv, deal_pipeline.csv, distress_watchlist.csv, entitlement_intelligence.csv"
2026-09-15,20260915-011215-8a5eff01,"Acquisition - Other / Unknown - HFO Investment Real Estate Brokers $10M Sale of Applegate Apartments in Gresham, Oregon",PRJ-20260915-0111,Construction Financing - Other / Unknown - Cushman & Wakefield Arranges $163.9M Construction Loan for Northern New Jersey Multifamily...,other unknown,Other / Unknown,Other / Unknown,Unknown,Unknown,Unknown,Apartment,deal_pipeline.csv,40,80,address/location + market match,DUP-0111,No,"Matched across 5 source file(s): deal_fingerprints.csv, deal_pipeline.csv, distress_watchlist.csv, entitlement_intelligence.csv"
2026-09-15,20260915-011215-8a5eff01,General Project Signal - Other / Unknown - 2026 Resident Experience Management Report,PRJ-20260915-0111,Construction Financing - Other / Unknown - Cushman & Wakefield Arranges $163.9M Construction Loan for Northern New Jersey Multifamily...,other unknown,Other / Unknown,Other / Unknown,Unknown,Unknown,Unknown,Multifamily,deal_pipeline.csv,40,80,address/location + market match,DUP-0111,No,"Matched across 5 source file(s): deal_fingerprints.csv, deal_pipeline.csv, distress_watchlist.csv, entitlement_intelligence.csv"
2026-09-15,20260915-011215-8a5eff01,"Acquisition - Other / Unknown - How multifamily buyers, sellers are navigating rising Treasury yields",PRJ-20260915-0111,Construction Financing - Other / Unknown - Cushman & Wakefield Arranges $163.9M Construction Loan for Northern New Jersey Multifamily...,other unknown,Other / Unknown,Other / Unknown,Unknown,Unknown,Unknown,Apartment,deal_pipeline.csv,40,80,address/location + market match,DUP-0111,No,"Matched across 5 source file(s): deal_fingerprints.csv, deal_pipeline.csv, distress_watchlist.csv, entitlement_intelligence.csv"
2026-09-15,20260915-011215-8a5eff01,Construction Financing - Other / Unknown - Bally’s Lands $560M Loan From WhiteHawk for Bronx Casino Development,PRJ-20260915-0111,Construction Financing - Other / Unknown - Cushman & Wakefield Arranges $163.9M Construction Loan for Northern New Jersey Multifamily...,other unknown,Other / Unknown,Other / Unknown,Unknown,Unknown,Unknown,General Residential,deal_pipeline.csv,40,80,address/location + market match,DUP-0111,No,"Matched across 5 source file(s): deal_fingerprints.csv, deal_pipeline.csv, distress_watchlist.csv, entitlement_intelligence.csv"
2026-09-15,20260915-011215-8a5eff01,Entitlement / Permitting - Other / Unknown - Shorter Apartment Construction Time in 2025,PRJ-20260915-0111,Construction Financing - Other / Unknown - Cushman & Wakefield Arranges $163.9M Construction Loan for Northern New Jersey Multifamily...,other unknown,Other / Unknown,Other / Unknown,Unknown,Unknown,Unknown,Apartment,deal_pipeline.csv,40,80,address/location + market match,DUP-0111,No,"Matched across 5 source file(s): deal_fingerprints.csv, deal_pipeline.csv, distress_watchlist.csv, entitlement_intelligence.csv"
2026-09-15,20260915-011215-8a5eff01,Development Start - Other / Unknown - First Quarter 2026 Multifamily Construction Data,PRJ-20260915-0111,Construction Financing - Other / Unknown - Cushman & Wakefield Arranges $163.9M Construction Loan for Northern New Jersey Multifamily...,other unknown,Other / Unknown,Other / Unknown,Unknown,Unknown,Unknown,Multifamily,deal_pipeline.csv,40,80,address/location + market match,DUP-0111,No,"Matched across 5 source file(s): deal_fingerprints.csv, deal_pipeline.csv, distress_watchlist.csv, entitlement_intelligence.csv"
2026-09-15,20260915-011215-8a5eff01,Development Start - Other / Unknown - Fourth Quarter 2025 Multifamily Construction Data,PRJ-20260915-0111,Construction Financing - Other / Unknown - Cushman & Wakefield Arranges $163.9M Construction Loan for Northern New Jersey Multifamily...,other unknown,Other / Unknown,Other / Unknown,Unknown,Unknown,Unknown,Multifamily,deal_pipeline.csv,40,80,address/location + market match,DUP-0111,No,"Matched across 5 source file(s): deal_fingerprints.csv, deal_pipeline.csv, distress_watchlist.csv, entitlement_intelligence.csv"
2026-09-15,20260915-011215-8a5eff01,General Project Signal - Other / Unknown - 2026 NOI & Operations Survey Report,PRJ-20260915-0111,Construction Financing - Other / Unknown - Cushman & Wakefield Arranges $163.9M Construction Loan for Northern New Jersey Multifamily...,other unknown,Other / Unknown,Other / Unknown,Unknown,Unknown,Unknown,Multifamily,deal_pipeline.csv,40,80,address/location + market match,DUP-0111,No,"Matched across 5 source file(s): deal_fingerprints.csv, deal_pipeline.csv, distress_watchlist.csv, entitlement_intelligence.csv"
2026-09-15,20260915-011215-8a5eff01,General Project Signal - Other / Unknown - Share of Apartments Built in Buildings with 50+ Units Moves Higher in 2025,PRJ-20260915-0111,Construction Financing - Other / Unknown - Cushman & Wakefield Arranges $163.9M Construction Loan for Northern New Jersey Multifamily...,other unknown,Other / Unknown,Other / Unknown,Unknown,Unknown,Unknown,Apartment,deal_pipeline.csv,40,80,address/location + market match,DUP-0111,No,"Matched across 5 source file(s): deal_fingerprints.csv, deal_pipeline.csv, distress_watchlist.csv, entitlement_intelligence.csv"
2026-09-15,20260915-011215-8a5eff01,General Project Signal - Other / Unknown - Multifamily Absorption Rate Remains Below 50%,PRJ-20260915-0111,Construction Financing - Other / Unknown - Cushman & Wakefield Arranges $163.9M Construction Loan for Northern New Jersey Multifamily...,other unknown,Other / Unknown,Other / Unknown,Unknown,Unknown,Unknown,Apartment,deal_pipeline.csv,40,80,address/location + market match,DUP-0111,No,"Matched across 5 source file(s): deal_fingerprints.csv, deal_pipeline.csv, distress_watchlist.csv, entitlement_intelligence.csv"
2026-09-15,20260915-011215-8a5eff01,Disposition / Exit - Other / Unknown - NAHB HBGI: Micro Markets Lone Bright Spot for Single-Family Building in Fourth Quarter,PRJ-20260915-0111,Construction Financing - Other / Unknown - Cushman & Wakefield Arranges $163.9M Construction Loan for Northern New Jersey Multifamily...,other unknown,Other / Unknown,Other / Unknown,Unknown,Unknown,Unknown,Multifamily,deal_pipeline.csv,40,80,address/location + market match,DUP-0111,No,"Matched across 5 source file(s): deal_fingerprints.csv, deal_pipeline.csv, distress_watchlist.csv, entitlement_intelligence.csv"
2026-09-15,20260915-011215-8a5eff01,Construction Financing - Other / Unknown - Cushman & Wakefield Arranges $163.9M Construction Loan for Northern New Jersey Multifamily...,PRJ-20260915-0111,Construction Financing - Other / Unknown - Cushman & Wakefield Arranges $163.9M Construction Loan for Northern New Jersey Multifamily...,other unknown,Other / Unknown,Other / Unknown,Unknown,Unknown,Unknown,Multifamily,opportunity_radar.csv,40,80,address/location + market match,DUP-0111,No,"Matched across 5 source file(s): deal_fingerprints.csv, deal_pipeline.csv, distress_watchlist.csv, entitlement_intelligence.csv"
2026-09-15,20260915-011215-8a5eff01,"Acquisition - Other / Unknown - HFO Investment Real Estate Brokers $10M Sale of Applegate Apartments in Gresham, Oregon",PRJ-20260915-0111,Construction Financing - Other / Unknown - Cushman & Wakefield Arranges $163.9M Construction Loan for Northern New Jersey Multifamily...,other unknown,Other / Unknown,Other / Unknown,Unknown,Unknown,Unknown,Apartment,opportunity_radar.csv,40,80,address/location + market match,DUP-0111,No,"Matched across 5 source file(s): deal_fingerprints.csv, deal_pipeline.csv, distress_watchlist.csv, entitlement_intelligence.csv"
2026-09-15,20260915-011215-8a5eff01,"Acquisition - Other / Unknown - How multifamily buyers, sellers are navigating rising Treasury yields",PRJ-20260915-0111,Construction Financing - Other / Unknown - Cushman & Wakefield Arranges $163.9M Construction Loan for Northern New Jersey Multifamily...,other unknown,Other / Unknown,Other / Unknown,Unknown,Unknown,Unknown,Apartment,opportunity_radar.csv,40,80,address/location + market match,DUP-0111,No,"Matched across 5 source file(s): deal_fingerprints.csv, deal_pipeline.csv, distress_watchlist.csv, entitlement_intelligence.csv"
2026-09-15,20260915-011215-8a5eff01,General Project Signal - Other / Unknown - 2026 Resident Experience Management Report,PRJ-20260915-0111,Construction Financing - Other / Unknown - Cushman & Wakefield Arranges $163.9M Construction Loan for Northern New Jersey Multifamily...,other unknown,Other / Unknown,Other / Unknown,Unknown,Unknown,Unknown,Multifamily,opportunity_radar.csv,40,80,address/location + market match,DUP-0111,No,"Matched across 5 source file(s): deal_fingerprints.csv, deal_pipeline.csv, distress_watchlist.csv, entitlement_intelligence.csv"
2026-09-15,20260915-011215-8a5eff01,Construction Financing - Other / Unknown - Bally’s Lands $560M Loan From WhiteHawk for Bronx Casino Development,PRJ-20260915-0111,Construction Financing - Other / Unknown - Cushman & Wakefield Arranges $163.9M Construction Loan for Northern New Jersey Multifamily...,other unknown,Other / Unknown,Other / Unknown,Unknown,Unknown,Unknown,General Residential,opportunity_radar.csv,40,80,address/location + market match,DUP-0111,No,"Matched across 5 source file(s): deal_fingerprints.csv, deal_pipeline.csv, distress_watchlist.csv, entitlement_intelligence.csv"
2026-09-15,20260915-011215-8a5eff01,Entitlement / Permitting - Other / Unknown - Shorter Apartment Construction Time in 2025,PRJ-20260915-0111,Construction Financing - Other / Unknown - Cushman & Wakefield Arranges $163.9M Construction Loan for Northern New Jersey Multifamily...,other unknown,Other / Unknown,Other / Unknown,Unknown,Unknown,Unknown,Apartment,opportunity_radar.csv,40,80,address/location + market match,DUP-0111,No,"Matched across 5 source file(s): deal_fingerprints.csv, deal_pipeline.csv, distress_watchlist.csv, entitlement_intelligence.csv"
2026-09-15,20260915-011215-8a5eff01,Development Start - Other / Unknown - First Quarter 2026 Multifamily Construction Data,PRJ-20260915-0111,Construction Financing - Other / Unknown - Cushman & Wakefield Arranges $163.9M Construction Loan for Northern New Jersey Multifamily...,other unknown,Other / Unknown,Other / Unknown,Unknown,Unknown,Unknown,Multifamily,opportunity_radar.csv,40,80,address/location + market match,DUP-0111,No,"Matched across 5 source file(s): deal_fingerprints.csv, deal_pipeline.csv, distress_watchlist.csv, entitlement_intelligence.csv"
2026-09-15,20260915-011215-8a5eff01,Development Start - Other / Unknown - Fourth Quarter 2025 Multifamily Construction Data,PRJ-20260915-0111,Construction Financing - Other / Unknown - Cushman & Wakefield Arranges $163.9M Construction Loan for Northern New Jersey Multifamily...,other unknown,Other / Unknown,Other / Unknown,Unknown,Unknown,Unknown,Multifamily,opportunity_radar.csv,40,80,address/location + market match,DUP-0111,No,"Matched across 5 source file(s): deal_fingerprints.csv, deal_pipeline.csv, distress_watchlist.csv, entitlement_intelligence.csv"
2026-09-15,20260915-011215-8a5eff01,General Project Signal - Other / Unknown - 2026 NOI & Operations Survey Report,PRJ-20260915-0111,Construction Financing - Other / Unknown - Cushman & Wakefield Arranges $163.9M Construction Loan for Northern New Jersey Multifamily...,other unknown,Other / Unknown,Other / Unknown,Unknown,Unknown,Unknown,Multifamily,opportunity_radar.csv,40,80,address/location + market match,DUP-0111,No,"Matched across 5 source file(s): deal_fingerprints.csv, deal_pipeline.csv, distress_watchlist.csv, entitlement_intelligence.csv"
2026-09-15,20260915-011215-8a5eff01,General Project Signal - Other / Unknown - Share of Apartments Built in Buildings with 50+ Units Moves Higher in 2025,PRJ-20260915-0111,Construction Financing - Other / Unknown - Cushman & Wakefield Arranges $163.9M Construction Loan for Northern New Jersey Multifamily...,other unknown,Other / Unknown,Other / Unknown,Unknown,Unknown,Unknown,Apartment,opportunity_radar.csv,40,80,address/location + market match,DUP-0111,No,"Matched across 5 source file(s): deal_fingerprints.csv, deal_pipeline.csv, distress_watchlist.csv, entitlement_intelligence.csv"
2026-09-15,20260915-011215-8a5eff01,General Project Signal - Other / Unknown - Multifamily Absorption Rate Remains Below 50%,PRJ-20260915-0111,Construction Financing - Other / Unknown - Cushman & Wakefield Arranges $163.9M Construction Loan for Northern New Jersey Multifamily...,other unknown,Other / Unknown,Other / Unknown,Unknown,Unknown,Unknown,Apartment,opportunity_radar.csv,40,80,address/location + market match,DUP-0111,No,"Matched across 5 source file(s): deal_fingerprints.csv, deal_pipeline.csv, distress_watchlist.csv, entitlement_intelligence.csv"
2026-09-15,20260915-011215-8a5eff01,Construction Financing - Other / Unknown - Cushman & Wakefield Arranges $163.9M Construction Loan for Northern New Jersey Multifamily...,PRJ-20260915-0111,Construction Financing - Other / Unknown - Cushman & Wakefield Arranges $163.9M Construction Loan for Northern New Jersey Multifamily...,other unknown,Other / Unknown,Other / Unknown,Unknown,Unknown,cushman,Multifamily,distress_watchlist.csv,40,80,address/location + market match,DUP-0111,No,"Matched across 5 source file(s): deal_fingerprints.csv, deal_pipeline.csv, distress_watchlist.csv, entitlement_intelligence.csv"
2026-09-15,20260915-011215-8a5eff01,Construction Financing - Other / Unknown - Bally’s Lands $560M Loan From WhiteHawk for Bronx Casino Development,PRJ-20260915-0111,Construction Financing - Other / Unknown - Cushman & Wakefield Arranges $163.9M Construction Loan for Northern New Jersey Multifamily...,other unknown,Other / Unknown,Other / Unknown,Unknown,Unknown,Unknown,General Residential,distress_watchlist.csv,40,80,address/location + market match,DUP-0111,No,"Matched across 5 source file(s): deal_fingerprints.csv, deal_pipeline.csv, distress_watchlist.csv, entitlement_intelligence.csv"
