run_date,run_id,file_name,file_type,category,generated_status,row_count_or_section_count,last_updated,short_description,recommended_reader
2026-09-15,20260915-011215-8a5eff01,articles.csv,CSV,Raw Collection,Generated,71,2026-09-15 01:12:16,All saved articles above the relevance threshold.,Strategy Team
2026-09-15,20260915-011215-8a5eff01,high_priority_articles.csv,CSV,Strategy Briefing,Generated,38,2026-09-15 01:12:16,Must Read and Review articles.,Executive
2026-09-15,20260915-011215-8a5eff01,market_signals.csv,CSV,Strategy Briefing,Generated,25,2026-09-15 01:12:16,Articles with numeric market signals.,Strategy Team
2026-09-15,20260915-011215-8a5eff01,strategy_briefing.csv,CSV,Strategy Briefing,Generated,40,2026-09-15 01:12:16,Core briefing dataset for strategic review.,Executive
2026-09-15,20260915-011215-8a5eff01,daily_strategy_briefing.md,Markdown,Strategy Briefing,Generated,8,2026-09-15 01:12:16,Human-readable daily strategy briefing.,Executive
2026-09-15,20260915-011215-8a5eff01,weekly_strategy_memo.md,Markdown,Strategy Briefing,Generated,39,2026-09-15 01:12:44,"Weekly memo with trends, regimes, and strategic implications.",Executive
2026-09-15,20260915-011215-8a5eff01,executive_dashboard_brief.md,Markdown,Executive Dashboard,Generated,11,2026-09-15 01:12:44,Concise dashboard-ready executive brief.,Executive
2026-09-15,20260915-011215-8a5eff01,executive_dashboard_brief_ko.md,Markdown,Executive Dashboard,Generated,7,2026-09-15 01:12:44,Korean executive dashboard briefing.,Executive
2026-09-15,20260915-011215-8a5eff01,weekly_strategy_memo_ko.md,Markdown,Strategy Briefing,Generated,6,2026-09-15 01:12:44,Korean weekly strategy memo.,Executive
2026-09-15,20260915-011215-8a5eff01,executive_priority_brief_ko.md,Markdown,Executive Dashboard,Generated,4,2026-09-15 01:12:44,Korean executive priority brief.,Executive
2026-09-15,20260915-011215-8a5eff01,opportunity_radar_report_ko.md,Markdown,Opportunity / Distress,Generated,5,2026-09-15 01:12:44,Korean opportunity radar report.,Investment Team
