run_date,run_id,run_timestamp,gp_name,canonical_gp_name,gp_activity_score,institutional_relationship_score,capital_flow_score,regional_relevance_score,residential_sector_score,partnership_signal_score,innovation_signal_score,california_la_relevance_score,execution_signal_score,momentum_signal_score,emerging_gp_score,gp_tier,primary_market,residential_sector_focus,source_platform_types,institutional_partners,capital_sources,detected_strategies,innovation_signals,execution_signals,california_la_presence,partnership_signal,momentum_label,likely_growth_direction,potential_woomi_use_case,recommended_follow_up,confidence_level,special_labels
2026-07-23,20260723-000239-c5fb5c4a,2026-07-23 00:02:39,CIM Group,CIM Group,100,100,90,55,90,100,0,100,25,74,78,Tier 2 High Potential GP,Los Angeles / California,Apartment,Other,None detected,None detected,Capital Inflow; Development Start; JV / Partnership; acquisition; development start; JV / partnership; operational technology / AI adoption; operational efficiency push,None detected,completed,High,Strong partnership signal,Accelerating,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,High,Institutional Capital Magnet; LA Strategic Watch; Operational Excellence Signal
2026-07-23,20260723-000239-c5fb5c4a,2026-07-23 00:02:39,JLL,JLL,100,100,90,55,90,100,0,100,25,74,78,Tier 2 High Potential GP,Dallas / Texas,Apartment,Other,jll,jll,Acquisition; Capital Inflow; Construction Financing; Disposition / Exit; JV / Partnership; acquisition; disposition / exit; refinancing; JV / partnership; operational technology / AI adoption; operational efficiency push,None detected,completed,High,Strong partnership signal,Accelerating,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,High,Institutional Capital Magnet; LA Strategic Watch; Operational Excellence Signal
2026-07-23,20260723-000239-c5fb5c4a,2026-07-23 00:02:39,JPI,JPI,83,99,75,100,70,100,0,100,0,56,76,Tier 2 High Potential GP,California,Affordable Housing,Other,None detected,None detected,JV / Partnership; JV / partnership; operational technology / AI adoption; Operational / Platform Investment; operational efficiency push,None detected,None detected,High,Strong partnership signal,Accelerating,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Affordable Housing Specialist; LA Strategic Watch
2026-07-23,20260723-000239-c5fb5c4a,2026-07-23 00:02:39,Kennedy Wilson,Kennedy Wilson,73,100,90,55,80,65,25,100,0,56,72,Tier 2 High Potential GP,Santa Monica / California,Office-to-Residential Conversion,Other,kennedy wilson,kennedy wilson,Development Capital Deployment; Office-to-Residential Conversion; entitlement; office-to-residential conversion; operational technology / AI adoption; operational efficiency push,adaptive reuse,None detected,High,Moderate partnership signal,Improving,California / LA strategic positioning,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-07-23,20260723-000239-c5fb5c4a,2026-07-23 00:02:39,AvalonBay,AvalonBay,81,100,90,55,55,70,0,100,0,59,68,Tier 3 Monitoring GP,Miami / Florida,Mixed-Use Residential,Other,avalonbay; cushman,avalonbay; cushman,Acquisition; Capital Inflow; acquisition; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Moderate partnership signal,Accelerating,California / LA strategic positioning,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-07-23,20260723-000239-c5fb5c4a,2026-07-23 00:02:39,Bascom Group,Bascom Group,100,100,90,100,90,0,0,100,0,67,66,Tier 3 Monitoring GP,California,Apartment,Other,None detected,None detected,Acquisition; Capital Inflow; acquisition; disposition / exit; refinancing; market expansion; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,No clear partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-07-23,20260723-000239-c5fb5c4a,2026-07-23 00:02:39,JBT Property Management,JBT Property Management,99,100,90,100,90,0,0,100,0,67,66,Tier 3 Monitoring GP,California,Apartment,Other,None detected,None detected,Capital Inflow; acquisition; disposition / exit; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,No clear partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-07-23,20260723-000239-c5fb5c4a,2026-07-23 00:02:39,PCCP,PCCP,100,99,90,55,90,100,0,0,0,67,66,Tier 3 Monitoring GP,Phoenix / Arizona,Apartment,Other,None detected,None detected,Construction Financing; Refinancing / Recapitalization; operational efficiency push; refinancing; JV / partnership; operational technology / AI adoption,None detected,None detected,Low,Strong partnership signal,Accelerating,Distressed opportunity positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Distressed Opportunity Candidate
2026-07-23,20260723-000239-c5fb5c4a,2026-07-23 00:02:39,Berkadia,Berkadia,83,99,90,100,90,0,0,100,0,60,65,Tier 3 Monitoring GP,California,Apartment,Other,berkadia,berkadia,Acquisition; Capital Inflow; acquisition; disposition / exit; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,No clear partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-07-23,20260723-000239-c5fb5c4a,2026-07-23 00:02:39,Harrison Street Asset Management,Harrison Street Asset Management,89,98,90,55,80,100,0,0,0,63,65,Tier 3 Monitoring GP,Dallas / Texas,BTR / Single-Family Rental,Other,None detected,None detected,BTR growth strategy; Refinancing / Recapitalization; refinancing; BTR expansion; JV / partnership; operational technology / AI adoption,None detected,None detected,Low,Strong partnership signal,Accelerating,BTR / SFR platform growth,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Emerging BTR Platform; Distressed Opportunity Candidate
