run_date,run_id,run_timestamp,market,residential_sector,market_article_count,high_priority_count,market_signal_count,average_relevance_score,dominant_strategic_angle,dominant_market_signal,regional_risk_or_opportunity,woomi_market_relevance,recommended_market_action
2026-07-23,20260723-000239-c5fb5c4a,2026-07-23 00:02:39,California,Apartment,20,19,15,92.3,Institutional Flow,Supply / Starts Signal,Supply pressure / lease-up risk,Core Watch Market,Track LA / California entitlement and zoning updates
2026-07-23,20260723-000239-c5fb5c4a,2026-07-23 00:02:39,Los Angeles,Apartment,15,14,11,94.1,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-07-23,20260723-000239-c5fb5c4a,2026-07-23 00:02:39,National / Other,Multifamily,31,13,7,71.9,Institutional Flow,Deal Size Signal,Institutional capital pricing signal,General Monitoring,Track institutional capital activity
2026-07-23,20260723-000239-c5fb5c4a,2026-07-23 00:02:39,Florida,Apartment,7,7,1,87.4,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-07-23,20260723-000239-c5fb5c4a,2026-07-23 00:02:39,Arizona,Apartment,6,6,4,92.7,Institutional Flow,Deal Size Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-07-23,20260723-000239-c5fb5c4a,2026-07-23 00:02:39,Phoenix,Apartment,6,6,4,92.7,Institutional Flow,Deal Size Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-07-23,20260723-000239-c5fb5c4a,2026-07-23 00:02:39,Southeast,Apartment,7,6,2,88.4,Institutional Flow,Supply / Starts Signal,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-07-23,20260723-000239-c5fb5c4a,2026-07-23 00:02:39,New York,Apartment,7,5,2,82.7,Developer Strategy,Supply / Starts Signal,Supply pressure / lease-up risk,General Monitoring,Monitor supply pipeline and concessions
2026-07-23,20260723-000239-c5fb5c4a,2026-07-23 00:02:39,Dallas,Apartment,4,4,1,93.8,Financing Risk,Rent Growth Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-07-23,20260723-000239-c5fb5c4a,2026-07-23 00:02:39,Texas,Apartment,4,4,1,93.8,Financing Risk,Rent Growth Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-07-23,20260723-000239-c5fb5c4a,2026-07-23 00:02:39,Austin,Apartment,1,1,0,100.0,Institutional Flow,None detected,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-07-23,20260723-000239-c5fb5c4a,2026-07-23 00:02:39,Seattle,Apartment,1,1,0,100.0,Institutional Flow,None detected,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-07-23,20260723-000239-c5fb5c4a,2026-07-23 00:02:39,Sun Belt,Apartment,1,1,0,85.0,Developer Strategy,None detected,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
