run_date,run_id,firm_name,strategic_tier,strategic_weight,residential_sector,detected_markets,detected_source_categories,detected_platform_types,detected_activity_types,article_count,highest_relevance_score,average_relevance_score,capital_flow_signal,relationship_signal,partnership_relevance_to_woomi,california_la_relevance,institutional_relationship_score,recommended_follow_up
2026-07-23,20260723-000239-c5fb5c4a,AvalonBay,Tier 1 / Immediate Strategic Importance,100,Mixed-Use Residential,Miami / Florida,Site / Parcel Source Expansion,Other,acquisition; operational technology / AI adoption,1,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-07-23,20260723-000239-c5fb5c4a,Bascom Group,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; market expansion; operational technology / AI adoption,2,91,91.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-07-23,20260723-000239-c5fb5c4a,CIM Group,Tier 2 / Strategic Watch,75,Apartment,Atlanta / Georgia; Los Angeles / California,Core Multifamily News; Regional / California / LA Sources; Site / Parcel Source Expansion,Other,acquisition; development start; JV / partnership; operational technology / AI adoption,3,100,97.3,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,100,Map potential GP / JV relationship and monitor partnership activity
2026-07-23,20260723-000239-c5fb5c4a,JBT Property Management,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Site / Parcel Source Expansion,Other,acquisition; disposition / exit; operational technology / AI adoption,2,87,84.5,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-07-23,20260723-000239-c5fb5c4a,JLL,Tier 3 / Growth and Market Signal Watch,50,Apartment,Atlanta / Georgia; Dallas / Texas; Miami / Florida; National; Seattle,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; JV / partnership; operational technology / AI adoption,6,100,91.2,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,100,Map potential GP / JV relationship and monitor partnership activity
2026-07-23,20260723-000239-c5fb5c4a,Kennedy Wilson,Tier 1 / Immediate Strategic Importance,100,Office-to-Residential Conversion,Santa Monica / California,Regional / California / LA Sources,Other,entitlement; office-to-residential conversion; operational technology / AI adoption,1,100,100.0,Development Capital Deployment,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-07-23,20260723-000239-c5fb5c4a,Berkadia,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Site / Parcel Source Expansion,Other,acquisition; disposition / exit; operational technology / AI adoption,1,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,99,Review California / LA capital and developer activity
2026-07-23,20260723-000239-c5fb5c4a,JPI,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,California,Regional / California / LA Sources,Other,JV / partnership; operational technology / AI adoption,1,100,100.0,Operational / Platform Investment,Potential JV / Partnership Signal,potential JV partnership signal,High,99,Map potential GP / JV relationship and monitor partnership activity
2026-07-23,20260723-000239-c5fb5c4a,PCCP,Tier 3 / Growth and Market Signal Watch,50,Apartment,Phoenix / Arizona,Core Multifamily News; Site / Parcel Source Expansion,Other,refinancing; JV / partnership; operational technology / AI adoption,3,94,90.3,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,Low,99,Map potential GP / JV relationship and monitor partnership activity
2026-07-23,20260723-000239-c5fb5c4a,Camden Property Trust,Tier 2 / Strategic Watch,75,Apartment,Phoenix / Arizona,Site / Parcel Source Expansion,Other,acquisition; disposition / exit; operational technology / AI adoption,1,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,98,Track capital deployment and pricing signals
