run_date,run_id,signal_quality_id,canonical_project_id,canonical_project_name,market,submarket,gp_or_developer,residential_sector,source_quality_score,multi_source_confirmation_score,specificity_score,lifecycle_consistency_score,persistence_score,overall_signal_quality_score,signal_quality_label,institutional_confidence_label,false_positive_risk,signal_decay_risk,supporting_source_count,recurring_observation_count,lifecycle_consistency_flag,multi_source_confirmation_flag,recommended_signal_action,evidence_summary,confidence_reason
2026-07-23,20260723-000239-c5fb5c4a,SQ-20260723-003,PRJ-20260723-0038,Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,Unknown,Atlanta,CIM Group,Mixed-Use Residential,95,100,85,95,100,95,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,5,9,Consistent,Confirmed,Immediate strategic review,"5 source file(s), 9 observation(s), latest stage Construction Ready, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-07-23,20260723-000239-c5fb5c4a,SQ-20260723-009,PRJ-20260723-0079,JV / Partnership - Los Angeles / California - CIM Group and Hulic Joint Venture Acquire West Hollywood Multifamily Apartment Property,California,Los Angeles,CIM Group,Apartment,95,100,85,95,100,95,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,6,10,Consistent,Confirmed,Immediate strategic review,"6 source file(s), 10 observation(s), latest stage Delivery / Opening, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-07-23,20260723-000239-c5fb5c4a,SQ-20260723-008,PRJ-20260723-0059,"JV / Partnership - Dallas / Texas - JLL Arranges Construction Debt, Joint Venture Equity for Dallas Mixed-Use Project",Unknown,Dallas,JLL,Apartment,95,100,95,75,100,93,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,5,10,Consistent,Confirmed,Immediate strategic review,"5 source file(s), 10 observation(s), latest stage Delivery / Opening, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-07-23,20260723-000239-c5fb5c4a,SQ-20260723-001,PRJ-20260723-0083,Refinancing - Los Angeles / California - Walker & Dunlop Arranges $28.9M Refi nance Loan for Multifamily Affordable Housing Communi...,California,Los Angeles,Walker & Dunlop,Affordable Housing,95,100,95,75,100,93,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,6,6,Consistent,Confirmed,Immediate strategic review,"6 source file(s), 6 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-07-23,20260723-000239-c5fb5c4a,SQ-20260723-024,PRJ-20260723-0163,Construction Financing - Miami / Florida - S3 Originates $111M Construction Loan for Edgewater Rental Community,Unknown,South Florida,JLL,Mixed-Use Residential,95,92,95,95,81,92,Institutional Grade,Strong Institutional Signal,Very Low,Stable,4,4,Consistent,Confirmed,Immediate strategic review,"4 source file(s), 4 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100",multi-source confirmation; some recurrence; specific project / sponsor / location clues
2026-07-23,20260723-000239-c5fb5c4a,SQ-20260723-006,PRJ-20260723-0044,"Acquisition - California - Bascom Buys 183-Unit Orange County, Calif., Complex for $53M",California,California,Bascom Group,Apartment,95,100,95,60,100,91,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,9,15,Needs Review,Confirmed,Immediate strategic review,"9 source file(s), 15 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-07-23,20260723-000239-c5fb5c4a,SQ-20260723-004,PRJ-20260723-0045,Acquisition - California - Original Developer Trades Castro Valley Multifamily Duo,California,California,Berkadia,Apartment,95,100,95,60,100,91,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,9,11,Needs Review,Confirmed,Immediate strategic review,"9 source file(s), 11 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-07-23,20260723-000239-c5fb5c4a,SQ-20260723-012,PRJ-20260723-0051,Disposition / Exit - California - Marcus & Millichap Closes NorCal Seniors Housing Sale,California,California,Marcus & Millichap,Senior Housing,95,100,95,60,100,91,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,9,13,Needs Review,Confirmed,Immediate strategic review,"9 source file(s), 13 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-07-23,20260723-000239-c5fb5c4a,SQ-20260723-015,PRJ-20260723-0160,Disposition / Exit - Seattle - JLL Closes Sale of 158-Unit Luxury Multifamily in Lake Oswego,Seattle,Seattle,JLL,Apartment,95,100,85,75,100,91,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,8,10,Consistent,Confirmed,Immediate strategic review,"8 source file(s), 10 observation(s), latest stage Delivery / Opening, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-07-23,20260723-000239-c5fb5c4a,SQ-20260723-005,PRJ-20260723-0050,JV / Partnership - California - Mixed-use building rises at 450 The Promenade N. in Downtown Long Beach,California,California,JPI,Affordable Housing,95,100,95,60,100,91,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,8,9,Needs Review,Confirmed,Immediate strategic review,"8 source file(s), 9 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
