run_date,run_id,run_timestamp,residential_sector,article_count,high_priority_count,market_signal_count,deal_signal_count,average_relevance_score,dominant_market_focus,dominant_strategic_angle,dominant_gp_or_developer,sector_risk_or_opportunity,woomi_sector_relevance,recommended_sector_action
2026-07-23,20260723-000239-c5fb5c4a,2026-07-23 00:02:39,Apartment,41,32,13,30,86.4,Other / Unknown,Developer Strategy,PCCP,Core rental housing underwriting and pipeline signal,Core Strategy Sector,Keep in weekly developer strategy review
2026-07-23,20260723-000239-c5fb5c4a,2026-07-23 00:02:39,Affordable Housing,8,6,4,7,90.8,Los Angeles / California,Developer Strategy,JPI,Affordability and subsidy program monitoring signal,Strategic Expansion Sector,Add to sector watchlist
2026-07-23,20260723-000239-c5fb5c4a,2026-07-23 00:02:39,Multifamily,17,2,3,10,65.3,Other / Unknown,Developer Strategy,PCCP,Core rental housing underwriting and pipeline signal,Core Strategy Sector,Keep in weekly developer strategy review
2026-07-23,20260723-000239-c5fb5c4a,2026-07-23 00:02:39,Office-to-Residential Conversion,2,2,2,2,100.0,Santa Monica / California,Developer Strategy,Kennedy Wilson,"Adaptive reuse, entitlement, and construction feasibility signal",Strategic Expansion Sector,"Track conversion feasibility, policy support, and construction cost assumptions"
2026-07-23,20260723-000239-c5fb5c4a,2026-07-23 00:02:39,Student Housing,2,2,1,1,100.0,Los Angeles / California,Developer Strategy,None detected,Campus-adjacent demand and partnership signal,Strategic Expansion Sector,Monitor university-market demand and partnership signals
2026-07-23,20260723-000239-c5fb5c4a,2026-07-23 00:02:39,BTR / Single-Family Rental,1,1,1,1,100.0,Dallas / Texas,Financing Risk,None detected,Potential expansion or product diversification signal,Strategic Expansion Sector,"Monitor BTR / SFR operators, capital flows, and target markets"
2026-07-23,20260723-000239-c5fb5c4a,2026-07-23 00:02:39,Workforce Housing,1,1,1,1,100.0,Other / Unknown,Financing Risk,None detected,Affordability and subsidy program monitoring signal,Strategic Expansion Sector,Add to sector watchlist
2026-07-23,20260723-000239-c5fb5c4a,2026-07-23 00:02:39,Mixed-Use Residential,8,6,5,8,95.1,Los Angeles / California,Developer Strategy,JLL,Mixed-use development and placemaking signal,Monitoring Sector,Add to sector watchlist
2026-07-23,20260723-000239-c5fb5c4a,2026-07-23 00:02:39,Senior Housing,1,1,1,1,88.0,California,Rent Growth / Demand,Marcus & Millichap,Demographic demand and operating capability signal,Monitoring Sector,Monitor senior housing demand and operating model signals
2026-07-23,20260723-000239-c5fb5c4a,2026-07-23 00:02:39,General Residential,2,0,2,2,54.0,National,Institutional Flow,JLL,General residential market monitoring,Monitoring Sector,Add to sector watchlist
2026-07-23,20260723-000239-c5fb5c4a,2026-07-23 00:02:39,Manufactured Housing,0,0,0,0,0,None detected,None detected,None detected,Lower-cost housing and alternative residential platform signal,Monitoring Sector,Add to sector watchlist
