run_date,run_id,la_asset_watch_id,asset_or_project_name,address_or_location_clue,la_submarket,gp_or_developer,residential_sector,entitlement_status,construction_status,asset_strategy_signal,site_control_signal,execution_stage,la_asset_opportunity_score,la_asset_risk_score,woomi_site_relevance,potential_woomi_strategy_angle,recommended_local_follow_up,source_article_title,url,confidence_level
2026-07-23,20260723-000239-c5fb5c4a,LAA-20260723-001,Refinancing - Los Angeles / California - Walker & Dunlop Arranges $28.9M Refi nance Loan for Multifamily Affordable Housing Communi...,Los Angeles,Los Angeles,Walker & Dunlop,Affordable Housing,Unknown,Unknown,Refinancing / Recapitalization,Existing asset refinance,Unknown,100,49,High relevance to Woomi site strategy,Review acquisition comparables,"Track lender, maturity, owner, and recapitalization path",Walker & Dunlop Arranges $28.9M Refi nance Loan for Multifamily Affordable Housing Community in Los Angeles,https://yieldpro.com/2026/07/mills-manor/,Medium
2026-07-23,20260723-000239-c5fb5c4a,LAA-20260723-011,"Construction Financing - Miami / Florida - Fort Lauderdale Developer Inks Financing for Condos, Apartments, Retail",South Florida,Los Angeles,IPA,Apartment,Unknown,Unknown,General Asset Signal,Unknown site control,Unknown,100,46,High relevance to Woomi site strategy,Track local sponsor activity,Monitor asset for repeated local confirmation,"Fort Lauderdale Developer Inks Financing for Condos, Apartments, Retail",https://www.connectcre.com/stories/fort-lauderdale-developer-inks-financing-for-condos-apartments-retail/,Medium
2026-07-23,20260723-000239-c5fb5c4a,LAA-20260723-019,Mixed-use project planned at 1134 N. La Brea Ave. in West Hollywood,1134 N. La Brea Ave,Los Angeles,,Mixed-Use Residential,Under planning review,Unknown,Entitlement Play,Land / parcel referenced,Entitlement / Planning,100,36,High relevance to Woomi site strategy,Track site control precedent,"Track entitlement docket, density bonus use, and affordability requirement",Mixed-use project planned at 1134 N. La Brea Ave. in West Hollywood,https://la.urbanize.city/post/mixed-use-project-planned-1134-n-la-brea-ave-west-hollywood,Medium
2026-07-23,20260723-000239-c5fb5c4a,LAA-20260723-002,Office-to-Residential Conversion - Santa Monica / California - Kennedy Wilson plans 133 apartments at 700 Colorado Ave. in Santa Monica,700 Colorado Ave,Los Angeles,Kennedy Wilson,Office-to-Residential Conversion,Unknown,Unknown,Office-to-Residential Conversion,Unknown site control,Unknown,100,36,High relevance to Woomi site strategy,Track local sponsor activity,Monitor asset for repeated local confirmation,Kennedy Wilson plans 133 apartments at 700 Colorado Ave. in Santa Monica,https://la.urbanize.city/post/kennedy-wilson-plans-133-apartments-700-colorado-ave-santa-monica,High
2026-07-23,20260723-000239-c5fb5c4a,LAA-20260723-012,Entitlement / Permitting - Los Angeles / California - Mixed-use project planned at 1134 N. La Brea Ave. in West Hollywood,1134 N. La Brea Ave,Los Angeles,Unknown,Mixed-Use Residential,Unknown,Unknown,Entitlement Play,Project under entitlement,Unknown,100,34,High relevance to Woomi site strategy,Monitor entitlement path,"Track entitlement docket, density bonus use, and affordability requirement",Mixed-use project planned at 1134 N. La Brea Ave. in West Hollywood,https://la.urbanize.city/post/mixed-use-project-planned-1134-n-la-brea-ave-west-hollywood,High
2026-07-23,20260723-000239-c5fb5c4a,LAA-20260723-013,Entitlement / Permitting - Los Angeles / California - New plan for housing approved at 4741 Libbit Ave. in Encino,4741 Libbit Ave,Los Angeles,Unknown,Apartment,Unknown,Unknown,Entitlement Play,Project under entitlement,Unknown,100,34,High relevance to Woomi site strategy,Monitor entitlement path,"Track entitlement docket, density bonus use, and affordability requirement",New plan for housing approved at 4741 Libbit Ave. in Encino,https://la.urbanize.city/post/new-plan-housing-approved-4741-libbit-ave-encino,High
2026-07-23,20260723-000239-c5fb5c4a,LAA-20260723-003,Acquisition - California - Original Developer Trades Castro Valley Multifamily Duo,California,Los Angeles,Berkadia,Apartment,Unknown,Unknown,General Asset Signal,Existing asset sale,Unknown,100,32,High relevance to Woomi site strategy,Track local sponsor activity,"Review parcel clue, entitlement path, sponsor, and comparable sites",Original Developer Trades Castro Valley Multifamily Duo,https://www.connectcre.com/stories/original-developer-trades-castro-valley-multifamily-duo/,High
2026-07-23,20260723-000239-c5fb5c4a,LAA-20260723-004,JV / Partnership - California - Mixed-use building rises at 450 The Promenade N. in Downtown Long Beach,California,Los Angeles,JPI,Affordable Housing,Unknown,Unknown,General Asset Signal,Unknown site control,Unknown,100,32,High relevance to Woomi site strategy,Track local sponsor activity,"Review parcel clue, entitlement path, sponsor, and comparable sites",Mixed-use building rises at 450 The Promenade N. in Downtown Long Beach,https://la.urbanize.city/post/mixed-use-building-rises-450-promenade-n-downtown-long-beach,High
2026-07-23,20260723-000239-c5fb5c4a,LAA-20260723-007,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,California,Los Angeles,Bascom Group,Apartment,Unknown,Unknown,General Asset Signal,Existing asset sale,Unknown,100,30,High relevance to Woomi site strategy,Track local sponsor activity,"Review parcel clue, entitlement path, sponsor, and comparable sites",Bascom Acquires Buena Park Apartments as Value-Add Deal,https://www.connectcre.com/stories/bascom-acquires-buena-park-apartments-as-value-add-deal/,Medium
2026-07-23,20260723-000239-c5fb5c4a,LAA-20260723-008,"Acquisition - California - Bascom Buys 183-Unit Orange County, Calif., Complex for $53M",Orange County,Los Angeles,Bascom Group,Apartment,Unknown,Unknown,General Asset Signal,Existing asset sale,Unknown,100,30,High relevance to Woomi site strategy,Track local sponsor activity,"Review parcel clue, entitlement path, sponsor, and comparable sites","Bascom Buys 183-Unit Orange County, Calif., Complex for $53M",https://commercialobserver.com/2026/07/bascom-orange-county-california-housing-multifamily-newcastle/,Medium
2026-07-23,20260723-000239-c5fb5c4a,LAA-20260723-006,Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,Atlanta,Los Angeles,CIM Group,Mixed-Use Residential,Unknown,Unknown,Development Start,Unknown site control,Unknown,100,26,High relevance to Woomi site strategy,Track local sponsor activity,Monitor asset for repeated local confirmation,Financing Secured for Centennial Yards Mixed-Use Project,https://www.connectcre.com/stories/financing-secured-for-centennial-yards-mixed-use-project/,High
2026-07-23,20260723-000239-c5fb5c4a,LAA-20260723-014,Disposition / Exit - Atlanta / Georgia - Multifamily Affordable Housing Apartments Walton Lakes and The Legacy at Walton Lakes trad...,Atlanta,Los Angeles,JLL,Affordable Housing,Unknown,Completed / opened,Affordable / Density Bonus Strategy,Existing asset sale,Delivered / Lease-Up,100,18,High relevance to Woomi site strategy,Benchmark density bonus use,"Track entitlement docket, density bonus use, and affordability requirement",Multifamily Affordable Housing Apartments Walton Lakes and The Legacy at Walton Lakes trades in Atlanta Georgia,https://yieldpro.com/2026/07/walton-lakes-portfolio/,Medium
2026-07-23,20260723-000239-c5fb5c4a,LAA-20260723-005,General Project Signal - Dallas / Texas - Dallas Apartment Builder Inks $78.7M Refi,Dallas,Los Angeles,JLL,Apartment,Unknown,Completed / opened,Lease-Up / Delivery,Unknown site control,Delivered / Lease-Up,100,18,High relevance to Woomi site strategy,Track local sponsor activity,Monitor asset for repeated local confirmation,Dallas Apartment Builder Inks $78.7M Refi,https://www.connectcre.com/stories/dallas-apartment-builder-inks-78-7m-refi/,Medium
2026-07-23,20260723-000239-c5fb5c4a,LAA-20260723-009,JV / Partnership - Los Angeles / California - CIM Group and Hulic Joint Venture Acquire West Hollywood Multifamily Apartment Property,Santa Monica,Los Angeles,CIM Group,Apartment,Unknown,Completed / opened,Lease-Up / Delivery,Unknown site control,Delivered / Lease-Up,100,17,High relevance to Woomi site strategy,Track local sponsor activity,Monitor asset for repeated local confirmation,CIM Group and Hulic Joint Venture Acquire West Hollywood Multifamily Apartment Property,https://yieldpro.com/2026/07/domain-weho/,Medium
2026-07-23,20260723-000239-c5fb5c4a,LAA-20260723-010,"JV / Partnership - Los Angeles / California - CIM Group, Hulic Acquire West Hollywood Apartment Property",Los Angeles,Los Angeles,CIM Group,Apartment,Unknown,Completed / opened,Lease-Up / Delivery,Unknown site control,Delivered / Lease-Up,100,17,High relevance to Woomi site strategy,Track local sponsor activity,Monitor asset for repeated local confirmation,"CIM Group, Hulic Acquire West Hollywood Apartment Property",https://www.connectcre.com/stories/cim-group-hulic-acquire-west-hollywood-apartment-property/,Medium
2026-07-23,20260723-000239-c5fb5c4a,LAA-20260723-022,General Project Signal - Los Angeles / California - Developer nabs financing for affordable housing at 14th & Wilshire in Santa Monica,Santa Monica,Los Angeles,Unknown,Affordable Housing,Unknown,Unknown,Affordable / Density Bonus Strategy,Unknown site control,Unknown,98,34,High relevance to Woomi site strategy,Benchmark density bonus use,"Track entitlement docket, density bonus use, and affordability requirement",Developer nabs financing for affordable housing at 14th & Wilshire in Santa Monica,https://la.urbanize.city/post/developer-nabs-financing-affordable-housing-14th-wilshire-santa-monica,Medium
2026-07-23,20260723-000239-c5fb5c4a,LAA-20260723-025,Entitlement / Permitting - California - Meeting Today to Discuss 161 Rancho Drive in San Jose,161 Rancho Drive,Los Angeles,Unknown,Apartment,Unknown,Unknown,Entitlement Play,Project under entitlement,Unknown,96,37,High relevance to Woomi site strategy,Monitor entitlement path,"Review parcel clue, entitlement path, sponsor, and comparable sites",Meeting Today to Discuss 161 Rancho Drive in San Jose,https://sfyimby.com/2026/07/meeting-today-to-discuss-161-rancho-drive-in-san-jose.html,Medium
2026-07-23,20260723-000239-c5fb5c4a,LAA-20260723-015,Disposition / Exit - Seattle - JLL Closes Sale of 158-Unit Luxury Multifamily in Lake Oswego,Seattle,Los Angeles,JLL,Apartment,Unknown,Completed / opened,Lease-Up / Delivery,Existing asset sale,Delivered / Lease-Up,96,18,High relevance to Woomi site strategy,Track local sponsor activity,Monitor asset for repeated local confirmation,JLL Closes Sale of 158-Unit Luxury Multifamily in Lake Oswego,https://www.connectcre.com/stories/jll-closes-sale-of-158-unit-luxury-multifamily-in-lake-oswego/,Medium
2026-07-23,20260723-000239-c5fb5c4a,LAA-20260723-016,Disposition / Exit - California - Marcus & Millichap Closes NorCal Seniors Housing Sale,California,Los Angeles,Marcus & Millichap,Senior Housing,Unknown,Unknown,General Asset Signal,Existing asset sale,Unknown,94,30,High relevance to Woomi site strategy,Track local sponsor activity,"Review parcel clue, entitlement path, sponsor, and comparable sites",Marcus & Millichap Closes NorCal Seniors Housing Sale,https://www.connectcre.com/stories/marcus-millichap-closes-norcal-seniors-housing-sale/,Medium
2026-07-23,20260723-000239-c5fb5c4a,LAA-20260723-017,"JV / Partnership - Dallas / Texas - JLL Arranges Construction Debt, Joint Venture Equity for Dallas Mixed-Use Project",Dallas,Los Angeles,JLL,Mixed-Use Residential,Unknown,Unknown,General Asset Signal,Unknown site control,Unknown,94,25,High relevance to Woomi site strategy,Track local sponsor activity,Monitor asset for repeated local confirmation,"JLL Arranges Construction Debt, Joint Venture Equity for Dallas Mixed-Use Project",https://rebusinessonline.com/jll-arranges-construction-debt-joint-venture-equity-for-dallas-mixed-use-project/,Medium
2026-07-23,20260723-000239-c5fb5c4a,LAA-20260723-027,"Entitlement / Permitting - Other / Unknown - Signal Hill plans new zoning rules for ""oil patch"" district",Unknown,Los Angeles,Unknown,Multifamily,Zoning / rezoning signal,Unknown,Entitlement Play,Project under entitlement,Entitlement / Planning,93,40,High relevance to Woomi site strategy,Monitor entitlement path,"Track entitlement docket, density bonus use, and affordability requirement","Signal Hill plans new zoning rules for ""oil patch"" district",https://la.urbanize.city/post/signal-hill-plans-new-zoning-rules-oil-patch-district,Low
2026-07-23,20260723-000239-c5fb5c4a,LAA-20260723-030,General Project Signal - Dallas / Texas - Oldham Goodwin Eyeing $71M Fort Worth Affordable Housing Project,Dallas,Los Angeles,Unknown,Affordable Housing,Unknown,Unknown,Affordable / Density Bonus Strategy,Unknown site control,Unknown,92,31,High relevance to Woomi site strategy,Benchmark density bonus use,"Track entitlement docket, density bonus use, and affordability requirement",Oldham Goodwin Eyeing $71M Fort Worth Affordable Housing Project,https://www.connectcre.com/stories/oldham-goodwin-eyeing-71m-fort-worth-affordable-housing-project/,Low
