run_date,run_id,run_timestamp,residential_sector,article_count,high_priority_count,market_signal_count,deal_signal_count,average_relevance_score,dominant_market_focus,dominant_strategic_angle,dominant_gp_or_developer,sector_risk_or_opportunity,woomi_sector_relevance,recommended_sector_action
2026-07-17,20260717-000048-21c14333,2026-07-17 00:00:48,Apartment,39,27,18,29,86.2,Other / Unknown,Developer Strategy,Capital Square,Core rental housing underwriting and pipeline signal,Core Strategy Sector,Keep in weekly developer strategy review
2026-07-17,20260717-000048-21c14333,2026-07-17 00:00:48,Affordable Housing,12,9,4,9,87.2,Los Angeles / California,Developer Strategy,None detected,Affordability and subsidy program monitoring signal,Strategic Expansion Sector,Add to sector watchlist
2026-07-17,20260717-000048-21c14333,2026-07-17 00:00:48,Multifamily,20,7,5,12,67.9,Other / Unknown,Financing Risk,Marcus & Millichap,Core rental housing underwriting and pipeline signal,Core Strategy Sector,Keep in weekly developer strategy review
2026-07-17,20260717-000048-21c14333,2026-07-17 00:00:48,Student Housing,2,2,2,2,97.5,Other / Unknown,Rent Growth / Demand,GID,Campus-adjacent demand and partnership signal,Strategic Expansion Sector,Monitor university-market demand and partnership signals
2026-07-17,20260717-000048-21c14333,2026-07-17 00:00:48,BTR / Single-Family Rental,2,1,1,2,77.0,Other / Unknown,Developer Strategy,Greystar,Potential expansion or product diversification signal,Strategic Expansion Sector,"Monitor BTR / SFR operators, capital flows, and target markets"
2026-07-17,20260717-000048-21c14333,2026-07-17 00:00:48,Mixed-Use Residential,5,4,3,5,97.2,Miami / Florida,Developer Strategy,CIM Group,Mixed-use development and placemaking signal,Monitoring Sector,Add to sector watchlist
2026-07-17,20260717-000048-21c14333,2026-07-17 00:00:48,Senior Housing,3,3,2,3,89.0,Los Angeles / California,Developer Strategy,Berkadia,Demographic demand and operating capability signal,Monitoring Sector,Monitor senior housing demand and operating model signals
2026-07-17,20260717-000048-21c14333,2026-07-17 00:00:48,General Residential,1,0,1,1,50.0,Miami / Florida,Supply Pressure,None detected,General residential market monitoring,Monitoring Sector,Add to sector watchlist
2026-07-17,20260717-000048-21c14333,2026-07-17 00:00:48,Manufactured Housing,0,0,0,0,0,None detected,None detected,None detected,Lower-cost housing and alternative residential platform signal,Monitoring Sector,Add to sector watchlist
2026-07-17,20260717-000048-21c14333,2026-07-17 00:00:48,Office-to-Residential Conversion,0,0,0,0,0,None detected,None detected,None detected,"Adaptive reuse, entitlement, and construction feasibility signal",Monitoring Sector,"Track conversion feasibility, policy support, and construction cost assumptions"
2026-07-17,20260717-000048-21c14333,2026-07-17 00:00:48,Workforce Housing,0,0,0,0,0,None detected,None detected,None detected,Affordability and subsidy program monitoring signal,Monitoring Sector,Add to sector watchlist
