run_date,run_id,run_timestamp,market,residential_sector,market_article_count,high_priority_count,market_signal_count,average_relevance_score,dominant_strategic_angle,dominant_market_signal,regional_risk_or_opportunity,woomi_market_relevance,recommended_market_action
2026-07-17,20260717-235445-f66ebfd6,2026-07-17 23:54:45,California,Apartment,17,15,9,88.8,Developer Strategy,Deal Size Signal,Institutional capital pricing signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-07-17,20260717-235445-f66ebfd6,2026-07-17 23:54:45,Los Angeles,Apartment,15,14,10,93.2,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-07-17,20260717-235445-f66ebfd6,2026-07-17 23:54:45,National / Other,Multifamily,36,20,9,74.3,Developer Strategy,Supply / Starts Signal,Supply pressure / lease-up risk,General Monitoring,Monitor supply pipeline and concessions
2026-07-17,20260717-235445-f66ebfd6,2026-07-17 23:54:45,Texas,Apartment,9,9,4,89.3,Financing Risk,Rent Growth Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-07-17,20260717-235445-f66ebfd6,2026-07-17 23:54:45,Florida,Apartment,11,9,4,81.6,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-07-17,20260717-235445-f66ebfd6,2026-07-17 23:54:45,Southeast,Apartment,8,6,4,87.1,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-07-17,20260717-235445-f66ebfd6,2026-07-17 23:54:45,New York,Apartment,8,6,4,84.9,Developer Strategy,Supply / Starts Signal,Supply pressure / lease-up risk,General Monitoring,Monitor supply pipeline and concessions
2026-07-17,20260717-235445-f66ebfd6,2026-07-17 23:54:45,Austin,Apartment,4,4,2,92.5,Institutional Flow,Rent Growth Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-07-17,20260717-235445-f66ebfd6,2026-07-17 23:54:45,Dallas,Mixed-Use Residential,4,4,0,85.2,Financing Risk,None detected,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-07-17,20260717-235445-f66ebfd6,2026-07-17 23:54:45,Arizona,Apartment,3,3,2,96.3,Institutional Flow,Rent Growth Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-07-17,20260717-235445-f66ebfd6,2026-07-17 23:54:45,Phoenix,Apartment,3,3,2,96.3,Institutional Flow,Rent Growth Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-07-17,20260717-235445-f66ebfd6,2026-07-17 23:54:45,Sun Belt,Apartment,1,1,0,85.0,Developer Strategy,None detected,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-07-17,20260717-235445-f66ebfd6,2026-07-17 23:54:45,Seattle,General Residential,0,0,0,0,None detected,None detected,General market monitoring,Low Priority,Monitor only
