run_date,run_id,card_id,card_type,card_title,card_priority,card_score,market,residential_sector,gp_or_developer,summary,why_it_matters,recommended_action,source_report,source_url_if_available
2026-07-17,20260717-235445-f66ebfd6,CARD-20260717-020,LA Asset Watch,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,Critical,100,Los Angeles,Apartment,Bascom Group,Track local sponsor activity,LA / Southern California project-level watch item.,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md,https://www.connectcre.com/stories/bascom-acquires-buena-park-apartments-as-value-add-deal/
2026-07-17,20260717-235445-f66ebfd6,CARD-20260717-035,Capital Flow,Alliance Residential,Critical,100,Alliance Residential,Apartment,Alliance Residential,Fading,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-07-17,20260717-235445-f66ebfd6,CARD-20260717-036,Capital Flow,Arizona,Critical,100,Arizona,Apartment,Arizona,Fading,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-07-17,20260717-235445-f66ebfd6,CARD-20260717-037,Capital Flow,Atlanta / Georgia,Critical,100,Atlanta / Georgia,Apartment,Atlanta / Georgia,Stable,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-07-17,20260717-235445-f66ebfd6,CARD-20260717-016,LA Asset Watch,"Construction Financing - Miami / Florida - Fort Lauderdale Developer Inks Financing for Condos, Apartments, Retail",Critical,100,Los Angeles,Apartment,IPA,Track local sponsor activity,LA / Southern California project-level watch item.,Monitor asset for repeated local confirmation,la_asset_watch_report.md,https://www.connectcre.com/stories/fort-lauderdale-developer-inks-financing-for-condos-apartments-retail/
2026-07-17,20260717-235445-f66ebfd6,CARD-20260717-019,LA Asset Watch,Disposition / Exit - California - Garden-Style Apartments Go for $78M in North County San Diego,Critical,100,Los Angeles,Apartment,CBRE,Track local sponsor activity,LA / Southern California project-level watch item.,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md,https://www.connectcre.com/stories/garden-style-apartments-go-for-78m-in-north-county-san-diego/
2026-07-17,20260717-235445-f66ebfd6,CARD-20260717-018,LA Asset Watch,Entitlement / Permitting - Los Angeles / California - Affordable housing underway at 1035 S. Crenshaw Blvd.,Critical,100,Los Angeles,Affordable Housing,Unknown,Benchmark density bonus use,LA / Southern California project-level watch item.,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md,https://la.urbanize.city/post/affordable-housing-underway-1035-s-crenshaw-blvd
2026-07-17,20260717-235445-f66ebfd6,CARD-20260717-017,LA Asset Watch,Refinancing - Austin / Texas - Flournoy Properties Lands $46.5M Refi on Leander Rental Asset,Critical,100,Los Angeles,Apartment,Bridge Investment Group,Track site control precedent,LA / Southern California project-level watch item.,"Track lender, maturity, owner, and recapitalization path",la_asset_watch_report.md,https://www.connectcre.com/stories/flournoy-properties-lands-46-5m-refi-on-leander-rental-asset/
2026-07-17,20260717-235445-f66ebfd6,CARD-20260717-001,Signal Quality,Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,Critical,95,Unknown,Mixed-Use Residential,CIM Group,"5 source file(s), 9 observation(s), latest stage Construction Ready, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-07-17,20260717-235445-f66ebfd6,CARD-20260717-002,Signal Quality,Refinancing - Austin / Texas - Walker & Dunlop Arranges $46.5M Refinance Loan for Austin-Area Multifamily Rental Communit...,Critical,93,Unknown,Apartment,Bridge Investment Group,"5 source file(s), 9 observation(s), latest stage Delivery / Opening, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-07-17,20260717-235445-f66ebfd6,CARD-20260717-003,Signal Quality,Construction Financing - Miami / Florida - S3 Originates $111M Construction Loan for Edgewater Rental Community,Critical,92,Unknown,Mixed-Use Residential,JLL,"4 source file(s), 4 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-07-17,20260717-235445-f66ebfd6,CARD-20260717-004,Signal Quality,"Acquisition - Miami / Florida - Avalon Bay Planning Apartments, Retail in South Miami",Critical,91,Unknown,Mixed-Use Residential,AvalonBay,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-07-17,20260717-235445-f66ebfd6,CARD-20260717-005,Signal Quality,Disposition / Exit - California - Garden-Style Apartments Go for $78M in North County San Diego,Critical,91,California,Apartment,CBRE,"9 source file(s), 14 observation(s), latest stage Unknown Stage, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-07-17,20260717-235445-f66ebfd6,CARD-20260717-006,Opportunity,LA / California Entitlement Opportunity,Critical,91,California,Apartment,CBRE,"LA / California Entitlement Opportunity may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,opportunity_radar_report.md,https://www.connectcre.com/stories/garden-style-apartments-go-for-78m-in-north-county-san-diego/
2026-07-17,20260717-235445-f66ebfd6,CARD-20260717-007,Opportunity,Refinancing Gap,Critical,89,Austin / Texas,Apartment,Bridge Investment Group,"Refinancing Gap may create a pricing, capital, partnership, or pipeline opening in Austin / Texas.","Track potential rescue capital, debt recapitalization, or capital partner opening",Add to executive opportunity review,opportunity_radar_report.md,https://www.connectcre.com/stories/flournoy-properties-lands-46-5m-refi-on-leander-rental-asset/
2026-07-17,20260717-235445-f66ebfd6,CARD-20260717-008,Opportunity,Acquisition Opportunity,Critical,88,California,Apartment,Bascom Group,"Acquisition Opportunity may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,opportunity_radar_report.md,https://www.connectcre.com/stories/bascom-acquires-buena-park-apartments-as-value-add-deal/
