run_date,run_id,run_timestamp,deal_fingerprint_id,duplicate_cluster_id,fingerprint_confidence,canonical_project_name,canonical_deal_name,canonical_event_name,deal_type,market,residential_sector,canonical_gp_or_developer,canonical_lender_or_debt_provider,unit_count,dollar_amount,loan_amount,source_count,article_count,duplicate_count,sources,article_titles,markets_detected,highest_deal_signal_score
2026-07-17,20260717-000048-21c14333,2026-07-17 00:00:48,DFP-DB5E52C77E,DCL-20260717-003,90,"Acquisition - Miami / Florida - Avalon Bay Planning Apartments, Retail in South Miami","Acquisition - Acquisition - Miami / Florida - Avalon Bay Planning Apartments, Retail in South Miami",Acquisition - AvalonBay - Sun Belt,Acquisition,Miami / Florida,Mixed-Use Residential,AvalonBay,cushman,,$22 m; $22 million; $22,,1,1,1,Connect CRE South Florida,"Avalon Bay Planning Apartments, Retail in South Miami",Miami / Florida,85
2026-07-17,20260717-000048-21c14333,2026-07-17 00:00:48,DFP-C07AC2838D,DCL-20260717-004,90,"Acquisition - Colorado - LTC Acquires Two Seniors Housing Communities in Colorado, New Mexico for $73M","Acquisition - Acquisition - Colorado - LTC Acquires Two Seniors Housing Communities in Colorado, New Mexico for $73M",Acquisition - Berkadia - Colorado,Acquisition,Colorado,Senior Housing,Berkadia,Berkadia,,$73M; $73M; $73 million,$73M,1,1,1,REBusiness Online,"LTC Acquires Two Seniors Housing Communities in Colorado, New Mexico for $73M",Colorado,85
2026-07-17,20260717-000048-21c14333,2026-07-17 00:00:48,DFP-0429255F69,DCL-20260717-005,90,Construction Financing - Miami / Florida - S3 Originates $111M Construction Loan for Edgewater Rental Community,Construction Financing - Construction Financing - Miami / Florida - S3 Originates $111M Construction Loan for Edgewater Rental Community,Construction Financing - JLL - JLL - Sun Belt,Construction Financing,Miami / Florida,Mixed-Use Residential,JLL,JLL,,$111M; $111M; $111 million,$111M,1,1,1,Connect CRE South Florida,S3 Originates $111M Construction Loan for Edgewater Rental Community,Miami / Florida,85
2026-07-17,20260717-000048-21c14333,2026-07-17 00:00:48,DFP-BB7B16FB5F,DCL-20260717-002,90,Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,Development Start - Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,Development Start - CIM Group - Los Angeles,Development Start,Atlanta / Georgia,Mixed-Use Residential,CIM Group,Unknown,280 apartments,$5 billion,$5 billion,1,1,1,Connect CRE Atlanta,Financing Secured for Centennial Yards Mixed-Use Project,Atlanta / Georgia,87
2026-07-17,20260717-000048-21c14333,2026-07-17 00:00:48,DFP-7703E675CF,DCL-20260717-001,90,Disposition / Exit - California - Garden-Style Apartments Go for $78M in North County San Diego,Disposition / Exit - Disposition / Exit - California - Garden-Style Apartments Go for $78M in North County San Diego,Disposition / Exit - CBRE - California,Disposition / Exit,California,Apartment,CBRE,CBRE,,$78M; $78M; $77.5,$78m,1,1,1,Connect CRE California,Garden-Style Apartments Go for $78M in North County San Diego,California,89
2026-07-17,20260717-000048-21c14333,2026-07-17 00:00:48,DFP-C9B4CA0348,DCL-20260717-007,90,General Project Signal - Texas - 525 apartments start to rise at 22107 S. Vermont Ave. in West Carson,General Project Signal - General Project Signal - Texas - 525 apartments start to rise at 22107 S. Vermont Ave. in West Carson,General Project Signal - JPI - Texas,General Project Signal,Texas,Apartment,JPI,Unknown,525 apartments,$1.8; $40 million,,1,1,1,Urbanize LA,525 apartments start to rise at 22107 S. Vermont Ave. in West Carson,Texas,77
2026-07-17,20260717-000048-21c14333,2026-07-17 00:00:48,DFP-F4AA91D5E4,DCL-20260717-008,90,Refinancing - Riverside / California - PCCP Provides $61M to Refinance 287-Unit DC Apartment Community,Refinancing - Refinancing - Riverside / California - PCCP Provides $61M to Refinance 287-Unit DC Apartment Community,Refinancing - Kennedy Wilson - pgim - California,Refinancing,Riverside / California,Apartment,Kennedy Wilson,pgim,,$61M; $61M; $61.3 million,$61M,1,1,1,Connect CRE Apartments,PCCP Provides $61M to Refinance 287-Unit DC Apartment Community,Riverside / California,77
2026-07-17,20260717-000048-21c14333,2026-07-17 00:00:48,DFP-6776EE5E57,DCL-20260717-006,80,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,Acquisition - Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,Acquisition - Bascom Group - California,Acquisition,California,Apartment,Bascom Group,Unknown,,$53; $290; $53,$53,1,1,1,Connect CRE Apartments,Bascom Acquires Buena Park Apartments as Value-Add Deal,California,82
2026-07-17,20260717-000048-21c14333,2026-07-17 00:00:48,DFP-5CB3406417,DCL-20260717-010,80,Acquisition - Phoenix / Arizona - 320-Unit Gilbert Apartment Community Trades to Camden,Acquisition - Acquisition - Phoenix / Arizona - 320-Unit Gilbert Apartment Community Trades to Camden,Acquisition - Camden Property Trust - Sun Belt,Acquisition,Phoenix / Arizona,Apartment,Camden Property Trust,CBRE,,,,1,1,1,Connect CRE Phoenix,320-Unit Gilbert Apartment Community Trades to Camden,Phoenix / Arizona,75
2026-07-17,20260717-000048-21c14333,2026-07-17 00:00:48,DFP-A1725E9536,DCL-20260717-015,80,Acquisition - Virginia - Capital Square Sells 2000 West Creek Apartments in Richmond for $115M,Acquisition - Acquisition - Virginia - Capital Square Sells 2000 West Creek Apartments in Richmond for $115M,Acquisition - Capital Square - Virginia,Acquisition,Virginia,Apartment,Capital Square,Unknown,,$115M; $115M; $115 million,,1,1,1,REBusiness Online,Capital Square Sells 2000 West Creek Apartments in Richmond for $115M,Virginia,71
