run_date,run_id,entitlement_signal_id,market,city_or_submarket,residential_sector,gp_or_developer,project_or_deal_name,entitlement_signal_type,entitlement_stage,approval_body,regulatory_theme,affordability_component,density_or_zoning_signal,ceqa_or_environmental_signal,timing_reference,entitlement_risk_score,entitlement_opportunity_score,woomi_developer_relevance,recommended_follow_up,source_article_title,source,url,confidence_level
2026-09-05,20260905-003852-b6fabbb8,ENT-20260905-002,Los Angeles / California,Los Angeles,General Residential,Unknown,Metro scores $150M in federal funding for Vermont BRT Line,CEQA / Environmental Review,Under Review,Unknown,CEQA risk,No,No clear density / zoning signal,Yes,No explicit timing reference,65,20,Relevant to US residential developer capability,"Monitor CEQA timeline, appeals, and environmental review milestones",Metro scores $150M in federal funding for Vermont BRT Line,Urbanize LA,https://la.urbanize.city/post/metro-scores-150m-federal-funding-vermont-brt-line,Low
2026-09-05,20260905-003852-b6fabbb8,ENT-20260905-004,Los Angeles / California,Los Angeles,Affordable Housing,Unknown,Entitlement / Permitting - Los Angeles / California - L.A. County approves up to $20M for affordable housing in Claremont,Entitlement Approval,Approved / Entitled,Unknown,General regulatory watch,Yes,No clear density / zoning signal,No,No explicit timing reference,30,55,General entitlement monitoring,Track construction-ready pipeline and comparable sponsor execution,L.A. County approves up to $20M for affordable housing in Claremont,Urbanize LA,https://la.urbanize.city/post/la-county-approves-20m-affordable-housing-claremont,Low
2026-09-05,20260905-003852-b6fabbb8,ENT-20260905-003,Washington DC,"Washington, D.C.",Office-to-Residential Conversion,Brookfield,Office-to-Residential Conversion - Washington DC - Pennsylvania Avenue Office Sells For Repositioning: The D.C. Deal Sheet,Office-to-Residential Conversion,Unknown Stage,Unknown,Office conversion policy,No,No clear density / zoning signal,No,No explicit timing reference,28,47,General entitlement monitoring,"Review office conversion feasibility, policy support, and local sponsor activity",Pennsylvania Avenue Office Sells For Repositioning: The D.C. Deal Sheet,Bisnow,https://www.bisnow.com/news/washington-dc/deal-sheet/pennsylvania-ave-office-sells-for-repositioning-the-dc-deal-sheet,Low
2026-09-05,20260905-003852-b6fabbb8,ENT-20260905-005,California,California,Affordable Housing,Unknown,Entitlement / Permitting - California - Rendering vs. Reality: Apartments at 1408 W. Jefferson Blvd. in Exposition Park,Entitlement Approval,Unknown Stage,Unknown,General regulatory watch,No,No clear density / zoning signal,No,No explicit timing reference,28,45,General entitlement monitoring,"Track local planning filings, approval body, sponsor, and entitlement precedent",Rendering vs. Reality: Apartments at 1408 W. Jefferson Blvd. in Exposition Park,Urbanize LA,https://la.urbanize.city/post/rendering-vs-reality-apartments-1408-w-jefferson-blvd-exposition-park,Low
2026-09-05,20260905-003852-b6fabbb8,ENT-20260905-011,Los Angeles / California,Los Angeles,General Residential,Unknown,Entitlement / Permitting - Los Angeles / California - Port of L.A. invest $4 million in Battleship Iowa Museum expansion,Entitlement Approval,Approved / Entitled,Unknown,General regulatory watch,No,No clear density / zoning signal,No,No explicit timing reference,20,45,General entitlement monitoring,Track construction-ready pipeline and comparable sponsor execution,Port of L.A. invest $4 million in Battleship Iowa Museum expansion,Urbanize LA,https://la.urbanize.city/post/port-la-invest-4-million-battleship-iowa-museum-expansion,Low
2026-09-05,20260905-003852-b6fabbb8,ENT-20260905-001,New York City / New York,Los Angeles,Affordable Housing,,Developer Ailanthus Files Plans to Build 400 Apartments at 424 Hoyt Street in Gowanus,Zoning / Rezoning,Early Planning,Unknown,Zoning reform,Yes,zoning; rezoning,No,2026,45,30,General entitlement monitoring,Monitor entitlement status for repeated confirmation,Developer Ailanthus Files Plans to Build 400 Apartments at 424 Hoyt Street in Gowanus,Commercial Observer,https://commercialobserver.com/2026/09/ailanthus-400-apartments-424-hoyt-street-gowanus/,Low
2026-09-05,20260905-003852-b6fabbb8,ENT-20260905-010,Atlanta / Georgia,Atlanta,Apartment,Unknown,Office-to-Residential Conversion - Atlanta / Georgia - JLB Pursuing Buckhead Office-to-Apartments Conversion,Office-to-Residential Conversion,Unknown Stage,Unknown,Office conversion policy,No,No clear density / zoning signal,No,No explicit timing reference,28,42,General entitlement monitoring,"Review office conversion feasibility, policy support, and local sponsor activity",JLB Pursuing Buckhead Office-to-Apartments Conversion,Connect CRE Atlanta,https://www.connectcre.com/stories/jlb-pursuing-buckhead-office-to-apartments-conversion/,Low
2026-09-05,20260905-003852-b6fabbb8,ENT-20260905-009,Los Angeles / California,Los Angeles / California,Affordable Housing,Unknown,Entitlement / Permitting - Los Angeles / California - Affordable housing under construction at 14243 Sylvan St. in Van Nuys,Entitlement Approval,Unknown Stage,Unknown,General regulatory watch,Yes,No clear density / zoning signal,No,No explicit timing reference,38,30,Low relevance,Track construction-ready pipeline and comparable sponsor execution,Affordable housing under construction at 14243 Sylvan St. in Van Nuys,Urbanize LA,https://la.urbanize.city/post/affordable-housing-under-construction-14243-sylvan-st-van-nuys,Low
2026-09-05,20260905-003852-b6fabbb8,ENT-20260905-006,Washington DC,Washington Dc,Student Housing,Unknown,"Office-to-Residential Conversion - Washington DC - Downtown D.C. Office Conversion Secures $176M Loan, New Majority Partner",Office-to-Residential Conversion,Unknown Stage,Unknown,Office conversion policy,No,No clear density / zoning signal,No,No explicit timing reference,28,32,Low relevance,"Review office conversion feasibility, policy support, and local sponsor activity","Downtown D.C. Office Conversion Secures $176M Loan, New Majority Partner",Commercial Observer,https://commercialobserver.com/2026/09/downtown-dc-office-conversion-1990-k-street-nw-stonebridge-bernstein-criterion/,Low
2026-09-05,20260905-003852-b6fabbb8,ENT-20260905-007,Los Angeles / California,Los Angeles / California,Affordable Housing,Unknown,Entitlement / Permitting - Los Angeles / California - Construction begins for mixed-use project at 11905 Wilshire Blvd. in Brentwood,Entitlement Approval,Unknown Stage,Unknown,General regulatory watch,No,No clear density / zoning signal,No,No explicit timing reference,28,30,Low relevance,Track construction-ready pipeline and comparable sponsor execution,Construction begins for mixed-use project at 11905 Wilshire Blvd. in Brentwood,Urbanize LA,https://la.urbanize.city/post/construction-begins-mixed-use-project-11905-wilshire-blvd-brentwood,Low
