run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,source_entity,canonical_source_entity,source_entity_type,target_entity,canonical_target_entity,target_entity_type,relationship_type,market,deal_type,evidence_article_title,url,relationship_strength_score,entity_resolution_confidence,canonical_relationship_event_count,relationship_repeat_strength,confirmed_multi_source_relationship,woomi_strategic_relevance,recommended_follow_up
2026-09-05,20260905-003852-b6fabbb8,PRJ-20260905-0052,JV / Partnership - California - Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,100,Fannie Mae,Fannie Mae,Developer / GP,fannie mae,Fannie Mae,Lender / Debt Provider,JV / Partnership,California,JV / Partnership,Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,https://www.connectcre.com/stories/newmark-arranges-fannie-mae-loan-on-san-clemente-active-adult/,100,75,1,100,No,High relevance to Woomi partnership strategy,Review potential JV relevance
2026-09-05,20260905-003852-b6fabbb8,PRJ-20260905-0053,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,100,Freddie Mac,Freddie Mac,Developer / GP,freddie mac,Freddie Mac,Lender / Debt Provider,Financing Relationship,California,Acquisition,Tishman Speyer Acquires 376-Unit Anaheim Rental Community,https://www.connectcre.com/stories/tishman-speyer-acquires-376-unit-anaheim-rental-community/,100,75,1,100,No,Relevant to LA / California strategy,Track GP relationship history
2026-09-05,20260905-003852-b6fabbb8,PRJ-20260905-0054,Construction Financing - California - CEDARst Snags $80M Construction Loan for San Diego Apartments,100,JLL,JLL,Developer / GP,jll,JLL,Lender / Debt Provider,Financing Relationship,California,Construction Financing,CEDARst Snags $80M Construction Loan for San Diego Apartments,https://www.connectcre.com/stories/cedarst-snags-80m-construction-loan-for-san-diego-apartments/,100,75,1,100,No,Relevant to LA / California strategy,Track GP relationship history
2026-09-05,20260905-003852-b6fabbb8,PRJ-20260905-0063,Refinancing - Dallas / Texas - JLL Arranges $78.7M Loan for Refinancing of East Dallas Apartment Community,100,JLL,JLL,Developer / GP,jll,JLL,Lender / Debt Provider,Financing Relationship,Dallas / Texas,Refinancing,JLL Arranges $78.7M Loan for Refinancing of East Dallas Apartment Community,https://rebusinessonline.com/jll-arranges-78-7m-loan-for-refinancing-of-east-dallas-apartment-community/,98,75,1,98,No,Relevant to capital markets monitoring,Track GP relationship history
2026-09-05,20260905-003852-b6fabbb8,PRJ-20260905-0054,Construction Financing - California - CEDARst Snags $80M Construction Loan for San Diego Apartments,100,JLL,JLL,Developer / GP,California,California,Market / Region,Financing Relationship,California,Construction Financing,CEDARst Snags $80M Construction Loan for San Diego Apartments,https://www.connectcre.com/stories/cedarst-snags-80m-construction-loan-for-san-diego-apartments/,97,100,1,97,No,Relevant to LA / California strategy,Track GP relationship history
2026-09-05,20260905-003852-b6fabbb8,PRJ-20260905-0054,Construction Financing - California - CEDARst Snags $80M Construction Loan for San Diego Apartments,100,JLL,JLL,Developer / GP,Construction Financing - California - CEDARst Snags $80M Construction Loan for San Diego Apartments,California,Project / Deal,Financing Relationship,California,Construction Financing,CEDARst Snags $80M Construction Loan for San Diego Apartments,https://www.connectcre.com/stories/cedarst-snags-80m-construction-loan-for-san-diego-apartments/,97,60,1,97,No,Relevant to LA / California strategy,Track GP relationship history
2026-09-05,20260905-003852-b6fabbb8,PRJ-20260905-0132,"Acquisition - Phoenix / Arizona - Evergreen Building Mesa Apartments, Retail",100,Brookfield,Brookfield,Developer / GP,brookfield,Brookfield,Institutional Capital,Acquisition / Buyer,Phoenix / Arizona,Acquisition,"Evergreen Building Mesa Apartments, Retail",https://www.connectcre.com/stories/evergreen-building-mesa-apartments-retail/,96,75,1,96,No,General market intelligence,Track GP relationship history
2026-09-05,20260905-003852-b6fabbb8,PRJ-20260905-0032,Acquisition - Atlanta / Georgia - Camden Pays $88.6M for Nashville Apartment Highrise,100,Greystar,Greystar,Developer / GP,camden,camden,Institutional Capital,Acquisition / Buyer,Atlanta / Georgia,Acquisition,Camden Pays $88.6M for Nashville Apartment Highrise,https://www.connectcre.com/stories/camden-pays-88-6m-for-nashville-apartment-highrise/,96,40,1,96,No,General market intelligence,Track GP relationship history
2026-09-05,20260905-003852-b6fabbb8,PRJ-20260905-0052,JV / Partnership - California - Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,100,Fannie Mae,Fannie Mae,Developer / GP,California,California,Market / Region,JV / Partnership,California,JV / Partnership,Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,https://www.connectcre.com/stories/newmark-arranges-fannie-mae-loan-on-san-clemente-active-adult/,95,100,1,95,No,High relevance to Woomi partnership strategy,Review potential JV relevance
2026-09-05,20260905-003852-b6fabbb8,PRJ-20260905-0052,JV / Partnership - California - Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,100,Fannie Mae,Fannie Mae,Developer / GP,JV / Partnership - California - Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,Fannie Mae,Project / Deal,JV / Partnership,California,JV / Partnership,Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,https://www.connectcre.com/stories/newmark-arranges-fannie-mae-loan-on-san-clemente-active-adult/,95,60,1,95,No,High relevance to Woomi partnership strategy,Review potential JV relevance
