run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,opportunity_id,deal_fingerprint_id,duplicate_cluster_id,opportunity_type,market,residential_sector,gp_or_developer,lender_or_capital_provider,related_project_or_deal,source_article_title,source,url,opportunity_score,opportunity_uniqueness_score,event_materiality_score,repeat_coverage_score,institutional_confirmation_score,opportunity_priority_label,evidence_signals,why_it_matters,potential_woomi_angle,recommended_next_action,confidence_level
2026-09-05,20260905-003852-b6fabbb8,PRJ-20260905-0054,Construction Financing - California - CEDARst Snags $80M Construction Loan for San Diego Apartments,100,OPP-20260905-002,DFP-19F73F0EC9,DCL-20260905-002,Construction Financing Gap,California,Apartment,JLL,JLL,Construction Financing - California - CEDARst Snags $80M Construction Loan for San Diego Apartments,CEDARst Snags $80M Construction Loan for San Diego Apartments,Connect CRE California,https://www.connectcre.com/stories/cedarst-snags-80m-construction-loan-for-san-diego-apartments/,96,100,96,25,100,Immediate Opportunity Watch,Construction Financing; construction loan,"Construction Financing Gap may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,Medium
2026-09-05,20260905-003852-b6fabbb8,PRJ-20260905-0063,Refinancing - Dallas / Texas - JLL Arranges $78.7M Loan for Refinancing of East Dallas Apartment Community,100,OPP-20260905-001,DFP-CDF4A740E3,DCL-20260905-001,Refinancing Gap,Dallas / Texas,Apartment,JLL,JLL,Refinancing - Dallas / Texas - JLL Arranges $78.7M Loan for Refinancing of East Dallas Apartment Community,JLL Arranges $78.7M Loan for Refinancing of East Dallas Apartment Community,REBusiness Online,https://rebusinessonline.com/jll-arranges-78-7m-loan-for-refinancing-of-east-dallas-apartment-community/,94,100,97,25,100,Immediate Opportunity Watch,Refinancing; refinancing,"Refinancing Gap may create a pricing, capital, partnership, or pipeline opening in Dallas / Texas.","Track potential rescue capital, debt recapitalization, or capital partner opening",Add to executive opportunity review,Medium
2026-09-05,20260905-003852-b6fabbb8,PRJ-20260905-0052,JV / Partnership - California - Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,100,OPP-20260905-003,DFP-B273300EB5,DCL-20260905-003,JV / Partnership Gap,California,Apartment,Fannie Mae,Fannie Mae,JV / Partnership - California - Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,Connect CRE Orange County,https://www.connectcre.com/stories/newmark-arranges-fannie-mae-loan-on-san-clemente-active-adult/,92,100,94,25,99,Immediate Opportunity Watch,JV / Partnership; jv; partnership,"JV / Partnership Gap may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,High
2026-09-05,20260905-003852-b6fabbb8,PRJ-20260905-0053,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,100,OPP-20260905-004,DFP-7BF2FDE2D0,DCL-20260905-004,Acquisition Opportunity,California,Apartment,Freddie Mac,Freddie Mac,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,Tishman Speyer Acquires 376-Unit Anaheim Rental Community,Connect CRE Orange County,https://www.connectcre.com/stories/tishman-speyer-acquires-376-unit-anaheim-rental-community/,91,100,93,25,98,Immediate Opportunity Watch,Acquisition; acquisition,"Acquisition Opportunity may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,Medium
2026-09-05,20260905-003852-b6fabbb8,PRJ-20260905-0049,Disposition / Exit - California - Apartment cap rates inched up to 5.6% in July: MSCI,100,OPP-20260905-005,DFP-F29A4EC01B,DCL-20260905-005,LA / California Entitlement Opportunity,California,Apartment,Camden Property Trust,camden,Disposition / Exit - California - Apartment cap rates inched up to 5.6% in July: MSCI,Apartment cap rates inched up to 5.6% in July: MSCI,Multifamily Dive,https://www.multifamilydive.com/news/apartment-cap-rates-multifamily-sales/829320/,91,100,93,25,98,Immediate Opportunity Watch,Disposition / Exit,"LA / California Entitlement Opportunity may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,Low
2026-09-05,20260905-003852-b6fabbb8,PRJ-20260905-0106,"JV / Partnership - National - Partnership Underway on Seniors Housing Project in East Brunswick, New Jersey",100,OPP-20260905-008,DFP-C20DA06360,DCL-20260905-008,JV / Partnership Gap,National,Student Housing,JLL,JLL,"JV / Partnership - National - Partnership Underway on Seniors Housing Project in East Brunswick, New Jersey","Partnership Underway on Seniors Housing Project in East Brunswick, New Jersey",REBusiness Online,https://rebusinessonline.com/partnership-underway-on-seniors-housing-project-in-east-brunswick-new-jersey/,87,100,90,25,100,Immediate Opportunity Watch,JV / Partnership; jv; partnership,"JV / Partnership Gap may create a pricing, capital, partnership, or pipeline opening in National.",Map possible GP partnership or capability-building relationship,Add to executive opportunity review,High
2026-09-05,20260905-003852-b6fabbb8,PRJ-20260905-0032,Acquisition - Atlanta / Georgia - Camden Pays $88.6M for Nashville Apartment Highrise,100,OPP-20260905-006,DFP-84E8614964,DCL-20260905-006,Acquisition Opportunity,Atlanta / Georgia,Apartment,Greystar,camden,Acquisition - Atlanta / Georgia - Camden Pays $88.6M for Nashville Apartment Highrise,Camden Pays $88.6M for Nashville Apartment Highrise,Connect CRE Apartments,https://www.connectcre.com/stories/camden-pays-88-6m-for-nashville-apartment-highrise/,85,100,91,25,99,Immediate Opportunity Watch,Acquisition; acquisition,"Acquisition Opportunity may create a pricing, capital, partnership, or pipeline opening in Atlanta / Georgia.","Use as a possible acquisition, pricing, or distressed basis benchmark",Add to executive opportunity review,Medium
2026-09-05,20260905-003852-b6fabbb8,PRJ-20260905-0132,"Acquisition - Phoenix / Arizona - Evergreen Building Mesa Apartments, Retail",100,OPP-20260905-007,DFP-0CE58C85A9,DCL-20260905-007,Acquisition Opportunity,Phoenix / Arizona,Mixed-Use Residential,Brookfield,Brookfield,"Acquisition - Phoenix / Arizona - Evergreen Building Mesa Apartments, Retail","Evergreen Building Mesa Apartments, Retail",Connect CRE Phoenix,https://www.connectcre.com/stories/evergreen-building-mesa-apartments-retail/,85,100,91,25,99,Immediate Opportunity Watch,Acquisition; acquisition,"Acquisition Opportunity may create a pricing, capital, partnership, or pipeline opening in Phoenix / Arizona.","Use as a possible acquisition, pricing, or distressed basis benchmark",Add to executive opportunity review,Medium
2026-09-05,20260905-003852-b6fabbb8,PRJ-20260905-0079,Refinancing - Los Angeles / California - Related Secures $65M Refi for Office Property in L.A.’s South Bay,100,OPP-20260905-015,DFP-D959592981,DCL-20260905-015,Refinancing Gap,Los Angeles / California,General Residential,Related Companies,Related Companies,Refinancing - Los Angeles / California - Related Secures $65M Refi for Office Property in L.A.’s South Bay,Related Secures $65M Refi for Office Property in L.A.’s South Bay,Commercial Observer,https://commercialobserver.com/2026/09/related-refi-office-south-bay-la/,85,100,84,25,94,Immediate Opportunity Watch,Refinancing; refinancing,"Refinancing Gap may create a pricing, capital, partnership, or pipeline opening in Los Angeles / California.","Track potential rescue capital, debt recapitalization, or capital partner opening",Add to executive opportunity review,Medium
2026-09-05,20260905-003852-b6fabbb8,PRJ-20260905-0117,Disposition / Exit - New York - CBRE Announces $64.3M Sale of 51 South Apartments in White Plains New York,100,OPP-20260905-011,DFP-A7A61161B1,DCL-20260905-011,GP Capability Partnership Opportunity,New York,Apartment,CBRE,CBRE,Disposition / Exit - New York - CBRE Announces $64.3M Sale of 51 South Apartments in White Plains New York,CBRE Announces $64.3M Sale of 51 South Apartments in White Plains New York,Yield PRO,https://yieldpro.com/2026/09/51-south-apartments/,83,100,89,25,90,Immediate Opportunity Watch,Disposition / Exit,"GP Capability Partnership Opportunity may create a pricing, capital, partnership, or pipeline opening in New York.",Map possible GP partnership or capability-building relationship,Add to executive opportunity review,Low
