run_date,run_id,card_id,card_type,card_title,card_priority,card_score,market,residential_sector,gp_or_developer,summary,why_it_matters,recommended_action,source_report,source_url_if_available
2026-09-05,20260905-003852-b6fabbb8,CARD-20260905-035,Capital Flow,Acquires 280-Unit Buckhead Apartment Community ParkProperty Capital,Critical,100,Acquires 280-Unit Buckhead Apartment Community ParkProperty Capital,Apartment,Acquires 280-Unit Buckhead Apartment Community ParkProperty Capital,Stable,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-09-05,20260905-003852-b6fabbb8,CARD-20260905-036,Capital Flow,Alliance Residential,Critical,100,Alliance Residential,Apartment,Alliance Residential,Fading,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-09-05,20260905-003852-b6fabbb8,CARD-20260905-037,Capital Flow,Arcus Real Estate Capital,Critical,100,Arcus Real Estate Capital,BTR / Single-Family Rental,Arcus Real Estate Capital,Fading,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-09-05,20260905-003852-b6fabbb8,CARD-20260905-016,LA Asset Watch,Construction Financing - California - CEDARst Snags $80M Construction Loan for San Diego Apartments,Critical,100,Los Angeles,Apartment,JLL,Review acquisition comparables,LA / Southern California project-level watch item.,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md,https://www.connectcre.com/stories/cedarst-snags-80m-construction-loan-for-san-diego-apartments/
2026-09-05,20260905-003852-b6fabbb8,CARD-20260905-019,LA Asset Watch,Developer Ailanthus Files Plans to Build 400 Apartments at 424 Hoyt Street in Gowanus,Critical,100,Los Angeles,Affordable Housing,Unknown,Track site control precedent,LA / Southern California project-level watch item.,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md,https://commercialobserver.com/2026/09/ailanthus-400-apartments-424-hoyt-street-gowanus/
2026-09-05,20260905-003852-b6fabbb8,CARD-20260905-018,LA Asset Watch,Entitlement / Permitting - California - Rendering vs. Reality: Apartments at 1408 W. Jefferson Blvd. in Exposition Park,Critical,100,Los Angeles,Affordable Housing,Unknown,Monitor entitlement path,LA / Southern California project-level watch item.,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md,https://la.urbanize.city/post/rendering-vs-reality-apartments-1408-w-jefferson-blvd-exposition-park
2026-09-05,20260905-003852-b6fabbb8,CARD-20260905-020,LA Asset Watch,Entitlement / Permitting - Los Angeles / California - Construction begins for mixed-use project at 11905 Wilshire Blvd. in Brentwood,Critical,100,Los Angeles,Affordable Housing,Unknown,Monitor entitlement path,LA / Southern California project-level watch item.,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md,https://la.urbanize.city/post/construction-begins-mixed-use-project-11905-wilshire-blvd-brentwood
2026-09-05,20260905-003852-b6fabbb8,CARD-20260905-017,LA Asset Watch,Refinancing - Dallas / Texas - JLL Arranges $78.7M Loan for Refinancing of East Dallas Apartment Community,Critical,100,Los Angeles,Apartment,JLL,Review acquisition comparables,LA / Southern California project-level watch item.,"Track lender, maturity, owner, and recapitalization path",la_asset_watch_report.md,https://rebusinessonline.com/jll-arranges-78-7m-loan-for-refinancing-of-east-dallas-apartment-community/
2026-09-05,20260905-003852-b6fabbb8,CARD-20260905-001,Signal Quality,Construction Financing - California - CEDARst Snags $80M Construction Loan for San Diego Apartments,Critical,97,California,Apartment,JLL,"10 source file(s), 12 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-09-05,20260905-003852-b6fabbb8,CARD-20260905-002,Signal Quality,Disposition / Exit - New York - CBRE Announces $64.3M Sale of 51 South Apartments in White Plains New York,Critical,97,New York,Apartment,CBRE,"8 source file(s), 10 observation(s), latest stage Delivery / Opening, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-09-05,20260905-003852-b6fabbb8,CARD-20260905-006,Opportunity,Construction Financing Gap,Critical,96,California,Apartment,JLL,"Construction Financing Gap may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,opportunity_radar_report.md,https://www.connectcre.com/stories/cedarst-snags-80m-construction-loan-for-san-diego-apartments/
2026-09-05,20260905-003852-b6fabbb8,CARD-20260905-003,Signal Quality,Refinancing - Florida - Newmark Facilitates $215.8M in Refinancing for Waypoint Residential Multifamily Portfolio...,Critical,95,Florida,Multifamily,Benefit Street Partners,"8 source file(s), 9 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-09-05,20260905-003852-b6fabbb8,CARD-20260905-004,Signal Quality,Disposition / Exit - Miami / Florida - Cortland Offloads 812 West Palm Beach Apartment Units for $208M,Critical,94,Unknown,Apartment,Fairfield Residential,"5 source file(s), 5 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-09-05,20260905-003852-b6fabbb8,CARD-20260905-007,Opportunity,Refinancing Gap,Critical,94,Dallas / Texas,Apartment,JLL,"Refinancing Gap may create a pricing, capital, partnership, or pipeline opening in Dallas / Texas.","Track potential rescue capital, debt recapitalization, or capital partner opening",Add to executive opportunity review,opportunity_radar_report.md,https://rebusinessonline.com/jll-arranges-78-7m-loan-for-refinancing-of-east-dallas-apartment-community/
2026-09-05,20260905-003852-b6fabbb8,CARD-20260905-005,Signal Quality,Refinancing - Dallas / Texas - JLL Arranges $78.7M Loan for Refinancing of East Dallas Apartment Community,Critical,93,Unknown,Apartment,JLL,"5 source file(s), 9 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-09-05,20260905-003852-b6fabbb8,CARD-20260905-008,Opportunity,JV / Partnership Gap,Critical,92,California,Apartment,Fannie Mae,"JV / Partnership Gap may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,opportunity_radar_report.md,https://www.connectcre.com/stories/newmark-arranges-fannie-mae-loan-on-san-clemente-active-adult/
2026-09-05,20260905-003852-b6fabbb8,CARD-20260905-009,Opportunity,Acquisition Opportunity,Critical,91,California,Apartment,Freddie Mac,"Acquisition Opportunity may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,opportunity_radar_report.md,https://www.connectcre.com/stories/tishman-speyer-acquires-376-unit-anaheim-rental-community/
2026-09-05,20260905-003852-b6fabbb8,CARD-20260905-010,Opportunity,LA / California Entitlement Opportunity,Critical,91,California,Apartment,Camden Property Trust,"LA / California Entitlement Opportunity may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,opportunity_radar_report.md,https://www.multifamilydive.com/news/apartment-cap-rates-multifamily-sales/829320/
2026-09-05,20260905-003852-b6fabbb8,CARD-20260905-026,Market Entry Window,California,Critical,88,California,90,Unknown,Active Watch Window,active opportunity radar signals; possible distress or recapitalization watch; capital-flow or institutional activity signal; core Woomi California / LA strategic relevance,Actively source opportunities,market_entry_window_report.md,
2026-09-05,20260905-003852-b6fabbb8,CARD-20260905-021,GP Watch,MBK,Critical,82,California,Apartment,MBK,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,gp_watchlist_report.md,
2026-09-05,20260905-003852-b6fabbb8,CARD-20260905-022,GP Watch,MBK Rental Living,Critical,82,California,Apartment,MBK Rental Living,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,gp_watchlist_report.md,
2026-09-05,20260905-003852-b6fabbb8,CARD-20260905-023,GP Watch,Tishman Speyer,Critical,81,California,Apartment,Tishman Speyer,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,gp_watchlist_report.md,
2026-09-05,20260905-003852-b6fabbb8,CARD-20260905-032,Lifecycle Watch,Disposition / Exit - New York - CBRE Announces $64.3M Sale of 51 South Apartments in White Plains New York,Critical,80,New York,Apartment,CBRE,Mature / Operating,Lifecycle transition affects timing and project execution confidence.,"Use as delivery, lease-up, and underwriting benchmark",lifecycle_transition_report.md,https://yieldpro.com/2026/09/51-south-apartments/
2026-09-05,20260905-003852-b6fabbb8,CARD-20260905-024,GP Watch,Fannie Mae,Critical,80,California,Apartment,Fannie Mae,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,gp_watchlist_report.md,
