run_date,run_id,watchlist_category,item_name,market,residential_sector,gp_or_developer,score,priority_label,status_or_stage,signal_quality_label,recommended_follow_up,source_report
2026-08-01,20260801-000342-52fdbcac,LA Assets,Disposition / Exit - Los Angeles / California - CBRE Completes Receivership Sale of Santa Monica Apartments,Los Angeles,Apartment,CBRE,100,High relevance to Woomi site strategy,Unknown,,Monitor asset for repeated local confirmation,la_asset_watch_report.md
2026-08-01,20260801-000342-52fdbcac,LA Assets,Refinancing - Riverside / California - Northmarq Arranges Freddie Mac Loan for Upland Apartments,Los Angeles,Apartment,Freddie Mac,100,High relevance to Woomi site strategy,Site Search / Early Signal,,"Track lender, maturity, owner, and recapitalization path",la_asset_watch_report.md
2026-08-01,20260801-000342-52fdbcac,LA Assets,102 apartments break ground at 1717 S. Beloit Ave. in Sawtelle,Los Angeles,Affordable Housing,Unknown,100,High relevance to Woomi site strategy,Entitlement / Planning,,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md
2026-08-01,20260801-000342-52fdbcac,LA Assets,Updated Permits Approved for 690 Concar Drive in San Mateo,Los Angeles,Apartment,Unknown,100,High relevance to Woomi site strategy,Entitlement / Planning,,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md
2026-08-01,20260801-000342-52fdbcac,LA Assets,Entitlement / Permitting - Los Angeles / California - 65 apartments underway at 1919 Wilcox Ave. in Hollywood,Los Angeles,Affordable Housing,Unknown,100,High relevance to Woomi site strategy,Unknown,,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md
2026-08-01,20260801-000342-52fdbcac,LA Assets,Entitlement / Permitting - Los Angeles / California - Affordable housing takes shape at 4706 Centinela Ave. in Del Rey,Los Angeles,Affordable Housing,Unknown,100,High relevance to Woomi site strategy,Unknown,,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md
2026-08-01,20260801-000342-52fdbcac,LA Assets,Entitlement / Permitting - Los Angeles / California - Developer pivots to affordable housing at 7715 Crenshaw Blvd. in Hyde Park,Los Angeles,Affordable Housing,Unknown,100,High relevance to Woomi site strategy,Unknown,,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md
2026-08-01,20260801-000342-52fdbcac,LA Assets,Entitlement / Permitting - Santa Monica / California - 102 apartments break ground at 1717 S. Beloit Ave. in Sawtelle,Los Angeles,Affordable Housing,Unknown,100,High relevance to Woomi site strategy,Unknown,,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md
2026-08-01,20260801-000342-52fdbcac,LA Assets,Development Start - Los Angeles / California - Draft EIR released for Metro-adjacent high-rise at 5350 Wilshire Blvd.,Los Angeles,Affordable Housing,CBRE,100,High relevance to Woomi site strategy,Unknown,,Monitor asset for repeated local confirmation,la_asset_watch_report.md
2026-08-01,20260801-000342-52fdbcac,LA Assets,General Project Signal - Southeast - Checking in on Alexan West End at 600 Broadway in Long Beach,Los Angeles,Apartment,Trammell Crow Residential,100,High relevance to Woomi site strategy,Unknown,,Monitor asset for repeated local confirmation,la_asset_watch_report.md
2026-08-01,20260801-000342-52fdbcac,Capital Flow,Alliance Residential,Other / Unknown,Apartment,Unknown,100,No Clear Stress,Fading,,Capital flow fading,capital_flow_report.md
2026-08-01,20260801-000342-52fdbcac,Capital Flow,Arizona,Other / Unknown,Apartment,Unknown,100,No Clear Stress,Fading,,Capital flow fading,capital_flow_report.md
2026-08-01,20260801-000342-52fdbcac,Capital Flow,Atlanta / Georgia,Other / Unknown,BTR / Single-Family Rental,Unknown,100,No Clear Stress,Fading,,Capital flow fading,capital_flow_report.md
2026-08-01,20260801-000342-52fdbcac,Capital Flow,Atlanta / Georgia,Other / Unknown,Affordable Housing,Unknown,100,No Clear Stress,Stable,,Stable capital pattern,capital_flow_report.md
2026-08-01,20260801-000342-52fdbcac,Capital Flow,Atlanta / Georgia,Other / Unknown,Apartment,Unknown,100,Refinancing Stress Watch,Stable,,Stable capital pattern,capital_flow_report.md
2026-08-01,20260801-000342-52fdbcac,Capital Flow,Atlanta / Georgia,Other / Unknown,Mixed-Use Residential,Unknown,100,No Clear Stress,Stable,,Stable capital pattern,capital_flow_report.md
2026-08-01,20260801-000342-52fdbcac,Capital Flow,Atlanta / Georgia,Other / Unknown,Student Housing,Unknown,100,Refinancing Stress Watch,Stable,,Stable capital pattern,capital_flow_report.md
2026-08-01,20260801-000342-52fdbcac,Capital Flow,Atlanta Student Housing Project Radnor Property Group,Other / Unknown,Student Housing,Unknown,100,No Clear Stress,Stable,,Stable capital pattern,capital_flow_report.md
2026-08-01,20260801-000342-52fdbcac,Capital Flow,Austin / Texas,Other / Unknown,Mixed-Use Residential,Unknown,100,No Clear Stress,Stable,,Stable capital pattern,capital_flow_report.md
2026-08-01,20260801-000342-52fdbcac,Capital Flow,Austin / Texas,Other / Unknown,Apartment,Unknown,100,Refinancing Stress Watch,Fading,,Capital flow fading,capital_flow_report.md
2026-08-01,20260801-000342-52fdbcac,High Confidence Signals,"Acquisition - California - USA Properties, Strand Financial Sell 293-Unit Talavera Multifamily Community in Folsom, C...",California,Apartment,CBRE,97,Priority Asset Watch,Distressed / Stalled,Strong Institutional Signal,Review immediately,high_confidence_watchlist_report.md
2026-08-01,20260801-000342-52fdbcac,High Confidence Signals,Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,Unknown,Mixed-Use Residential,CIM Group,94,Priority Asset Watch,Construction Ready,Strong Institutional Signal,Review immediately,high_confidence_watchlist_report.md
2026-08-01,20260801-000342-52fdbcac,Source Activation,Yield PRO,Other / Unknown,General Residential,Unknown,94,Production Source,Working,,Working,source_activation_report.md
2026-08-01,20260801-000342-52fdbcac,High Confidence Signals,Refinancing - Riverside / California - Northmarq Arranges Freddie Mac Loan for Upland Apartments,California,Apartment,Freddie Mac,93,Priority Asset Watch,Refinancing / Recapitalization,Strong Institutional Signal,Review immediately,high_confidence_watchlist_report.md
2026-08-01,20260801-000342-52fdbcac,Opportunities,Refinancing Gap,New York City / New York,Affordable Housing,CBRE,93,Immediate Opportunity Watch,Refinancing Gap,,Add to executive opportunity review,opportunity_radar_report.md
2026-08-01,20260801-000342-52fdbcac,Source Activation,Connect CRE Orange County,Other / Unknown,General Residential,Unknown,92,Production Source,Working,,Working,source_activation_report.md
2026-08-01,20260801-000342-52fdbcac,High Confidence Signals,Acquisition - Los Angeles / California - Van Nuys Apartments Trade for First Time Since Delivery,California,Apartment,Marcus & Millichap,91,Priority Asset Watch,Delivery / Opening,Strong Institutional Signal,Review immediately,high_confidence_watchlist_report.md
2026-08-01,20260801-000342-52fdbcac,High Confidence Signals,General Project Signal - Southeast - Checking in on Alexan West End at 600 Broadway in Long Beach,Southeast,Apartment,Trammell Crow Residential,91,Priority Asset Watch,Unknown Stage,Strong Institutional Signal,Review immediately,high_confidence_watchlist_report.md
2026-08-01,20260801-000342-52fdbcac,High Confidence Signals,Disposition / Exit - California - Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,California,Apartment,Marcus & Millichap,91,Priority Asset Watch,Unknown Stage,Strong Institutional Signal,Review immediately,high_confidence_watchlist_report.md
2026-08-01,20260801-000342-52fdbcac,High Confidence Signals,Disposition / Exit - Seattle - CBRE Arranges Sale of 134-Unit Issaquah Multifamily Complex for $55M,Seattle,Apartment,CBRE,90,Priority Asset Watch,Unknown Stage,Strong Institutional Signal,Review immediately,high_confidence_watchlist_report.md
2026-08-01,20260801-000342-52fdbcac,Opportunities,Acquisition Opportunity,California,Apartment,CBRE,90,Immediate Opportunity Watch,Acquisition Opportunity,,Add to executive opportunity review,opportunity_radar_report.md
2026-08-01,20260801-000342-52fdbcac,Source Activation,Commercial Observer,Other / Unknown,General Residential,Unknown,90,Production Source,Working,,Working,source_activation_report.md
2026-08-01,20260801-000342-52fdbcac,Source Activation,Connect CRE,Other / Unknown,General Residential,Unknown,90,Production Source,Working,,Working,source_activation_report.md
2026-08-01,20260801-000342-52fdbcac,High Confidence Signals,"General Project Signal - National - AvalonBay Communities, Equity Residential Merger Produces Vivmark Residential",Unknown,Apartment,AvalonBay,89,Strategic Asset Watch,Unknown Stage,Strong Institutional Signal,Review immediately,high_confidence_watchlist_report.md
2026-08-01,20260801-000342-52fdbcac,High Confidence Signals,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,California,Apartment,Bascom Group,89,Strategic Asset Watch,Unknown Stage,Strong Institutional Signal,Review immediately,high_confidence_watchlist_report.md
2026-08-01,20260801-000342-52fdbcac,High Confidence Signals,"Acquisition - Dallas / Texas - IPA Negotiates Sale of 306-Unit Apartment Community in Red Oak, Texas",Unknown,Apartment,IPA,88,Priority Asset Watch,Unknown Stage,Strong Institutional Signal,Review immediately,high_confidence_watchlist_report.md
2026-08-01,20260801-000342-52fdbcac,Opportunities,Acquisition Opportunity,California,Apartment,Bascom Group,88,Immediate Opportunity Watch,Acquisition Opportunity,,Add to executive opportunity review,opportunity_radar_report.md
2026-08-01,20260801-000342-52fdbcac,Opportunities,Refinancing Gap,Riverside / California,Apartment,Freddie Mac,88,Immediate Opportunity Watch,Refinancing Gap,,Add to executive opportunity review,opportunity_radar_report.md
2026-08-01,20260801-000342-52fdbcac,Opportunities,Affordable / Workforce Housing Opportunity,Los Angeles / California,Affordable Housing,CBRE,87,Immediate Opportunity Watch,Affordable / Workforce Housing Opportunity,,Add to executive opportunity review,opportunity_radar_report.md
2026-08-01,20260801-000342-52fdbcac,Opportunities,Distressed Seller / Sponsor Stress,Los Angeles / California,Apartment,CBRE,86,Immediate Opportunity Watch,Distressed Seller / Sponsor Stress,,Add to executive opportunity review,opportunity_radar_report.md
2026-08-01,20260801-000342-52fdbcac,Opportunities,GP Capability Partnership Opportunity,Seattle,Apartment,CBRE,86,Immediate Opportunity Watch,GP Capability Partnership Opportunity,,Add to executive opportunity review,opportunity_radar_report.md
2026-08-01,20260801-000342-52fdbcac,Opportunities,LA / California Entitlement Opportunity,California,Apartment,Marcus & Millichap,86,Immediate Opportunity Watch,LA / California Entitlement Opportunity,,Add to executive opportunity review,opportunity_radar_report.md
2026-08-01,20260801-000342-52fdbcac,Source Activation,REBusiness Online,Other / Unknown,General Residential,Unknown,86,Production Source,Working,,Working,source_activation_report.md
2026-08-01,20260801-000342-52fdbcac,Opportunities,GP Capability Partnership Opportunity,Atlanta / Georgia,Mixed-Use Residential,CIM Group,84,Immediate Opportunity Watch,GP Capability Partnership Opportunity,,Add to executive opportunity review,opportunity_radar_report.md
2026-08-01,20260801-000342-52fdbcac,Opportunities,Refinancing Gap,National,Apartment,MAA,84,Immediate Opportunity Watch,Refinancing Gap,,Add to executive opportunity review,opportunity_radar_report.md
2026-08-01,20260801-000342-52fdbcac,Source Activation,Connect CRE Atlanta,Other / Unknown,General Residential,Unknown,83,Production Source,Working,,Working,source_activation_report.md
2026-08-01,20260801-000342-52fdbcac,Source Activation,Connect CRE South Florida,Other / Unknown,General Residential,Unknown,83,Production Source,Working,,Working,source_activation_report.md
2026-08-01,20260801-000342-52fdbcac,Source Activation,Connect CRE California,Other / Unknown,General Residential,Unknown,78,High Value Source,Working,,Working,source_activation_report.md
2026-08-01,20260801-000342-52fdbcac,Lifecycle,Refinancing - Miami / Florida - Stewards Inks $79M Refi of Hollywood Rental Asset,Unknown,Apartment,Unknown,77,Relevant to construction timing,Delivery / Opening,,"Use as delivery, lease-up, and underwriting benchmark",lifecycle_transition_report.md
2026-08-01,20260801-000342-52fdbcac,Source Activation,Multifamily Dive,Other / Unknown,General Residential,Unknown,76,High Value Source,Working,,Working,source_activation_report.md
2026-08-01,20260801-000342-52fdbcac,Source Activation,Urbanize LA,Other / Unknown,General Residential,Unknown,76,High Value Source,Working,,Working,source_activation_report.md
2026-08-01,20260801-000342-52fdbcac,Lifecycle,Acquisition - Los Angeles / California - Van Nuys Apartments Trade for First Time Since Delivery,California,Apartment,Marcus & Millichap,75,Relevant to construction timing,Delivery / Opening,,"Use as delivery, lease-up, and underwriting benchmark",lifecycle_transition_report.md
2026-08-01,20260801-000342-52fdbcac,GP Watchlist,Nordic Partners Investments,Seattle,Apartment,Nordic Partners Investments,72,Tier 2 High Potential GP,Improving,,Track JV and capital partner activity,gp_watchlist_report.md
2026-08-01,20260801-000342-52fdbcac,Lifecycle,Development Start - Dallas / Texas - OHT Breaks Ground on 360-Unit Houston Rental Community,Unknown,Apartment,Unknown,72,Relevant to construction timing,Vertical Construction,,Monitor for another run to confirm lifecycle direction,lifecycle_transition_report.md
2026-08-01,20260801-000342-52fdbcac,GP Watchlist,CBRE,Los Angeles / California,Apartment,CBRE,71,Tier 2 High Potential GP,Accelerating,,Review LA / California development activity,gp_watchlist_report.md
