run_date,run_id,la_transition_watch_id,project_or_asset_name,la_submarket,gp_or_developer,residential_sector,previous_stage,current_stage,transition_type,progression_score,stall_risk_score,execution_momentum_label,la_entry_timing_signal,potential_woomi_site_strategy,recommended_local_follow_up,evidence_article_title,url,confidence_level
2026-08-01,20260801-000342-52fdbcac,LAT-20260801-001,Refinancing - Miami / Florida - Stewards Inks $79M Refi of Hollywood Rental Asset,Hollywood,Unknown,Apartment,Delivery / Opening,Delivery / Opening,Mature / Operating,77,28,Mature,Delivery / lease-up benchmark,Monitor only,"Use as delivery, lease-up, and underwriting benchmark",Stewards Inks $79M Refi of Hollywood Rental Asset,https://www.connectcre.com/stories/stewards-inks-79m-refi-of-hollywood-rental-asset/,High
2026-08-01,20260801-000342-52fdbcac,LAT-20260801-002,Acquisition - Los Angeles / California - Van Nuys Apartments Trade for First Time Since Delivery,Los Angeles,Marcus & Millichap,Apartment,No Previous Record,Delivery / Opening,Newly Detected Project,75,11,Unknown,Delivery / lease-up benchmark,Monitor only,"Use as delivery, lease-up, and underwriting benchmark",Van Nuys Apartments Trade for First Time Since Delivery,https://www.connectcre.com/stories/van-nuys-apartments-trade-for-first-time-since-delivery/,Medium
2026-08-01,20260801-000342-52fdbcac,LAT-20260801-003,Development Start - Dallas / Texas - OHT Breaks Ground on 360-Unit Houston Rental Community,Los Angeles,Unknown,Apartment,No Previous Record,Vertical Construction,Newly Detected Project,72,12,Unknown,Construction start watch,Monitor only,Monitor for another run to confirm lifecycle direction,OHT Breaks Ground on 360-Unit Houston Rental Community,https://www.connectcre.com/stories/oht-breaks-ground-on-360-unit-houston-rental-community/,Medium
2026-08-01,20260801-000342-52fdbcac,LAT-20260801-004,Van Nuys Apartments Trade for First Time Since Delivery,Los Angeles,Marcus & Millichap,Apartment,No Previous Record,Delivery / Opening,Newly Detected Project,67,11,Unknown,Delivery / lease-up benchmark,Monitor only,"Use as delivery, lease-up, and underwriting benchmark",Van Nuys Apartments Trade for First Time Since Delivery,https://www.connectcre.com/stories/van-nuys-apartments-trade-for-first-time-since-delivery/,Medium
2026-08-01,20260801-000342-52fdbcac,LAT-20260801-005,OHT Breaks Ground on 360-Unit Houston Rental Community,Los Angeles,,Apartment,No Previous Record,Vertical Construction,Newly Detected Project,65,11,Unknown,Construction start watch,Monitor only,Monitor for another run to confirm lifecycle direction,OHT Breaks Ground on 360-Unit Houston Rental Community,https://www.connectcre.com/stories/oht-breaks-ground-on-360-unit-houston-rental-community/,Medium
2026-08-01,20260801-000342-52fdbcac,LAT-20260801-006,Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,Los Angeles,CIM Group,Mixed-Use Residential,Construction Ready,Construction Ready,Same Stage Persistence,65,10,Stable,Construction start watch,Monitor permit-to-start conversion,Monitor for another run to confirm lifecycle direction,Financing Secured for Centennial Yards Mixed-Use Project,https://www.connectcre.com/stories/financing-secured-for-centennial-yards-mixed-use-project/,Medium
2026-08-01,20260801-000342-52fdbcac,LAT-20260801-007,Refinancing - Riverside / California - Northmarq Arranges Freddie Mac Loan for Upland Apartments,Los Angeles,Freddie Mac,Apartment,No Previous Record,Refinancing / Recapitalization,Newly Detected Project,60,29,Unknown,Refinancing / recap timing watch,Monitor refinancing or recap timing,"Track maturity, lender, recapitalization need, and potential JV angle",Northmarq Arranges Freddie Mac Loan for Upland Apartments,https://www.connectcre.com/stories/northmarq-arranged-freddie-mac-loan-for-upland-apartments/,Medium
2026-08-01,20260801-000342-52fdbcac,LAT-20260801-008,Disposition / Exit - Los Angeles / California - CBRE Completes Receivership Sale of Santa Monica Apartments,Los Angeles,CBRE,Apartment,Distressed / Stalled,Distressed / Stalled,Possible Stall,50,82,Stalled Risk,Stalled project opportunity watch,Review stalled project opportunity and sponsor constraints,"Check entitlement, financing, sponsor, and construction delay causes",CBRE Completes Receivership Sale of Santa Monica Apartments,https://www.connectcre.com/stories/cbre-completes-receivership-sale-of-santa-monica-apartments/,High
2026-08-01,20260801-000342-52fdbcac,LAT-20260801-009,CBRE Completes Receivership Sale of Santa Monica Apartments,Los Angeles,CBRE,Apartment,Distressed / Stalled,Distressed / Stalled,Possible Stall,50,81,Stalled Risk,Stalled project opportunity watch,Review stalled project opportunity and sponsor constraints,"Check entitlement, financing, sponsor, and construction delay causes",CBRE Completes Receivership Sale of Santa Monica Apartments,https://www.connectcre.com/stories/cbre-completes-receivership-sale-of-santa-monica-apartments/,High
2026-08-01,20260801-000342-52fdbcac,LAT-20260801-010,Development Start - Los Angeles / California - Draft EIR released for Metro-adjacent high-rise at 5350 Wilshire Blvd.,Los Angeles,CBRE,Affordable Housing,Environmental Review / CEQA,Environmental Review / CEQA,Same Stage Persistence,50,59,Stable,Early entitlement watch,Track entitlement path and local precedent,Monitor for another run to confirm lifecycle direction,Draft EIR released for Metro-adjacent high-rise at 5350 Wilshire Blvd.,https://la.urbanize.city/post/draft-eir-released-metro-adjacent-high-rise-5350-wilshire-blvd,Medium
