run_date,run_id,card_id,card_type,card_title,card_priority,card_score,market,residential_sector,gp_or_developer,summary,why_it_matters,recommended_action,source_report,source_url_if_available
2026-08-01,20260801-000342-52fdbcac,CARD-20260801-018,LA Asset Watch,102 apartments break ground at 1717 S. Beloit Ave. in Sawtelle,Critical,100,Los Angeles,Affordable Housing,Unknown,Track site control precedent,LA / Southern California project-level watch item.,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md,https://la.urbanize.city/post/102-apartments-break-ground-1717-s-beloit-ave-sawtelle
2026-08-01,20260801-000342-52fdbcac,CARD-20260801-035,Capital Flow,Alliance Residential,Critical,100,Alliance Residential,Apartment,Alliance Residential,Fading,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-08-01,20260801-000342-52fdbcac,CARD-20260801-036,Capital Flow,Arizona,Critical,100,Arizona,Apartment,Arizona,Fading,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-08-01,20260801-000342-52fdbcac,CARD-20260801-037,Capital Flow,Atlanta / Georgia,Critical,100,Atlanta / Georgia,BTR / Single-Family Rental,Atlanta / Georgia,Fading,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-08-01,20260801-000342-52fdbcac,CARD-20260801-016,LA Asset Watch,Disposition / Exit - Los Angeles / California - CBRE Completes Receivership Sale of Santa Monica Apartments,Critical,100,Los Angeles,Apartment,CBRE,Track local sponsor activity,LA / Southern California project-level watch item.,Monitor asset for repeated local confirmation,la_asset_watch_report.md,https://www.connectcre.com/stories/cbre-completes-receivership-sale-of-santa-monica-apartments/
2026-08-01,20260801-000342-52fdbcac,CARD-20260801-020,LA Asset Watch,Entitlement / Permitting - Los Angeles / California - 65 apartments underway at 1919 Wilcox Ave. in Hollywood,Critical,100,Los Angeles,Affordable Housing,Unknown,Monitor entitlement path,LA / Southern California project-level watch item.,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md,https://la.urbanize.city/post/65-apartments-underway-1919-wilcox-ave-hollywood
2026-08-01,20260801-000342-52fdbcac,CARD-20260801-017,LA Asset Watch,Refinancing - Riverside / California - Northmarq Arranges Freddie Mac Loan for Upland Apartments,Critical,100,Los Angeles,Apartment,Freddie Mac,Track site control precedent,LA / Southern California project-level watch item.,"Track lender, maturity, owner, and recapitalization path",la_asset_watch_report.md,https://www.connectcre.com/stories/northmarq-arranged-freddie-mac-loan-for-upland-apartments/
2026-08-01,20260801-000342-52fdbcac,CARD-20260801-019,LA Asset Watch,Updated Permits Approved for 690 Concar Drive in San Mateo,Critical,100,Los Angeles,Apartment,Unknown,Monitor entitlement path,LA / Southern California project-level watch item.,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md,https://sfyimby.com/2026/07/updated-permits-approved-for-690-concar-drive-in-san-mateo.html
2026-08-01,20260801-000342-52fdbcac,CARD-20260801-001,Signal Quality,"Acquisition - California - USA Properties, Strand Financial Sell 293-Unit Talavera Multifamily Community in Folsom, C...",Critical,97,California,Apartment,CBRE,"6 source file(s), 12 observation(s), latest stage Distressed / Stalled, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-08-01,20260801-000342-52fdbcac,CARD-20260801-002,Signal Quality,Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,Critical,94,Unknown,Mixed-Use Residential,CIM Group,"5 source file(s), 9 observation(s), latest stage Construction Ready, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-08-01,20260801-000342-52fdbcac,CARD-20260801-003,Signal Quality,Refinancing - Riverside / California - Northmarq Arranges Freddie Mac Loan for Upland Apartments,Critical,93,California,Apartment,Freddie Mac,"5 source file(s), 5 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-08-01,20260801-000342-52fdbcac,CARD-20260801-006,Opportunity,Refinancing Gap,Critical,93,New York City / New York,Affordable Housing,CBRE,"Refinancing Gap may create a pricing, capital, partnership, or pipeline opening in New York City / New York.","Track potential rescue capital, debt recapitalization, or capital partner opening",Add to executive opportunity review,opportunity_radar_report.md,https://rebusinessonline.com/cbre-arranges-30-7m-loan-for-refinancing-of-apartment-building-in-west-caldwell-new-jersey/
2026-08-01,20260801-000342-52fdbcac,CARD-20260801-004,Signal Quality,Acquisition - Los Angeles / California - Van Nuys Apartments Trade for First Time Since Delivery,Critical,91,California,Apartment,Marcus & Millichap,"6 source file(s), 7 observation(s), latest stage Delivery / Opening, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-08-01,20260801-000342-52fdbcac,CARD-20260801-005,Signal Quality,General Project Signal - Southeast - Checking in on Alexan West End at 600 Broadway in Long Beach,Critical,91,Southeast,Apartment,Trammell Crow Residential,"8 source file(s), 9 observation(s), latest stage Unknown Stage, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-08-01,20260801-000342-52fdbcac,CARD-20260801-007,Opportunity,Acquisition Opportunity,Critical,90,California,Apartment,CBRE,"Acquisition Opportunity may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,opportunity_radar_report.md,https://rebusinessonline.com/usa-properties-strand-financial-sell-293-unit-talavera-multifamily-community-in-folsom-california/
2026-08-01,20260801-000342-52fdbcac,CARD-20260801-008,Opportunity,Acquisition Opportunity,Critical,88,California,Apartment,Bascom Group,"Acquisition Opportunity may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,opportunity_radar_report.md,https://www.connectcre.com/stories/bascom-acquires-buena-park-apartments-as-value-add-deal/
2026-08-01,20260801-000342-52fdbcac,CARD-20260801-009,Opportunity,Refinancing Gap,Critical,88,Riverside / California,Apartment,Freddie Mac,"Refinancing Gap may create a pricing, capital, partnership, or pipeline opening in Riverside / California.","Track potential rescue capital, debt recapitalization, or capital partner opening",Add to executive opportunity review,opportunity_radar_report.md,https://www.connectcre.com/stories/northmarq-arranged-freddie-mac-loan-for-upland-apartments/
2026-08-01,20260801-000342-52fdbcac,CARD-20260801-010,Opportunity,Affordable / Workforce Housing Opportunity,Critical,87,Los Angeles / California,Affordable Housing,CBRE,"Affordable / Workforce Housing Opportunity may create a pricing, capital, partnership, or pipeline opening in Los Angeles / California.","Monitor public-private, LIHTC, or workforce housing partnership angle",Add to executive opportunity review,opportunity_radar_report.md,https://la.urbanize.city/post/draft-eir-released-metro-adjacent-high-rise-5350-wilshire-blvd
2026-08-01,20260801-000342-52fdbcac,CARD-20260801-032,Lifecycle Watch,Refinancing - Miami / Florida - Stewards Inks $79M Refi of Hollywood Rental Asset,High,77,Unknown,Apartment,Unknown,Mature / Operating,Lifecycle transition affects timing and project execution confidence.,"Use as delivery, lease-up, and underwriting benchmark",lifecycle_transition_report.md,https://www.connectcre.com/stories/stewards-inks-79m-refi-of-hollywood-rental-asset/
2026-08-01,20260801-000342-52fdbcac,CARD-20260801-033,Lifecycle Watch,Acquisition - Los Angeles / California - Van Nuys Apartments Trade for First Time Since Delivery,High,75,California,Apartment,Marcus & Millichap,Newly Detected Project,Lifecycle transition affects timing and project execution confidence.,"Use as delivery, lease-up, and underwriting benchmark",lifecycle_transition_report.md,https://www.connectcre.com/stories/van-nuys-apartments-trade-for-first-time-since-delivery/
2026-08-01,20260801-000342-52fdbcac,CARD-20260801-034,Lifecycle Watch,Development Start - Dallas / Texas - OHT Breaks Ground on 360-Unit Houston Rental Community,High,72,Unknown,Apartment,Unknown,Newly Detected Project,Lifecycle transition affects timing and project execution confidence.,Monitor for another run to confirm lifecycle direction,lifecycle_transition_report.md,https://www.connectcre.com/stories/oht-breaks-ground-on-360-unit-houston-rental-community/
2026-08-01,20260801-000342-52fdbcac,CARD-20260801-021,GP Watch,Nordic Partners Investments,High,72,Seattle,Apartment,Nordic Partners Investments,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,gp_watchlist_report.md,
2026-08-01,20260801-000342-52fdbcac,CARD-20260801-022,GP Watch,CBRE,High,71,Los Angeles / California,Apartment,CBRE,California / LA strategic positioning,Capital market and pricing discovery reference,Review LA / California development activity,gp_watchlist_report.md,
2026-08-01,20260801-000342-52fdbcac,CARD-20260801-011,Distress,refinancing stress,High,70,New York City / New York,Affordable Housing,CBRE,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",distress_watchlist_report.md,https://rebusinessonline.com/cbre-arranges-30-7m-loan-for-refinancing-of-apartment-building-in-west-caldwell-new-jersey/
2026-08-01,20260801-000342-52fdbcac,CARD-20260801-024,GP Watch,Family Trust,High,69,California,General Residential,Family Trust,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,gp_watchlist_report.md,
2026-08-01,20260801-000342-52fdbcac,CARD-20260801-023,GP Watch,Freddie Mac,High,69,Riverside / California,Apartment,Freddie Mac,California / LA strategic positioning,Capital market and pricing discovery reference,Review LA / California development activity,gp_watchlist_report.md,
2026-08-01,20260801-000342-52fdbcac,CARD-20260801-012,Distress,receivership,High,69,Los Angeles / California,Apartment,CBRE,Disposition / Exit; receivership,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",distress_watchlist_report.md,https://www.connectcre.com/stories/cbre-completes-receivership-sale-of-santa-monica-apartments/
2026-08-01,20260801-000342-52fdbcac,CARD-20260801-025,GP Watch,JLL,High,68,Other / Unknown,Apartment,JLL,California / LA strategic positioning,Capital market and pricing discovery reference,Review LA / California development activity,gp_watchlist_report.md,
2026-08-01,20260801-000342-52fdbcac,CARD-20260801-026,Market Entry Window,Florida,High,66,Florida,80,Unknown,Selective Entry Window,active opportunity radar signals; possible distress or recapitalization watch; capital-flow or institutional activity signal,Monitor refinancing and distress pipeline,market_entry_window_report.md,
2026-08-01,20260801-000342-52fdbcac,CARD-20260801-027,Market Entry Window,National / Other,High,66,National / Other,80,Unknown,Selective Entry Window,active opportunity radar signals; possible distress or recapitalization watch,Monitor refinancing and distress pipeline,market_entry_window_report.md,
2026-08-01,20260801-000342-52fdbcac,CARD-20260801-013,Distress,refinancing stress,High,66,Riverside / California,Apartment,Freddie Mac,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",distress_watchlist_report.md,https://www.connectcre.com/stories/northmarq-arranged-freddie-mac-loan-for-upland-apartments/
2026-08-01,20260801-000342-52fdbcac,CARD-20260801-029,Entitlement Watch,CEQA / Environmental Review,High,65,Los Angeles / California,Affordable Housing,Unknown,CEQA risk,Entitlement and permitting can affect site timing and execution risk.,"Monitor CEQA timeline, appeals, and environmental review milestones",entitlement_intelligence_report.md,https://la.urbanize.city/post/draft-eir-released-metro-adjacent-high-rise-5350-wilshire-blvd
2026-08-01,20260801-000342-52fdbcac,CARD-20260801-030,Entitlement Watch,CEQA / Environmental Review,High,65,Other / Unknown,Apartment,JLL,CEQA risk,Entitlement and permitting can affect site timing and execution risk.,"Monitor CEQA timeline, appeals, and environmental review milestones",entitlement_intelligence_report.md,https://www.connectcre.com/stories/twin-cities-apartments-sell-in-deal-brokered-by-jll/
2026-08-01,20260801-000342-52fdbcac,CARD-20260801-028,Market Entry Window,California,High,65,California,90,Unknown,Selective Entry Window,active opportunity radar signals; capital-flow or institutional activity signal; core Woomi California / LA strategic relevance,Track entitlement / permitting pipeline,market_entry_window_report.md,
2026-08-01,20260801-000342-52fdbcac,CARD-20260801-014,Distress,refinancing stress,Medium,63,National,Apartment,MAA,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",distress_watchlist_report.md,https://commercialobserver.com/2026/07/dwight-capital-provides-24m-refi-on-new-jersey-multifamily-building/
2026-08-01,20260801-000342-52fdbcac,CARD-20260801-038,Source Health,Critical source validation warnings,Medium,61,National / Other,General Residential,Unknown,16 source(s) failed validation.,Source reliability affects dashboard signal confidence.,Review failed critical feeds and manual-review queue,source_activation_report.md,
2026-08-01,20260801-000342-52fdbcac,CARD-20260801-031,Entitlement Watch,Entitlement Approval,Medium,60,Other / Unknown,Apartment,Brookfield,General regulatory watch,Entitlement and permitting can affect site timing and execution risk.,Track construction-ready pipeline and comparable sponsor execution,entitlement_intelligence_report.md,https://sfyimby.com/2026/07/updated-permits-approved-for-690-concar-drive-in-san-mateo.html
2026-08-01,20260801-000342-52fdbcac,CARD-20260801-015,Distress,construction loan gap,Medium,60,Miami / Florida,Affordable Housing,Unknown,Construction Financing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",distress_watchlist_report.md,https://www.connectcre.com/stories/affiliated-closes-financing-on-mixed-income-fort-lauderdale-apartment-venture/
