run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,distress_id,deal_fingerprint_id,duplicate_cluster_id,distress_type,market,residential_sector,gp_or_developer,lender_or_debt_provider,related_project_or_deal,distress_score,distress_priority_label,evidence_signals,potential_woomi_angle,recommended_next_action,source_article_title,url,confidence_level
2026-08-01,20260801-000342-52fdbcac,PRJ-20260801-0134,"Refinancing - New York City / New York - CBRE Arranges $30.7M Loan for Refinancing of Apartment Building in West Caldwell, New Jers...",100,DST-20260801-001,DFP-44FFA09E41,DCL-20260801-001,refinancing stress,New York City / New York,Affordable Housing,CBRE,CBRE,"Refinancing - New York City / New York - CBRE Arranges $30.7M Loan for Refinancing of Apartment Building in West Caldwell, New Jers...",70,High Distress Watch,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options","CBRE Arranges $30.7M Loan for Refinancing of Apartment Building in West Caldwell, New Jersey",https://rebusinessonline.com/cbre-arranges-30-7m-loan-for-refinancing-of-apartment-building-in-west-caldwell-new-jersey/,Medium
2026-08-01,20260801-000342-52fdbcac,PRJ-20260801-0091,Development Start - Los Angeles / California - Draft EIR released for Metro-adjacent high-rise at 5350 Wilshire Blvd.,100,DST-20260801-008,DFP-AD543C7C0F,DCL-20260801-008,receivership,Los Angeles / California,Apartment,CBRE,CBRE,Disposition / Exit - Los Angeles / California - CBRE Completes Receivership Sale of Santa Monica Apartments,69,High Distress Watch,Disposition / Exit; receivership,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",CBRE Completes Receivership Sale of Santa Monica Apartments,https://www.connectcre.com/stories/cbre-completes-receivership-sale-of-santa-monica-apartments/,Medium
2026-08-01,20260801-000342-52fdbcac,PRJ-20260801-0168,Refinancing - Riverside / California - Northmarq Arranges Freddie Mac Loan for Upland Apartments,100,DST-20260801-004,DFP-EB5065E644,DCL-20260801-004,refinancing stress,Riverside / California,Apartment,Freddie Mac,Freddie Mac,Refinancing - Riverside / California - Northmarq Arranges Freddie Mac Loan for Upland Apartments,66,High Distress Watch,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Northmarq Arranges Freddie Mac Loan for Upland Apartments,https://www.connectcre.com/stories/northmarq-arranged-freddie-mac-loan-for-upland-apartments/,Medium
2026-08-01,20260801-000342-52fdbcac,PRJ-20260801-0132,Refinancing - National - Dwight Capital Provides $24M Refi on New Jersey Multifamily Building,100,DST-20260801-015,DFP-9E4FB9796E,DCL-20260801-015,refinancing stress,National,Apartment,MAA,Unknown,Refinancing - National - Dwight Capital Provides $24M Refi on New Jersey Multifamily Building,63,High Distress Watch,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Dwight Capital Provides $24M Refi on New Jersey Multifamily Building,https://commercialobserver.com/2026/07/dwight-capital-provides-24m-refi-on-new-jersey-multifamily-building/,Medium
2026-08-01,20260801-000342-52fdbcac,PRJ-20260801-0123,Construction Financing - Miami / Florida - Affiliated Closes Financing on Mixed-Income Fort Lauderdale Apartment Project,80,DST-20260801-012,DFP-6B9A9F5B2C,DCL-20260801-012,construction loan gap,Miami / Florida,Affordable Housing,Unknown,Unknown,Construction Financing - Miami / Florida - Affiliated Closes Financing on Mixed-Income Fort Lauderdale Apartment Project,60,High Distress Watch,Construction Financing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Affiliated Closes Financing on Mixed-Income Fort Lauderdale Apartment Project,https://www.connectcre.com/stories/affiliated-closes-financing-on-mixed-income-fort-lauderdale-apartment-venture/,Low
2026-08-01,20260801-000342-52fdbcac,PRJ-20260801-0123,Construction Financing - Miami / Florida - Affiliated Closes Financing on Mixed-Income Fort Lauderdale Apartment Project,80,DST-20260801-020,DFP-874D1AF56D,DCL-20260801-020,construction loan gap,Miami / Florida,Apartment,Unknown,Unknown,Construction Financing - Miami / Florida - Arrow Arranges $85M Construction Loan for Miami Condo Project,60,High Distress Watch,Construction Financing; construction loan,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Arrow Arranges $85M Construction Loan for Miami Condo Project,https://www.connectcre.com/stories/arrow-arranges-85m-construction-loan-for-miami-condo-project/,Medium
2026-08-01,20260801-000342-52fdbcac,PRJ-20260801-0123,Construction Financing - Miami / Florida - Affiliated Closes Financing on Mixed-Income Fort Lauderdale Apartment Project,80,DST-20260801-028,DFP-B5E215E9BD,DCL-20260801-028,refinancing stress,Miami / Florida,Mixed-Use Residential,Unknown,Unknown,Refinancing - Miami / Florida - Baron Property Group Closes on $226.5M Refi for Hialeah Apartment Community,60,High Distress Watch,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Baron Property Group Closes on $226.5M Refi for Hialeah Apartment Community,https://www.connectcre.com/stories/baron-property-group-closes-on-226-5m-refi-for-hialeah-apartment-community/,Medium
2026-08-01,20260801-000342-52fdbcac,PRJ-20260801-0084,Construction Financing - Florida - Affiliated Development Receives $74M Loan for Mixed-Income Multifamily Development in Fort...,80,DST-20260801-013,DFP-95ED276C92,DCL-20260801-013,construction loan gap,Florida,Affordable Housing,Unknown,Unknown,Construction Financing - Florida - Affiliated Development Receives $74M Loan for Mixed-Income Multifamily Development in Fort...,59,Monitor,Construction Financing,"Track potential rescue capital, debt recapitalization, or capital partner opening",Monitor for repeated distress signals,Affiliated Development Receives $74M Loan for Mixed-Income Multifamily Development in Fort Lauderdale,https://rebusinessonline.com/affiliated-development-receives-74m-loan-for-mixed-income-multifamily-development-in-fort-lauderdale/,Low
2026-08-01,20260801-000342-52fdbcac,PRJ-20260801-0163,Construction Financing - Phoenix / Arizona - PCCP Provides $51.8M Refi of Gilbert 236-Unit Multifamily Community,100,DST-20260801-016,DFP-AB59CDFC18,DCL-20260801-016,construction loan gap,Phoenix / Arizona,Apartment,PCCP,Unknown,Construction Financing - Phoenix / Arizona - PCCP Provides $51.8M Refi of Gilbert 236-Unit Multifamily Community,59,Monitor,Construction Financing,"Track potential rescue capital, debt recapitalization, or capital partner opening",Monitor for repeated distress signals,PCCP Provides $51.8M Refi of Gilbert 236-Unit Multifamily Community,https://www.connectcre.com/stories/pccp-provides-51-8-million-refi-of-gilbert-236-unit-multifamily-community/,Low
2026-08-01,20260801-000342-52fdbcac,PRJ-20260801-0164,BTR / Build-to-Rent - Phoenix / Arizona - Phoenix BTR Investor Inks $73.1M Bridge Loan,80,DST-20260801-042,DFP-E227BD3EC8,DCL-20260801-042,bridge loan stress,Phoenix / Arizona,BTR / Single-Family Rental,Unknown,Unknown,BTR / Build-to-Rent - Phoenix / Arizona - Phoenix BTR Investor Inks $73.1M Bridge Loan,58,Monitor,BTR / Build-to-Rent; bridge loan,"Track potential rescue capital, debt recapitalization, or capital partner opening",Monitor for repeated distress signals,Phoenix BTR Investor Inks $73.1M Bridge Loan,https://www.connectcre.com/stories/phoenix-btr-investor-inks-73-1m-bridge-loan/,Medium
