run_date,run_id,card_id,card_type,card_title,card_priority,card_score,market,residential_sector,gp_or_developer,summary,why_it_matters,recommended_action,source_report,source_url_if_available
2026-08-03,20260803-000001-042fe61b,CARD-20260803-018,LA Asset Watch,102 apartments break ground at 1717 S. Beloit Ave. in Sawtelle,Critical,100,Los Angeles,Affordable Housing,Unknown,Track site control precedent,LA / Southern California project-level watch item.,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md,https://la.urbanize.city/post/102-apartments-break-ground-1717-s-beloit-ave-sawtelle
2026-08-03,20260803-000001-042fe61b,CARD-20260803-035,Capital Flow,Alliance Residential,Critical,100,Alliance Residential,Apartment,Alliance Residential,Fading,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-08-03,20260803-000001-042fe61b,CARD-20260803-036,Capital Flow,Arcus Real Estate Capital,Critical,100,Arcus Real Estate Capital,BTR / Single-Family Rental,Arcus Real Estate Capital,Stable,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-08-03,20260803-000001-042fe61b,CARD-20260803-037,Capital Flow,Arizona,Critical,100,Arizona,Apartment,Arizona,Fading,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-08-03,20260803-000001-042fe61b,CARD-20260803-016,LA Asset Watch,Disposition / Exit - Los Angeles / California - CBRE Completes Receivership Sale of Santa Monica Apartments,Critical,100,Los Angeles,Apartment,CBRE,Track local sponsor activity,LA / Southern California project-level watch item.,Monitor asset for repeated local confirmation,la_asset_watch_report.md,https://www.connectcre.com/stories/cbre-completes-receivership-sale-of-santa-monica-apartments/
2026-08-03,20260803-000001-042fe61b,CARD-20260803-019,LA Asset Watch,Entitlement / Permitting - Los Angeles / California - 65 apartments underway at 1919 Wilcox Ave. in Hollywood,Critical,100,Los Angeles,Affordable Housing,Unknown,Monitor entitlement path,LA / Southern California project-level watch item.,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md,https://la.urbanize.city/post/65-apartments-underway-1919-wilcox-ave-hollywood
2026-08-03,20260803-000001-042fe61b,CARD-20260803-020,LA Asset Watch,Entitlement / Permitting - Los Angeles / California - Developer pivots to affordable housing at 7715 Crenshaw Blvd. in Hyde Park,Critical,100,Los Angeles,Affordable Housing,Unknown,Benchmark density bonus use,LA / Southern California project-level watch item.,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md,https://la.urbanize.city/post/developer-pivots-affordable-housing-7715-crenshaw-blvd-hyde-park
2026-08-03,20260803-000001-042fe61b,CARD-20260803-017,LA Asset Watch,Refinancing - Riverside / California - Northmarq Arranges Freddie Mac Loan for Upland Apartments,Critical,100,Los Angeles,Apartment,Freddie Mac,Track site control precedent,LA / Southern California project-level watch item.,"Track lender, maturity, owner, and recapitalization path",la_asset_watch_report.md,https://www.connectcre.com/stories/northmarq-arranged-freddie-mac-loan-for-upland-apartments/
2026-08-03,20260803-000001-042fe61b,CARD-20260803-001,Signal Quality,"Acquisition - California - USA Properties, Strand Financial Sell 293-Unit Talavera Multifamily Community in Folsom, C...",Critical,97,California,Apartment,CBRE,"6 source file(s), 12 observation(s), latest stage Distressed / Stalled, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-08-03,20260803-000001-042fe61b,CARD-20260803-002,Signal Quality,Refinancing - Riverside / California - Northmarq Arranges Freddie Mac Loan for Upland Apartments,Critical,97,California,Apartment,Freddie Mac,"5 source file(s), 5 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
