run_date,run_id,run_timestamp,market,residential_sector,market_article_count,high_priority_count,market_signal_count,average_relevance_score,dominant_strategic_angle,dominant_market_signal,regional_risk_or_opportunity,woomi_market_relevance,recommended_market_action
2026-08-03,20260803-000001-042fe61b,2026-08-03 00:00:01,California,Apartment,19,14,12,86.1,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-08-03,20260803-000001-042fe61b,2026-08-03 00:00:01,Los Angeles,Affordable Housing,13,10,10,87.1,Developer Strategy,Deal Size Signal,Institutional capital pricing signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-08-03,20260803-000001-042fe61b,2026-08-03 00:00:01,National / Other,Apartment,30,15,6,74.3,Developer Strategy,Financing Cost Signal,Financing-sensitive development environment,General Monitoring,Review development underwriting assumptions
2026-08-03,20260803-000001-042fe61b,2026-08-03 00:00:01,Florida,Apartment,11,10,6,84.8,Financing Risk,Supply / Starts Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-08-03,20260803-000001-042fe61b,2026-08-03 00:00:01,Southeast,Mixed-Use Residential,9,8,3,88.8,Institutional Flow,Deal Size Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-08-03,20260803-000001-042fe61b,2026-08-03 00:00:01,New York,Apartment,9,7,3,84.6,Developer Strategy,Deal Size Signal,Institutional capital pricing signal,General Monitoring,Track institutional capital activity
2026-08-03,20260803-000001-042fe61b,2026-08-03 00:00:01,Seattle,Apartment,3,3,3,93.7,Institutional Flow,Rent Growth Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-08-03,20260803-000001-042fe61b,2026-08-03 00:00:01,Dallas,Apartment,3,3,1,80.7,Developer Strategy,Supply / Starts Signal,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-08-03,20260803-000001-042fe61b,2026-08-03 00:00:01,Texas,Apartment,3,3,1,80.7,Developer Strategy,Supply / Starts Signal,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-08-03,20260803-000001-042fe61b,2026-08-03 00:00:01,Arizona,BTR / Single-Family Rental,2,2,2,91.0,Financing Risk,Rent Growth Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-08-03,20260803-000001-042fe61b,2026-08-03 00:00:01,Phoenix,BTR / Single-Family Rental,2,2,2,91.0,Financing Risk,Rent Growth Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-08-03,20260803-000001-042fe61b,2026-08-03 00:00:01,Sun Belt,Multifamily,1,1,0,100.0,Institutional Flow,None detected,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-08-03,20260803-000001-042fe61b,2026-08-03 00:00:01,Austin,General Residential,0,0,0,0,None detected,None detected,General market monitoring,Low Priority,Monitor only
