run_date,run_id,source_name,source_category,source_tier,coverage_focus,enabled,platform_type,source_url,fetch_status,entries_found,articles_saved,error_message,source_quality_label
2026-08-03,20260803-000001-042fe61b,Multifamily Dive,Core Multifamily News,Tier 1,national_multifamily,Yes,Other,https://www.multifamilydive.com/feeds/news/,OK,10,4,,High Value
2026-08-03,20260803-000001-042fe61b,Multifamily Executive,Core Multifamily News,Tier 1,national_multifamily,Yes,Other,https://www.multifamilyexecutive.com/rss.xml,OK,10,3,,High Value
2026-08-03,20260803-000001-042fe61b,Yield PRO,Core Multifamily News,Tier 1,lease_up_supply;national_multifamily,Yes,Other,https://yieldpro.com/feed/,OK,10,8,,High Value
2026-08-03,20260803-000001-042fe61b,Multi-Housing News,Core Multifamily News,Tier 1,national_multifamily,Yes,Other,https://www.multihousingnews.com/feed/,Failed,0,0,RSS parsing issue: status=403; <unknown>:2:1326: not well-formed (invalid token),Failing
2026-08-03,20260803-000001-042fe61b,GlobeSt,Core Multifamily News,Tier 1,national_multifamily,Yes,Other,https://www.globest.com/feed/,Failed,0,0,RSS parsing issue: status=403; <unknown>:2:1326: not well-formed (invalid token),Failing
2026-08-03,20260803-000001-042fe61b,Bisnow,Core Multifamily News,Tier 1,national_multifamily,Yes,Other,https://www.bisnow.com/rss,OK,10,0,,Watch
2026-08-03,20260803-000001-042fe61b,Commercial Observer,Core Multifamily News,Tier 1,national_multifamily,Yes,Other,https://commercialobserver.com/feed/,OK,17,5,,High Value
2026-08-03,20260803-000001-042fe61b,Connect CRE,Core Multifamily News,Tier 1,development_pipeline;gp_activity;national_multifamily,Yes,Other,https://www.connectcre.com/feed/,OK,10,5,,High Value
2026-08-03,20260803-000001-042fe61b,The Real Deal,Core Multifamily News,Tier 1,national_multifamily,Yes,Other,https://therealdeal.com/feed/,Failed,0,0,RSS parsing issue: status=403; <unknown>:20:37: not well-formed (invalid token),Failing
2026-08-03,20260803-000001-042fe61b,NAHB Eye on Housing - Multifamily,Public Agency / Housing Data,Tier 3,national_multifamily,Yes,Other,https://eyeonhousing.org/category/multifamily/feed/,OK,18,16,,High Value
2026-08-03,20260803-000001-042fe61b,Construction Dive,Core Multifamily News,Tier 1,national_multifamily,Yes,Other,https://www.constructiondive.com/feeds/news/,OK,10,0,,Watch
2026-08-03,20260803-000001-042fe61b,HousingWire,Core Multifamily News,Tier 1,national_multifamily,Yes,Other,https://www.housingwire.com/feed/,OK,10,0,,Watch
2026-08-03,20260803-000001-042fe61b,Federal Reserve - Press Releases,Public Agency / Housing Data,Tier 3,lease_up_supply;national_multifamily,Yes,Other,https://www.federalreserve.gov/feeds/press_all.xml,OK,20,0,,Watch
2026-08-03,20260803-000001-042fe61b,PERE,Institutional Real Estate / Capital Markets,Tier 1,capital_markets;institutional_capital,No,Other,,Disabled,0,0,Registered source is disabled until a public feed is confirmed,Disabled / Registered
2026-08-03,20260803-000001-042fe61b,Urban Land Institute,Institutional Real Estate / Capital Markets,Tier 1,capital_markets;institutional_capital,Yes,Other,https://urbanland.uli.org/feed/,Failed,0,0,RSS parsing issue: status=403; <unknown>:2:1326: not well-formed (invalid token),Failing
2026-08-03,20260803-000001-042fe61b,NMHC News,Institutional Real Estate / Capital Markets,Tier 1,capital_markets;institutional_capital,Yes,Other,https://www.nmhc.org/news/rss/,Failed,0,0,RSS parsing issue: status=200; <unknown>:21:2: mismatched tag,Failing
2026-08-03,20260803-000001-042fe61b,Freddie Mac Multifamily,Institutional Real Estate / Capital Markets,Tier 1,capital_markets;institutional_capital;national_multifamily,No,Other,,Disabled,0,0,Registered source is disabled until a public feed is confirmed,Disabled / Registered
2026-08-03,20260803-000001-042fe61b,Fannie Mae Multifamily,Institutional Real Estate / Capital Markets,Tier 1,capital_markets;institutional_capital;national_multifamily,No,Other,,Disabled,0,0,Registered source is disabled until a public feed is confirmed,Disabled / Registered
2026-08-03,20260803-000001-042fe61b,MBA Commercial / Multifamily,Institutional Real Estate / Capital Markets,Tier 1,capital_markets;institutional_capital;national_multifamily,No,Other,,Disabled,0,0,Registered source is disabled until a public feed is confirmed,Disabled / Registered
2026-08-03,20260803-000001-042fe61b,Walker & Dunlop Insights,Brokerage / Debt / Research,Tier 1,capital_markets;institutional_capital,Yes,Other,https://www.walkerdunlop.com/insights/feed/,Failed,0,0,RSS parsing issue: status=301; <unknown>:2:2016: not well-formed (invalid token),Failing
2026-08-03,20260803-000001-042fe61b,Berkadia Research,Brokerage / Debt / Research,Tier 1,capital_markets;institutional_capital,Yes,Other,https://berkadia.com/feed/,Failed,0,0,RSS parsing issue: status=301; <unknown>:7:75: not well-formed (invalid token),Failing
2026-08-03,20260803-000001-042fe61b,CBRE Multifamily / Living Sector,Brokerage / Debt / Research,Tier 1,capital_markets;institutional_capital;national_multifamily,No,Other,,Disabled,0,0,Registered source is disabled until a public feed is confirmed,Disabled / Registered
2026-08-03,20260803-000001-042fe61b,JLL Living / Multifamily,Brokerage / Debt / Research,Tier 1,capital_markets;institutional_capital;national_multifamily,No,Other,,Disabled,0,0,Registered source is disabled until a public feed is confirmed,Disabled / Registered
2026-08-03,20260803-000001-042fe61b,Cushman & Wakefield Multifamily,Brokerage / Debt / Research,Tier 1,capital_markets;institutional_capital;national_multifamily,No,Other,,Disabled,0,0,Registered source is disabled until a public feed is confirmed,Disabled / Registered
2026-08-03,20260803-000001-042fe61b,Marcus & Millichap Research,Brokerage / Debt / Research,Tier 1,capital_markets;institutional_capital,No,Other,,Disabled,0,0,Registered source is disabled until a public feed is confirmed,Disabled / Registered
2026-08-03,20260803-000001-042fe61b,Greystar Newsroom,Developer / GP Newsrooms,Tier 3,gp_activity;institutional_capital,No,Other,,Disabled,0,0,Registered source is disabled until a public feed is confirmed,Disabled / Registered
2026-08-03,20260803-000001-042fe61b,Kennedy Wilson Newsroom,Developer / GP Newsrooms,Tier 3,gp_activity;institutional_capital,No,Other,,Disabled,0,0,Registered source is disabled until a public feed is confirmed,Disabled / Registered
2026-08-03,20260803-000001-042fe61b,Related Companies Newsroom,Developer / GP Newsrooms,Tier 3,gp_activity;institutional_capital,No,Other,,Disabled,0,0,Registered source is disabled until a public feed is confirmed,Disabled / Registered
2026-08-03,20260803-000001-042fe61b,Related California Newsroom,Developer / GP Newsrooms,Tier 3,development_pipeline;entitlement;gp_activity;institutional_capital;la_california,No,Other,,Disabled,0,0,Registered source is disabled until a public feed is confirmed,Disabled / Registered
