run_date,run_id,run_timestamp,duplicate_cluster_id,deal_fingerprint_id,duplicate_count,primary_reference_article,duplicate_articles,deduplicated_opportunity_score,deduplicated_distress_score,opportunities_before_deduplication,distress_before_deduplication,opportunities_removed_via_deduplication,distress_inflation_prevented,multi_source_confirmation,strongest_opportunity_type,strongest_distress_type,market,residential_sector
2026-08-03,20260803-000001-042fe61b,2026-08-03 00:00:01,DCL-20260803-001,DFP-44FFA09E41,2,"CBRE Arranges $30.7M Loan for Refinancing of Apartment Building in West Caldwell, New Jersey","CBRE Arranges $30.7M Loan for Refinancing of Apartment Building in West Caldwell, New Jersey",93,70,1,1,0,0,Yes,Refinancing Gap,,New York City / New York,Affordable Housing
2026-08-03,20260803-000001-042fe61b,2026-08-03 00:00:01,DCL-20260803-004,DFP-EB5065E644,2,Northmarq Arranges Freddie Mac Loan for Upland Apartments,Northmarq Arranges Freddie Mac Loan for Upland Apartments,88,66,1,1,0,0,Yes,Refinancing Gap,,Riverside / California,Apartment
2026-08-03,20260803-000001-042fe61b,2026-08-03 00:00:01,DCL-20260803-008,DFP-AD543C7C0F,2,CBRE Completes Receivership Sale of Santa Monica Apartments,CBRE Completes Receivership Sale of Santa Monica Apartments,86,69,1,1,0,0,Yes,Distressed Seller / Sponsor Stress,,Los Angeles / California,Apartment
2026-08-03,20260803-000001-042fe61b,2026-08-03 00:00:01,DCL-20260803-016,DFP-9E4FB9796E,2,Dwight Capital Provides $24M Refi on New Jersey Multifamily Building,Dwight Capital Provides $24M Refi on New Jersey Multifamily Building,85,63,1,1,0,0,Yes,Refinancing Gap,,National,Apartment
2026-08-03,20260803-000001-042fe61b,2026-08-03 00:00:01,DCL-20260803-009,DFP-77B9D7E2DC,2,Walker & Dunlop Arranges $556M Credit Facility Refinance for Multifamily Student Housing Portfolio,Walker & Dunlop Arranges $556M Credit Facility Refinance for Multifamily Student Housing Portfolio,84,66,1,1,0,0,Yes,Refinancing Gap,,Other / Unknown,Student Housing
2026-08-03,20260803-000001-042fe61b,2026-08-03 00:00:01,DCL-20260803-017,DFP-AB59CDFC18,2,PCCP Provides $51.8M Refi of Gilbert 236-Unit Multifamily Community,PCCP Provides $51.8M Refi of Gilbert 236-Unit Multifamily Community,80,59,1,1,0,0,Yes,Construction Financing Gap,,Phoenix / Arizona,Apartment
2026-08-03,20260803-000001-042fe61b,2026-08-03 00:00:01,DCL-20260803-013,DFP-6B9A9F5B2C,2,Affiliated Closes Financing on Mixed-Income Fort Lauderdale Apartment Project,Affiliated Closes Financing on Mixed-Income Fort Lauderdale Apartment Project,63,60,1,1,0,0,Yes,Construction Financing Gap,,Miami / Florida,Affordable Housing
2026-08-03,20260803-000001-042fe61b,2026-08-03 00:00:01,DCL-20260803-020,DFP-874D1AF56D,2,Arrow Arranges $85M Construction Loan for Miami Condo Project,Arrow Arranges $85M Construction Loan for Miami Condo Project,63,60,1,1,0,0,Yes,Construction Financing Gap,,Miami / Florida,Apartment
2026-08-03,20260803-000001-042fe61b,2026-08-03 00:00:01,DCL-20260803-026,DFP-B5E215E9BD,2,Baron Property Group Closes on $226.5M Refi for Hialeah Apartment Community,Baron Property Group Closes on $226.5M Refi for Hialeah Apartment Community,63,60,1,1,0,0,Yes,Refinancing Gap,,Miami / Florida,Mixed-Use Residential
2026-08-03,20260803-000001-042fe61b,2026-08-03 00:00:01,DCL-20260803-014,DFP-95ED276C92,2,Affiliated Development Receives $74M Loan for Mixed-Income Multifamily Development in Fort Lauderdale,Affiliated Development Receives $74M Loan for Mixed-Income Multifamily Development in Fort Lauderdale,62,59,1,1,0,0,Yes,Construction Financing Gap,,Florida,Affordable Housing
2026-08-03,20260803-000001-042fe61b,2026-08-03 00:00:01,DCL-20260803-036,DFP-E227BD3EC8,2,Phoenix BTR Investor Inks $73.1M Bridge Loan,Phoenix BTR Investor Inks $73.1M Bridge Loan,62,58,1,1,0,0,Yes,BTR / SFR Platform Opportunity,,Phoenix / Arizona,BTR / Single-Family Rental
2026-08-03,20260803-000001-042fe61b,2026-08-03 00:00:01,DCL-20260803-037,DFP-F9215B04A6,2,Stewards Inks $79M Refi of Hollywood Rental Asset,Stewards Inks $79M Refi of Hollywood Rental Asset,62,58,1,1,0,0,Yes,Refinancing Gap,,Miami / Florida,Apartment
2026-08-03,20260803-000001-042fe61b,2026-08-03 00:00:01,DCL-20260803-041,DFP-6482518E3B,2,Baron Property Group Secures $227M Recapitalization Refinance for Florida Mixed-Use Multifamily Project Metro Parc,Baron Property Group Secures $227M Recapitalization Refinance for Florida Mixed-Use Multifamily Project Metro Parc,60,60,1,1,0,0,Yes,Recapitalization Opportunity,,Florida,Mixed-Use Residential
2026-08-03,20260803-000001-042fe61b,2026-08-03 00:00:01,DCL-20260803-021,DFP-85C099467D,2,Izo Capital Lends $26M on Wyoming Apartments Near Jackson Hole,Izo Capital Lends $26M on Wyoming Apartments Near Jackson Hole,60,57,1,1,0,0,Yes,Construction Financing Gap,,Other / Unknown,Apartment
2026-08-03,20260803-000001-042fe61b,2026-08-03 00:00:01,DCL-20260803-028,DFP-EABF97CABF,2,First Project Under NYS Housing Acceleration Fund Closes on Financing,First Project Under NYS Housing Acceleration Fund Closes on Financing,60,56,1,1,0,0,Yes,Construction Financing Gap,,New York,Affordable Housing
2026-08-03,20260803-000001-042fe61b,2026-08-03 00:00:01,DCL-20260803-031,DFP-52059AEB2D,2,Developer Duo Obtains Construction Financing for $147M Atlanta Student Housing Project,Developer Duo Obtains Construction Financing for $147M Atlanta Student Housing Project,59,55,1,1,0,0,Yes,Construction Financing Gap,,Atlanta / Georgia,Student Housing
2026-08-03,20260803-000001-042fe61b,2026-08-03 00:00:01,DCL-20260803-032,DFP-44B9D09F02,2,Goldman Sachs Group Deploys $116M for Syracuse Affordable Housing Overhaul,Goldman Sachs Group Deploys $116M for Syracuse Affordable Housing Overhaul,59,55,1,1,0,0,Yes,Construction Financing Gap,,New York,Affordable Housing
2026-08-03,20260803-000001-042fe61b,2026-08-03 00:00:01,DCL-20260803-039,DFP-4F3D2C60E4,2,Affiliated Development Closes $74M Loan and Commences Construction of the Cove a Multifamily Mixed-Use Project in Fort Lauderdale,Affiliated Development Closes $74M Loan and Commences Construction of the Cove a Multifamily Mixed-Use Project in Fort Lauderdale,58,54,1,1,0,0,Yes,Construction Financing Gap,,Miami / Florida,Affordable Housing
2026-08-03,20260803-000001-042fe61b,2026-08-03 00:00:01,DCL-20260803-005,DFP-D6DF6715DA,1,"USA Properties, Strand Financial Sell 293-Unit Talavera Multifamily Community in Folsom, California","USA Properties, Strand Financial Sell 293-Unit Talavera Multifamily Community in Folsom, California",90,0,1,0,0,0,No,Acquisition Opportunity,,California,Apartment
2026-08-03,20260803-000001-042fe61b,2026-08-03 00:00:01,DCL-20260803-006,DFP-6776EE5E57,1,Bascom Acquires Buena Park Apartments as Value-Add Deal,Bascom Acquires Buena Park Apartments as Value-Add Deal,88,0,1,0,0,0,No,Acquisition Opportunity,,California,Apartment
2026-08-03,20260803-000001-042fe61b,2026-08-03 00:00:01,DCL-20260803-003,DFP-27B9CD5C67,1,Draft EIR released for Metro-adjacent high-rise at 5350 Wilshire Blvd.,Draft EIR released for Metro-adjacent high-rise at 5350 Wilshire Blvd.,87,0,1,0,0,0,No,Affordable / Workforce Housing Opportunity,,Los Angeles / California,Affordable Housing
2026-08-03,20260803-000001-042fe61b,2026-08-03 00:00:01,DCL-20260803-007,DFP-CEAF3FDFFB,1,CBRE Arranges Sale of 134-Unit Issaquah Multifamily Complex for $55M,CBRE Arranges Sale of 134-Unit Issaquah Multifamily Complex for $55M,86,0,1,0,0,0,No,GP Capability Partnership Opportunity,,Seattle,Apartment
2026-08-03,20260803-000001-042fe61b,2026-08-03 00:00:01,DCL-20260803-015,DFP-4F3BD0FACF,1,Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,86,0,1,0,0,0,No,LA / California Entitlement Opportunity,,California,Apartment
2026-08-03,20260803-000001-042fe61b,2026-08-03 00:00:01,DCL-20260803-002,DFP-BB7B16FB5F,1,Financing Secured for Centennial Yards Mixed-Use Project,Financing Secured for Centennial Yards Mixed-Use Project,84,0,1,0,0,0,No,GP Capability Partnership Opportunity,,Atlanta / Georgia,Mixed-Use Residential
2026-08-03,20260803-000001-042fe61b,2026-08-03 00:00:01,DCL-20260803-012,DFP-B5B23632AD,1,Walton Communities Offloads Two Atlanta Rental Properties,Walton Communities Offloads Two Atlanta Rental Properties,83,0,1,0,0,0,No,Acquisition Opportunity,,Atlanta / Georgia,Affordable Housing
2026-08-03,20260803-000001-042fe61b,2026-08-03 00:00:01,DCL-20260803-010,DFP-F52EA8CC89,1,Van Nuys Apartments Trade for First Time Since Delivery,Van Nuys Apartments Trade for First Time Since Delivery,83,0,1,0,0,0,No,Acquisition Opportunity,,Los Angeles / California,Apartment
2026-08-03,20260803-000001-042fe61b,2026-08-03 00:00:01,DCL-20260803-019,DFP-133A8F60D1,1,Twin Cities Apartments Sell in Deal Brokered by JLL,Twin Cities Apartments Sell in Deal Brokered by JLL,82,0,1,0,0,0,No,GP Capability Partnership Opportunity,,Other / Unknown,Apartment
2026-08-03,20260803-000001-042fe61b,2026-08-03 00:00:01,DCL-20260803-011,DFP-BEAB2DDB53,1,"IPA Negotiates Sale of 306-Unit Apartment Community in Red Oak, Texas","IPA Negotiates Sale of 306-Unit Apartment Community in Red Oak, Texas",81,0,1,0,0,0,No,Acquisition Opportunity,,Dallas / Texas,Apartment
2026-08-03,20260803-000001-042fe61b,2026-08-03 00:00:01,DCL-20260803-018,DFP-6D798558B6,1,Berkadia Completes Off-Market Sale of Two Property Multifamily Portfolio Near Charlotte,Berkadia Completes Off-Market Sale of Two Property Multifamily Portfolio Near Charlotte,79,0,1,0,0,0,No,GP Capability Partnership Opportunity,,Sun Belt,Multifamily
2026-08-03,20260803-000001-042fe61b,2026-08-03 00:00:01,DCL-20260803-025,DFP-8085DE7D08,1,"AvalonBay Communities, Equity Residential Merger Produces Vivmark Residential","AvalonBay Communities, Equity Residential Merger Produces Vivmark Residential",78,0,1,0,0,0,No,GP Capability Partnership Opportunity,,National,Apartment
2026-08-03,20260803-000001-042fe61b,2026-08-03 00:00:01,DCL-20260803-049,DFP-45F9D51B8F,1,8 notable interviews with multifamily pros this summer,8 notable interviews with multifamily pros this summer,71,0,1,0,0,0,No,Acquisition Opportunity,,Other / Unknown,Apartment
2026-08-03,20260803-000001-042fe61b,2026-08-03 00:00:01,DCL-20260803-027,DFP-9030CE1988,1,Locally Based Investors Acquire Encinitas Offices from Family Trust,Locally Based Investors Acquire Encinitas Offices from Family Trust,64,0,1,0,0,0,No,Acquisition Opportunity,,California,General Residential
