run_date,run_id,run_timestamp,deal_fingerprint_id,duplicate_cluster_id,fingerprint_confidence,canonical_project_name,canonical_deal_name,canonical_event_name,deal_type,market,residential_sector,canonical_gp_or_developer,canonical_lender_or_debt_provider,unit_count,dollar_amount,loan_amount,source_count,article_count,duplicate_count,sources,article_titles,markets_detected,highest_deal_signal_score
2026-06-14,20260614-000904-0228c830,2026-06-14 00:09:04,DFP-25300D695B,DCL-20260614-003,100,Refinancing - Southeast - JLL Secures $64M Refinancing for 820-Bed Student Housing Community Near Mississippi State...,Refinancing - Refinancing - Southeast - JLL Secures $64M Refinancing for 820-Bed Student Housing Community Near Mississippi State...,Refinancing - JLL - JLL - Southeast,Refinancing,Southeast,Student Housing,JLL,JLL,309 units,$64M; $64M; $64 million,$64M,1,1,1,REBusiness Online,JLL Secures $64M Refinancing for 820-Bed Student Housing Community Near Mississippi State University,Southeast,90
2026-06-14,20260614-000904-0228c830,2026-06-14 00:09:04,DFP-9CC21B7AAE,DCL-20260614-006,90,Construction Financing - Miami / Florida - Developer Duo Closes on $67.5M Financing for Coral Gables Condos,Construction Financing - Construction Financing - Miami / Florida - Developer Duo Closes on $67.5M Financing for Coral Gables Condos,Construction Financing - Berkadia - Berkadia - Sun Belt,Construction Financing,Miami / Florida,Apartment,Berkadia,Berkadia,,$67.5M; $67.5M; $67.5 million,$67.5M,1,1,1,Connect CRE South Florida,Developer Duo Closes on $67.5M Financing for Coral Gables Condos,Miami / Florida,85
2026-06-14,20260614-000904-0228c830,2026-06-14 00:09:04,DFP-38DEE0D2A8,DCL-20260614-001,90,Construction Financing - California - JLL Lines Up $144M Construction Loan for Santa Ana Multifamily,Construction Financing - Construction Financing - California - JLL Lines Up $144M Construction Loan for Santa Ana Multifamily,Construction Financing - JLL - JLL - California,Construction Financing,California,Apartment,JLL,JLL,,$144M; $144M; $144,$144M,1,1,1,Connect CRE Orange County,JLL Lines Up $144M Construction Loan for Santa Ana Multifamily,California,93
2026-06-14,20260614-000904-0228c830,2026-06-14 00:09:04,DFP-D096CD0DA2,DCL-20260614-009,90,Construction Financing - Beverly Hills / California - MMCC Arranges $85M in Construction Financing for Beverly Hills Mixed-Use Project,Construction Financing - Construction Financing - Beverly Hills / California - MMCC Arranges $85M in Construction Financing for Beverly Hills Mixed-Use Project,Construction Financing - Marcus & Millichap - California,Construction Financing,Beverly Hills / California,Mixed-Use Residential,Marcus & Millichap,Unknown,11 units,$85M; $85M; $85 million,$85M,1,1,1,REBusiness Online,MMCC Arranges $85M in Construction Financing for Beverly Hills Mixed-Use Project,Beverly Hills / California,83
2026-06-14,20260614-000904-0228c830,2026-06-14 00:09:04,DFP-BB73BB97D4,DCL-20260614-004,90,Disposition / Exit - California - Yorba Linda Parking Lot Sells for Townhome Redevelopment,Disposition / Exit - Disposition / Exit - California - Yorba Linda Parking Lot Sells for Townhome Redevelopment,Disposition / Exit - CBRE - California,Disposition / Exit,California,Apartment,CBRE,CBRE,,$8.12; $8.12,,1,1,1,Connect CRE Orange County,Yorba Linda Parking Lot Sells for Townhome Redevelopment,California,89
2026-06-14,20260614-000904-0228c830,2026-06-14 00:09:04,DFP-5508FCE9F0,DCL-20260614-016,90,Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,Disposition / Exit - Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,Disposition / Exit - CBRE - California,Disposition / Exit,California,General Residential,CBRE,CBRE,,$11 million; $1; $11 million,,1,1,1,Connect CRE Orange County,Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,California,74
2026-06-14,20260614-000904-0228c830,2026-06-14 00:09:04,DFP-3173817D64,DCL-20260614-026,90,General Project Signal - Other / Unknown - Storyboard Living Acquires Three Value-Add Multifamily Community Properties in Saint Louis,General Project Signal - General Project Signal - Other / Unknown - Storyboard Living Acquires Three Value-Add Multifamily Community Properties in Saint Louis,General Project Signal - Fannie Mae - Other / Unknown,General Project Signal,Other / Unknown,Multifamily,Fannie Mae,Fannie Mae,270 units,$22.1 million; $18.4 million,$22.1 million,1,1,1,Yield PRO,Storyboard Living Acquires Three Value-Add Multifamily Community Properties in Saint Louis,Other / Unknown,66
2026-06-14,20260614-000904-0228c830,2026-06-14 00:09:04,DFP-C431C120A0,DCL-20260614-011,90,General Project Signal - California - JLL Arranges $252M Financing for Huntington Beach Seniors Project,General Project Signal - General Project Signal - California - JLL Arranges $252M Financing for Huntington Beach Seniors Project,General Project Signal - JLL - California,General Project Signal,California,Senior Housing,JLL,JLL,,$252M; $252M; $252.1 million,$252M,1,1,1,Connect CRE Orange County,JLL Arranges $252M Financing for Huntington Beach Seniors Project,California,78
2026-06-14,20260614-000904-0228c830,2026-06-14 00:09:04,DFP-7055481161,DCL-20260614-007,90,JV / Partnership - Miami / Florida - JV Raises $100M for Coral Gables Mixed-Use Project,JV / Partnership - JV / Partnership - Miami / Florida - JV Raises $100M for Coral Gables Mixed-Use Project,JV / Partnership - Berkadia - Sun Belt,JV / Partnership,Miami / Florida,Mixed-Use Residential,Berkadia,Berkadia,,$100M; $100M; $100 million,,1,1,1,Connect CRE South Florida,JV Raises $100M for Coral Gables Mixed-Use Project,Miami / Florida,85
2026-06-14,20260614-000904-0228c830,2026-06-14 00:09:04,DFP-BAFB23AB11,DCL-20260614-008,90,Refinancing - Other / Unknown - Berkadia Arranges $35.2M Refinancing for Multifamily Property in Suburban Detroit,Refinancing - Refinancing - Other / Unknown - Berkadia Arranges $35.2M Refinancing for Multifamily Property in Suburban Detroit,Refinancing - Berkadia - Freddie Mac - Other / Unknown,Refinancing,Other / Unknown,Apartment,Berkadia,Freddie Mac,394 units,$35.2M; $35.2M; $35.2 million,$35.2M,1,1,1,REBusiness Online,Berkadia Arranges $35.2M Refinancing for Multifamily Property in Suburban Detroit,Other / Unknown,85
2026-06-14,20260614-000904-0228c830,2026-06-14 00:09:04,DFP-FF02470C40,DCL-20260614-002,90,Refinancing - California - Affinius Lends $120M to Refinance Luxury Multifamily Apartments in San Diegos’s Kearny Mes...,Refinancing - Refinancing - California - Affinius Lends $120M to Refinance Luxury Multifamily Apartments in San Diegos’s Kearny Mes...,Refinancing - JLL - JLL - California,Refinancing,California,Apartment,JLL,JLL,,$120M; $120; $120m,$120M,1,1,1,Yield PRO,Affinius Lends $120M to Refinance Luxury Multifamily Apartments in San Diegos’s Kearny Mesa Nieghborhood,California,93
2026-06-14,20260614-000904-0228c830,2026-06-14 00:09:04,DFP-CF0AB8F2EA,DCL-20260614-010,90,Refinancing - Atlanta / Georgia - QuadReal Property Group Provides $64M Refi for Miss. State Student Housing,Refinancing - Refinancing - Atlanta / Georgia - QuadReal Property Group Provides $64M Refi for Miss. State Student Housing,Refinancing - JLL - JLL - Los Angeles,Refinancing,Atlanta / Georgia,Student Housing,JLL,JLL,,$64M; $64M; $1.5 billion,$1.5 billion,1,1,1,Commercial Observer,QuadReal Property Group Provides $64M Refi for Miss. State Student Housing,Atlanta / Georgia,81
2026-06-14,20260614-000904-0228c830,2026-06-14 00:09:04,DFP-014DA46FB5,DCL-20260614-017,80,Acquisition - Houston / Texas - Interurban Offloads 180-Unit Houston Rental Community,Acquisition - Acquisition - Houston / Texas - Interurban Offloads 180-Unit Houston Rental Community,Acquisition - Berkadia - Houston / Texas,Acquisition,Houston / Texas,Apartment,Berkadia,Berkadia,,,,1,1,1,Connect CRE Texas,Interurban Offloads 180-Unit Houston Rental Community,Houston / Texas,73
2026-06-14,20260614-000904-0228c830,2026-06-14 00:09:04,DFP-7B13161888,DCL-20260614-005,80,"Acquisition - Los Angeles / California - World Cup descends on L.A., CicLAvia on June 28, and more","Acquisition - Acquisition - Los Angeles / California - World Cup descends on L.A., CicLAvia on June 28, and more",Acquisition - Brookfield - Los Angeles,Acquisition,Los Angeles / California,Affordable Housing,Brookfield,Unknown,,$132m; $48 million,$132m,1,1,1,Urbanize LA,"World Cup descends on L.A., CicLAvia on June 28, and more",Los Angeles / California,85
