run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,distress_id,deal_fingerprint_id,duplicate_cluster_id,distress_type,market,residential_sector,gp_or_developer,lender_or_debt_provider,related_project_or_deal,distress_score,distress_priority_label,evidence_signals,potential_woomi_angle,recommended_next_action,source_article_title,url,confidence_level
2026-06-14,20260614-000904-0228c830,PRJ-20260614-0059,Refinancing - California - Affinius Lends $120M to Refinance Luxury Multifamily Apartments in San Diegos’s Kearny Mes...,100,DST-20260614-001,DFP-38DEE0D2A8,DCL-20260614-001,construction loan gap,California,Apartment,JLL,JLL,Construction Financing - California - JLL Lines Up $144M Construction Loan for Santa Ana Multifamily,80,Critical Distress Watch,Construction Financing; construction loan,"Evaluate LA / California entitlement, zoning, or local GP partnership relevance","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",JLL Lines Up $144M Construction Loan for Santa Ana Multifamily,https://www.connectcre.com/stories/jll-lines-up-144m-construction-loan-for-santa-ana-multifamily/,Medium
2026-06-14,20260614-000904-0228c830,PRJ-20260614-0059,Refinancing - California - Affinius Lends $120M to Refinance Luxury Multifamily Apartments in San Diegos’s Kearny Mes...,100,DST-20260614-002,DFP-FF02470C40,DCL-20260614-002,refinancing stress,California,Apartment,JLL,JLL,Refinancing - California - Affinius Lends $120M to Refinance Luxury Multifamily Apartments in San Diegos’s Kearny Mes...,80,Critical Distress Watch,Refinancing; refinancing,"Evaluate LA / California entitlement, zoning, or local GP partnership relevance","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Affinius Lends $120M to Refinance Luxury Multifamily Apartments in San Diegos’s Kearny Mesa Nieghborhood,https://yieldpro.com/2026/06/elowen/,Medium
2026-06-14,20260614-000904-0228c830,PRJ-20260614-0061,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",100,DST-20260614-023,DFP-920342F693,DCL-20260614-023,recapitalization need,California,Affordable Housing,PEF Advisors,Unknown,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",72,High Distress Watch,Recapitalization; recapitalization,"Evaluate LA / California entitlement, zoning, or local GP partnership relevance","Track debt maturity, lender exposure, sponsor stress, and recapitalization options","PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",https://www.connectcre.com/stories/pef-advisors-freestone-capital-form-jv-to-recapitalize-affordable-properties/,Medium
2026-06-14,20260614-000904-0228c830,PRJ-20260614-0175,Refinancing - Southeast - JLL Secures $64M Refinancing for 820-Bed Student Housing Community Near Mississippi State...,100,DST-20260614-003,DFP-25300D695B,DCL-20260614-003,refinancing stress,Southeast,Student Housing,JLL,JLL,Refinancing - Southeast - JLL Secures $64M Refinancing for 820-Bed Student Housing Community Near Mississippi State...,68,High Distress Watch,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",JLL Secures $64M Refinancing for 820-Bed Student Housing Community Near Mississippi State University,https://rebusinessonline.com/jll-secures-64m-refinancing-for-820-bed-property-near-mississippi-state-university/,Medium
2026-06-14,20260614-000904-0228c830,PRJ-20260614-0131,Refinancing - Other / Unknown - Berkadia Arranges $35.2M Refinancing for Multifamily Property in Suburban Detroit,100,DST-20260614-008,DFP-BAFB23AB11,DCL-20260614-008,refinancing stress,Other / Unknown,Apartment,Berkadia,Freddie Mac,Refinancing - Other / Unknown - Berkadia Arranges $35.2M Refinancing for Multifamily Property in Suburban Detroit,67,High Distress Watch,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Berkadia Arranges $35.2M Refinancing for Multifamily Property in Suburban Detroit,https://rebusinessonline.com/berkadia-arranges-35-2m-refinancing-for-multifamily-property-in-suburban-detroit/,Medium
2026-06-14,20260614-000904-0228c830,PRJ-20260614-0045,Refinancing - Atlanta / Georgia - QuadReal Property Group Provides $64M Refi for Miss. State Student Housing,100,DST-20260614-010,DFP-CF0AB8F2EA,DCL-20260614-010,refinancing stress,Atlanta / Georgia,Student Housing,JLL,JLL,Refinancing - Atlanta / Georgia - QuadReal Property Group Provides $64M Refi for Miss. State Student Housing,66,High Distress Watch,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",QuadReal Property Group Provides $64M Refi for Miss. State Student Housing,https://commercialobserver.com/2026/06/quadreal-property-group-64m-refi-vista-starkville-student-housing/,Medium
2026-06-14,20260614-000904-0228c830,PRJ-20260614-0092,Construction Financing - Los Angeles / California - MMCC Arranges $85M Construction Loan for Beverly Hills Mixed-Use,100,DST-20260614-012,DFP-34055A19C0,DCL-20260614-012,construction loan gap,Los Angeles / California,Mixed-Use Residential,Marcus & Millichap,Unknown,Construction Financing - Los Angeles / California - MMCC Arranges $85M Construction Loan for Beverly Hills Mixed-Use,64,High Distress Watch,Construction Financing; construction loan,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",MMCC Arranges $85M Construction Loan for Beverly Hills Mixed-Use,https://www.connectcre.com/stories/mmcc-arranges-85m-construction-loan-for-beverly-hills-mixed-use/,Medium
2026-06-14,20260614-000904-0228c830,PRJ-20260614-0113,Construction Financing - Miami / Florida - Developer Duo Closes on $67.5M Financing for Coral Gables Condos,100,DST-20260614-006,DFP-9CC21B7AAE,DCL-20260614-006,construction loan gap,Miami / Florida,Apartment,Berkadia,Berkadia,Construction Financing - Miami / Florida - Developer Duo Closes on $67.5M Financing for Coral Gables Condos,64,High Distress Watch,Construction Financing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Developer Duo Closes on $67.5M Financing for Coral Gables Condos,https://www.connectcre.com/stories/developer-duo-closes-on-67-5m-financing-for-coral-gables-condos/,Low
2026-06-14,20260614-000904-0228c830,PRJ-20260614-0145,Refinancing - Other / Unknown - Student Quarters Secures $64M Refinancing for Mississippi Multifamily Student Community Vi...,100,DST-20260614-014,DFP-3B9B135F6D,DCL-20260614-014,refinancing stress,Other / Unknown,Student Housing,JLL,JLL,Refinancing - Other / Unknown - Student Quarters Secures $64M Refinancing for Mississippi Multifamily Student Community Vi...,64,High Distress Watch,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Student Quarters Secures $64M Refinancing for Mississippi Multifamily Student Community Vista Starkville,https://yieldpro.com/2026/06/vista-starkville/,Medium
2026-06-14,20260614-000904-0228c830,PRJ-20260614-0054,Construction Financing - Beverly Hills / California - MMCC Arranges $85M in Construction Financing for Beverly Hills Mixed-Use Project,100,DST-20260614-009,DFP-D096CD0DA2,DCL-20260614-009,construction loan gap,Beverly Hills / California,Mixed-Use Residential,Marcus & Millichap,Unknown,Construction Financing - Beverly Hills / California - MMCC Arranges $85M in Construction Financing for Beverly Hills Mixed-Use Project,61,High Distress Watch,Construction Financing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",MMCC Arranges $85M in Construction Financing for Beverly Hills Mixed-Use Project,https://rebusinessonline.com/mmcc-arranges-85m-in-construction-financing-for-beverly-hills-mixed-use-project/,Low
