run_date,run_id,firm_name,strategic_tier,strategic_weight,residential_sector,detected_markets,detected_source_categories,detected_platform_types,detected_activity_types,article_count,highest_relevance_score,average_relevance_score,capital_flow_signal,relationship_signal,partnership_relevance_to_woomi,california_la_relevance,institutional_relationship_score,recommended_follow_up
2026-08-16,20260816-231937-edf9f4c2,AvalonBay,Tier 1 / Immediate Strategic Importance,100,Multifamily,Other / Unknown,Core Multifamily News,Other,acquisition; operational technology / AI adoption,1,87,87.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-08-16,20260816-231937-edf9f4c2,Brookfield,Tier 1 / Immediate Strategic Importance,100,Apartment,National,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; JV / partnership; capital raise; market expansion; operational technology / AI adoption,2,100,98.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,Low,100,Map potential GP / JV relationship and monitor partnership activity
2026-08-16,20260816-231937-edf9f4c2,Fannie Mae,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Core Multifamily News; Site / Parcel Source Expansion,Other,refinancing; JV / partnership; operational technology / AI adoption,2,100,95.5,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,High,100,Map potential GP / JV relationship and monitor partnership activity
2026-08-16,20260816-231937-edf9f4c2,Freddie Mac,Tier 3 / Growth and Market Signal Watch,50,Apartment,Los Angeles / California,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; refinancing,2,100,100.0,Capital Inflow,Pricing Discovery Signal,pricing discovery reference,High,100,Review California / LA capital and developer activity
2026-08-16,20260816-231937-edf9f4c2,JLL,Tier 3 / Growth and Market Signal Watch,50,Apartment,California; Other / Unknown,Core Multifamily News,Other,acquisition; disposition / exit; refinancing; operational technology / AI adoption,2,100,90.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-08-16,20260816-231937-edf9f4c2,Walker & Dunlop,Tier 3 / Growth and Market Signal Watch,50,Apartment,Los Angeles / California,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; refinancing,2,100,100.0,Capital Inflow,Pricing Discovery Signal,pricing discovery reference,High,100,Review California / LA capital and developer activity
2026-08-16,20260816-231937-edf9f4c2,Dunlop Capital Markets Real Estate,Tier 3 / Growth and Market Signal Watch,50,Apartment,Los Angeles / California,Core Multifamily News,Other,acquisition; refinancing,1,100,100.0,Capital Inflow,Pricing Discovery Signal,pricing discovery reference,High,99,Review California / LA capital and developer activity
2026-08-16,20260816-231937-edf9f4c2,Equity Residential,Tier 1 / Immediate Strategic Importance,100,Multifamily,Other / Unknown,Core Multifamily News,Other,acquisition; operational technology / AI adoption,1,87,87.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,99,Track capital deployment and pricing signals
2026-08-16,20260816-231937-edf9f4c2,Sack Capital,Tier 3 / Growth and Market Signal Watch,50,Apartment,San Francisco / California,Core Multifamily News,Other,acquisition; JV / partnership; operational technology / AI adoption,1,100,100.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,99,Map potential GP / JV relationship and monitor partnership activity
2026-08-16,20260816-231937-edf9f4c2,Bascom Group,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; operational technology / AI adoption,1,91,91.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,96,Review California / LA capital and developer activity
