run_date,run_id,la_persistent_watch_id,canonical_project_id,canonical_project_name,la_submarket,address_or_location_clue,gp_or_developer,residential_sector,latest_lifecycle_stage,progression_status,stall_risk_label,entitlement_signal_count,timing_signal_count,financing_signal_count,opportunity_score,risk_score,woomi_site_strategy_relevance,potential_woomi_strategy_angle,recommended_local_follow_up,confidence_level
2026-08-16,20260816-231937-edf9f4c2,LAP-20260816-001,PRJ-20260816-0069,Construction Financing - California - CEDARst Closes on Construction Loan for Sixth San Diego Multifamily,California,California,JLL,Apartment,Refinancing / Recapitalization,Persistent Same Stage,Medium Stall Risk,0,12,12,100,60,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-08-16,20260816-231937-edf9f4c2,LAP-20260816-002,PRJ-20260816-0161,Refinancing - California - Westphal Company Lands $56M Refi for San Diego Apartments,Los Angeles,San Diego,Fannie Mae,Apartment,Refinancing / Recapitalization,Persistent Same Stage,Medium Stall Risk,0,0,4,100,52,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-08-16,20260816-231937-edf9f4c2,LAP-20260816-031,PRJ-20260816-0022,Entitlement / Permitting - Los Angeles / California - L.A. City Planning Commission approves 379 apartments at 3200 S. La Cienega Blvd.,Los Angeles,3200 S. La Cienega Blvd,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,1,0,0,100,34,Relevant to California site monitoring,Use as comparable development precedent,Monitor for repeated project updates,Low
2026-08-16,20260816-231937-edf9f4c2,LAP-20260816-005,PRJ-20260816-0107,Acquisition - Los Angeles / California - Walker & Dunlop Arranges $33.2M Acquisition Loan for Los Angeles Multifamily Rental Commun...,Los Angeles,Los Angeles,Walker & Dunlop,Apartment,Unknown Stage,Unknown,Low Stall Risk,0,0,12,100,31,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-08-16,20260816-231937-edf9f4c2,LAP-20260816-003,PRJ-20260816-0067,JV / Partnership - California - Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,California,California,Fannie Mae,Apartment,Site Acquisition / Site Control,Persistent Same Stage,Low Stall Risk,0,0,16,99,39,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-08-16,20260816-231937-edf9f4c2,LAP-20260816-008,PRJ-20260816-0178,"JV / Partnership - National - Brookfield, SWI Form $694M Multifamily Venture, Plan $500M In Sales",Los Angeles,U.S.,Brookfield,Apartment,Unknown Stage,Unknown,Low Stall Risk,0,0,0,99,31,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-08-16,20260816-231937-edf9f4c2,LAP-20260816-006,PRJ-20260816-0055,Disposition / Exit - Atlanta / Georgia - ATC Sells 290-Unit Augusta Apartment Complex,Los Angeles,Atlanta,Berkadia,Apartment,Unknown Stage,Unknown,Low Stall Risk,0,0,0,98,31,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-08-16,20260816-231937-edf9f4c2,LAP-20260816-007,PRJ-20260816-0122,"JV / Partnership - National - Brookfield, SWI Form $694M Multifamily Venture, Plan $500M In Sales",Los Angeles,National,Brookfield,Apartment,Unknown Stage,Unknown,Low Stall Risk,0,0,0,98,31,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-08-16,20260816-231937-edf9f4c2,LAP-20260816-030,PRJ-20260816-0004,Office-to-Residential Conversion - Los Angeles / California - Residential conversion planned for office building at 1650 S. Westwood Blvd.,Los Angeles,1650 S. Westwood Blvd,Unknown,Office-to-Residential Conversion,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,94,44,Relevant to California site monitoring,Use as comparable development precedent,Monitor for repeated project updates,Low
2026-08-16,20260816-231937-edf9f4c2,LAP-20260816-033,PRJ-20260816-0044,Entitlement / Permitting - Los Angeles / California - 405 apartments take shape at 6728 Sepulveda Blvd. in Van Nuys,Los Angeles,6728 Sepulveda Blvd,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,1,0,0,94,26,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-08-16,20260816-231937-edf9f4c2,LAP-20260816-027,PRJ-20260816-0001,Entitlement / Permitting - California - Monterey Park approves upsized project at 114 E. Garvey Avenue,California,114 E. Garvey Avenue,Unknown,Mixed-Use Residential,Unknown Stage,Newly Detected,Low Stall Risk,2,0,0,93,39,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,Medium
2026-08-16,20260816-231937-edf9f4c2,LAP-20260816-032,PRJ-20260816-0032,General Project Signal - Los Angeles / California - Affordable housing coming to 4345 S. Crenshaw Blvd. in Leimert Park,Los Angeles,4345 S. Crenshaw Blvd,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,93,34,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-08-16,20260816-231937-edf9f4c2,LAP-20260816-012,PRJ-20260816-0133,Disposition / Exit - California - 23 homes coming to Uptown Newport Village,Los Angeles,Orange County,Unknown,Mixed-Use Residential,Entitlement Under Review,Persistent Same Stage,Low Stall Risk,0,0,0,89,40,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-08-16,20260816-231937-edf9f4c2,LAP-20260816-028,PRJ-20260816-0003,Westphal Company Lands $56M Refi for San Diego Apartments,Los Angeles,12002 Wintercrest Drive,Fannie Mae,Apartment,Unknown Stage,Newly Detected,Unknown,0,0,0,87,24,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,Medium
2026-08-16,20260816-231937-edf9f4c2,LAP-20260816-039,PRJ-20260816-0039,General Project Signal - National - Mixed-use senior housing project slated for 540 S. Lake Ave. in Pasadena,Los Angeles,540 S. Lake Ave,Unknown,Senior Housing,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,86,33,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-08-16,20260816-231937-edf9f4c2,LAP-20260816-009,PRJ-20260816-0071,"Acquisition - San Francisco / California - Sack Capital, Align Finance Close Financing for Two Step Up Housing Acquisitions",California,California,Unknown,Apartment,Building Permit / Construction Permit,Persistent Same Stage,Low Stall Risk,27,0,0,85,40,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-08-16,20260816-231937-edf9f4c2,LAP-20260816-042,PRJ-20260816-0023,L.A. City Planning Commission approves 379 apartments at 3200 S. La Cienega Blvd.,Los Angeles,3200 S. La Cienega Blvd,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,1,0,0,85,26,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-08-16,20260816-231937-edf9f4c2,LAP-20260816-041,PRJ-20260816-0018,"Entitlement / Permitting - San Francisco / California - Permits Filed For 2740 McAllister Street, San Francisco",California,2740 McAllister Street,Unknown,Apartment,Unknown Stage,Newly Detected,Low Stall Risk,1,0,0,83,33,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
