run_date,run_id,run_timestamp,deal_fingerprint_id,duplicate_cluster_id,fingerprint_confidence,canonical_project_name,canonical_deal_name,canonical_event_name,deal_type,market,residential_sector,canonical_gp_or_developer,canonical_lender_or_debt_provider,unit_count,dollar_amount,loan_amount,source_count,article_count,duplicate_count,sources,article_titles,markets_detected,highest_deal_signal_score
2026-08-16,20260816-231937-edf9f4c2,2026-08-16 23:19:37,DFP-7DE9A23126,DCL-20260816-001,100,Acquisition - Los Angeles / California - Walker & Dunlop Provides $33.2M Agency Acquisition Loan for Los Angeles Multifamily Commun...,Acquisition - Acquisition - Los Angeles / California - Walker & Dunlop Provides $33.2M Agency Acquisition Loan for Los Angeles Multifamily Commun...,Acquisition - Walker & Dunlop - Los Angeles,Acquisition,Los Angeles / California,Apartment,Walker & Dunlop,Freddie Mac,132 apartments,$33.2M; $33.2M; $33.2 million,$33.2M,1,1,1,REBusiness Online,Walker & Dunlop Provides $33.2M Agency Acquisition Loan for Los Angeles Multifamily Community,Los Angeles / California,95
2026-08-16,20260816-231937-edf9f4c2,2026-08-16 23:19:37,DFP-83A9C9665C,DCL-20260816-005,90,Acquisition - Los Angeles / California - Walker & Dunlop Arranges $33.2M Acquisition Loan for Los Angeles Multifamily Rental Commun...,Acquisition - Acquisition - Los Angeles / California - Walker & Dunlop Arranges $33.2M Acquisition Loan for Los Angeles Multifamily Rental Commun...,Acquisition - Walker & Dunlop - Los Angeles,Acquisition,Los Angeles / California,Apartment,Walker & Dunlop,Freddie Mac,,$33.2M; $33.2M; $33.2m,$33.2M,1,1,1,Yield PRO,Walker & Dunlop Arranges $33.2M Acquisition Loan for Los Angeles Multifamily Rental Community,Los Angeles / California,85
2026-08-16,20260816-231937-edf9f4c2,2026-08-16 23:19:37,DFP-C3910D476F,DCL-20260816-002,90,Construction Financing - California - CEDARst Closes on Construction Loan for Sixth San Diego Multifamily,Construction Financing - Construction Financing - California - CEDARst Closes on Construction Loan for Sixth San Diego Multifamily,Construction Financing - JLL - JLL - California,Construction Financing,California,Apartment,JLL,JLL,,$80,$80,1,1,1,Connect CRE,CEDARst Closes on Construction Loan for Sixth San Diego Multifamily,California,93
2026-08-16,20260816-231937-edf9f4c2,2026-08-16 23:19:37,DFP-FBC1D43C5B,DCL-20260816-007,90,Disposition / Exit - Atlanta / Georgia - ATC Sells 290-Unit Augusta Apartment Complex,Disposition / Exit - Disposition / Exit - Atlanta / Georgia - ATC Sells 290-Unit Augusta Apartment Complex,Disposition / Exit - Berkadia - Los Angeles,Disposition / Exit,Atlanta / Georgia,Apartment,Berkadia,Berkadia,,$40.6 million; $140; $168,,1,1,1,Connect CRE Apartments,ATC Sells 290-Unit Augusta Apartment Complex,Atlanta / Georgia,81
2026-08-16,20260816-231937-edf9f4c2,2026-08-16 23:19:37,DFP-B273300EB5,DCL-20260816-004,90,JV / Partnership - California - Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,JV / Partnership - JV / Partnership - California - Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,JV / Partnership - Fannie Mae - California,JV / Partnership,California,Apartment,Fannie Mae,Fannie Mae,,$58; $58,$58,1,1,1,Connect CRE Orange County,Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,California,90
2026-08-16,20260816-231937-edf9f4c2,2026-08-16 23:19:37,DFP-79F93DB94B,DCL-20260816-003,90,Refinancing - California - Westphal Company Lands $56M Refi for San Diego Apartments,Refinancing - Refinancing - California - Westphal Company Lands $56M Refi for San Diego Apartments,Refinancing - Fannie Mae - Fannie Mae - California,Refinancing,California,Apartment,Fannie Mae,Fannie Mae,,$56M; $56M; $56.1 million,$56M,1,1,1,Commercial Observer,Westphal Company Lands $56M Refi for San Diego Apartments,California,93
2026-08-16,20260816-231937-edf9f4c2,2026-08-16 23:19:37,DFP-6776EE5E57,DCL-20260816-006,80,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,Acquisition - Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,Acquisition - Bascom Group - California,Acquisition,California,Apartment,Bascom Group,Unknown,,$53; $290; $53,$53,1,1,1,Connect CRE Orange County,Bascom Acquires Buena Park Apartments as Value-Add Deal,California,82
2026-08-16,20260816-231937-edf9f4c2,2026-08-16 23:19:37,DFP-F720FF1F92,DCL-20260816-008,80,"Acquisition - Other / Unknown - CBRE Negotiates $3.9M Sale of Riverwood Apartments in Mauston, Wisconsin","Acquisition - Acquisition - Other / Unknown - CBRE Negotiates $3.9M Sale of Riverwood Apartments in Mauston, Wisconsin",Acquisition - CBRE - Other / Unknown,Acquisition,Other / Unknown,Apartment,CBRE,CBRE,,$3.9M; $3.9M; $3.9 million,,1,1,1,REBusiness Online,"CBRE Negotiates $3.9M Sale of Riverwood Apartments in Mauston, Wisconsin",Other / Unknown,75
2026-08-16,20260816-231937-edf9f4c2,2026-08-16 23:19:37,DFP-646FC1C1FA,DCL-20260816-025,80,Acquisition - Miami / Florida - Milestone Group Trades Kendall Apartment Complex for $109M,Acquisition - Acquisition - Miami / Florida - Milestone Group Trades Kendall Apartment Complex for $109M,Acquisition - Harbor Group International - Sun Belt,Acquisition,Miami / Florida,Apartment,Harbor Group International,Unknown,,$109M; $109M; $109 million,,1,1,1,Connect CRE South Florida,Milestone Group Trades Kendall Apartment Complex for $109M,Miami / Florida,62
2026-08-16,20260816-231937-edf9f4c2,2026-08-16 23:19:37,DFP-37723AFF3D,DCL-20260816-021,80,Disposition / Exit - Other / Unknown - Harrison Street Asset Management Sells Independent Living Multifamily Property Clearwater...,Disposition / Exit - Disposition / Exit - Other / Unknown - Harrison Street Asset Management Sells Independent Living Multifamily Property Clearwater...,Disposition / Exit - JLL - Other / Unknown,Disposition / Exit,Other / Unknown,Senior Housing,JLL,JLL,,$55.7 million; $55.7 million,,1,1,1,Yield PRO,Harrison Street Asset Management Sells Independent Living Multifamily Property Clearwater at Riverpark in Oxnard,Other / Unknown,64
