run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,run_timestamp,canonical_article_id,article_integrity_status,primary_display_section,secondary_display_sections,repeat_exposure_status,freshness_score,access_status,project_or_deal_name,deal_type,asset_type,residential_sector,market,city_or_submarket,state_or_region,gp_or_developer,canonical_gp_or_developer,institutional_partner,lender_or_debt_provider,canonical_lender_or_debt_provider,capital_partner,canonical_capital_partner,canonical_market,unit_count,dollar_amount,loan_amount,acquisition_price,development_cost,cap_rate,rent_growth,vacancy_rate,concession_signal,construction_start_or_delivery_timing,entitlement_or_permitting_stage,deal_signal_score,deal_priority_label,potential_woomi_use,source_article_title,source,url,relevance_score,deal_fingerprint_id,fingerprint_confidence,canonical_deal_name,canonical_event_name,duplicate_cluster_id,duplicate_count
2026-08-16,20260816-231937-edf9f4c2,PRJ-20260816-0107,Acquisition - Los Angeles / California - Walker & Dunlop Arranges $33.2M Acquisition Loan for Los Angeles Multifamily Rental Commun...,100,2026-08-16 23:19:37,art_b14919315d1ef7cb,valid,Development Activity,GP / Capital Activity,acceptable_repeat,74,open,Acquisition - Los Angeles / California - Walker & Dunlop Provides $33.2M Agency Acquisition Loan for Los Angeles Multifamily Commun...,Acquisition,Apartment,Apartment,Los Angeles / California,Los Angeles,California,Walker & Dunlop,Walker & Dunlop,Unknown,freddie mac,Freddie Mac,Unknown,Unknown,Los Angeles,132 apartments,$33.2M; $33.2M; $33.2 million,$33.2M,$33.2M,,,,,,,,95,High Deal Intelligence,Pricing benchmark,Walker & Dunlop Provides $33.2M Agency Acquisition Loan for Los Angeles Multifamily Community,REBusiness Online,https://rebusinessonline.com/walker-dunlop-secures-33-2m-agency-acquisition-loan-for-los-angeles-multifamily-community/,100,DFP-7DE9A23126,100,Acquisition - Acquisition - Los Angeles / California - Walker & Dunlop Provides $33.2M Agency Acquisition Loan for Los Angeles Multifamily Commun...,Acquisition - Walker & Dunlop - Los Angeles,DCL-20260816-001,1
2026-08-16,20260816-231937-edf9f4c2,PRJ-20260816-0069,Construction Financing - California - CEDARst Closes on Construction Loan for Sixth San Diego Multifamily,100,2026-08-16 23:19:37,art_6ad8d3d0e9b56e0c,valid,Development Activity,GP / Capital Activity,acceptable_repeat,74,open,Construction Financing - California - CEDARst Closes on Construction Loan for Sixth San Diego Multifamily,Construction Financing,Apartment,Apartment,California,California,California,JLL,JLL,Unknown,jll,JLL,Unknown,Unknown,California,,$80,$80,,,,,,,,,93,High Deal Intelligence,Capital market signal,CEDARst Closes on Construction Loan for Sixth San Diego Multifamily,Connect CRE,https://www.connectcre.com/stories/cedarst-closes-on-construction-loan-for-sixth-san-diego-multifamily/,100,DFP-C3910D476F,90,Construction Financing - Construction Financing - California - CEDARst Closes on Construction Loan for Sixth San Diego Multifamily,Construction Financing - JLL - JLL - California,DCL-20260816-002,1
2026-08-16,20260816-231937-edf9f4c2,PRJ-20260816-0161,Refinancing - California - Westphal Company Lands $56M Refi for San Diego Apartments,100,2026-08-16 23:19:37,art_67bd2cf344867b9c,valid,Development Activity,GP / Capital Activity,acceptable_repeat,70,open,Refinancing - California - Westphal Company Lands $56M Refi for San Diego Apartments,Refinancing,Apartment,Apartment,California,San Diego,California,Fannie Mae,Fannie Mae,Unknown,fannie mae,Fannie Mae,Unknown,Unknown,California,,$56M; $56M; $56.1 million,$56M,,,,,,,,,93,High Deal Intelligence,Capital market signal,Westphal Company Lands $56M Refi for San Diego Apartments,Commercial Observer,https://commercialobserver.com/2026/08/westphal-san-diego-multifamily-northmarq-fannie-mae/,100,DFP-79F93DB94B,90,Refinancing - Refinancing - California - Westphal Company Lands $56M Refi for San Diego Apartments,Refinancing - Fannie Mae - Fannie Mae - California,DCL-20260816-003,1
2026-08-16,20260816-231937-edf9f4c2,PRJ-20260816-0067,JV / Partnership - California - Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,100,2026-08-16 23:19:37,art_22a15f6c44643113,valid,Development Activity,GP / Capital Activity,repeat_penalized,40,open,JV / Partnership - California - Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,JV / Partnership,Apartment,Apartment,California,California,California,Fannie Mae,Fannie Mae,Unknown,fannie mae,Fannie Mae,Unknown,Unknown,California,,$58; $58,$58,,,,,,,,,90,High Deal Intelligence,Capital market signal,Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,Connect CRE Orange County,https://www.connectcre.com/stories/newmark-arranges-fannie-mae-loan-on-san-clemente-active-adult/,91,DFP-B273300EB5,90,JV / Partnership - JV / Partnership - California - Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,JV / Partnership - Fannie Mae - California,DCL-20260816-004,1
2026-08-16,20260816-231937-edf9f4c2,PRJ-20260816-0107,Acquisition - Los Angeles / California - Walker & Dunlop Arranges $33.2M Acquisition Loan for Los Angeles Multifamily Rental Commun...,100,2026-08-16 23:19:37,art_466b2dc575c6512f,valid,Development Activity,GP / Capital Activity,repeat_penalized,48,open,Acquisition - Los Angeles / California - Walker & Dunlop Arranges $33.2M Acquisition Loan for Los Angeles Multifamily Rental Commun...,Acquisition,Apartment,Apartment,Los Angeles / California,Los Angeles,California,Walker & Dunlop,Walker & Dunlop,Unknown,freddie mac,Freddie Mac,Unknown,Unknown,Los Angeles,,$33.2M; $33.2M; $33.2m,$33.2M,$33.2M,,,,,,,,85,High Deal Intelligence,Pricing benchmark,Walker & Dunlop Arranges $33.2M Acquisition Loan for Los Angeles Multifamily Rental Community,Yield PRO,https://yieldpro.com/2026/08/wilshire-corridor/,100,DFP-83A9C9665C,90,Acquisition - Acquisition - Los Angeles / California - Walker & Dunlop Arranges $33.2M Acquisition Loan for Los Angeles Multifamily Rental Commun...,Acquisition - Walker & Dunlop - Los Angeles,DCL-20260816-005,1
2026-08-16,20260816-231937-edf9f4c2,PRJ-20260816-0061,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,100,2026-08-16 23:19:37,art_af936828d39943e9,valid,Development Activity,GP / Capital Activity,repeat_penalized,5,open,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,Acquisition,Apartment,Apartment,California,California,California,Bascom Group,Bascom Group,Unknown,Unknown,Unknown,Unknown,Unknown,California,,$53; $290; $53,$53,$53,,,,,,,,82,High Deal Intelligence,Pricing benchmark,Bascom Acquires Buena Park Apartments as Value-Add Deal,Connect CRE Orange County,https://www.connectcre.com/stories/bascom-acquires-buena-park-apartments-as-value-add-deal/,91,DFP-6776EE5E57,80,Acquisition - Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,Acquisition - Bascom Group - California,DCL-20260816-006,1
2026-08-16,20260816-231937-edf9f4c2,PRJ-20260816-0055,Disposition / Exit - Atlanta / Georgia - ATC Sells 290-Unit Augusta Apartment Complex,100,2026-08-16 23:19:37,art_ba39474440d8e28c,valid,Development Activity,GP / Capital Activity,acceptable_repeat,74,open,Disposition / Exit - Atlanta / Georgia - ATC Sells 290-Unit Augusta Apartment Complex,Disposition / Exit,Apartment,Apartment,Atlanta / Georgia,Atlanta,Unknown,Berkadia,Berkadia,Unknown,berkadia,Berkadia,Unknown,Unknown,Los Angeles,,$40.6 million; $140; $168,,,,,,,,,,81,High Deal Intelligence,Underwriting benchmark,ATC Sells 290-Unit Augusta Apartment Complex,Connect CRE Apartments,https://www.connectcre.com/stories/atc-sells-290-unit-augusta-apartment-complex/,100,DFP-FBC1D43C5B,90,Disposition / Exit - Disposition / Exit - Atlanta / Georgia - ATC Sells 290-Unit Augusta Apartment Complex,Disposition / Exit - Berkadia - Los Angeles,DCL-20260816-007,1
2026-08-16,20260816-231937-edf9f4c2,PRJ-20260816-0137,"Acquisition - Other / Unknown - CBRE Negotiates $3.9M Sale of Riverwood Apartments in Mauston, Wisconsin",100,2026-08-16 23:19:37,art_629b8c91f614a124,valid,Development Activity,GP / Capital Activity,acceptable_repeat,74,open,"Acquisition - Other / Unknown - CBRE Negotiates $3.9M Sale of Riverwood Apartments in Mauston, Wisconsin",Acquisition,Apartment,Apartment,Other / Unknown,Unknown,Unknown,CBRE,CBRE,Unknown,cbre,CBRE,Unknown,Unknown,Other / Unknown,,$3.9M; $3.9M; $3.9 million,,$3.9M,,,,,,,,75,Useful Deal Signal,Pricing benchmark,"CBRE Negotiates $3.9M Sale of Riverwood Apartments in Mauston, Wisconsin",REBusiness Online,https://rebusinessonline.com/cbre-negotiates-3-9m-sale-of-riverwood-apartments-in-mauston-wisconsin/,100,DFP-F720FF1F92,80,"Acquisition - Acquisition - Other / Unknown - CBRE Negotiates $3.9M Sale of Riverwood Apartments in Mauston, Wisconsin",Acquisition - CBRE - Other / Unknown,DCL-20260816-008,1
2026-08-16,20260816-231937-edf9f4c2,PRJ-20260816-0073,"Acquisition - San Francisco / California - Sack Capital, Align Finance Close Financing for Two Step Up Housing Acquisitions",80,2026-08-16 23:19:37,art_7e34fa099ce58cdc,valid,Development Activity,GP / Capital Activity,acceptable_repeat,74,open,"Acquisition - San Francisco / California - Sack Capital, Align Finance Close Financing for Two Step Up Housing Acquisitions",Acquisition,Apartment,Apartment,San Francisco / California,California,California,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,California,406 units,$91.35 million,$91.35 million,$91.35 million,,,,,,,,75,Useful Deal Signal,Pricing benchmark,"Sack Capital, Align Finance Close Financing for Two Step Up Housing Acquisitions",Connect CRE,https://www.connectcre.com/stories/sack-capital-align-finance-close-financing-for-two-step-up-housing-acquisitions/,100,DFP-35E0DA6D79,75,"Acquisition - Acquisition - San Francisco / California - Sack Capital, Align Finance Close Financing for Two Step Up Housing Acquisitions",Acquisition - Unknown - California,DCL-20260816-009,1
2026-08-16,20260816-231937-edf9f4c2,PRJ-20260816-0070,Disposition / Exit - California - Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,100,2026-08-16 23:19:37,art_6595ac6c3493f1ac,valid,Development Activity,GP / Capital Activity,repeat_penalized,5,open,Disposition / Exit - California - Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,Disposition / Exit,Apartment,Apartment,California,California,California,Marcus & Millichap,Marcus & Millichap,Unknown,Unknown,Unknown,Unknown,Unknown,California,,$16.9 million; $412; $550,,,,,,,,,,75,Useful Deal Signal,Entitlement / zoning watch,Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,Connect CRE Orange County,https://www.connectcre.com/stories/costa-mesa-multifamily-changes-hands-for-value-add-repositioning/,82,DFP-4F3BD0FACF,80,Disposition / Exit - Disposition / Exit - California - Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,Disposition / Exit - Marcus & Millichap - California,DCL-20260816-010,1
